Fecha,Temperatura
2018-10-19,19.220833333333335
2018-10-20,18.349999999999998
2018-10-21,18.229166666666668
2018-10-22,18.033333333333335
2018-10-23,17.5875
2018-10-24,18.0125
2018-10-25,19.083333333333332
2018-10-26,19.3
2018-10-27,18.441666666666666
2018-10-28,18.654166666666665
2018-10-29,18.654166666666665
2018-10-30,18.3625
2018-10-31,18.158333333333335
2018-11-01,17.287499999999998
2018-11-02,17.045833333333334
2018-11-03,16.283333333333335
2018-11-04,13.945833333333333
2018-11-05,16.291666666666668
2018-11-06,17.604166666666668
2018-11-07,18.770833333333332
2018-11-08,19.545833333333334
2018-11-09,19.491666666666667
2018-11-10,18.891666666666666
2018-11-11,18.320833333333333
2018-11-12,17.958333333333332
2018-11-13,15.333333333333334
2018-11-14,10.7125
2018-11-15,13.154166666666667
2018-11-16,14.604166666666666
2018-11-17,15.341666666666667
2018-11-18,15.366666666666667
2018-11-19,15.991666666666667
2018-11-20,16.641666666666666
2018-11-21,17.004166666666666
2018-11-22,17.658333333333335
2018-11-23,18.129166666666666
2018-11-24,17.658333333333335
2018-11-25,16.879166666666666
2018-11-26,16.166666666666668
2018-11-27,16.3
2018-11-28,15.625
2018-11-29,12.4
2018-11-30,15.549999999999999
2018-12-01,15.275
2018-12-02,15.325000000000001
2018-12-03,16.616666666666667
2018-12-04,17.233333333333334
2018-12-05,16.958333333333332
2018-12-06,17.9875
2018-12-07,17.9875
2018-12-08,16.2375
2018-12-09,16.283333333333335
2018-12-10,16.083333333333332
2018-12-11,14.700000000000001
2018-12-12,15.854166666666666
2018-12-13,15.862499999999999
2018-12-14,14.620833333333332
2018-12-15,13.595833333333333
2018-12-16,14.674999999999999
2018-12-17,15.470833333333333
2018-12-18,15.391666666666667
2018-12-19,15.470833333333333
2018-12-20,13.533333333333333
2018-12-21,12.3125
2018-12-22,12.9125
2018-12-23,13.5875
2018-12-24,14.166666666666666
2018-12-25,14.691666666666668
2018-12-26,15.141666666666666
2018-12-27,14.475
2018-12-28,14.145833333333334
2018-12-29,15.083333333333334
2018-12-30,14.674999999999999
2018-12-31,14.770833333333334
2019-01-01,15.291666666666666
2019-01-02,14.433333333333332
2019-01-03,15.191666666666668
2019-01-04,16.045833333333334
2019-01-05,16.7375
2019-01-06,17.445833333333333
2019-01-07,18.016666666666666
2019-01-08,16.55
2019-01-09,14.5375
2019-01-10,15.179166666666667
2019-01-11,16.279166666666665
2019-01-12,16.108333333333334
2019-01-13,15.0625
2019-01-14,14.879166666666668
2019-01-15,16.733333333333334
2019-01-16,16.537499999999998
2019-01-17,16.729166666666668
2019-01-18,15.983333333333334
2019-01-19,15.412500000000001
2019-01-20,15.508333333333333
2019-01-21,15.966666666666667
2019-01-22,15.4375
2019-01-23,16.783333333333335
2019-01-24,16.566666666666666
2019-01-25,17.170833333333334
2019-01-26,16.579166666666666
2019-01-27,14.85
2019-01-28,14.4375
2019-01-29,14.820833333333333
2019-01-30,15.004166666666668
2019-01-31,14.816666666666668
2019-02-01,15.304166666666667
2019-02-02,16.6875
2019-02-03,16.954166666666666
2019-02-04,17.3625
2019-02-05,17.933333333333334
2019-02-06,18.775000000000002
2019-02-07,18.420833333333334
2019-02-08,18.329166666666666
2019-02-09,17.55
2019-02-10,17.579166666666666
2019-02-11,18.408333333333335
2019-02-12,18.591666666666665
2019-02-13,17.458333333333332
2019-02-14,18.6125
2019-02-15,19.075
2019-02-16,20.083333333333332
2019-02-17,19.595833333333335
2019-02-18,19.066666666666666
2019-02-19,18.037499999999998
2019-02-20,17.4375
2019-02-21,17.945833333333333
2019-02-22,17.962500000000002
2019-02-23,19.366666666666667
2019-02-24,20.283333333333335
2019-02-25,18.8875
2019-02-26,19.962500000000002
2019-02-27,20.904166666666665
2019-02-28,20.804166666666667
2019-03-01,20.354166666666668
2019-03-02,21.133333333333333
2019-03-03,21.879166666666666
2019-03-04,20.945833333333333
2019-03-05,21.375
2019-03-06,21.25
2019-03-07,20.3875
2019-03-08,21.491666666666664
2019-03-09,21.5125
2019-03-10,21.962500000000002
2019-03-11,21.84583333333333
2019-03-12,20.833333333333332
2019-03-13,18.921739130434784
2019-03-14,19.833333333333332
2019-03-15,19.545833333333334
2019-03-16,18.720833333333335
2019-03-17,19.070833333333333
2019-03-18,18.95
2019-03-19,18.329166666666666
2019-03-20,18.283333333333335
2019-03-21,18.575
2019-03-22,18.370833333333334
2019-03-23,19.349999999999998
2019-03-24,20.191666666666666
2019-03-25,21.337500000000002
2019-03-26,21.066666666666666
2019-03-27,20.429166666666667
2019-03-28,20.520833333333332
2019-03-29,21.333333333333332
2019-03-30,21.120833333333334
2019-03-31,21.208333333333332
2019-04-01,20.291666666666668
2019-04-02,19.741666666666667
2019-04-03,19.579166666666666
2019-04-04,19.620833333333334
2019-04-05,19.916666666666668
2019-04-06,19.729166666666668
2019-04-07,19.920833333333334
2019-04-08,19.7625
2019-04-09,20.391666666666666
2019-04-10,20.558333333333334
2019-04-11,20.779166666666665
2019-04-12,19.349999999999998
2019-04-13,18.991666666666667
2019-04-14,19.770833333333332
2019-04-15,20.729166666666668
2019-04-16,21.229166666666668
2019-04-17,22.5625
2019-04-18,23.195833333333336
2019-04-19,21.875
2019-04-20,22.0125
2019-04-21,22.633333333333336
2019-04-22,22.829166666666666
2019-04-23,23.0625
2019-04-24,21.620833333333334
2019-04-25,20.958333333333332
2019-04-26,22.400000000000002
2019-04-27,22.729166666666668
2019-04-28,22.145833333333332
2019-04-29,22.97083333333333
2019-04-30,23.416666666666668
2019-05-01,23.620833333333334
2019-05-02,23.71666666666667
2019-05-03,22.895833333333332
2019-05-04,22.287499999999998
2019-05-05,22.679166666666664
2019-05-06,21.920833333333334
2019-05-07,22.537499999999998
2019-05-08,21.875
2019-05-09,22.09166666666667
2019-05-10,21.84583333333333
2019-05-11,23.46666666666667
2019-05-12,23.15833333333333
2019-05-13,22.625
2019-05-14,23.099999999999998
2019-05-15,23.179166666666664
2019-05-16,23.254166666666666
2019-05-17,22.129166666666666
2019-05-18,23.079166666666666
2019-05-19,24.21666666666667
2019-05-20,24.4875
2019-05-21,24.375
2019-05-22,24.6125
2019-05-23,24.583333333333332
2019-05-24,23.983333333333334
2019-05-25,24.066666666666666
2019-05-26,24.15416666666667
2019-05-27,22.958333333333332
2019-05-28,21.208333333333332
2019-05-29,22.34166666666667
2019-05-30,22.525000000000002
2019-05-31,21.233333333333334
2019-06-01,20.912499999999998
2019-06-02,21.633333333333336
2019-06-03,22.7
2019-06-04,20.650000000000002
2019-06-05,18.845833333333335
2019-06-06,20.583333333333332
2019-06-07,21.65833333333333
2019-06-08,22.462500000000002
2019-06-09,23.879166666666666
2019-06-10,23.6875
2019-06-11,22.787499999999998
2019-06-12,22.691666666666666
2019-06-13,20.129166666666666
2019-06-14,17.89
2019-06-17,23.646666666666665
2019-06-18,21.3875
2019-06-19,20.891666666666666
2019-06-20,22.229166666666668
2019-06-21,21.97083333333333
2019-06-22,20.55
2019-06-23,20.679166666666667
2019-06-24,20.629166666666666
2019-06-25,19.954166666666666
2019-06-26,19.958333333333332
2019-06-27,20.845833333333335
2019-06-28,20.6
2019-06-29,20.4375
2019-06-30,20.095833333333335
2019-07-01,18.304166666666667
2019-07-02,18.845833333333335
2019-07-03,19.829166666666666
2019-07-04,19.675
2019-07-05,19.620833333333334
2019-07-06,19.662499999999998
2019-07-07,20.037499999999998
2019-07-08,20.025000000000002
2019-07-09,20.966666666666665
2019-07-10,20.67083333333333
2019-07-11,19.391666666666666
2019-07-12,20.466666666666665
2019-07-13,19.900000000000002
2019-07-14,19.966666666666665
2019-07-15,20.6125
2019-07-16,20.458333333333332
2019-07-17,18.354166666666668
2019-07-18,19.945833333333333
2019-07-19,19.541666666666668
2019-07-20,18.35
2019-07-21,18.229166666666668
2019-07-22,19.016666666666666
2019-07-23,19.054166666666667
2019-07-24,18.816666666666666
2019-07-25,17.8125
2019-07-26,17.349999999999998
2019-07-27,19.520833333333332
2019-07-28,20.104166666666668
2019-07-29,18.441666666666666
2019-07-30,19.116666666666667
2019-07-31,19.995833333333334
2019-08-01,19.195652173913043
2019-08-02,19.900000000000002
2019-08-03,21.133333333333333
2019-08-04,20.908333333333335
2019-08-05,20.058333333333334
2019-08-06,19.8875
2019-08-07,19.054166666666667
2019-08-08,20.0
2019-08-09,19.279166666666665
2019-08-10,19.912499999999998
2019-08-11,20.1875
2019-08-12,19.566666666666666
2019-08-13,20.05
2019-08-14,20.145833333333332
2019-08-15,20.683333333333334
2019-08-16,21.116666666666667
2019-08-17,21.4375
2019-08-18,19.954166666666666
2019-08-19,20.429166666666667
2019-08-20,21.254166666666666
2019-08-21,20.974999999999998
2019-08-22,20.037499999999998
2019-08-23,19.754166666666666
2019-08-24,20.141666666666666
2019-08-25,20.179166666666667
2019-08-26,19.633333333333333
2019-08-27,19.441666666666666
2019-08-28,20.3875
2019-08-29,21.0
2019-08-30,20.3875
2019-08-31,20.25
2019-09-01,20.383333333333333
2019-09-02,20.716666666666665
2019-09-03,20.945833333333333
2019-09-04,19.704166666666666
2019-09-05,18.566666666666666
2019-09-06,19.425
2019-09-07,19.395833333333332
2019-09-08,19.925
2019-09-09,19.583333333333332
2019-09-10,19.333333333333332
2019-09-11,19.241666666666667
2019-09-12,19.895833333333332
2019-09-13,19.231818181818184
2019-09-14,19.570833333333333
2019-09-15,19.933333333333334
2019-09-16,20.8625
2019-09-17,20.445833333333333
2019-09-18,18.658333333333335
2019-09-19,19.041666666666668
2019-09-20,20.4375
2019-09-21,21.058333333333334
2019-09-22,21.52916666666667
2019-09-23,21.045833333333334
2019-09-24,20.254166666666666
2019-09-25,19.645833333333332
2019-09-26,20.908333333333335
2019-09-27,21.0125
2019-09-28,19.691666666666666
2019-09-29,18.008333333333333
2019-09-30,17.454166666666666
2019-10-01,19.45
2019-10-02,19.183333333333334
2019-10-03,18.6875
2019-10-04,19.4
2019-10-05,19.912499999999998
2019-10-06,20.129166666666666
2019-10-07,19.9
2019-10-08,19.520833333333332
2019-10-09,20.029166666666665
2019-10-10,19.45
2019-10-11,21.433333333333334
2019-10-12,20.2625
2019-10-13,20.841666666666665
2019-10-14,20.154166666666665
2019-10-15,21.158333333333335
2019-10-16,19.541666666666668
2019-10-17,17.495833333333334
2019-10-18,18.020833333333332
2019-10-19,19.275000000000002
2019-10-20,18.758333333333333
2019-10-21,19.283333333333335
2019-10-22,18.083333333333332
2019-10-23,19.220833333333335
2019-10-24,18.775000000000002
2019-10-25,18.229166666666668
2019-10-26,18.55
2019-10-27,18.5
2019-10-28,18.6125
2019-10-29,19.158333333333335
2019-10-30,19.595833333333335
2019-10-31,19.625
2019-11-01,18.683333333333334
2019-11-02,17.95
2019-11-03,18.6375
2019-11-04,18.766666666666666
2019-11-05,18.520833333333332
2019-11-06,19.466666666666665
2019-11-07,19.52857142857143
2019-11-08,22.426666666666666
2019-11-09,20.04583333333333
2019-11-10,19.8625
2019-11-11,19.841666666666665
2019-11-12,16.754166666666666
2019-11-13,16.075
2019-11-14,17.8875
2019-11-15,17.870833333333334
2019-11-16,18.099999999999998
2019-11-17,17.616666666666667
2019-11-18,18.0
2019-11-19,18.404166666666665
2019-11-20,18.558333333333334
2019-11-21,18.504166666666666
2019-11-22,19.379166666666666
2019-11-23,19.320833333333333
2019-11-24,17.7125
2019-11-25,18.133333333333333
2019-11-26,18.033333333333335
2019-11-27,17.158333333333335
2019-11-28,17.7625
2019-11-29,18.641666666666666
2019-11-30,19.425
2019-12-01,19.454166666666666
2019-12-02,18.2375
2019-12-03,17.908333333333335
2019-12-04,17.970833333333335
2019-12-05,17.833333333333332
2019-12-06,18.05
2019-12-07,16.595833333333335
2019-12-08,16.566666666666666
2019-12-09,16.212500000000002
2019-12-10,15.9375
2019-12-11,15.404166666666667
2019-12-12,16.233333333333334
2019-12-13,17.166666666666668
2019-12-14,16.037499999999998
2019-12-15,16.233333333333334
2019-12-16,15.433333333333332
2019-12-17,15.3125
2019-12-18,14.2875
2019-12-19,14.737499999999999
2019-12-20,14.8375
2019-12-21,14.295833333333334
2019-12-22,12.770833333333334
2019-12-23,15.070833333333333
2019-12-24,15.841666666666667
2019-12-25,16.523809523809526
2019-12-26,19.188888888888886
2019-12-27,16.704166666666666
2019-12-28,15.808333333333332
2019-12-29,15.575000000000001
2019-12-30,16.208333333333332
2019-12-31,16.95
2020-01-01,16.775000000000002
2020-01-02,14.862499999999999
2020-01-03,15.4125
2020-01-04,12.200000000000001
2020-01-06,19.12222222222222
2020-01-07,14.620833333333332
2020-01-08,14.891666666666666
2020-01-09,16.0125
2020-01-10,16.329166666666666
2020-01-11,15.833333333333334
2020-01-12,16.570833333333333
2020-01-13,17.404166666666665
2020-01-14,21.313333333333333
2020-01-15,18.179166666666667
2020-01-16,18.079166666666666
2020-01-17,17.787499999999998
2020-01-18,17.9375
2020-01-19,16.037499999999998
2020-01-20,15.754166666666668
2020-01-21,14.137500000000001
2020-01-22,15.475
2020-01-23,15.025
2020-01-24,16.529166666666665
2020-01-25,15.241666666666667
2020-01-26,15.037500000000001
2020-01-27,15.554166666666667
2020-01-28,14.612499999999999
2020-01-29,14.916666666666666
2020-01-30,15.466666666666667
2020-01-31,16.9125
2020-02-01,13.936363636363637
2020-02-04,16.52
2020-02-05,14.154166666666667
2020-02-06,15.808333333333332
2020-02-07,15.195833333333333
2020-02-08,16.029166666666665
2020-02-09,17.2375
2020-02-10,17.5
2020-02-11,17.8625
2020-02-12,17.604166666666668
2020-02-13,17.825
2020-02-14,18.170833333333334
2020-02-15,19.099999999999998
2020-02-16,20.037499999999998
2020-02-17,20.354166666666668
2020-02-18,20.816666666666666
2020-02-19,20.470833333333335
2020-02-20,20.529166666666665
2020-02-21,19.845833333333335
2020-02-22,21.0625
2020-02-23,20.425
2020-02-24,19.883333333333333
2020-02-25,19.079166666666666
2020-02-26,18.454166666666666
2020-02-27,16.45
2020-02-28,19.070833333333333
2020-02-29,20.266666666666666
2020-03-01,20.354166666666668
2020-03-02,20.375
2020-03-03,19.479166666666668
2020-03-04,19.275
2020-03-05,19.25
2020-03-06,16.958333333333332
2020-03-07,17.816666666666666
2020-03-08,19.529166666666665
2020-03-09,19.55
2020-03-10,23.993333333333332
2020-03-11,21.587500000000002
2020-03-12,21.7625
2020-03-13,20.816666666666666
2020-03-14,20.633333333333333
2020-03-15,20.766666666666666
2020-03-16,18.595833333333335
2020-03-17,18.587500000000002
2020-03-18,20.116666666666667
2020-03-19,21.037499999999998
2020-03-20,22.7
2020-03-21,21.295833333333334
2020-03-22,22.125
2020-03-23,22.3125
2020-03-24,23.125
2020-03-25,22.883333333333336
2020-03-26,23.15416666666667
2020-03-27,22.179166666666664
2020-03-28,22.004166666666666
2020-03-29,21.7625
2020-03-30,21.730434782608697
2020-03-31,22.395833333333332
2020-04-01,22.305555555555557
2020-04-02,24.45
2020-04-03,22.400000000000002
2020-04-04,22.212500000000002
2020-04-05,21.291666666666668
2020-04-06,21.5125
2020-04-07,21.95
2020-04-08,22.729166666666668
2020-04-09,23.041666666666668
2020-04-10,23.204166666666666
2020-04-11,22.34166666666667
2020-04-12,23.037499999999998
2020-04-13,22.175
2020-04-14,22.241666666666664
2020-04-15,22.462500000000002
2020-04-16,22.554166666666664
2020-04-17,23.195833333333336
2020-04-18,22.866666666666664
2020-04-19,23.291666666666668
2020-04-20,24.054166666666664
2020-04-21,24.145833333333332
2020-04-22,22.52916666666667
2020-04-23,23.166666666666668
2020-04-24,23.258333333333336
2020-04-25,22.9875
2020-04-26,22.516666666666666
2020-04-27,21.883333333333336
2020-04-28,23.629166666666666
2020-04-29,22.77916666666667
2020-04-30,20.733333333333334
2020-05-01,19.925
2020-05-02,22.4875
2020-05-03,23.583333333333332
2020-05-04,23.97083333333333
2020-05-05,21.191666666666666
2020-05-06,20.508333333333333
2020-05-07,17.891666666666666
2020-05-08,18.558333333333334
2020-05-09,19.3875
2020-05-10,21.433333333333334
2020-05-11,21.287499999999998
2020-05-12,22.21666666666667
2020-05-13,22.175
2020-05-14,22.683333333333334
2020-05-15,22.3875
2020-05-16,22.075
2020-05-17,22.366666666666664
2020-05-18,23.025000000000002
2020-05-19,23.183333333333334
2020-05-20,23.4875
2020-05-21,23.875
2020-05-22,23.349999999999998
2020-05-23,22.59583333333333
2020-05-24,23.104166666666668
2020-05-25,22.0
2020-05-26,22.454166666666666
2020-05-27,22.474999999999998
2020-05-28,22.770833333333332
2020-05-29,22.604166666666668
2020-05-30,20.691666666666666
2020-05-31,20.304166666666667
2020-06-01,22.40416666666667
2020-06-02,24.75
2020-06-03,24.3
2020-06-04,24.84583333333333
2020-06-05,25.066666666666666
2020-06-06,23.104166666666668
2020-06-07,21.516666666666666
2020-06-08,20.875
2020-06-09,21.287499999999998
2020-06-10,22.566666666666666
2020-06-11,22.083333333333332
2020-06-12,21.883333333333336
2020-06-13,21.520833333333332
2020-06-14,22.150000000000002
2020-06-15,23.054166666666664
2020-06-16,22.791666666666668
2020-06-17,23.05
2020-06-18,22.620833333333334
2020-06-19,22.55
2020-06-20,23.175
2020-06-21,22.099999999999998
2020-06-22,19.783333333333335
2020-06-23,19.175
2020-06-24,18.462500000000002
2020-06-25,18.520833333333332
2020-06-26,19.366666666666667
2020-06-27,20.974999999999998
2020-06-28,21.72083333333333
2020-06-29,21.266666666666666
2020-06-30,21.912499999999998
2020-07-01,20.75
2020-07-02,20.3625
2020-07-03,20.412499999999998
2020-07-04,19.479166666666668
2020-07-05,20.4875
2020-07-06,20.962500000000002
2020-07-07,20.233333333333334
2020-07-08,17.900000000000002
2020-07-09,18.51666666666667
2020-07-10,21.133333333333333
2020-07-11,21.6125
2020-07-12,19.8625
2020-07-13,21.383333333333336
2020-07-14,21.837500000000002
2020-07-15,21.412499999999998
2020-07-16,21.837500000000002
2020-07-17,20.191666666666666
2020-07-18,20.204166666666666
2020-07-19,19.854166666666668
2020-07-20,19.908333333333335
2020-07-21,20.212500000000002
2020-07-22,20.091666666666665
2020-07-23,20.537499999999998
2020-07-24,21.245833333333334
2020-07-25,20.404166666666665
2020-07-26,19.408333333333335
2020-07-27,20.0125
2020-07-28,19.162499999999998
2020-07-29,19.462500000000002
2020-07-30,20.341666666666665
2020-07-31,19.19375
2020-08-03,18.852941176470587
2020-08-04,18.616666666666667
2020-08-05,20.175
2020-08-06,20.6375
2020-08-07,21.420833333333334
2020-08-08,19.983333333333334
2020-08-09,19.104166666666668
2020-08-10,19.645833333333332
2020-08-11,19.349999999999998
2020-08-12,18.216666666666665
2020-08-13,18.6125
2020-08-14,19.858333333333334
2020-08-15,17.712500000000002
2020-08-16,18.516666666666666
2020-08-17,18.204166666666666
2020-08-18,18.849999999999998
2020-08-19,18.375
2020-08-20,20.1875
2020-08-21,20.845833333333335
2020-08-22,20.991666666666667
2020-08-23,21.183333333333334
2020-08-24,20.004166666666666
2020-08-25,19.533333333333335
2020-08-26,19.912499999999998
2020-08-27,18.804166666666667
2020-08-28,19.666666666666668
2020-08-29,19.195833333333333
2020-08-30,19.6375
2020-08-31,20.420833333333334
2020-09-01,22.055555555555557
2020-09-02,21.586363636363636
2020-09-03,22.73157894736842
2020-09-18,19.784615384615385
2020-09-19,18.245833333333334
2020-09-20,18.169565217391302
2020-09-21,19.191666666666666
2020-09-22,20.123529411764707
2020-09-23,19.662499999999998
2020-09-24,19.037499999999998
2020-09-25,20.120833333333334
2020-09-26,19.470833333333335
2020-09-27,20.445833333333333
2020-09-28,21.1375
2020-09-29,17.995833333333334
2020-09-30,17.462500000000002
2020-10-01,18.849999999999998
2020-10-02,16.770833333333332
2020-10-03,17.416666666666668
2020-10-04,18.349999999999998
2020-10-05,17.095833333333335
2020-10-06,18.116666666666667
2020-10-07,18.583333333333332
2020-10-08,17.849999999999998
2020-10-09,19.208333333333332
2020-10-10,19.287499999999998
2020-10-11,20.2625
2020-10-12,19.658333333333335
2020-10-13,19.466666666666665
2020-10-14,20.220833333333335
2020-10-15,20.875
2020-10-16,19.729166666666668
2020-10-17,19.241666666666667
2020-10-18,19.954166666666666
2020-10-19,19.979166666666668
2020-10-20,19.754166666666666
2020-10-21,18.214285714285715
2020-10-22,20.045833333333334
2020-10-23,19.8875
2020-10-24,19.2375
2020-10-25,18.795833333333334
2020-10-26,19.412499999999998
2020-10-27,19.508333333333333
2020-10-28,19.325
2020-10-29,19.929166666666667
2020-10-30,18.983333333333334
2020-10-31,19.433333333333334
2020-11-01,20.220833333333335
2020-11-02,15.679166666666667
2020-11-03,16.029166666666665
2020-11-04,17.0
2020-11-05,16.183333333333334
2020-11-06,16.458333333333332
2020-11-07,17.625
2020-11-08,18.333333333333332
2020-11-09,18.741666666666667
2020-11-10,19.474999999999998
2020-11-11,19.025
2020-11-12,19.379166666666666
2020-11-13,19.599999999999998
2020-11-14,19.166666666666668
2020-11-15,20.183333333333334
2020-11-16,18.183333333333334
2020-11-17,17.1375
2020-11-18,17.145833333333332
2020-11-19,16.962500000000002
2020-11-20,17.470833333333335
2020-11-21,18.429166666666667
2020-11-22,18.208333333333332
2020-11-23,18.05
2020-11-24,18.320833333333333
2020-11-25,19.204166666666666
2020-11-26,19.483333333333334
2020-11-27,19.708333333333332
2020-11-28,19.158333333333335
2020-11-29,18.933333333333334
