Time,O3_flag,SO2_flag,NO2_flag,NO_flag,CO_flag,PM10_flag,PM2.5_flag,WDir_Avg,Rain_Tot,WDir_SD,O3,SO2,NO2,NO,CO,PM10,PM2.5,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,Press_Avg,Rad_Avg,City
2023-06-02,OK,BDL,OR,OR,OK,OK,OK,36.0,0.0,10.691729950338003,45.1683125,0.6533611111111112,,,4.288562499999999,22.368631944444445,15.792055555555557,23.01003472222222,57.169847222222224,2.517079861111111,3.2831875,820.6456013888888,287.13587430555555,Saltillo
2023-06-03,OK,BDL,OR,OR,OK,OK,OK,30.0,0.0,10.810573459176394,34.13959722222222,0.7014097222222222,,,4.124104166666667,19.495881944444445,14.038312499999998,23.186201388888886,60.22154166666667,3.33219375,4.496756944444444,819.6866680555555,313.8515652777778,Saltillo
2023-06-04,OK,BDL,OR,OR,OK,OK,OK,42.0,0.0,8.398936345944286,44.14371527777777,0.7256944444444444,,,4.1265833333333335,15.341854166666668,13.682277777777777,20.31895138888889,69.73445833333334,3.0180854166666666,4.091076388888888,820.8022423611111,310.5259576388889,Saltillo
2023-06-05,OK,BDL,OR,OR,OK,OK,OK,22.0,0.0,10.26506688051429,50.98098611111111,0.8224722222222222,,,4.0932916666666666,16.753791666666665,11.023847222222223,20.468409722222223,52.9260625,2.886052777777778,3.8615069444444443,822.5597916666667,217.62731111111108,Saltillo
2023-06-06,OK,BDL,OR,OR,OK,OK,OK,30.0,0.0,10.754888880620697,53.40719444444444,0.8667499999999999,,,4.119208333333333,18.985979166666667,12.301604166666667,20.757312499999998,52.21039583333334,2.764429861111111,3.691416666666667,822.8464611111111,323.87779305555557,Saltillo
2023-06-07,OK,BDL,OR,OR,OK,OK,OK,45.0,0.0,9.675557261801666,52.263708333333334,0.9346249999999999,,,4.130534722222222,18.59317361111111,12.556222222222221,22.050118055555558,54.23658333333333,3.071601388888889,4.082708333333334,821.9157347222223,319.8143576388889,Saltillo
2023-06-08,OK,BDL,OR,OR,OK,OK,OK,40.0,0.0,12.75822213921725,49.47697916666667,0.730923611111111,,,4.169416666666667,24.422166666666666,17.606715277777777,22.556868055555555,58.250368055555555,2.656888888888889,3.586430555555556,822.2619993055556,255.79809444444444,Saltillo
2023-06-09,OK,BDL,OR,OR,OK,OK,OK,29.0,0.0,10.966472920930586,58.01276388888889,0.8237569444444445,,,4.089333333333333,17.74385416666667,10.481118055555555,24.09136111111111,41.41892361111111,2.6700270833333333,3.5188125,822.7187458333333,320.01844513888886,Saltillo
2023-06-10,OK,BDL,OR,OR,OK,OK,OK,40.0,0.0,10.239134391856215,50.775576388888894,0.7301944444444445,,,4.135305555555556,20.196090277777778,15.598840277777777,24.640645833333334,47.674388888888885,2.9664965277777777,3.901597222222222,821.2300340277778,246.19064791666668,Saltillo
2023-06-11,OK,BDL,OR,OR,OK,OK,OK,194.0,2.6,9.891712332986497,51.42848611111111,0.7954791666666666,,,4.028138888888889,14.486347222222223,10.159583333333332,26.37792361111111,33.891729166666664,3.060245833333333,4.0761111111111115,822.0009243055556,300.66020208333333,Saltillo
2023-06-12,OK,BDL,OR,OR,OK,OK,OK,222.0,0.0,10.149345602404411,52.28695833333333,0.7512222222222222,,,3.949611111111111,10.916173611111113,6.9301111111111116,28.774916666666666,21.39338888888889,3.645205555555555,4.821138888888888,822.5836236111112,332.1492618055555,Saltillo
2023-06-13,OK,BDL,OR,OR,OK,OK,OK,218.0,0.0,10.533213887541304,42.17866388308977,0.7177313848295059,,,3.899972164231037,10.120654140570633,5.742463465553236,29.51496527777778,17.309729166666667,3.511664583333333,4.583451388888889,822.3598972222223,280.84678680555555,Saltillo
2023-06-14,OK,BDL,OR,OR,OK,OK,OK,216.0,0.0,10.895321447330195,41.58739583333333,0.7326527777777778,,,3.9040347222222227,12.84895138888889,5.845847222222223,30.463993055555555,15.336222222222222,3.718452083333333,4.904729166666667,821.0842493055554,336.13620000000003,Saltillo
2023-06-15,OK,OK,OR,OR,OK,OK,OK,18.0,0.0,11.946782032913074,56.36797222222223,1.4199513888888888,,,4.105590277777778,123.60742361111112,18.04876388888889,28.548104166666665,27.29888888888889,2.8498499999999996,3.7801666666666662,821.1678722222223,320.4093576388889,Saltillo
