Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Merida (meda), Yucatan
Lat 20.9838 N, Lon 89.6452 W, Alt 25 masl
Time UTC-6h
Air Quality data
BDL = Below Detection Limit, null = missing data
 
Time,O3,SO2,NO2,NO,CO,PM10,PM2.5
yyyy-mm-dd HH:MM:SS,ppb,ppb,ppb,ppb,ppm,ug/m^3,ug/m^3
2018-10-01 00:00:00,10.04,BDL,BDL,BDL,null,12.69,7.91
2018-10-01 00:01:00,9.78,BDL,BDL,BDL,null,12.98,6.07
2018-10-01 00:02:00,10.65,BDL,BDL,BDL,null,11.18,6.29
2018-10-01 00:03:00,12.66,BDL,BDL,BDL,null,10.08,5.84
2018-10-01 00:04:00,13.79,BDL,BDL,BDL,null,9.69,5.28
2018-10-01 00:05:00,13.99,BDL,BDL,BDL,null,10.34,5.34
2018-10-01 00:06:00,14.67,BDL,BDL,BDL,null,12.15,BDL
2018-10-01 00:07:00,14.43,BDL,BDL,BDL,null,13.35,BDL
2018-10-01 00:08:00,14.56,BDL,BDL,BDL,null,12.8,4.2
2018-10-01 00:09:00,14.42,BDL,BDL,BDL,null,12.25,4.09
2018-10-01 00:10:00,14.2,BDL,BDL,BDL,null,11.79,BDL
2018-10-01 00:11:00,13.55,BDL,BDL,BDL,null,12.12,BDL
2018-10-01 00:12:00,12.42,BDL,BDL,BDL,null,13.12,BDL
2018-10-01 00:13:00,11.61,BDL,BDL,BDL,null,14.17,BDL
2018-10-01 00:14:00,11.46,BDL,BDL,BDL,null,13.52,4.22
2018-10-01 00:15:00,12.08,BDL,BDL,BDL,null,11.97,5.42
2018-10-01 00:16:00,13.56,BDL,BDL,BDL,null,10.78,7.01
2018-10-01 00:17:00,14.96,BDL,BDL,BDL,null,10.27,8.64
2018-10-01 00:18:00,15.32,BDL,BDL,BDL,null,10.49,9.02
2018-10-01 00:19:00,15.59,BDL,BDL,BDL,null,11.4,10.73
2018-10-01 00:20:00,15.32,BDL,BDL,BDL,null,12.38,12.14
2018-10-01 00:21:00,15.29,BDL,BDL,BDL,null,11.58,13.23
2018-10-01 00:22:00,15.5,BDL,BDL,BDL,null,10.5,13.59
2018-10-01 00:23:00,15.12,BDL,BDL,BDL,null,9.66,13.94
2018-10-01 00:24:00,13.84,BDL,BDL,BDL,null,10.07,13.76
2018-10-01 00:25:00,12.75,BDL,BDL,BDL,null,10.67,13.12
2018-10-01 00:26:00,12.31,BDL,BDL,BDL,null,11.38,12.81
2018-10-01 00:27:00,11.85,BDL,BDL,BDL,null,11.03,11.7
2018-10-01 00:28:00,12.4,BDL,BDL,BDL,null,9.8,11.45
2018-10-01 00:29:00,13.78,BDL,BDL,BDL,null,8.65,11.81
2018-10-01 00:30:00,15.08,BDL,BDL,BDL,null,8.06,12.79
2018-10-01 00:31:00,15.38,BDL,BDL,BDL,null,6.87,13.05
2018-10-01 00:32:00,15.35,BDL,BDL,BDL,null,6.07,12.23
2018-10-01 00:33:00,15.36,BDL,BDL,BDL,null,4.52,12.1
2018-10-01 00:34:00,15.72,BDL,BDL,BDL,null,4.09,12.2
2018-10-01 00:35:00,15.31,BDL,BDL,BDL,null,BDL,11.93
2018-10-01 00:36:00,18.92,BDL,BDL,BDL,null,BDL,10.92
2018-10-01 00:37:00,20.03,BDL,BDL,BDL,null,5.63,9.48
2018-10-01 00:38:00,16.12,BDL,BDL,BDL,null,6.59,8.4
2018-10-01 00:39:00,11.18,BDL,BDL,BDL,null,6.65,7.3
2018-10-01 00:40:00,10.73,BDL,BDL,BDL,null,5.6,6.99
2018-10-01 00:41:00,10.88,BDL,BDL,BDL,null,5.83,7.66
2018-10-01 00:42:00,11.38,BDL,BDL,BDL,null,6.38,8.39
2018-10-01 00:43:00,12.26,BDL,BDL,BDL,null,7.03,8.89
2018-10-01 00:44:00,13.95,BDL,BDL,BDL,null,6.98,8.47
2018-10-01 00:45:00,14.65,BDL,BDL,BDL,null,6.44,8.43
2018-10-01 00:46:00,14.64,BDL,BDL,BDL,null,5.28,8.45
2018-10-01 00:47:00,14.86,BDL,BDL,BDL,null,4.71,8.72
2018-10-01 00:48:00,14.73,BDL,BDL,BDL,null,5.07,9.48
2018-10-01 00:49:00,14.86,BDL,BDL,BDL,null,BDL,8.89
2018-10-01 00:50:00,14.53,BDL,BDL,BDL,null,BDL,8.35
2018-10-01 00:51:00,14.36,BDL,BDL,BDL,null,BDL,8.1
2018-10-01 00:52:00,12.85,BDL,BDL,BDL,null,BDL,7.93
2018-10-01 00:53:00,11.53,BDL,BDL,BDL,null,BDL,7.26
2018-10-01 00:54:00,10.51,BDL,BDL,BDL,null,BDL,6.73
2018-10-01 00:55:00,10.87,BDL,BDL,BDL,null,BDL,5.64
2018-10-01 00:56:00,12.73,BDL,BDL,BDL,null,BDL,4.14
2018-10-01 00:57:00,14.1,BDL,BDL,BDL,null,BDL,BDL
2018-10-01 00:58:00,14.57,BDL,BDL,BDL,null,BDL,BDL
2018-10-01 00:59:00,14.45,BDL,BDL,BDL,null,BDL,BDL
2018-10-01 01:00:00,14.11,BDL,BDL,BDL,null,BDL,BDL
2018-10-01 01:01:00,14.02,BDL,BDL,BDL,null,BDL,BDL
2018-10-01 01:02:00,13.63,BDL,BDL,BDL,null,BDL,BDL
2018-10-01 01:03:00,12.06,BDL,BDL,BDL,null,BDL,BDL
2018-10-01 01:04:00,11.73,BDL,BDL,BDL,null,BDL,BDL
2018-10-01 01:05:00,11.59,BDL,BDL,BDL,null,BDL,BDL
2018-10-01 01:06:00,12.4,BDL,BDL,BDL,null,BDL,BDL
2018-10-01 01:07:00,13.92,BDL,BDL,BDL,null,BDL,BDL
2018-10-01 01:08:00,14.47,BDL,BDL,BDL,null,BDL,BDL
2018-10-01 01:09:00,15.03,BDL,BDL,BDL,null,6.18,BDL
2018-10-01 01:10:00,14.67,BDL,BDL,BDL,null,7.26,BDL
2018-10-01 01:11:00,15.14,BDL,BDL,BDL,null,7.72,BDL
2018-10-01 01:12:00,15.14,BDL,BDL,BDL,null,8.19,BDL
2018-10-01 01:13:00,15.43,BDL,BDL,BDL,null,9.06,BDL
2018-10-01 01:14:00,15.09,BDL,BDL,BDL,null,9.31,BDL
2018-10-01 01:15:00,15.02,BDL,BDL,BDL,null,9.5,BDL
2018-10-01 01:16:00,13.91,BDL,BDL,BDL,null,10.34,BDL
