Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Merida (meda), Yucatan
Lat 20.9838 N, Lon 89.6452 W, Alt 25 masl
Time UTC-6h
Air Quality data
BDL = Below Detection Limit, null = missing data
 
Time,O3,SO2,NO2,NO,CO,PM10,PM2.5
yyyy-mm-dd HH:MM:SS,ppb,ppb,ppb,ppb,ppm,ug/m^3,ug/m^3
2018-01-01 00:00:00,18.52,BDL,BDL,BDL,null,21.68,13.08
2018-01-01 00:01:00,18.52,BDL,BDL,BDL,null,22.4,13.13
2018-01-01 00:02:00,18.31,BDL,BDL,BDL,null,23.27,13.29
2018-01-01 00:03:00,18.5,BDL,BDL,BDL,null,26.54,13.49
2018-01-01 00:04:00,18.54,BDL,BDL,BDL,null,27.92,13.62
2018-01-01 00:05:00,18.54,BDL,BDL,BDL,null,28.62,14.04
2018-01-01 00:06:00,18.69,BDL,BDL,BDL,null,28.7,14.1
2018-01-01 00:07:00,19.8,BDL,BDL,BDL,null,28.63,15.25
2018-01-01 00:08:00,19.27,BDL,BDL,BDL,null,27.43,15.36
2018-01-01 00:09:00,19.63,BDL,BDL,BDL,null,26.67,15.57
2018-01-01 00:10:00,19.81,BDL,BDL,BDL,null,26.05,16.45
2018-01-01 00:11:00,19.36,BDL,BDL,BDL,null,25.74,16.69
2018-01-01 00:12:00,19.33,BDL,BDL,BDL,null,26.92,17.71
2018-01-01 00:13:00,19.44,BDL,BDL,BDL,null,27.71,18.14
2018-01-01 00:14:00,19.06,BDL,BDL,BDL,null,29.19,19.2
2018-01-01 00:15:00,18.81,BDL,BDL,BDL,null,30.53,19.94
2018-01-01 00:16:00,19.28,BDL,BDL,BDL,null,31.93,19.98
2018-01-01 00:17:00,19.66,BDL,BDL,BDL,null,32.05,19.02
2018-01-01 00:18:00,19.31,BDL,BDL,BDL,null,30.48,18.55
2018-01-01 00:19:00,18.98,BDL,BDL,BDL,null,29.32,18.3
2018-01-01 00:20:00,19.61,BDL,BDL,BDL,null,27.99,18.57
2018-01-01 00:21:00,19.68,BDL,BDL,BDL,null,27.95,18.82
2018-01-01 00:22:00,19.59,BDL,BDL,BDL,null,28.21,18.93
2018-01-01 00:23:00,20.08,BDL,BDL,BDL,null,29.59,18.74
2018-01-01 00:24:00,19.94,BDL,BDL,BDL,null,30.57,18.89
2018-01-01 00:25:00,20.67,BDL,BDL,BDL,null,31.79,19.67
2018-01-01 00:26:00,20.83,BDL,BDL,BDL,null,32.68,20.24
2018-01-01 00:27:00,20.66,BDL,BDL,BDL,null,33.4,20.32
2018-01-01 00:28:00,20.35,BDL,BDL,BDL,null,33.91,20.41
2018-01-01 00:29:00,20.31,BDL,BDL,BDL,null,33.82,21.17
2018-01-01 00:30:00,20.23,BDL,BDL,BDL,null,32.85,21.72
2018-01-01 00:31:00,19.8,BDL,BDL,BDL,null,32.13,22.22
2018-01-01 00:32:00,19.53,BDL,BDL,BDL,null,31.93,22.78
2018-01-01 00:33:00,19.98,BDL,BDL,BDL,null,32.26,23.09
2018-01-01 00:34:00,19.98,BDL,BDL,BDL,null,32.69,23.56
