Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Merida (meda), Yucatan
Lat 20.9838 N, Lon 89.6452 W, Alt 25 masl
Time UTC-6h
Air Quality data
BDL = Below Detection Limit, null = missing data
 
Time,O3,SO2,NO2,NO,CO,PM10,PM2.5
yyyy-mm-dd HH:MM:SS,ppb,ppb,ppb,ppb,ppm,ug/m^3,ug/m^3
2017-07-01 00:00:00,8.89,BDL,2.05,BDL,null,40.43,13.21
2017-07-01 00:01:00,8.9,BDL,2.11,BDL,null,40.89,13.7
2017-07-01 00:02:00,8.98,BDL,2.07,BDL,null,40.76,13.54
2017-07-01 00:03:00,8.88,BDL,BDL,BDL,null,40.71,13.24
2017-07-01 00:04:00,8.82,BDL,BDL,BDL,null,41.77,13.41
2017-07-01 00:05:00,9.11,BDL,BDL,BDL,null,41.89,13.99
2017-07-01 00:06:00,9.48,BDL,BDL,BDL,null,41.38,14.33
2017-07-01 00:07:00,9.22,BDL,BDL,BDL,null,41.15,14.69
2017-07-01 00:08:00,8.99,BDL,BDL,BDL,null,41.35,15.8
2017-07-01 00:09:00,9.09,BDL,BDL,BDL,null,42.96,16.28
2017-07-01 00:10:00,9.59,BDL,BDL,BDL,null,43.79,17.2
2017-07-01 00:11:00,9.67,BDL,BDL,BDL,null,44.9,17.49
2017-07-01 00:12:00,9.35,BDL,BDL,BDL,null,43.6,17.65
2017-07-01 00:13:00,9.42,BDL,BDL,BDL,null,42.83,17.52
2017-07-01 00:14:00,9.18,BDL,BDL,BDL,null,42.17,17.16
2017-07-01 00:15:00,9.21,BDL,BDL,BDL,null,42.05,17.18
2017-07-01 00:16:00,9.72,BDL,BDL,BDL,null,41.51,17.11
2017-07-01 00:17:00,9.8,BDL,BDL,BDL,null,41.44,16.23
2017-07-01 00:18:00,9.63,BDL,BDL,BDL,null,40.56,16.01
2017-07-01 00:19:00,9.49,BDL,BDL,BDL,null,39.73,16.47
2017-07-01 00:20:00,9.37,BDL,BDL,BDL,null,38.85,16.65
2017-07-01 00:21:00,9.23,BDL,BDL,BDL,null,37.64,16.78
2017-07-01 00:22:00,9.15,BDL,BDL,BDL,null,35.63,16.93
2017-07-01 00:23:00,9.58,BDL,BDL,BDL,null,34.99,17.19
2017-07-01 00:24:00,9.59,BDL,BDL,BDL,null,34.31,17.28
2017-07-01 00:25:00,10.01,BDL,BDL,BDL,null,33.63,17.12
2017-07-01 00:26:00,10.0,BDL,BDL,BDL,null,31.54,17.04
2017-07-01 00:27:00,9.88,BDL,BDL,BDL,null,30.2,17.03
2017-07-01 00:28:00,9.87,BDL,BDL,BDL,null,28.49,16.72
2017-07-01 00:29:00,9.83,BDL,BDL,BDL,null,27.78,16.72
2017-07-01 00:30:00,9.98,BDL,BDL,BDL,null,25.96,15.43
2017-07-01 00:31:00,10.19,BDL,BDL,BDL,null,25.53,15.22
2017-07-01 00:32:00,9.76,BDL,BDL,BDL,null,25.15,14.63
2017-07-01 00:33:00,9.95,BDL,BDL,BDL,null,24.97,13.5
2017-07-01 00:34:00,9.86,BDL,BDL,BDL,null,24.94,12.58
2017-07-01 00:35:00,9.69,BDL,BDL,BDL,null,24.99,12.29
2017-07-01 00:36:00,9.66,BDL,BDL,BDL,null,25.54,12.45
2017-07-01 00:37:00,9.53,BDL,BDL,BDL,null,27.15,12.43
2017-07-01 00:38:00,9.63,BDL,BDL,BDL,null,27.11,11.62
2017-07-01 00:39:00,9.46,BDL,BDL,BDL,null,27.78,11.65
2017-07-01 00:40:00,9.96,BDL,BDL,BDL,null,28.78,11.72
2017-07-01 00:41:00,9.53,BDL,BDL,BDL,null,28.51,11.86
2017-07-01 00:42:00,9.97,BDL,BDL,BDL,null,28.72,11.86
2017-07-01 00:43:00,10.0,BDL,BDL,BDL,null,29.28,11.64
2017-07-01 00:44:00,10.39,BDL,BDL,BDL,null,29.29,12.44
2017-07-01 00:45:00,10.36,BDL,BDL,BDL,null,30.21,13.36
2017-07-01 00:46:00,9.98,BDL,BDL,BDL,null,30.4,15.29
2017-07-01 00:47:00,10.09,BDL,BDL,BDL,null,31.21,16.1
2017-07-01 00:48:00,10.26,BDL,BDL,BDL,null,31.75,17.34
2017-07-01 00:49:00,10.01,BDL,BDL,BDL,null,31.68,17.38
2017-07-01 00:50:00,10.04,BDL,BDL,BDL,null,30.5,17.38
2017-07-01 00:51:00,9.88,BDL,BDL,BDL,null,29.42,16.99
2017-07-01 00:52:00,10.13,BDL,BDL,BDL,null,28.9,16.42
2017-07-01 00:53:00,9.55,BDL,BDL,BDL,null,28.6,15.99
2017-07-01 00:54:00,9.89,BDL,BDL,BDL,null,28.02,15.44
2017-07-01 00:55:00,9.71,BDL,BDL,BDL,null,27.73,15.3
2017-07-01 00:56:00,9.32,BDL,BDL,BDL,null,27.1,15.12
2017-07-01 00:57:00,9.44,BDL,BDL,BDL,null,26.67,14.43
2017-07-01 00:58:00,9.25,BDL,BDL,BDL,null,25.44,13.84
