Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Merida (meda), Yucatan
Lat 20.9838 N, Lon 89.6452 W, Alt 25 masl
Time UTC-6h
Air Quality data
BDL = Below Detection Limit, null = missing data
 
Time,O3,SO2,NO2,NO,CO,PM10,PM2.5
yyyy-mm-dd HH:MM:SS,ppb,ppb,ppb,ppb,ppm,ug/m^3,ug/m^3
2019-06-01 00:00:00,4.23,null,null,null,null,9.43,5.79
2019-06-01 00:01:00,3.26,null,null,null,null,9.41,5.8
2019-06-01 00:02:00,2.08,null,null,null,null,11.19,5.7
2019-06-01 00:03:00,3.49,null,null,null,null,13.65,4.88
2019-06-01 00:04:00,3.19,null,null,null,null,15.11,4.68
2019-06-01 00:05:00,3.15,null,null,null,null,14.69,BDL
2019-06-01 00:06:00,3.63,null,null,null,null,14.93,BDL
2019-06-01 00:07:00,3.82,null,null,null,null,16.01,BDL
2019-06-01 00:08:00,3.78,null,null,null,null,17.66,4.15
2019-06-01 00:09:00,3.1,null,null,null,null,18.31,4.85
2019-06-01 00:10:00,2.95,null,null,null,null,19.55,5.18
2019-06-01 00:11:00,3.91,null,null,null,null,21.8,5.7
2019-06-01 00:12:00,3.79,null,null,null,null,22.4,6.03
2019-06-01 00:13:00,3.65,null,null,null,null,22.75,6.2
2019-06-01 00:14:00,4.83,null,null,null,null,23.63,5.79
2019-06-01 00:15:00,4.33,null,null,null,null,22.85,5.92
2019-06-01 00:16:00,3.94,null,null,null,null,21.59,6.45
2019-06-01 00:17:00,5.07,null,null,null,null,21.46,7.96
2019-06-01 00:18:00,5.19,null,null,null,null,21.16,9.21
2019-06-01 00:19:00,5.56,null,null,null,null,19.37,10.26
2019-06-01 00:20:00,6.05,null,null,null,null,17.72,10.58
2019-06-01 00:21:00,5.68,null,null,null,null,15.62,10.81
2019-06-01 00:22:00,5.43,null,null,null,null,14.8,10.76
2019-06-01 00:23:00,4.65,null,null,null,null,14.48,10.93
2019-06-01 00:24:00,5.14,null,null,null,null,14.93,11.03
2019-06-01 00:25:00,5.5,null,null,null,null,16.22,11.03
2019-06-01 00:26:00,5.71,null,null,null,null,15.56,11.96
2019-06-01 00:27:00,5.95,null,null,null,null,13.76,10.44
2019-06-01 00:28:00,6.08,null,null,null,null,13.03,9.49
2019-06-01 00:29:00,6.14,null,null,null,null,13.66,8.7
2019-06-01 00:30:00,5.43,null,null,null,null,16.47,8.21
2019-06-01 00:31:00,5.31,null,null,null,null,18.36,7.6
2019-06-01 00:32:00,5.26,null,null,null,null,19.4,7.19
2019-06-01 00:33:00,5.58,null,null,null,null,20.47,7.53
2019-06-01 00:34:00,5.81,null,null,null,null,21.92,8.13
2019-06-01 00:35:00,6.22,null,null,null,null,20.63,9.16
2019-06-01 00:36:00,5.89,null,null,null,null,19.03,9.89
