Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Merida (meda), Yucatan
Lat 20.9838 N, Lon 89.6452 W, Alt 25 masl
Time UTC-6h
Air Quality data
BDL = Below Detection Limit, null = missing data
 
Time,O3,SO2,NO2,NO,CO,PM10,PM2.5
yyyy-mm-dd HH:MM:SS,ppb,ppb,ppb,ppb,ppm,ug/m^3,ug/m^3
2018-06-01 00:00:00,7.92,BDL,2.1,BDL,null,16.93,BDL
2018-06-01 00:01:00,7.83,BDL,2.09,BDL,null,17.1,BDL
2018-06-01 00:02:00,7.75,BDL,2.03,BDL,null,17.54,BDL
2018-06-01 00:03:00,8.14,BDL,2.04,BDL,null,16.23,BDL
2018-06-01 00:04:00,8.87,BDL,BDL,BDL,null,14.37,BDL
2018-06-01 00:05:00,8.94,BDL,BDL,BDL,null,13.03,BDL
2018-06-01 00:06:00,8.63,BDL,BDL,BDL,null,12.18,BDL
2018-06-01 00:07:00,8.78,BDL,BDL,BDL,null,12.03,BDL
2018-06-01 00:08:00,8.6,BDL,BDL,BDL,null,11.99,BDL
2018-06-01 00:09:00,8.5,BDL,BDL,BDL,null,12.34,BDL
2018-06-01 00:10:00,8.45,BDL,BDL,BDL,null,12.89,BDL
2018-06-01 00:11:00,8.44,BDL,BDL,BDL,null,13.3,BDL
2018-06-01 00:12:00,8.51,BDL,BDL,BDL,null,14.24,BDL
2018-06-01 00:13:00,8.33,BDL,BDL,BDL,null,15.07,BDL
2018-06-01 00:14:00,8.31,BDL,BDL,BDL,null,16.46,BDL
2018-06-01 00:15:00,8.73,BDL,BDL,BDL,null,17.86,BDL
2018-06-01 00:16:00,8.83,BDL,BDL,BDL,null,18.96,4.22
2018-06-01 00:17:00,8.71,BDL,BDL,BDL,null,19.16,5.39
2018-06-01 00:18:00,8.71,BDL,BDL,BDL,null,19.19,7.28
2018-06-01 00:19:00,8.75,BDL,BDL,BDL,null,19.23,7.41
2018-06-01 00:20:00,8.55,BDL,BDL,BDL,null,19.46,7.58
2018-06-01 00:21:00,8.47,BDL,BDL,BDL,null,20.21,8.9
2018-06-01 00:22:00,8.43,BDL,BDL,BDL,null,21.79,8.68
2018-06-01 00:23:00,8.15,BDL,BDL,BDL,null,22.53,7.95
2018-06-01 00:24:00,8.08,BDL,BDL,BDL,null,24.21,7.75
2018-06-01 00:25:00,7.7,BDL,BDL,BDL,null,25.72,7.76
2018-06-01 00:26:00,7.46,BDL,BDL,BDL,null,26.61,8.14
2018-06-01 00:27:00,7.43,BDL,BDL,BDL,null,26.42,8.95
2018-06-01 00:28:00,7.48,BDL,BDL,BDL,null,27.05,9.29
2018-06-01 00:29:00,7.76,BDL,BDL,BDL,null,27.29,9.4
2018-06-01 00:30:00,8.53,BDL,BDL,BDL,null,27.96,9.48
2018-06-01 00:31:00,8.78,BDL,BDL,BDL,null,27.74,8.85
2018-06-01 00:32:00,8.63,BDL,BDL,BDL,null,28.23,8.23
2018-06-01 00:33:00,8.7,BDL,BDL,BDL,null,28.98,7.4
2018-06-01 00:34:00,8.56,BDL,BDL,BDL,null,30.19,6.59
2018-06-01 00:35:00,8.49,BDL,BDL,BDL,null,30.52,7.03
2018-06-01 00:36:00,8.18,BDL,BDL,BDL,null,29.83,7.51
2018-06-01 00:37:00,8.19,BDL,BDL,BDL,null,29.03,7.6
2018-06-01 00:38:00,8.48,BDL,BDL,BDL,null,28.01,6.86
2018-06-01 00:39:00,8.49,BDL,BDL,BDL,null,28.29,5.87
2018-06-01 00:40:00,8.26,BDL,BDL,BDL,null,27.76,5.1
2018-06-01 00:41:00,7.78,BDL,BDL,BDL,null,25.73,4.7
2018-06-01 00:42:00,7.67,BDL,BDL,BDL,null,23.88,4.95
2018-06-01 00:43:00,7.54,BDL,BDL,BDL,null,22.59,6.16
