Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Merida (meda), Yucatan
Lat 20.9838 N, Lon 89.6452 W, Alt 25 masl
Time UTC-6h
Air Quality data
BDL = Below Detection Limit, null = missing data
 
Time,O3,SO2,NO2,NO,CO,PM10,PM2.5
yyyy-mm-dd HH:MM:SS,ppb,ppb,ppb,ppb,ppm,ug/m^3,ug/m^3
2016-10-01 00:00:00,9.75,BDL,6.23,BDL,null,19.6,6.63
2016-10-01 00:01:00,9.77,BDL,6.65,BDL,null,19.81,6.41
2016-10-01 00:02:00,9.39,BDL,6.79,BDL,null,20.34,5.93
2016-10-01 00:03:00,9.19,BDL,7.5,BDL,null,20.86,5.47
2016-10-01 00:04:00,10.49,BDL,6.53,BDL,null,20.6,4.87
2016-10-01 00:05:00,10.09,BDL,6.68,BDL,null,20.77,4.48
2016-10-01 00:06:00,10.89,BDL,6.37,BDL,null,20.88,4.14
2016-10-01 00:07:00,10.98,BDL,6.1,BDL,null,20.92,BDL
2016-10-01 00:08:00,11.33,BDL,5.86,BDL,null,20.89,BDL
2016-10-01 00:09:00,11.33,BDL,5.71,BDL,null,20.21,BDL
2016-10-01 00:10:00,10.93,BDL,5.5,BDL,null,19.72,BDL
2016-10-01 00:11:00,11.2,BDL,5.69,BDL,null,19.29,BDL
2016-10-01 00:12:00,13.32,BDL,4.76,BDL,null,19.73,BDL
2016-10-01 00:13:00,13.6,BDL,4.47,BDL,null,20.52,BDL
2016-10-01 00:14:00,13.22,BDL,4.67,BDL,null,20.7,BDL
2016-10-01 00:15:00,13.28,BDL,4.7,BDL,null,20.4,BDL
2016-10-01 00:16:00,13.22,BDL,4.72,BDL,null,20.01,BDL
2016-10-01 00:17:00,13.41,BDL,4.36,BDL,null,18.6,4.11
2016-10-01 00:18:00,14.06,BDL,4.29,BDL,null,18.13,BDL
2016-10-01 00:19:00,13.9,BDL,4.04,BDL,null,17.54,BDL
2016-10-01 00:20:00,14.48,BDL,3.88,BDL,null,17.37,BDL
2016-10-01 00:21:00,15.01,BDL,3.56,BDL,null,17.44,BDL
2016-10-01 00:22:00,15.08,BDL,3.39,BDL,null,17.59,BDL
2016-10-01 00:23:00,14.61,BDL,3.55,BDL,null,16.84,BDL
2016-10-01 00:24:00,14.88,BDL,3.5,BDL,null,16.37,BDL
2016-10-01 00:25:00,15.19,BDL,3.35,BDL,null,15.98,BDL
2016-10-01 00:26:00,14.78,BDL,3.32,BDL,null,16.59,BDL
2016-10-01 00:27:00,15.43,BDL,3.14,BDL,null,17.1,BDL
2016-10-01 00:28:00,15.66,BDL,2.9,BDL,null,17.71,BDL
2016-10-01 00:29:00,15.67,BDL,3.12,BDL,null,18.5,BDL
2016-10-01 00:30:00,15.75,BDL,3.15,BDL,null,18.91,BDL
2016-10-01 00:31:00,15.55,BDL,3.1,BDL,null,19.47,BDL
2016-10-01 00:32:00,15.42,BDL,3.34,BDL,null,19.97,BDL
2016-10-01 00:33:00,14.91,BDL,3.4,BDL,null,19.8,BDL
2016-10-01 00:34:00,14.68,BDL,3.94,BDL,null,19.38,BDL
2016-10-01 00:35:00,14.97,BDL,3.55,BDL,null,18.39,BDL
2016-10-01 00:36:00,15.81,BDL,3.06,BDL,null,17.84,BDL
2016-10-01 00:37:00,15.4,BDL,3.17,BDL,null,17.32,BDL
2016-10-01 00:38:00,14.91,BDL,3.35,BDL,null,16.73,BDL
2016-10-01 00:39:00,14.91,BDL,3.56,BDL,null,16.56,BDL
2016-10-01 00:40:00,14.23,BDL,3.67,BDL,null,16.61,4.61
2016-10-01 00:41:00,14.43,BDL,3.7,BDL,null,16.58,5.43
2016-10-01 00:42:00,14.01,BDL,3.67,BDL,null,17.0,5.83
2016-10-01 00:43:00,13.74,BDL,4.07,BDL,null,17.39,6.74
2016-10-01 00:44:00,13.81,BDL,4.24,BDL,null,17.22,7.19
2016-10-01 00:45:00,14.52,BDL,3.42,BDL,null,16.61,7.38
2016-10-01 00:46:00,15.12,BDL,3.29,BDL,null,15.93,7.2
2016-10-01 00:47:00,15.59,BDL,2.9,BDL,null,15.82,7.02
2016-10-01 00:48:00,15.74,BDL,2.85,BDL,null,15.6,7.23
2016-10-01 00:49:00,15.53,BDL,3.0,BDL,null,15.79,7.12
2016-10-01 00:50:00,15.43,BDL,3.02,BDL,null,15.79,6.27
2016-10-01 00:51:00,15.11,BDL,3.24,BDL,null,12.74,4.85
2016-10-01 00:52:00,15.07,BDL,3.29,BDL,null,12.68,4.18
2016-10-01 00:53:00,14.89,BDL,3.3,BDL,null,12.5,BDL
2016-10-01 00:54:00,14.88,BDL,3.43,BDL,null,12.41,4.28
2016-10-01 00:55:00,14.66,BDL,3.72,BDL,null,11.79,4.57
2016-10-01 00:56:00,14.54,BDL,3.5,BDL,null,11.31,4.51
2016-10-01 00:57:00,14.33,BDL,3.64,BDL,null,12.57,4.24
2016-10-01 00:58:00,14.4,BDL,3.77,BDL,null,13.23,BDL
2016-10-01 00:59:00,14.04,BDL,3.78,BDL,null,13.08,BDL
2016-10-01 01:00:00,13.8,BDL,3.88,BDL,null,12.53,BDL
2016-10-01 01:01:00,14.01,BDL,3.88,BDL,null,11.97,BDL
2016-10-01 01:02:00,14.16,BDL,3.83,BDL,null,10.77,BDL
2016-10-01 01:03:00,13.85,BDL,4.02,BDL,null,10.5,BDL
2016-10-01 01:04:00,13.18,BDL,4.19,BDL,null,10.07,BDL
2016-10-01 01:05:00,12.8,BDL,4.46,BDL,null,9.91,BDL
2016-10-01 01:06:00,12.34,BDL,4.65,BDL,null,9.94,BDL
2016-10-01 01:07:00,11.67,BDL,4.6,BDL,null,9.94,4.44
2016-10-01 01:08:00,12.13,BDL,4.59,BDL,null,10.05,4.94
2016-10-01 01:09:00,12.32,BDL,4.5,BDL,null,8.84,5.71
2016-10-01 01:10:00,11.18,BDL,4.47,BDL,null,8.31,5.89
2016-10-01 01:11:00,12.54,BDL,4.41,BDL,null,8.21,6.16
2016-10-01 01:12:00,12.65,BDL,4.49,BDL,null,8.35,7.18
2016-10-01 01:13:00,11.82,BDL,4.18,BDL,null,9.01,8.13
2016-10-01 01:14:00,11.94,BDL,4.2,BDL,null,8.95,8.9
2016-10-01 01:15:00,12.26,BDL,4.48,BDL,null,8.58,9.21
2016-10-01 01:16:00,11.91,BDL,4.21,BDL,null,7.67,9.78
2016-10-01 01:17:00,12.28,BDL,4.12,BDL,null,7.17,10.61
2016-10-01 01:18:00,12.52,BDL,4.36,BDL,null,6.61,10.99
2016-10-01 01:19:00,12.42,BDL,4.45,BDL,null,6.02,10.64
2016-10-01 01:20:00,13.3,BDL,4.17,BDL,null,5.75,9.85
2016-10-01 01:21:00,13.81,BDL,3.65,BDL,null,5.76,9.37
2016-10-01 01:22:00,12.46,BDL,4.08,BDL,null,5.45,8.86
2016-10-01 01:23:00,12.64,BDL,4.1,BDL,null,4.77,7.94
2016-10-01 01:24:00,12.38,BDL,4.18,BDL,null,4.54,7.49
2016-10-01 01:25:00,12.28,BDL,4.31,BDL,null,BDL,6.09
2016-10-01 01:26:00,11.98,BDL,4.5,BDL,null,4.13,5.54
2016-10-01 01:27:00,11.97,BDL,4.28,BDL,null,4.94,4.86
2016-10-01 01:28:00,11.43,BDL,4.25,BDL,null,6.02,4.35
2016-10-01 01:29:00,11.31,BDL,4.51,BDL,null,6.12,BDL
2016-10-01 01:30:00,11.51,BDL,4.53,BDL,null,5.73,BDL
2016-10-01 01:31:00,11.34,BDL,4.82,BDL,null,5.47,BDL
2016-10-01 01:32:00,11.78,BDL,5.18,BDL,null,5.22,BDL
2016-10-01 01:33:00,11.79,BDL,5.01,BDL,null,4.07,BDL
2016-10-01 01:34:00,10.89,BDL,4.66,BDL,null,BDL,BDL
2016-10-01 01:35:00,11.38,BDL,4.67,BDL,null,BDL,BDL
2016-10-01 01:36:00,11.29,BDL,4.63,BDL,null,BDL,BDL
2016-10-01 01:37:00,12.25,BDL,4.63,BDL,null,BDL,BDL
2016-10-01 01:38:00,12.19,BDL,4.16,BDL,null,BDL,BDL
2016-10-01 01:39:00,11.95,BDL,4.41,BDL,null,BDL,BDL
2016-10-01 01:40:00,12.19,BDL,4.09,BDL,null,BDL,BDL
2016-10-01 01:41:00,12.74,BDL,3.93,BDL,null,BDL,BDL
2016-10-01 01:42:00,12.79,BDL,4.08,BDL,null,BDL,BDL
