Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Merida (meda), Yucatan
Lat 20.9838 N, Lon 89.6452 W, Alt 25 masl
Time UTC-6h
Air Quality data
BDL = Below Detection Limit, null = missing data
 
Time,O3,SO2,NO2,NO,CO,PM10,PM2.5
yyyy-mm-dd HH:MM:SS,ppb,ppb,ppb,ppb,ppm,ug/m^3,ug/m^3
2015-12-01 00:00:00,null,null,18.93,11.7,null,BDL,6.9
2015-12-01 00:01:00,null,null,19.0,11.14,null,4.05,6.95
2015-12-01 00:02:00,null,null,18.47,10.57,null,4.23,7.49
2015-12-01 00:03:00,null,null,19.33,11.17,null,4.48,7.78
2015-12-01 00:04:00,null,null,18.88,10.79,null,4.6,null
2015-12-01 00:05:00,null,null,18.02,8.23,null,4.96,null
2015-12-01 00:06:00,null,null,18.1,7.79,null,5.49,null
2015-12-01 00:07:00,null,null,17.95,8.29,null,5.94,8.69
2015-12-01 00:08:00,null,null,18.14,8.22,null,6.09,8.69
2015-12-01 00:09:00,null,null,18.49,9.86,null,5.75,9.09
2015-12-01 00:10:00,null,null,18.0,9.03,null,4.86,9.09
2015-12-01 00:11:00,null,null,17.53,7.04,null,4.47,null
2015-12-01 00:12:00,null,null,17.23,5.6,null,BDL,null
2015-12-01 00:13:00,null,null,17.51,6.28,null,BDL,null
2015-12-01 00:14:00,null,null,17.67,7.54,null,4.49,null
2015-12-01 00:15:00,null,null,17.59,7.07,null,5.03,9.45
2015-12-01 00:16:00,null,null,16.72,5.29,null,5.25,9.23
2015-12-01 00:17:00,null,null,16.64,5.24,null,5.87,null
2015-12-01 00:18:00,null,null,16.66,5.39,null,BDL,null
2015-12-01 00:19:00,null,null,16.95,5.74,null,6.02,null
2015-12-01 00:20:00,null,null,17.79,6.28,null,8.14,5.94
2015-12-01 00:21:00,null,null,17.92,7.47,null,8.47,5.53
2015-12-01 00:22:00,null,null,17.47,6.34,null,10.45,5.19
2015-12-01 00:23:00,null,null,17.46,6.67,null,10.02,null
2015-12-01 00:24:00,null,null,17.52,7.74,null,8.81,BDL
2015-12-01 00:25:00,null,null,17.83,7.84,null,6.03,BDL
2015-12-01 00:26:00,null,null,16.08,5.78,null,BDL,BDL
2015-12-01 00:27:00,null,null,16.04,6.16,null,BDL,BDL
2015-12-01 00:28:00,null,null,14.34,5.19,null,BDL,BDL
2015-12-01 00:29:00,null,null,13.83,4.04,null,BDL,BDL
2015-12-01 00:30:00,null,null,14.11,3.9,null,BDL,BDL
2015-12-01 00:31:00,null,null,14.16,3.99,null,BDL,BDL
2015-12-01 00:32:00,null,null,14.07,4.24,null,BDL,BDL
2015-12-01 00:33:00,null,null,14.46,4.82,null,BDL,BDL
2015-12-01 00:34:00,null,null,14.22,5.39,null,BDL,null
2015-12-01 00:35:00,null,null,14.12,5.45,null,BDL,BDL
2015-12-01 00:36:00,null,null,13.73,5.24,null,BDL,BDL
2015-12-01 00:37:00,null,null,12.3,3.77,null,BDL,null
2015-12-01 00:38:00,null,null,11.43,3.62,null,BDL,null
2015-12-01 00:39:00,null,null,11.29,2.97,null,BDL,null
2015-12-01 00:40:00,null,null,10.34,2.75,null,BDL,8.5
2015-12-01 00:41:00,null,null,10.42,2.7,null,BDL,8.57
2015-12-01 00:42:00,null,null,10.46,3.21,null,null,8.83
2015-12-01 00:43:00,null,null,10.02,3.0,null,null,9.42
2015-12-01 00:44:00,null,null,10.7,2.76,null,BDL,10.43
2015-12-01 00:45:00,null,null,10.4,3.31,null,BDL,10.55
2015-12-01 00:46:00,null,null,9.69,2.8,null,BDL,10.88
2015-12-01 00:47:00,null,null,10.89,3.66,null,BDL,11.52
2015-12-01 00:48:00,null,null,11.15,4.38,null,BDL,12.75
2015-12-01 00:49:00,null,null,10.96,4.01,null,BDL,12.95
2015-12-01 00:50:00,null,null,11.35,5.99,null,BDL,15.08
2015-12-01 00:51:00,null,null,11.43,5.56,null,BDL,14.9
2015-12-01 00:52:00,null,null,10.9,5.23,null,BDL,14.83
2015-12-01 00:53:00,null,null,10.13,5.64,null,BDL,null
2015-12-01 00:54:00,null,null,16.3,14.06,null,BDL,null
2015-12-01 00:55:00,null,null,14.85,13.2,null,BDL,null
2015-12-01 00:56:00,null,null,11.02,5.33,null,BDL,12.08
2015-12-01 00:57:00,null,null,11.1,6.73,null,BDL,12.03
2015-12-01 00:58:00,null,null,11.39,7.12,null,BDL,11.88
2015-12-01 00:59:00,null,null,10.76,7.31,null,BDL,11.67
2015-12-01 01:00:00,null,null,11.99,7.73,null,BDL,11.67
2015-12-01 01:01:00,null,null,11.48,8.09,null,null,11.67
2015-12-01 01:02:00,null,null,11.01,6.58,null,BDL,11.67
2015-12-01 01:03:00,null,null,9.22,5.81,null,BDL,11.67
2015-12-01 01:04:00,null,null,10.64,5.2,null,null,11.67
2015-12-01 01:05:00,null,null,9.92,5.45,null,BDL,11.67
2015-12-01 01:06:00,null,null,10.16,5.4,null,BDL,11.67
2015-12-01 01:07:00,null,null,10.23,7.11,null,BDL,11.67
2015-12-01 01:08:00,null,null,10.23,6.67,null,BDL,11.67
2015-12-01 01:09:00,null,null,9.34,5.43,null,BDL,11.46
2015-12-01 01:10:00,null,null,8.37,4.61,null,BDL,11.6
2015-12-01 01:11:00,null,null,8.61,6.06,null,BDL,11.81
2015-12-01 01:12:00,null,null,9.62,6.21,null,null,11.94
2015-12-01 01:13:00,null,null,10.03,6.14,null,BDL,11.33
