Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Merida (meda), Yucatan
Lat 20.9838 N, Lon 89.6452 W, Alt 25 masl
Time UTC-6h
Air Quality data
BDL = Below Detection Limit, null = missing data
 
Time,O3,SO2,NO2,NO,CO,PM10,PM2.5
yyyy-mm-dd HH:MM:SS,ppb,ppb,ppb,ppb,ppm,ug/m^3,ug/m^3
2016-02-01 00:00:00,13.15,BDL,2.97,BDL,null,13.15,BDL
2016-02-01 00:01:00,13.01,BDL,2.88,BDL,null,13.5,BDL
2016-02-01 00:02:00,12.75,BDL,3.03,BDL,null,13.06,BDL
2016-02-01 00:03:00,12.81,BDL,2.98,BDL,null,12.67,BDL
2016-02-01 00:04:00,12.9,BDL,2.95,BDL,null,12.98,BDL
2016-02-01 00:05:00,12.34,BDL,3.23,BDL,null,12.9,BDL
2016-02-01 00:06:00,12.38,BDL,3.16,BDL,null,12.44,BDL
2016-02-01 00:07:00,12.74,BDL,3.07,BDL,null,12.27,BDL
2016-02-01 00:08:00,13.18,BDL,2.94,BDL,null,12.46,BDL
2016-02-01 00:09:00,13.41,BDL,2.59,BDL,null,12.98,BDL
2016-02-01 00:10:00,13.26,BDL,2.56,BDL,null,13.35,4.13
2016-02-01 00:11:00,13.21,BDL,2.65,BDL,null,13.75,4.42
2016-02-01 00:12:00,13.06,BDL,2.68,BDL,null,13.74,4.62
2016-02-01 00:13:00,13.14,BDL,2.74,BDL,null,13.19,5.17
2016-02-01 00:14:00,12.89,BDL,2.71,BDL,null,12.8,6.2
2016-02-01 00:15:00,13.03,BDL,2.87,BDL,null,12.51,7.47
2016-02-01 00:16:00,13.64,BDL,2.39,BDL,null,12.34,8.52
2016-02-01 00:17:00,13.52,BDL,2.38,BDL,null,12.13,8.78
2016-02-01 00:18:00,13.46,BDL,2.36,BDL,null,12.1,8.26
2016-02-01 00:19:00,13.32,BDL,2.52,BDL,null,11.97,7.88
2016-02-01 00:20:00,13.1,BDL,2.5,BDL,null,12.21,7.89
2016-02-01 00:21:00,13.13,BDL,2.39,BDL,null,12.15,8.4
2016-02-01 00:22:00,13.22,BDL,2.44,BDL,null,11.81,8.83
2016-02-01 00:23:00,13.28,BDL,2.22,BDL,null,11.11,9.13
2016-02-01 00:24:00,13.67,BDL,2.11,BDL,null,10.71,10.51
2016-02-01 00:25:00,13.43,BDL,BDL,BDL,null,9.9,10.97
2016-02-01 00:26:00,13.07,BDL,2.06,BDL,null,9.28,11.32
2016-02-01 00:27:00,13.33,BDL,BDL,BDL,null,8.73,11.95
2016-02-01 00:28:00,13.66,BDL,BDL,BDL,null,7.57,12.37
2016-02-01 00:29:00,13.52,BDL,BDL,BDL,null,6.76,12.29
2016-02-01 00:30:00,13.08,BDL,BDL,BDL,null,5.81,12.74
2016-02-01 00:31:00,13.43,BDL,2.07,BDL,null,4.9,13.13
2016-02-01 00:32:00,13.5,BDL,BDL,BDL,null,4.08,12.91
2016-02-01 00:33:00,13.4,BDL,BDL,BDL,null,BDL,12.17
2016-02-01 00:34:00,13.35,BDL,BDL,BDL,null,BDL,10.88
2016-02-01 00:35:00,13.76,BDL,BDL,BDL,null,BDL,10.51
2016-02-01 00:36:00,14.19,BDL,BDL,BDL,null,BDL,10.08
2016-02-01 00:37:00,13.87,BDL,BDL,BDL,null,BDL,9.12
2016-02-01 00:38:00,14.01,BDL,BDL,BDL,null,BDL,8.37
2016-02-01 00:39:00,14.07,BDL,BDL,BDL,null,BDL,7.83
2016-02-01 00:40:00,13.91,BDL,BDL,BDL,null,BDL,7.04
2016-02-01 00:41:00,13.8,BDL,BDL,BDL,null,BDL,6.71
2016-02-01 00:42:00,13.58,BDL,BDL,BDL,3.17,BDL,6.12
2016-02-01 00:43:00,13.54,BDL,BDL,BDL,null,BDL,5.85
2016-02-01 00:44:00,13.67,BDL,BDL,BDL,null,BDL,5.5
2016-02-01 00:45:00,13.41,BDL,BDL,BDL,null,BDL,5.29
2016-02-01 00:46:00,13.56,BDL,BDL,BDL,null,BDL,5.19
2016-02-01 00:47:00,13.53,BDL,BDL,BDL,null,BDL,5.17
2016-02-01 00:48:00,13.19,BDL,BDL,BDL,null,BDL,5.26
2016-02-01 00:49:00,13.67,BDL,BDL,BDL,null,4.28,5.74
2016-02-01 00:50:00,13.32,BDL,BDL,BDL,null,4.62,5.66
2016-02-01 00:51:00,13.09,BDL,BDL,BDL,null,4.39,5.52
2016-02-01 00:52:00,13.17,BDL,BDL,BDL,null,BDL,5.32
2016-02-01 00:53:00,13.09,BDL,BDL,BDL,null,BDL,4.54
2016-02-01 00:54:00,12.88,BDL,BDL,BDL,null,BDL,4.11
2016-02-01 00:55:00,12.88,BDL,BDL,BDL,null,4.01,BDL
2016-02-01 00:56:00,13.09,BDL,BDL,BDL,null,4.15,BDL
2016-02-01 00:57:00,12.99,BDL,BDL,BDL,null,4.66,4.05
2016-02-01 00:58:00,13.03,BDL,BDL,BDL,null,5.79,4.53
2016-02-01 00:59:00,12.98,BDL,BDL,BDL,null,5.79,4.68
2016-02-01 01:00:00,13.0,BDL,BDL,BDL,null,5.8,4.03
2016-02-01 01:01:00,13.13,BDL,BDL,BDL,null,9.1,4.01
2016-02-01 01:02:00,13.2,BDL,BDL,BDL,null,8.72,BDL
2016-02-01 01:03:00,12.81,BDL,BDL,BDL,null,8.85,BDL
2016-02-01 01:04:00,12.69,BDL,BDL,BDL,null,9.31,BDL
2016-02-01 01:05:00,12.92,BDL,BDL,BDL,null,9.61,BDL
2016-02-01 01:06:00,13.2,BDL,BDL,BDL,null,10.17,BDL
2016-02-01 01:07:00,13.4,BDL,BDL,BDL,null,10.44,BDL
2016-02-01 01:08:00,13.32,BDL,BDL,BDL,null,11.45,BDL
2016-02-01 01:09:00,13.24,BDL,BDL,BDL,null,12.22,BDL
2016-02-01 01:10:00,13.02,BDL,BDL,BDL,null,12.7,BDL
2016-02-01 01:11:00,12.8,BDL,BDL,BDL,null,13.65,BDL
2016-02-01 01:12:00,12.91,BDL,BDL,BDL,null,14.66,4.04
2016-02-01 01:13:00,12.97,BDL,BDL,BDL,null,14.28,4.12
2016-02-01 01:14:00,12.87,BDL,BDL,BDL,null,14.22,BDL
2016-02-01 01:15:00,12.55,BDL,BDL,BDL,null,14.86,BDL
2016-02-01 01:16:00,12.89,BDL,BDL,BDL,null,15.36,4.29
2016-02-01 01:17:00,12.82,BDL,BDL,BDL,null,15.47,4.2
2016-02-01 01:18:00,12.56,BDL,BDL,BDL,null,15.63,BDL
2016-02-01 01:19:00,12.79,BDL,BDL,BDL,null,15.98,BDL
2016-02-01 01:20:00,12.5,BDL,BDL,BDL,null,16.62,BDL
2016-02-01 01:21:00,12.46,BDL,BDL,BDL,null,17.02,BDL
2016-02-01 01:22:00,12.96,BDL,BDL,BDL,null,17.19,BDL
2016-02-01 01:23:00,12.87,BDL,BDL,BDL,null,17.03,BDL
2016-02-01 01:24:00,12.78,BDL,BDL,BDL,null,16.72,BDL
2016-02-01 01:25:00,13.04,BDL,BDL,BDL,null,16.64,BDL
2016-02-01 01:26:00,12.78,BDL,BDL,BDL,null,16.78,BDL
2016-02-01 01:27:00,12.66,BDL,BDL,BDL,null,16.99,BDL
2016-02-01 01:28:00,12.59,BDL,BDL,BDL,null,16.52,BDL
2016-02-01 01:29:00,12.86,BDL,BDL,BDL,null,16.63,BDL
2016-02-01 01:30:00,12.81,BDL,BDL,BDL,null,16.64,BDL
2016-02-01 01:31:00,12.86,BDL,BDL,BDL,null,16.1,BDL
2016-02-01 01:32:00,12.73,BDL,BDL,BDL,null,15.61,BDL
2016-02-01 01:33:00,12.68,BDL,BDL,BDL,null,14.29,BDL
2016-02-01 01:34:00,12.47,BDL,BDL,BDL,null,12.43,BDL
2016-02-01 01:35:00,12.69,BDL,BDL,BDL,null,11.76,BDL
