Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Merida (meda), Yucatan
Lat 20.9838 N, Lon 89.6452 W, Alt 25 masl
Time UTC-6h
Air Quality data
BDL = Below Detection Limit, null = missing data
 
Time,O3,SO2,NO2,NO,CO,PM10,PM2.5
yyyy-mm-dd HH:MM:SS,ppb,ppb,ppb,ppb,ppm,ug/m^3,ug/m^3
2017-02-01 00:00:00,29.55,BDL,4.08,BDL,null,9.96,7.74
2017-02-01 00:01:00,29.76,BDL,4.12,BDL,null,9.94,8.14
2017-02-01 00:02:00,29.37,BDL,4.15,BDL,null,10.74,8.41
2017-02-01 00:03:00,30.13,BDL,3.86,BDL,null,10.62,8.46
2017-02-01 00:04:00,29.96,BDL,3.97,BDL,null,10.7,8.43
2017-02-01 00:05:00,30.06,BDL,3.8,BDL,null,11.27,8.49
2017-02-01 00:06:00,29.87,BDL,3.77,BDL,null,12.32,8.74
2017-02-01 00:07:00,29.75,BDL,3.83,BDL,null,12.83,8.98
2017-02-01 00:08:00,30.15,BDL,3.83,BDL,null,13.0,8.45
2017-02-01 00:09:00,30.17,BDL,3.68,BDL,null,12.89,8.38
2017-02-01 00:10:00,29.79,BDL,3.73,BDL,null,13.28,9.06
2017-02-01 00:11:00,29.44,BDL,4.15,BDL,null,13.27,9.57
2017-02-01 00:12:00,29.54,BDL,4.08,BDL,null,13.49,9.82
2017-02-01 00:13:00,29.24,BDL,3.86,BDL,null,13.79,9.32
2017-02-01 00:14:00,29.39,BDL,3.76,BDL,null,13.29,8.87
2017-02-01 00:15:00,29.82,BDL,3.68,BDL,null,13.65,8.23
2017-02-01 00:16:00,29.88,BDL,3.67,BDL,null,14.97,7.78
2017-02-01 00:17:00,29.99,BDL,3.58,BDL,null,16.38,7.45
2017-02-01 00:18:00,29.69,BDL,3.51,BDL,null,17.31,7.34
2017-02-01 00:19:00,29.59,BDL,3.64,BDL,null,18.91,7.53
2017-02-01 00:20:00,29.46,BDL,3.48,BDL,null,19.99,7.85
2017-02-01 00:21:00,29.35,BDL,3.65,BDL,null,20.81,7.98
2017-02-01 00:22:00,29.53,BDL,3.56,BDL,null,20.96,8.29
2017-02-01 00:23:00,29.54,BDL,3.53,BDL,null,21.05,8.15
2017-02-01 00:24:00,29.68,BDL,3.54,BDL,null,20.94,7.38
2017-02-01 00:25:00,30.03,BDL,3.34,BDL,null,21.01,7.45
2017-02-01 00:26:00,29.81,BDL,3.39,BDL,null,22.43,7.43
2017-02-01 00:27:00,29.23,BDL,3.33,BDL,null,24.06,7.15
