Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Merida (meda), Yucatan
Lat 20.9838 N, Lon 89.6452 W, Alt 25 masl
Time UTC-6h
Air Quality data
BDL = Below Detection Limit, null = missing data
 
Time,O3,SO2,NO2,NO,CO,PM10,PM2.5
yyyy-mm-dd HH:MM:SS,ppb,ppb,ppb,ppb,ppm,ug/m^3,ug/m^3
2017-03-01 00:00:00,19.83,BDL,BDL,BDL,null,21.47,13.44
2017-03-01 00:01:00,19.77,BDL,BDL,BDL,null,21.39,13.11
2017-03-01 00:02:00,19.37,BDL,BDL,BDL,null,21.65,12.62
2017-03-01 00:03:00,18.9,BDL,BDL,BDL,null,21.86,12.38
2017-03-01 00:04:00,19.4,BDL,BDL,BDL,null,21.83,11.54
2017-03-01 00:05:00,19.36,BDL,BDL,BDL,null,21.99,10.82
2017-03-01 00:06:00,19.08,BDL,BDL,BDL,null,22.69,10.45
2017-03-01 00:07:00,18.69,BDL,BDL,BDL,null,23.96,11.01
2017-03-01 00:08:00,19.2,BDL,BDL,BDL,null,24.98,11.37
2017-03-01 00:09:00,19.24,BDL,BDL,BDL,null,26.7,11.87
2017-03-01 00:10:00,19.34,BDL,BDL,BDL,null,27.72,13.24
2017-03-01 00:11:00,19.19,BDL,BDL,BDL,null,28.45,14.14
2017-03-01 00:12:00,19.27,BDL,BDL,BDL,null,28.87,15.14
2017-03-01 00:13:00,18.94,BDL,BDL,BDL,null,28.75,16.28
2017-03-01 00:14:00,18.75,BDL,BDL,BDL,null,29.2,16.69
2017-03-01 00:15:00,18.43,BDL,BDL,BDL,null,29.97,17.33
2017-03-01 00:16:00,18.44,BDL,BDL,BDL,null,30.25,18.71
2017-03-01 00:17:00,18.4,BDL,BDL,BDL,null,30.5,18.73
2017-03-01 00:18:00,18.88,BDL,BDL,BDL,null,31.17,18.49
2017-03-01 00:19:00,18.95,BDL,BDL,BDL,null,31.62,18.18
2017-03-01 00:20:00,19.04,BDL,BDL,BDL,null,32.13,17.51
2017-03-01 00:21:00,19.05,BDL,BDL,BDL,null,32.31,15.88
2017-03-01 00:22:00,19.03,BDL,BDL,BDL,null,32.55,14.45
2017-03-01 00:23:00,18.98,BDL,BDL,BDL,null,32.69,12.94
2017-03-01 00:24:00,19.1,BDL,BDL,BDL,null,32.16,11.78
2017-03-01 00:25:00,19.66,BDL,BDL,BDL,null,32.0,10.59
2017-03-01 00:26:00,19.23,BDL,BDL,BDL,null,32.07,10.38
2017-03-01 00:27:00,18.98,BDL,BDL,BDL,null,31.77,10.21
2017-03-01 00:28:00,19.01,BDL,BDL,BDL,null,31.56,10.06
2017-03-01 00:29:00,19.21,BDL,BDL,BDL,null,31.24,9.33
2017-03-01 00:30:00,19.29,BDL,BDL,BDL,null,30.53,9.26
2017-03-01 00:31:00,19.19,BDL,BDL,BDL,null,30.27,9.41
2017-03-01 00:32:00,19.15,BDL,BDL,BDL,null,29.86,9.15
2017-03-01 00:33:00,19.72,BDL,BDL,BDL,null,29.8,8.75
2017-03-01 00:34:00,19.45,BDL,BDL,BDL,null,29.66,8.28
2017-03-01 00:35:00,19.16,BDL,BDL,BDL,null,29.66,8.36
2017-03-01 00:36:00,19.85,BDL,BDL,BDL,null,29.87,8.62
2017-03-01 00:37:00,19.38,BDL,BDL,BDL,null,29.81,8.44
2017-03-01 00:38:00,19.35,BDL,BDL,BDL,null,28.84,8.34
2017-03-01 00:39:00,19.26,BDL,BDL,BDL,null,28.35,9.04
2017-03-01 00:40:00,19.14,BDL,BDL,BDL,null,27.77,9.53
2017-03-01 00:41:00,18.91,BDL,BDL,BDL,null,27.12,10.88
2017-03-01 00:42:00,19.03,BDL,BDL,BDL,null,27.1,11.38
2017-03-01 00:43:00,19.5,BDL,BDL,BDL,null,27.35,11.94
2017-03-01 00:44:00,19.41,BDL,BDL,BDL,null,27.28,12.71
2017-03-01 00:45:00,19.44,BDL,BDL,BDL,null,27.06,12.87
2017-03-01 00:46:00,19.34,BDL,BDL,BDL,null,27.09,13.29
2017-03-01 00:47:00,18.94,BDL,BDL,BDL,null,27.07,13.58
2017-03-01 00:48:00,19.06,BDL,BDL,BDL,null,26.84,12.84
2017-03-01 00:49:00,19.38,BDL,BDL,BDL,null,26.66,11.24
2017-03-01 00:50:00,19.41,BDL,BDL,BDL,null,25.6,10.26
2017-03-01 00:51:00,19.06,BDL,BDL,BDL,null,24.61,9.41
2017-03-01 00:52:00,19.05,BDL,BDL,BDL,null,23.17,8.88
2017-03-01 00:53:00,19.04,BDL,BDL,BDL,null,22.45,4.35
2017-03-01 00:54:00,18.9,BDL,BDL,BDL,null,21.72,8.19
2017-03-01 00:55:00,18.84,BDL,BDL,BDL,null,21.16,8.44
2017-03-01 00:56:00,19.41,BDL,BDL,BDL,null,20.47,8.61
2017-03-01 00:57:00,19.23,BDL,BDL,BDL,null,19.87,9.26
2017-03-01 00:58:00,19.37,BDL,BDL,BDL,null,19.84,9.32
2017-03-01 00:59:00,19.46,BDL,BDL,BDL,null,19.45,9.48
2017-03-01 01:00:00,19.11,BDL,BDL,BDL,null,18.99,9.47
2017-03-01 01:01:00,18.91,BDL,BDL,BDL,null,18.7,9.45
2017-03-01 01:02:00,18.93,BDL,BDL,BDL,null,18.58,9.47
2017-03-01 01:03:00,18.75,BDL,BDL,BDL,null,18.63,9.55
2017-03-01 01:04:00,18.57,BDL,BDL,BDL,null,19.18,9.18
2017-03-01 01:05:00,18.18,BDL,BDL,BDL,null,19.9,8.76
2017-03-01 01:06:00,18.73,BDL,BDL,BDL,null,19.68,8.91
2017-03-01 01:07:00,18.81,BDL,BDL,BDL,null,19.6,9.87
2017-03-01 01:08:00,18.64,BDL,BDL,BDL,null,19.28,9.94
