Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Merida (meda), Yucatan
Lat 20.9838 N, Lon 89.6452 W, Alt 25 masl
Time UTC-6h
Air Quality data
BDL = Below Detection Limit, null = missing data
 
Time,O3,SO2,NO2,NO,CO,PM10,PM2.5
yyyy-mm-dd HH:MM:SS,ppb,ppb,ppb,ppb,ppm,ug/m^3,ug/m^3
2017-04-01 00:00:00,13.37,BDL,BDL,BDL,null,17.25,10.74
2017-04-01 00:01:00,13.01,BDL,BDL,BDL,null,17.88,10.17
2017-04-01 00:02:00,13.24,BDL,BDL,BDL,null,18.9,9.75
2017-04-01 00:03:00,13.26,BDL,BDL,BDL,null,18.83,8.72
2017-04-01 00:04:00,13.21,BDL,BDL,BDL,null,18.76,8.07
2017-04-01 00:05:00,13.02,BDL,BDL,BDL,null,18.93,7.54
2017-04-01 00:06:00,12.7,BDL,BDL,BDL,null,19.24,6.07
2017-04-01 00:07:00,12.4,BDL,BDL,BDL,null,19.85,5.48
2017-04-01 00:08:00,12.13,BDL,BDL,BDL,null,21.14,4.96
2017-04-01 00:09:00,12.69,BDL,BDL,BDL,null,21.35,4.65
2017-04-01 00:10:00,12.2,BDL,BDL,BDL,null,22.17,4.83
2017-04-01 00:11:00,12.42,BDL,BDL,BDL,null,22.94,4.82
2017-04-01 00:12:00,12.78,BDL,BDL,BDL,null,23.79,5.17
2017-04-01 00:13:00,12.96,BDL,BDL,BDL,null,24.85,5.61
2017-04-01 00:14:00,12.73,BDL,BDL,BDL,null,26.96,5.92
2017-04-01 00:15:00,12.8,BDL,BDL,BDL,null,27.23,5.98
2017-04-01 00:16:00,12.4,BDL,BDL,BDL,null,26.81,5.57
2017-04-01 00:17:00,12.52,BDL,BDL,BDL,null,26.5,4.99
2017-04-01 00:18:00,12.93,BDL,BDL,BDL,null,26.04,BDL
2017-04-01 00:19:00,13.02,BDL,BDL,BDL,null,26.09,BDL
2017-04-01 00:20:00,13.04,BDL,BDL,BDL,null,26.33,4.11
2017-04-01 00:21:00,13.07,BDL,BDL,BDL,null,26.71,4.75
2017-04-01 00:22:00,13.4,BDL,BDL,BDL,null,28.69,6.98
2017-04-01 00:23:00,13.29,BDL,BDL,BDL,null,29.43,6.98
2017-04-01 00:24:00,13.64,BDL,BDL,BDL,null,32.04,6.7
2017-04-01 00:25:00,13.39,BDL,BDL,BDL,null,33.18,6.07
2017-04-01 00:26:00,12.94,BDL,BDL,BDL,null,34.49,6.25
2017-04-01 00:27:00,13.33,BDL,BDL,BDL,null,34.64,6.77
2017-04-01 00:28:00,13.27,BDL,BDL,BDL,null,34.57,7.89
2017-04-01 00:29:00,12.64,BDL,BDL,BDL,null,34.34,8.33
2017-04-01 00:30:00,12.99,BDL,BDL,BDL,null,34.44,9.12
2017-04-01 00:31:00,13.05,BDL,BDL,BDL,null,34.45,10.07
2017-04-01 00:32:00,12.63,BDL,BDL,BDL,null,34.33,10.92
2017-04-01 00:33:00,12.69,BDL,BDL,BDL,null,33.43,10.85
2017-04-01 00:34:00,12.46,BDL,BDL,BDL,null,32.3,10.63
2017-04-01 00:35:00,12.47,BDL,BDL,BDL,null,31.43,10.74
