Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Merida (meda), Yucatan
Lat 20.9838 N, Lon 89.6452 W, Alt 25 masl
Time UTC-6h
Air Quality data
BDL = Below Detection Limit, null = missing data
 
Time,O3,SO2,NO2,NO,CO,PM10,PM2.5
yyyy-mm-dd HH:MM:SS,ppb,ppb,ppb,ppb,ppm,ug/m^3,ug/m^3
2017-10-01 00:00:00,10.7,BDL,BDL,BDL,null,11.25,BDL
2017-10-01 00:01:00,11.07,BDL,BDL,BDL,null,11.44,BDL
2017-10-01 00:02:00,10.81,BDL,BDL,BDL,null,11.02,BDL
2017-10-01 00:03:00,10.92,BDL,BDL,BDL,null,10.58,BDL
2017-10-01 00:04:00,11.08,BDL,BDL,BDL,null,10.91,BDL
2017-10-01 00:05:00,10.89,BDL,BDL,BDL,null,10.83,BDL
2017-10-01 00:06:00,11.08,BDL,BDL,BDL,null,10.38,BDL
2017-10-01 00:07:00,10.99,BDL,BDL,BDL,null,10.4,BDL
2017-10-01 00:08:00,10.89,BDL,BDL,BDL,null,9.77,BDL
2017-10-01 00:09:00,10.79,BDL,BDL,BDL,null,9.46,BDL
2017-10-01 00:10:00,10.84,BDL,BDL,BDL,null,9.59,BDL
2017-10-01 00:11:00,10.91,BDL,BDL,BDL,null,9.24,BDL
2017-10-01 00:12:00,10.48,BDL,BDL,BDL,null,8.31,BDL
2017-10-01 00:13:00,10.54,BDL,BDL,BDL,null,7.19,BDL
2017-10-01 00:14:00,10.84,BDL,BDL,BDL,null,6.36,BDL
2017-10-01 00:15:00,10.6,BDL,BDL,BDL,null,5.68,BDL
2017-10-01 00:16:00,10.47,BDL,BDL,BDL,null,5.42,BDL
2017-10-01 00:17:00,10.67,BDL,BDL,BDL,null,5.2,BDL
2017-10-01 00:18:00,10.92,BDL,BDL,BDL,null,6.14,BDL
2017-10-01 00:19:00,11.03,BDL,BDL,BDL,null,7.2,BDL
2017-10-01 00:20:00,10.64,BDL,BDL,BDL,null,7.87,BDL
2017-10-01 00:21:00,10.76,BDL,BDL,BDL,null,7.58,4.17
2017-10-01 00:22:00,10.62,BDL,BDL,BDL,null,7.41,4.59
2017-10-01 00:23:00,10.24,BDL,BDL,BDL,null,6.58,5.2
2017-10-01 00:24:00,10.24,BDL,BDL,BDL,null,6.29,5.39
2017-10-01 00:25:00,9.64,BDL,BDL,BDL,null,5.5,5.69
2017-10-01 00:26:00,10.28,BDL,BDL,BDL,null,5.32,6.87
2017-10-01 00:27:00,10.48,BDL,BDL,BDL,null,5.07,7.97
2017-10-01 00:28:00,9.95,BDL,BDL,BDL,null,4.06,9.22
2017-10-01 00:29:00,10.13,BDL,BDL,BDL,null,BDL,9.65
2017-10-01 00:30:00,10.19,BDL,BDL,BDL,null,BDL,9.83
2017-10-01 00:31:00,10.28,BDL,BDL,BDL,null,BDL,9.67
2017-10-01 00:32:00,10.98,BDL,BDL,BDL,null,BDL,9.34
2017-10-01 00:33:00,10.42,BDL,BDL,BDL,null,BDL,8.2
2017-10-01 00:34:00,10.24,BDL,BDL,BDL,null,BDL,7.09
2017-10-01 00:35:00,9.99,BDL,BDL,BDL,null,BDL,6.12
2017-10-01 00:36:00,9.99,BDL,BDL,BDL,null,4.38,5.35
2017-10-01 00:37:00,10.04,BDL,BDL,BDL,null,5.24,4.39
2017-10-01 00:38:00,10.23,BDL,BDL,BDL,null,4.95,BDL
2017-10-01 00:39:00,9.77,BDL,BDL,BDL,null,BDL,BDL
2017-10-01 00:40:00,9.88,BDL,BDL,BDL,null,7.15,BDL
2017-10-01 00:41:00,9.42,BDL,BDL,BDL,null,7.0,BDL
2017-10-01 00:42:00,9.33,BDL,BDL,BDL,null,7.24,BDL
2017-10-01 00:43:00,9.22,BDL,BDL,BDL,null,7.84,4.33
2017-10-01 00:44:00,9.44,BDL,BDL,BDL,null,8.64,4.49
2017-10-01 00:45:00,8.75,BDL,BDL,BDL,null,9.6,BDL
2017-10-01 00:46:00,9.16,BDL,BDL,BDL,null,10.22,BDL
2017-10-01 00:47:00,9.31,BDL,BDL,BDL,null,10.87,BDL
2017-10-01 00:48:00,9.19,BDL,BDL,BDL,null,11.71,BDL
2017-10-01 00:49:00,9.23,BDL,BDL,BDL,null,12.4,BDL
2017-10-01 00:50:00,9.26,BDL,BDL,BDL,null,13.93,BDL
2017-10-01 00:51:00,9.51,BDL,BDL,BDL,null,15.32,BDL
2017-10-01 00:52:00,9.42,BDL,BDL,BDL,null,15.6,BDL
2017-10-01 00:53:00,9.56,BDL,BDL,BDL,null,16.81,BDL
2017-10-01 00:54:00,9.76,BDL,BDL,BDL,null,16.74,BDL
2017-10-01 00:55:00,9.67,BDL,BDL,BDL,null,16.03,BDL
2017-10-01 00:56:00,9.48,BDL,BDL,BDL,null,15.64,BDL
2017-10-01 00:57:00,9.44,BDL,BDL,BDL,null,15.66,BDL
2017-10-01 00:58:00,9.32,BDL,BDL,BDL,null,16.35,BDL
2017-10-01 00:59:00,9.2,BDL,BDL,BDL,null,16.7,BDL
2017-10-01 01:00:00,9.12,BDL,BDL,BDL,null,17.12,BDL
2017-10-01 01:01:00,9.09,BDL,BDL,BDL,null,17.55,BDL
2017-10-01 01:02:00,8.87,BDL,BDL,BDL,null,17.84,BDL
2017-10-01 01:03:00,8.91,BDL,BDL,BDL,null,18.59,BDL
2017-10-01 01:04:00,9.16,BDL,BDL,BDL,null,19.01,BDL
2017-10-01 01:05:00,8.99,BDL,BDL,BDL,null,18.88,BDL
2017-10-01 01:06:00,9.04,BDL,BDL,BDL,null,17.15,BDL
2017-10-01 01:07:00,8.82,BDL,BDL,BDL,null,16.65,BDL
2017-10-01 01:08:00,8.7,BDL,BDL,BDL,null,15.32,BDL
2017-10-01 01:09:00,9.11,BDL,BDL,BDL,null,13.35,BDL
2017-10-01 01:10:00,9.15,BDL,BDL,BDL,null,12.17,BDL
2017-10-01 01:11:00,9.11,BDL,BDL,BDL,null,11.33,BDL
2017-10-01 01:12:00,8.62,BDL,BDL,BDL,null,10.85,BDL
2017-10-01 01:13:00,9.02,BDL,BDL,BDL,null,10.46,BDL
