Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Morelia (more), Michoacan
Lat 19.6493 N, Lon 101.2221 W, Alt 1936 masl
Time UTC-6h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
yyyy-mm-dd HH:MM:SS,ppb,flag,ppb,flag,ppb,flag,ppb,flag,ppm,flag,ug/m^3,flag,ug/m^3,flag
2020-08-01 00:00:00,null,OS,0.36,BDL,null,OS,null,OS,0.19,OK,5.31,OK,null,OS
2020-08-01 01:00:00,null,OS,0.19,BDL,null,OS,null,OS,0.24,OK,14.95,OK,null,OS
2020-08-01 02:00:00,null,OS,0.29,BDL,null,OS,null,OS,0.16,OK,10.51,OK,null,OS
2020-08-01 03:00:00,null,OS,0.22,BDL,null,OS,null,OS,0.15,OK,5.99,OK,null,OS
2020-08-01 04:00:00,null,OS,0.13,BDL,null,OS,null,OS,0.1,OK,9.37,OK,null,OS
2020-08-01 05:00:00,null,OS,0.2,BDL,null,OS,null,OS,0.12,OK,7.85,OK,null,OS
2020-08-01 06:00:00,null,OS,0.19,BDL,null,OS,null,OS,0.15,OK,5.72,OK,null,OS
2020-08-01 07:00:00,null,OS,0.27,BDL,null,OS,null,OS,0.47,OK,13.63,OK,null,OS
2020-08-01 08:00:00,null,OS,0.55,BDL,null,OS,null,OS,0.35,OK,60.63,OK,null,OS
2020-08-01 09:00:00,null,OS,0.55,BDL,null,OS,null,OS,0.24,OK,13.09,OK,null,OS
2020-08-01 10:00:00,null,OS,0.58,BDL,null,OS,null,OS,0.27,OK,13.96,OK,null,OS
2020-08-01 11:00:00,null,OS,0.77,BDL,null,OS,null,OS,0.2,OK,15.59,OK,null,OS
2020-08-01 12:00:00,null,OS,0.64,BDL,null,OS,null,OS,0.18,OK,19.75,OK,null,OS
2020-08-01 13:00:00,null,OS,0.62,BDL,null,OS,null,OS,0.24,OK,20.07,OK,null,OS
2020-08-01 14:00:00,null,OS,0.52,BDL,null,OS,null,OS,0.22,OK,37.06,OK,null,OS
2020-08-01 15:00:00,null,OS,0.59,BDL,null,OS,null,OS,0.19,OK,41.97,OK,null,OS
2020-08-01 16:00:00,null,OS,0.54,BDL,null,OS,null,OS,0.2,OK,33.16,OK,null,OS
2020-08-01 17:00:00,null,OS,0.21,BDL,null,OS,null,OS,0.14,OK,16.41,OK,null,OS
2020-08-01 18:00:00,null,OS,0.1,BDL,null,OS,null,OS,0.17,OK,10.94,OK,null,OS
2020-08-01 19:00:00,null,OS,0.16,BDL,null,OS,null,OS,0.21,OK,13.47,OK,null,OS
2020-08-01 20:00:00,null,OS,0.12,BDL,null,OS,null,OS,0.16,OK,14.34,OK,null,OS
2020-08-01 21:00:00,null,OS,0.14,BDL,null,OS,null,OS,0.1,OK,-0.86,BDL,null,OS
2020-08-01 22:00:00,null,OS,0.17,BDL,null,OS,null,OS,0.17,OK,7.6,OK,null,OS
2020-08-01 23:00:00,null,OS,0.13,BDL,null,OS,null,OS,0.19,OK,13.26,OK,null,OS
2020-08-02 00:00:00,null,OS,0.22,BDL,null,OS,null,OS,0.14,OK,9.13,OK,null,OS
2020-08-02 01:00:00,null,OS,0.15,BDL,null,OS,null,OS,0.09,OK,10.79,OK,null,OS
2020-08-02 02:00:00,null,OS,0.18,BDL,null,OS,null,OS,0.09,OK,-4.12,OR,null,OS
2020-08-02 03:00:00,null,OS,0.21,BDL,null,OS,null,OS,0.11,OK,6.83,OK,null,OS
2020-08-02 04:00:00,null,OS,0.1,BDL,null,OS,null,OS,0.13,OK,11.16,OK,null,OS
2020-08-02 05:00:00,null,OS,0.24,BDL,null,OS,null,OS,0.1,OK,4.67,OK,null,OS
2020-08-02 06:00:00,null,OS,0.21,BDL,null,OS,null,OS,0.11,OK,9.5,OK,null,OS
2020-08-02 07:00:00,null,OS,0.36,BDL,null,OS,null,OS,0.23,OK,13.61,OK,null,OS
2020-08-02 08:00:00,null,OS,0.64,BDL,null,OS,null,OS,0.14,OK,17.39,OK,null,OS
2020-08-02 09:00:00,null,OS,0.67,BDL,null,OS,null,OS,0.18,OK,23.78,OK,null,OS
2020-08-02 10:00:00,null,OS,0.53,BDL,null,OS,null,OS,0.22,OK,9.65,OK,null,OS
2020-08-02 11:00:00,null,OS,0.4,BDL,null,OS,null,OS,0.18,OK,17.63,OK,null,OS
2020-08-02 12:00:00,null,OS,0.39,BDL,null,OS,null,OS,0.16,OK,17.27,OK,null,OS
2020-08-02 13:00:00,null,OS,0.25,BDL,null,OS,null,OS,0.13,OK,49.16,OK,null,OS
2020-08-02 14:00:00,null,OS,0.15,BDL,null,OS,null,OS,0.13,OK,6.5,OK,null,OS
2020-08-02 15:00:00,null,OS,0.3,BDL,null,OS,null,OS,0.12,OK,15.2,OK,null,OS
2020-08-02 16:00:00,null,OS,0.17,BDL,null,OS,null,OS,0.11,OK,17.81,OK,null,OS
2020-08-02 17:00:00,null,OS,0.2,BDL,null,OS,null,OS,0.12,OK,18.07,OK,null,OS
2020-08-02 18:00:00,null,OS,0.15,BDL,null,OS,null,OS,0.15,OK,10.74,OK,null,OS
2020-08-02 19:00:00,null,OS,0.23,BDL,null,OS,null,OS,0.15,OK,10.61,OK,null,OS
2020-08-02 20:00:00,null,OS,0.08,BDL,null,OS,null,OS,0.16,OK,10.65,OK,null,OS
2020-08-02 21:00:00,null,OS,0.34,BDL,null,OS,null,OS,0.16,OK,13.29,OK,null,OS
2020-08-02 22:00:00,null,OS,0.27,BDL,null,OS,null,OS,0.23,OK,16.64,OK,null,OS
2020-08-02 23:00:00,null,OS,0.33,BDL,null,OS,null,OS,0.21,OK,10.08,OK,null,OS
2020-08-03 00:00:00,null,OS,0.12,BDL,null,OS,null,OS,0.13,OK,9.7,OK,null,OS
2020-08-03 01:00:00,null,OS,0.25,BDL,null,OS,null,OS,0.12,OK,13.51,OK,null,OS
2020-08-03 02:00:00,null,OS,0.07,BDL,null,OS,null,OS,0.14,OK,10.5,OK,null,OS
2020-08-03 03:00:00,null,OS,0.26,BDL,null,OS,null,OS,0.15,OK,15.4,OK,null,OS
2020-08-03 04:00:00,null,OS,0.14,BDL,null,OS,null,OS,0.15,OK,15.3,OK,null,OS
2020-08-03 05:00:00,null,OS,0.28,BDL,null,OS,null,OS,0.17,OK,18.83,OK,null,OS
2020-08-03 06:00:00,null,OS,0.09,BDL,null,OS,null,OS,0.21,OK,18.42,OK,null,OS
2020-08-03 07:00:00,null,OS,0.3,BDL,null,OS,null,OS,0.21,OK,23.38,OK,null,OS
2020-08-03 08:00:00,null,OS,0.35,BDL,null,OS,null,OS,0.28,OK,29.21,OK,null,OS
2020-08-03 09:00:00,null,OS,0.98,BDL,null,OS,null,OS,0.43,OK,16.35,OK,null,OS
