Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Morelia (more), Michoacan
Lat 19.6493 N, Lon 101.2221 W, Alt 1936 masl
Time UTC-6h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
yyyy-mm-dd HH:MM:SS,ppb,flag,ppb,flag,ppb,flag,ppb,flag,ppm,flag,ug/m^3,flag,ug/m^3,flag
2021-11-01 00:00:00,null,OS,0.56,BDL,null,OS,null,OS,0.28,OK,18.33,OK,null,OS
2021-11-01 01:00:00,null,OS,0.6,BDL,null,OS,null,OS,0.29,OK,14.86,OK,null,OS
2021-11-01 02:00:00,null,OS,0.56,BDL,null,OS,null,OS,0.28,OK,16.77,OK,null,OS
2021-11-01 03:00:00,null,OS,0.54,BDL,null,OS,null,OS,0.28,OK,null,OS,null,OS
2021-11-01 04:00:00,null,OS,0.57,BDL,null,OS,null,OS,0.25,OK,null,OS,null,OS
2021-11-01 05:00:00,null,OS,0.48,BDL,null,OS,null,OS,0.25,OK,null,OS,null,OS
2021-11-01 06:00:00,null,OS,0.45,BDL,null,OS,null,OS,0.29,OK,null,OS,null,OS
2021-11-01 07:00:00,null,OS,0.55,BDL,null,OS,null,OS,0.31,OK,null,OS,null,OS
2021-11-01 08:00:00,null,OS,0.75,BDL,null,OS,null,OS,0.32,OK,null,OS,null,OS
2021-11-01 09:00:00,null,OS,1.05,OK,null,OS,null,OS,0.39,OK,null,OS,null,OS
2021-11-01 10:00:00,null,OS,1.39,OK,null,OS,null,OS,0.57,OK,null,OS,null,OS
2021-11-01 11:00:00,null,OS,1.57,OK,null,OS,null,OS,0.42,OK,null,OS,null,OS
2021-11-01 12:00:00,null,OS,1.67,OK,null,OS,null,OS,0.35,OK,null,OS,null,OS
2021-11-01 13:00:00,null,OS,2.24,OK,null,OS,null,OS,0.28,OK,22.84,OK,null,OS
2021-11-01 14:00:00,null,OS,1.65,OK,null,OS,null,OS,0.25,OK,20.08,OK,null,OS
2021-11-01 15:00:00,null,OS,1.07,OK,null,OS,null,OS,0.26,OK,21.97,OK,null,OS
2021-11-01 16:00:00,null,OS,1.6,OK,null,OS,null,OS,0.25,OK,10.58,OK,null,OS
2021-11-01 17:00:00,null,OS,0.77,BDL,null,OS,null,OS,0.26,OK,18.34,OK,null,OS
2021-11-01 18:00:00,null,OS,0.73,BDL,null,OS,null,OS,0.26,OK,14.45,OK,null,OS
2021-11-01 19:00:00,null,OS,0.62,BDL,null,OS,null,OS,0.25,OK,14.99,OK,null,OS
2021-11-01 20:00:00,null,OS,0.61,BDL,null,OS,null,OS,0.26,OK,14.23,OK,null,OS
2021-11-01 21:00:00,null,OS,0.53,BDL,null,OS,null,OS,0.31,OK,24.5,OK,null,OS
2021-11-01 22:00:00,null,OS,0.48,BDL,null,OS,null,OS,0.32,OK,14.53,OK,null,OS
2021-11-01 23:00:00,null,OS,0.37,BDL,null,OS,null,OS,0.34,OK,20.19,OK,null,OS
2021-11-02 00:00:00,null,OS,0.39,BDL,null,OS,null,OS,0.29,OK,14.17,OK,null,OS
2021-11-02 01:00:00,null,OS,0.34,BDL,null,OS,null,OS,0.34,OK,16.12,OK,null,OS
2021-11-02 02:00:00,null,OS,0.41,BDL,null,OS,null,OS,0.35,OK,13.36,OK,null,OS
2021-11-02 03:00:00,null,OS,0.36,BDL,null,OS,null,OS,0.4,OK,13.3,OK,null,OS
2021-11-02 04:00:00,null,OS,0.35,BDL,null,OS,null,OS,0.38,OK,16.53,OK,null,OS
2021-11-02 05:00:00,null,OS,0.4,BDL,null,OS,null,OS,0.31,OK,7.22,OK,null,OS
2021-11-02 06:00:00,null,OS,0.48,BDL,null,OS,null,OS,0.35,OK,13.15,OK,null,OS
2021-11-02 07:00:00,null,OS,0.59,BDL,null,OS,null,OS,0.39,OK,13.39,OK,null,OS
2021-11-02 08:00:00,null,OS,0.37,BDL,null,OS,null,OS,0.44,OK,15.3,OK,null,OS
2021-11-02 09:00:00,null,OS,0.74,BDL,null,OS,null,OS,0.45,OK,20.86,OK,null,OS
2021-11-02 10:00:00,null,OS,1.19,OK,null,OS,null,OS,0.43,OK,22.36,OK,null,OS
2021-11-02 11:00:00,null,OS,1.36,OK,null,OS,null,OS,0.41,OK,31.57,OK,null,OS
2021-11-02 12:00:00,null,OS,1.81,OK,null,OS,null,OS,0.3,OK,22.18,OK,null,OS
