Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Morelia (more), Michoacan
Lat 19.6493 N, Lon 101.2221 W, Alt 1936 masl
Time UTC-6h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
yyyy-mm-dd HH:MM:SS,ppb,flag,ppb,flag,ppb,flag,ppb,flag,ppm,flag,ug/m^3,flag,ug/m^3,flag
2022-11-01 00:00:00,12.23,OK,null,OS,-11.23,OR,0.16,BDL,0.31,OK,null,OS,null,OS
2022-11-01 01:00:00,12.5,OK,null,OS,-11.68,OR,0.12,BDL,0.31,OK,null,OS,null,OS
2022-11-01 02:00:00,11.37,OK,null,OS,-11.84,OR,0.13,BDL,0.29,OK,null,OS,null,OS
2022-11-01 03:00:00,10.94,OK,null,OS,-12.33,OR,0.13,BDL,0.32,OK,null,OS,null,OS
2022-11-01 04:00:00,8.78,OK,null,OS,-11.48,OR,0.14,BDL,0.36,OK,null,OS,null,OS
2022-11-01 05:00:00,8.04,OK,null,OS,-11.61,OR,0.27,BDL,0.33,OK,null,OS,null,OS
2022-11-01 06:00:00,5.5,OK,null,OS,-10.03,OR,0.85,OK,0.4,OK,null,OS,null,OS
2022-11-01 07:00:00,4.6,OK,null,OS,-8.0,OR,3.93,OK,0.48,OK,null,OS,null,OS
2022-11-01 08:00:00,10.32,OK,null,OS,-9.16,OR,2.48,OK,0.39,OK,null,OS,null,OS
2022-11-01 09:00:00,20.94,OK,null,OS,-8.68,OR,2.69,OK,0.36,OK,null,OS,null,OS
2022-11-01 10:00:00,32.66,OK,null,OS,-8.44,OR,1.79,OK,0.31,OK,null,OS,null,OS
2022-11-01 11:00:00,51.6,OK,null,OS,-6.24,OR,1.52,OK,0.35,OK,null,OS,null,OS
2022-11-01 12:00:00,59.51,OK,null,OS,-8.09,OR,0.6,OK,0.29,OK,null,OS,null,OS
2022-11-01 13:00:00,58.66,OK,null,OS,-9.13,OR,0.4,OK,0.24,OK,null,OS,null,OS
2022-11-01 14:00:00,57.31,OK,null,OS,-9.45,OR,0.32,BDL,0.23,OK,null,OS,null,OS
2022-11-01 15:00:00,55.78,OK,null,OS,-9.47,OR,0.23,BDL,0.22,OK,null,OS,null,OS
2022-11-01 16:00:00,53.19,OK,null,OS,-8.84,OR,0.38,BDL,0.22,OK,null,OS,null,OS
2022-11-01 17:00:00,36.82,OK,null,OS,-9.99,OR,0.18,BDL,0.25,OK,null,OS,null,OS
2022-11-01 18:00:00,23.0,OK,null,OS,-6.56,OR,0.16,BDL,0.38,OK,null,OS,null,OS
2022-11-01 19:00:00,16.99,OK,null,OS,-6.13,OR,0.25,BDL,0.67,OK,null,OS,null,OS
2022-11-01 20:00:00,15.72,OK,null,OS,-7.38,OR,0.24,BDL,0.58,OK,null,OS,null,OS
2022-11-01 21:00:00,12.66,OK,null,OS,-7.13,OR,0.29,BDL,0.49,OK,null,OS,null,OS
2022-11-01 22:00:00,10.62,OK,null,OS,-7.92,OR,0.34,BDL,0.48,OK,null,OS,null,OS
2022-11-01 23:00:00,10.35,OK,null,OS,-9.48,OR,0.25,BDL,0.41,OK,null,OS,null,OS
2022-11-02 00:00:00,9.66,OK,null,OS,-9.1,OR,0.25,BDL,0.51,OK,null,OS,null,OS
2022-11-02 01:00:00,4.48,OK,null,OS,-7.8,OR,0.33,BDL,0.49,OK,null,OS,null,OS
2022-11-02 02:00:00,2.4,OK,null,OS,-5.97,OR,0.46,OK,0.45,OK,null,OS,null,OS
2022-11-02 03:00:00,3.14,OK,null,OS,-8.53,OR,0.37,BDL,0.5,OK,null,OS,null,OS
2022-11-02 04:00:00,2.29,OK,null,OS,-7.53,OR,0.31,BDL,0.46,OK,null,OS,null,OS
2022-11-02 05:00:00,4.85,OK,null,OS,-6.64,OR,0.45,OK,0.39,OK,null,OS,null,OS
2022-11-02 06:00:00,6.8,OK,null,OS,-7.34,OR,0.52,OK,0.36,OK,null,OS,null,OS
2022-11-02 07:00:00,6.91,OK,null,OS,-6.86,OR,2.17,OK,0.36,OK,null,OS,null,OS
2022-11-02 08:00:00,14.42,OK,null,OS,-1.22,OR,6.26,OK,0.48,OK,null,OS,null,OS
2022-11-02 09:00:00,24.16,OK,null,OS,-3.64,OR,3.1,OK,0.41,OK,null,OS,null,OS
2022-11-02 10:00:00,33.34,OK,null,OS,-1.39,OR,4.97,OK,0.46,OK,null,OS,null,OS
2022-11-02 11:00:00,49.03,OK,null,OS,-6.46,OR,1.45,OK,0.35,OK,null,OS,null,OS
2022-11-02 12:00:00,62.69,OK,null,OS,-7.26,OR,0.56,OK,0.34,OK,null,OS,null,OS
2022-11-02 13:00:00,64.22,OK,null,OS,-8.43,OR,0.3,BDL,0.3,OK,null,OS,null,OS
2022-11-02 14:00:00,64.68,OK,null,OS,-8.33,OR,0.3,BDL,0.3,OK,null,OS,null,OS
2022-11-02 15:00:00,60.95,OK,null,OS,-9.37,OR,0.24,BDL,0.27,OK,null,OS,null,OS
2022-11-02 16:00:00,58.31,OK,null,OS,-9.28,OR,0.18,BDL,0.27,OK,null,OS,null,OS
2022-11-02 17:00:00,55.91,OK,null,OS,-9.46,OR,0.09,BDL,0.25,OK,null,OS,null,OS
2022-11-02 18:00:00,35.13,OK,null,OS,-6.95,OR,0.08,BDL,0.36,OK,null,OS,null,OS
2022-11-02 19:00:00,26.14,OK,null,OS,-6.01,OR,0.09,BDL,0.36,OK,null,OS,null,OS
2022-11-02 20:00:00,24.66,OK,null,OS,-5.39,OR,0.08,BDL,0.39,OK,null,OS,null,OS
2022-11-02 21:00:00,20.04,OK,null,OS,-4.82,OR,0.17,BDL,0.4,OK,null,OS,null,OS
2022-11-02 22:00:00,13.83,OK,null,OS,-4.93,OR,0.15,BDL,0.44,OK,null,OS,null,OS
2022-11-02 23:00:00,12.45,OK,null,OS,-6.55,OR,0.1,BDL,0.39,OK,null,OS,null,OS
2022-11-03 00:00:00,13.12,OK,null,OS,-8.75,OR,0.08,BDL,0.34,OK,null,OS,null,OS
2022-11-03 01:00:00,12.6,OK,null,OS,-9.93,OR,0.11,BDL,0.3,OK,null,OS,null,OS
2022-11-03 02:00:00,14.73,OK,null,OS,-10.22,OR,0.1,BDL,0.29,OK,null,OS,null,OS
2022-11-03 03:00:00,12.53,OK,null,OS,-10.35,OR,0.11,BDL,0.3,OK,null,OS,null,OS
2022-11-03 04:00:00,11.96,OK,null,OS,-10.88,OR,0.11,BDL,0.26,OK,null,OS,null,OS
2022-11-03 05:00:00,12.24,OK,null,OS,-10.74,OR,0.1,BDL,0.27,OK,null,OS,null,OS
2022-11-03 06:00:00,7.18,OK,null,OS,-8.15,OR,1.24,OK,0.29,OK,null,OS,null,OS
2022-11-03 07:00:00,6.69,OK,null,OS,-7.41,OR,2.87,OK,0.43,OK,null,OS,null,OS
2022-11-03 08:00:00,12.87,OK,null,OS,-6.37,OR,5.41,OK,0.46,OK,null,OS,null,OS
2022-11-03 09:00:00,20.7,OK,null,OS,-2.75,OR,8.0,OK,0.5,OK,null,OS,null,OS
2022-11-03 10:00:00,37.66,OK,3.44,OK,-9.07,OR,1.39,OK,0.32,OK,null,OS,null,OS
2022-11-03 11:00:00,51.24,OK,1.74,OK,-8.77,OR,1.26,OK,0.36,OK,null,OS,null,OS
2022-11-03 12:00:00,59.51,OK,1.64,OK,-11.23,OR,0.28,BDL,0.3,OK,null,OS,null,OS
2022-11-03 13:00:00,54.1,OK,1.36,OK,-12.95,OR,-0.03,BDL,0.26,OK,null,OS,null,OS
2022-11-03 14:00:00,57.17,OK,1.36,OK,42.16,OK,0.97,OK,0.23,OK,null,OS,null,OS
2022-11-03 15:00:00,54.87,OK,0.84,BDL,-1.11,OR,-0.1,BDL,0.21,OK,null,OS,null,OS
2022-11-03 16:00:00,57.08,OK,1.57,OK,-44.06,OR,-0.38,BDL,0.23,OK,null,OS,null,OS
2022-11-03 17:00:00,40.47,OK,1.27,OK,-45.39,OR,-0.44,OR,0.24,OK,null,OS,null,OS
2022-11-03 18:00:00,34.16,OK,1.49,OK,-43.73,OR,-0.39,BDL,0.29,OK,null,OS,null,OS
2022-11-03 19:00:00,29.62,OK,1.08,OK,-42.35,OR,-0.44,OR,0.3,OK,null,OS,null,OS
2022-11-03 20:00:00,21.22,OK,1.16,OK,-40.53,OR,-0.36,BDL,0.33,OK,null,OS,null,OS
2022-11-03 21:00:00,21.02,OK,1.23,OK,-42.52,OR,-0.2,BDL,0.3,OK,null,OS,null,OS
2022-11-03 22:00:00,19.76,OK,1.2,OK,-43.36,OR,-0.48,OR,0.3,OK,null,OS,null,OS
2022-11-03 23:00:00,15.11,OK,1.05,OK,-41.77,OR,-0.45,OR,0.38,OK,null,OS,null,OS
2022-11-04 00:00:00,14.62,OK,1.04,OK,-42.91,OR,-0.46,OR,0.35,OK,null,OS,null,OS
2022-11-04 01:00:00,11.95,OK,0.86,BDL,-41.98,OR,-0.44,OR,0.34,OK,null,OS,null,OS
2022-11-04 02:00:00,13.35,OK,0.73,BDL,-44.14,OR,-0.42,OR,0.31,OK,null,OS,null,OS
2022-11-04 03:00:00,15.44,OK,0.93,BDL,-45.86,OR,-0.43,OR,0.27,OK,null,OS,null,OS
2022-11-04 04:00:00,13.69,OK,0.82,BDL,-45.76,OR,-0.45,OR,0.26,OK,null,OS,null,OS
2022-11-04 05:00:00,11.09,OK,0.92,BDL,-45.24,OR,-0.42,OR,0.26,OK,null,OS,null,OS
2022-11-04 06:00:00,7.88,OK,1.4,OK,-41.19,OR,1.24,OK,0.35,OK,null,OS,null,OS
2022-11-04 07:00:00,9.93,OK,1.68,OK,-40.58,OR,2.28,OK,0.45,OK,null,OS,null,OS
2022-11-04 08:00:00,15.21,OK,1.73,OK,-41.79,OR,2.77,OK,0.43,OK,null,OS,null,OS
2022-11-04 09:00:00,27.34,OK,1.66,OK,-43.67,OR,1.14,OK,0.35,OK,null,OS,null,OS
