Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Morelia (more), Michoacan
Lat 19.6493 N, Lon 101.2221 W, Alt 1936 masl
Time UTC-6h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
yyyy-mm-dd HH:MM:SS,ppb,flag,ppb,flag,ppb,flag,ppb,flag,ppm,flag,ug/m^3,flag,ug/m^3,flag
2020-07-01 00:00:00,null,OS,0.28,BDL,null,OS,null,OS,0.31,OK,24.87,OK,null,OS
2020-07-01 01:00:00,null,OS,0.16,BDL,null,OS,null,OS,0.29,OK,19.26,OK,null,OS
2020-07-01 02:00:00,null,OS,0.18,BDL,null,OS,null,OS,0.3,OK,20.11,OK,null,OS
2020-07-01 03:00:00,null,OS,0.16,BDL,null,OS,null,OS,0.3,OK,20.18,OK,null,OS
2020-07-01 04:00:00,null,OS,0.15,BDL,null,OS,null,OS,0.29,OK,14.23,OK,null,OS
2020-07-01 05:00:00,null,OS,0.12,BDL,null,OS,null,OS,0.34,OK,27.79,OK,null,OS
2020-07-01 06:00:00,null,OS,0.08,BDL,null,OS,null,OS,0.33,OK,16.49,OK,null,OS
2020-07-01 07:00:00,null,OS,0.13,BDL,null,OS,null,OS,0.36,OK,17.96,OK,null,OS
2020-07-01 08:00:00,null,OS,0.51,BDL,null,OS,null,OS,0.36,OK,5.74,OK,null,OS
2020-07-01 09:00:00,null,OS,0.76,BDL,null,OS,null,OS,0.42,OK,10.41,OK,null,OS
2020-07-01 10:00:00,null,OS,0.7,BDL,null,OS,null,OS,0.4,OK,17.42,OK,null,OS
2020-07-01 11:00:00,null,OS,0.45,BDL,null,OS,null,OS,0.36,OK,12.18,OK,null,OS
2020-07-01 12:00:00,null,OS,0.28,BDL,null,OS,null,OS,0.27,OK,9.2,OK,null,OS
2020-07-01 13:00:00,null,OS,0.26,BDL,null,OS,null,OS,0.26,OK,10.59,OK,null,OS
2020-07-01 14:00:00,null,OS,0.13,BDL,null,OS,null,OS,0.24,OK,5.41,OK,null,OS
2020-07-01 15:00:00,null,OS,0.11,BDL,null,OS,null,OS,0.23,OK,6.46,OK,null,OS
2020-07-01 16:00:00,null,OS,0.11,BDL,null,OS,null,OS,0.23,OK,7.32,OK,null,OS
2020-07-01 17:00:00,null,OS,0.04,BDL,null,OS,null,OS,0.24,OK,7.95,OK,null,OS
2020-07-01 18:00:00,null,OS,0.09,BDL,null,OS,null,OS,0.25,OK,17.92,OK,null,OS
2020-07-01 19:00:00,null,OS,0.06,BDL,null,OS,null,OS,0.25,OK,4.03,OK,null,OS
2020-07-01 20:00:00,null,OS,0.08,BDL,null,OS,null,OS,0.25,OK,8.99,OK,null,OS
2020-07-01 21:00:00,null,OS,0.08,BDL,null,OS,null,OS,0.24,OK,0.7,BDL,null,OS
2020-07-01 22:00:00,null,OS,0.11,BDL,null,OS,null,OS,0.27,OK,7.01,OK,null,OS
2020-07-01 23:00:00,null,OS,0.07,BDL,null,OS,null,OS,0.29,OK,11.58,OK,null,OS
2020-07-02 00:00:00,null,OS,0.07,BDL,null,OS,null,OS,0.42,OK,12.63,OK,null,OS
2020-07-02 01:00:00,null,OS,0.11,BDL,null,OS,null,OS,0.4,OK,12.27,OK,null,OS
2020-07-02 02:00:00,null,OS,0.14,BDL,null,OS,null,OS,0.31,OK,9.69,OK,null,OS
2020-07-02 03:00:00,null,OS,0.11,BDL,null,OS,null,OS,0.4,OK,7.35,OK,null,OS
2020-07-02 04:00:00,null,OS,0.25,BDL,null,OS,null,OS,0.34,OK,12.31,OK,null,OS
2020-07-02 05:00:00,null,OS,0.28,BDL,null,OS,null,OS,0.31,OK,13.99,OK,null,OS
2020-07-02 06:00:00,null,OS,0.21,BDL,null,OS,null,OS,0.4,OK,17.69,OK,null,OS
2020-07-02 07:00:00,null,OS,0.29,BDL,null,OS,null,OS,0.4,OK,15.84,OK,null,OS
2020-07-02 08:00:00,null,OS,0.47,BDL,null,OS,null,OS,0.34,OK,8.42,OK,null,OS
2020-07-02 09:00:00,null,OS,0.37,BDL,null,OS,null,OS,0.32,OK,11.64,OK,null,OS
2020-07-02 10:00:00,null,OS,0.2,BDL,null,OS,null,OS,0.35,OK,10.33,OK,null,OS
2020-07-02 11:00:00,null,OS,0.2,BDL,null,OS,null,OS,0.3,OK,11.24,OK,null,OS
2020-07-02 12:00:00,null,OS,0.4,BDL,null,OS,null,OS,0.29,OK,19.96,OK,null,OS
2020-07-02 13:00:00,null,OS,0.18,BDL,null,OS,null,OS,0.25,OK,10.82,OK,null,OS
2020-07-02 14:00:00,null,OS,0.08,BDL,null,OS,null,OS,0.29,OK,8.33,OK,null,OS
2020-07-02 15:00:00,null,OS,0.12,BDL,null,OS,null,OS,0.27,OK,22.06,OK,null,OS
2020-07-02 16:00:00,null,OS,0.01,BDL,null,OS,null,OS,0.24,OK,14.59,OK,null,OS
2020-07-02 17:00:00,null,OS,0.05,BDL,null,OS,null,OS,0.24,OK,20.63,OK,null,OS
2020-07-02 18:00:00,null,OS,0.05,BDL,null,OS,null,OS,0.37,OK,20.98,OK,null,OS
2020-07-02 19:00:00,null,OS,0.12,BDL,null,OS,null,OS,0.39,OK,17.98,OK,null,OS
2020-07-02 20:00:00,null,OS,0.04,BDL,null,OS,null,OS,0.37,OK,21.63,OK,null,OS
2020-07-02 21:00:00,null,OS,0.16,BDL,null,OS,null,OS,0.32,OK,23.36,OK,null,OS
2020-07-02 22:00:00,null,OS,0.11,BDL,null,OS,null,OS,0.33,OK,13.68,OK,null,OS
2020-07-02 23:00:00,null,OS,0.33,BDL,null,OS,null,OS,0.47,OK,18.34,OK,null,OS
2020-07-03 00:00:00,null,OS,0.04,BDL,null,OS,null,OS,0.41,OK,22.48,OK,null,OS
2020-07-03 01:00:00,null,OS,0.13,BDL,null,OS,null,OS,0.31,OK,23.01,OK,null,OS
2020-07-03 02:00:00,null,OS,0.09,BDL,null,OS,null,OS,0.26,OK,13.61,OK,null,OS
2020-07-03 03:00:00,null,OS,0.14,BDL,null,OS,null,OS,0.28,OK,16.89,OK,null,OS
2020-07-03 04:00:00,null,OS,0.03,BDL,null,OS,null,OS,0.33,OK,15.78,OK,null,OS
2020-07-03 05:00:00,null,OS,0.26,BDL,null,OS,null,OS,0.38,OK,23.38,OK,null,OS
2020-07-03 06:00:00,null,OS,0.53,BDL,null,OS,null,OS,0.4,OK,27.33,OK,null,OS
2020-07-03 07:00:00,null,OS,0.67,BDL,null,OS,null,OS,0.38,OK,26.33,OK,null,OS
2020-07-03 08:00:00,null,OS,0.62,BDL,null,OS,null,OS,0.42,OK,27.74,OK,null,OS
2020-07-03 09:00:00,null,OS,0.58,BDL,null,OS,null,OS,0.39,OK,32.45,OK,null,OS
2020-07-03 10:00:00,null,OS,0.49,BDL,null,OS,null,OS,0.36,OK,21.33,OK,null,OS
2020-07-03 11:00:00,null,OS,0.16,BDL,null,OS,null,OS,0.22,OK,24.38,OK,null,OS
2020-07-03 12:00:00,null,OS,null,OS,null,OS,null,OS,0.22,OK,24.57,OK,null,OS
2020-07-03 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-03 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-03 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-03 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-03 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-03 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-03 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-03 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-03 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-03 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-03 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-04 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 10:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 11:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 12:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 13:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 14:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 15:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 16:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 17:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 18:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 19:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 20:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 21:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 22:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-05 23:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-06 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-06 01:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-06 02:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-06 03:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-06 04:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-06 05:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-06 06:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-06 07:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-06 08:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2020-07-06 09:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
