Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Morelia (more), Michoacan
Lat 19.6493 N, Lon 101.2221 W, Alt 1936 masl
Time UTC-6h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
yyyy-mm-dd HH:MM:SS,ppb,flag,ppb,flag,ppb,flag,ppb,flag,ppm,flag,ug/m^3,flag,ug/m^3,flag
2017-10-01 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 01:00:00,14.24,OK,0.08,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 02:00:00,10.73,OK,0.19,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 03:00:00,15.49,OK,0.18,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 04:00:00,16.85,OK,0.12,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 05:00:00,16.88,OK,0.1,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 06:00:00,14.59,OK,0.03,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 07:00:00,13.9,OK,0.19,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 08:00:00,16.09,OK,0.19,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 09:00:00,18.32,OK,0.31,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 10:00:00,20.47,OK,0.26,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 11:00:00,23.1,OK,0.3,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 12:00:00,29.25,OK,0.33,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 13:00:00,37.63,OK,0.44,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 14:00:00,32.69,OK,0.37,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 15:00:00,28.22,OK,0.3,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 16:00:00,32.85,OK,0.41,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 17:00:00,34.71,OK,0.72,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 18:00:00,26.77,OK,0.84,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 19:00:00,21.42,OK,0.74,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 20:00:00,17.28,OK,0.79,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 21:00:00,17.26,OK,0.79,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 22:00:00,17.08,OK,0.68,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-01 23:00:00,14.47,OK,0.39,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-02 00:00:00,14.01,OK,0.41,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-02 01:00:00,11.1,OK,0.34,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-02 02:00:00,15.87,OK,0.3,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-02 03:00:00,13.97,OK,0.25,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-02 04:00:00,16.41,OK,0.13,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-02 05:00:00,14.02,OK,0.17,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-02 06:00:00,8.81,OK,0.27,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-02 07:00:00,4.19,OK,0.43,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-02 08:00:00,3.96,OK,0.46,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-02 09:00:00,5.62,OK,0.5,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-02 10:00:00,11.78,OK,0.52,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-02 11:00:00,20.9,OK,0.69,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-10-02 12:00:00,29.82,OK,0.95,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
