Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Morelia (more), Michoacan
Lat 19.6493 N, Lon 101.2221 W, Alt 1936 masl
Time UTC-6h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
yyyy-mm-dd HH:MM:SS,ppb,flag,ppb,flag,ppb,flag,ppb,flag,ppm,flag,ug/m^3,flag,ug/m^3,flag
2020-10-01 00:00:00,null,OS,0.36,BDL,1.95,OK,0.05,BDL,0.22,OK,4.42,OK,null,OS
2020-10-01 01:00:00,null,OS,0.41,BDL,2.76,OK,0.75,OK,0.25,OK,11.18,OK,null,OS
2020-10-01 02:00:00,null,OS,0.37,BDL,3.28,OK,-0.05,BDL,0.26,OK,8.05,OK,null,OS
2020-10-01 03:00:00,null,OS,0.56,BDL,2.57,OK,0.48,OK,0.22,OK,6.52,OK,null,OS
2020-10-01 04:00:00,null,OS,0.35,BDL,2.93,OK,0.67,OK,0.23,OK,12.0,OK,null,OS
2020-10-01 05:00:00,null,OS,0.4,BDL,2.74,OK,0.64,OK,0.25,OK,11.29,OK,null,OS
2020-10-01 06:00:00,null,OS,0.42,BDL,3.71,OK,0.76,OK,0.3,OK,13.02,OK,null,OS
2020-10-01 07:00:00,null,OS,0.5,BDL,5.96,OK,1.98,OK,0.41,OK,17.68,OK,null,OS
2020-10-01 08:00:00,null,OS,0.89,BDL,10.7,OK,7.43,OK,0.56,OK,21.59,OK,null,OS
2020-10-01 09:00:00,null,OS,1.3,OK,17.16,OK,9.67,OK,0.65,OK,46.49,OK,null,OS
2020-10-01 10:00:00,null,OS,1.62,OK,7.63,OK,2.21,OK,0.32,OK,28.99,OK,null,OS
2020-10-01 11:00:00,null,OS,1.51,OK,5.98,OK,1.57,OK,0.27,OK,28.73,OK,null,OS
2020-10-01 12:00:00,null,OS,1.06,OK,3.33,OK,0.95,OK,0.2,OK,20.28,OK,null,OS
2020-10-01 13:00:00,null,OS,1.14,OK,3.23,OK,0.44,OK,0.21,OK,13.51,OK,null,OS
2020-10-01 14:00:00,null,OS,1.39,OK,3.38,OK,0.33,BDL,0.22,OK,18.42,OK,null,OS
2020-10-01 15:00:00,null,OS,1.17,OK,3.08,OK,0.01,BDL,0.2,OK,15.86,OK,null,OS
2020-10-01 16:00:00,null,OS,1.02,OK,2.82,OK,-0.09,BDL,0.2,OK,16.24,OK,null,OS
2020-10-01 17:00:00,null,OS,0.65,BDL,3.79,OK,-0.22,BDL,0.2,OK,13.32,OK,null,OS
2020-10-01 18:00:00,null,OS,0.61,BDL,7.31,OK,-0.38,BDL,0.25,OK,24.36,OK,null,OS
2020-10-01 19:00:00,null,OS,0.58,BDL,8.6,OK,-0.38,BDL,0.29,OK,20.24,OK,null,OS
2020-10-01 20:00:00,null,OS,0.69,BDL,10.57,OK,-0.33,BDL,0.32,OK,32.02,OK,null,OS
2020-10-01 21:00:00,null,OS,0.56,BDL,8.81,OK,-0.35,BDL,0.26,OK,25.88,OK,null,OS
2020-10-01 22:00:00,null,OS,0.43,BDL,5.99,OK,-0.22,BDL,0.21,OK,22.75,OK,null,OS
2020-10-01 23:00:00,null,OS,0.45,BDL,4.5,OK,0.0,BDL,0.19,OK,16.25,OK,null,OS
2020-10-02 00:00:00,null,OS,0.54,BDL,3.75,OK,0.19,BDL,0.18,OK,14.18,OK,null,OS
2020-10-02 01:00:00,null,OS,0.44,BDL,3.26,OK,0.65,OK,0.18,OK,15.9,OK,null,OS
2020-10-02 02:00:00,null,OS,0.47,BDL,3.13,OK,0.67,OK,0.15,OK,10.4,OK,null,OS
2020-10-02 03:00:00,null,OS,0.41,BDL,2.51,OK,0.54,OK,0.14,OK,16.74,OK,null,OS
2020-10-02 04:00:00,null,OS,0.43,BDL,2.94,OK,0.4,OK,0.15,OK,12.08,OK,null,OS
