Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Morelia (more), Michoacan
Lat 19.6493 N, Lon 101.2221 W, Alt 1936 masl
Time UTC-6h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
yyyy-mm-dd HH:MM:SS,ppb,flag,ppb,flag,ppb,flag,ppb,flag,ppm,flag,ug/m^3,flag,ug/m^3,flag
2017-12-01 00:00:00,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 01:00:00,26.38,OK,-0.15,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 02:00:00,25.11,OK,-0.18,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 03:00:00,22.62,OK,-0.16,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 04:00:00,18.83,OK,-0.17,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 05:00:00,17.19,OK,-0.24,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 06:00:00,15.43,OK,-0.12,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 07:00:00,14.96,OK,-0.23,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 08:00:00,10.72,OK,-0.1,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 09:00:00,15.18,OK,0.14,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 10:00:00,11.15,OK,0.56,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 11:00:00,26.1,OK,0.62,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 12:00:00,37.3,OK,1.29,OK,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 13:00:00,50.13,OK,1.41,OK,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 14:00:00,61.34,OK,1.84,OK,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 15:00:00,62.99,OK,2.95,OK,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 16:00:00,63.27,OK,1.94,OK,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 17:00:00,59.66,OK,1.59,OK,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 18:00:00,49.01,OK,1.99,OK,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 19:00:00,41.11,OK,0.98,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 20:00:00,37.3,OK,0.43,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 21:00:00,36.57,OK,0.33,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 22:00:00,34.41,OK,0.2,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-01 23:00:00,28.65,OK,0.08,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-02 00:00:00,28.84,OK,0.13,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-02 01:00:00,30.29,OK,-0.02,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-02 02:00:00,27.33,OK,0.01,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-02 03:00:00,25.38,OK,-0.0,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-02 04:00:00,26.47,OK,-0.07,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-02 05:00:00,24.76,OK,-0.14,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-02 06:00:00,22.99,OK,-0.22,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-02 07:00:00,22.07,OK,-0.17,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
2017-12-02 08:00:00,18.98,OK,-0.2,BDL,null,OS,null,OS,null,OS,null,OS,null,OS
