Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Morelia (more), Michoacan
Lat 19.6493 N, Lon 101.2221 W, Alt 1936 masl
Time UTC-6h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
yyyy-mm-dd HH:MM:SS,ppb,flag,ppb,flag,ppb,flag,ppb,flag,ppm,flag,ug/m^3,flag,ug/m^3,flag
2023-09-01 00:00:00,14.95,OK,null,OS,8.72,OK,-0.02,BDL,0.32,OK,10.54,OK,10.03,OK
2023-09-01 01:00:00,18.84,OK,null,OS,6.11,OK,-0.01,BDL,0.3,OK,12.28,OK,12.68,OK
2023-09-01 02:00:00,18.12,OK,null,OS,4.7,OK,0.02,BDL,0.29,OK,12.31,OK,6.79,OK
2023-09-01 03:00:00,21.32,OK,null,OS,2.49,OK,-0.01,BDL,0.25,OK,11.94,OK,6.17,OK
2023-09-01 04:00:00,25.99,OK,null,OS,1.63,OK,0.01,BDL,0.24,OK,8.65,OK,3.69,BDL
2023-09-01 05:00:00,15.3,OK,null,OS,5.87,OK,0.04,BDL,0.26,OK,13.77,OK,16.98,OK
2023-09-01 06:00:00,11.38,OK,null,OS,3.83,OK,0.13,BDL,0.25,OK,12.81,OK,9.34,OK
2023-09-01 07:00:00,12.43,OK,null,OS,8.28,OK,1.73,OK,0.51,OK,7.83,OK,8.95,OK
2023-09-01 08:00:00,21.77,OK,null,OS,8.0,OK,2.99,OK,0.41,OK,20.39,OK,20.6,OK
2023-09-01 09:00:00,30.92,OK,null,OS,6.42,OK,1.61,OK,0.33,OK,11.7,OK,0.94,BDL
2023-09-01 10:00:00,41.92,OK,null,OS,3.25,OK,0.94,OK,0.27,OK,19.96,OK,8.87,OK
2023-09-01 11:00:00,45.47,OK,null,OS,1.77,OK,0.2,BDL,0.21,OK,13.43,OK,13.67,OK
2023-09-01 12:00:00,47.66,OK,null,OS,2.48,OK,0.3,BDL,0.23,OK,9.32,OK,6.21,OK
2023-09-01 13:00:00,45.43,OK,null,OS,1.66,OK,0.18,BDL,0.21,OK,6.46,OK,5.63,OK
2023-09-01 14:00:00,44.67,OK,null,OS,1.67,OK,0.12,BDL,0.21,OK,12.03,OK,12.48,OK
2023-09-01 15:00:00,45.63,OK,null,OS,2.42,OK,0.26,BDL,0.23,OK,17.92,OK,30.35,OK
2023-09-01 16:00:00,45.42,OK,null,OS,0.81,OK,-0.01,BDL,0.19,OK,12.42,OK,37.94,OK
2023-09-01 17:00:00,39.92,OK,null,OS,2.75,OK,0.33,BDL,0.21,OK,18.11,OK,22.11,OK
2023-09-01 18:00:00,36.36,OK,null,OS,6.45,OK,0.36,BDL,0.3,OK,27.6,OK,23.27,OK
2023-09-01 19:00:00,30.28,OK,null,OS,3.08,OK,-0.0,BDL,0.27,OK,23.08,OK,19.9,OK
2023-09-01 20:00:00,26.23,OK,null,OS,2.71,OK,-0.01,BDL,0.27,OK,25.42,OK,25.12,OK
