Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Morelia (more), Michoacan
Lat 19.6493 N, Lon 101.2221 W, Alt 1936 masl
Time UTC-6h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
yyyy-mm-dd HH:MM:SS,ppb,flag,ppb,flag,ppb,flag,ppb,flag,ppm,flag,ug/m^3,flag,ug/m^3,flag
2021-08-01 00:00:00,17.56,OK,-0.03,BDL,null,OS,null,OS,0.21,OK,16.33,OK,null,OS
2021-08-01 01:00:00,15.06,OK,-0.11,BDL,null,OS,null,OS,0.22,OK,9.97,OK,null,OS
2021-08-01 02:00:00,13.51,OK,-0.03,BDL,null,OS,null,OS,0.24,OK,10.94,OK,null,OS
2021-08-01 03:00:00,12.74,OK,-0.14,BDL,null,OS,null,OS,0.25,OK,16.14,OK,null,OS
2021-08-01 04:00:00,10.44,OK,-0.01,BDL,null,OS,null,OS,0.21,OK,13.1,OK,null,OS
2021-08-01 05:00:00,11.04,OK,-0.2,BDL,null,OS,null,OS,0.22,OK,14.63,OK,null,OS
2021-08-01 06:00:00,7.73,OK,-0.15,BDL,null,OS,null,OS,0.23,OK,11.68,OK,null,OS
2021-08-01 07:00:00,10.05,OK,-0.02,BDL,null,OS,null,OS,0.28,OK,10.96,OK,null,OS
2021-08-01 08:00:00,17.11,OK,0.37,BDL,null,OS,null,OS,0.29,OK,14.88,OK,null,OS
2021-08-01 09:00:00,28.84,OK,0.35,BDL,null,OS,null,OS,0.24,OK,16.43,OK,null,OS
2021-08-01 10:00:00,40.06,OK,0.55,BDL,null,OS,null,OS,0.25,OK,11.43,OK,null,OS
2021-08-01 11:00:00,57.52,OK,0.49,BDL,null,OS,null,OS,0.33,OK,19.51,OK,null,OS
2021-08-01 12:00:00,51.16,OK,0.44,BDL,null,OS,null,OS,0.25,OK,26.35,OK,null,OS
2021-08-01 13:00:00,46.23,OK,0.22,BDL,null,OS,null,OS,0.2,OK,16.87,OK,null,OS
2021-08-01 14:00:00,45.11,OK,0.2,BDL,null,OS,null,OS,0.19,OK,15.25,OK,null,OS
2021-08-01 15:00:00,41.76,OK,0.2,BDL,null,OS,null,OS,0.19,OK,16.31,OK,null,OS
2021-08-01 16:00:00,39.94,OK,0.18,BDL,null,OS,null,OS,0.19,OK,15.46,OK,null,OS
2021-08-01 17:00:00,36.36,OK,0.17,BDL,null,OS,null,OS,0.19,OK,14.33,OK,null,OS
2021-08-01 18:00:00,37.55,OK,0.45,BDL,null,OS,null,OS,0.24,OK,17.04,OK,null,OS
2021-08-01 19:00:00,31.02,OK,1.47,OK,null,OS,null,OS,0.25,OK,22.46,OK,null,OS
2021-08-01 20:00:00,30.53,OK,1.25,OK,null,OS,null,OS,0.28,OK,26.73,OK,null,OS
2021-08-01 21:00:00,38.93,OK,0.56,BDL,null,OS,null,OS,0.23,OK,15.0,OK,null,OS
2021-08-01 22:00:00,37.89,OK,0.23,BDL,null,OS,null,OS,0.25,OK,6.01,OK,null,OS
2021-08-01 23:00:00,30.94,OK,0.3,BDL,null,OS,null,OS,0.3,OK,13.66,OK,null,OS
2021-08-02 00:00:00,23.79,OK,0.33,BDL,null,OS,null,OS,0.28,OK,18.42,OK,null,OS
2021-08-02 01:00:00,20.38,OK,0.16,BDL,null,OS,null,OS,0.28,OK,13.12,OK,null,OS
2021-08-02 02:00:00,17.85,OK,0.11,BDL,null,OS,null,OS,0.25,OK,14.08,OK,null,OS
2021-08-02 03:00:00,20.18,OK,0.17,BDL,null,OS,null,OS,0.24,OK,22.53,OK,null,OS
2021-08-02 04:00:00,28.7,OK,0.12,BDL,null,OS,null,OS,0.2,OK,12.33,OK,null,OS
2021-08-02 05:00:00,23.69,OK,-0.04,BDL,null,OS,null,OS,0.21,OK,5.46,OK,null,OS
2021-08-02 06:00:00,17.57,OK,-0.13,BDL,null,OS,null,OS,0.24,OK,2.83,BDL,null,OS
2021-08-02 07:00:00,19.56,OK,0.05,BDL,null,OS,null,OS,0.24,OK,3.73,BDL,null,OS
2021-08-02 08:00:00,31.58,OK,0.13,BDL,null,OS,null,OS,0.28,OK,1.07,BDL,null,OS
2021-08-02 09:00:00,35.87,OK,0.3,BDL,null,OS,null,OS,0.32,OK,5.1,OK,null,OS
2021-08-02 10:00:00,41.82,OK,0.22,BDL,null,OS,null,OS,0.26,OK,11.97,OK,null,OS
2021-08-02 11:00:00,44.47,OK,0.33,BDL,null,OS,null,OS,0.82,OK,10.4,OK,null,OS
2021-08-02 12:00:00,50.65,OK,296.65,OK,null,OS,null,OS,3.88,OK,11.53,OK,null,OS
2021-08-02 13:00:00,69.0,OK,1.11,OK,null,OS,null,OS,0.34,OK,12.58,OK,null,OS
2021-08-02 14:00:00,58.46,OK,0.67,BDL,null,OS,null,OS,0.31,OK,18.0,OK,null,OS
2021-08-02 15:00:00,47.95,OK,0.6,BDL,null,OS,null,OS,0.27,OK,13.31,OK,null,OS
2021-08-02 16:00:00,47.14,OK,0.62,BDL,null,OS,null,OS,0.26,OK,8.44,OK,null,OS
2021-08-02 17:00:00,41.69,OK,0.97,BDL,null,OS,null,OS,0.3,OK,18.76,OK,null,OS
2021-08-02 18:00:00,39.91,OK,1.77,OK,null,OS,null,OS,0.32,OK,37.79,OK,null,OS
2021-08-02 19:00:00,35.67,OK,1.4,OK,null,OS,null,OS,0.34,OK,25.72,OK,null,OS
2021-08-02 20:00:00,24.49,OK,0.61,BDL,null,OS,null,OS,0.35,OK,19.2,OK,null,OS
2021-08-02 21:00:00,20.07,OK,0.46,BDL,null,OS,null,OS,0.35,OK,15.2,OK,null,OS
2021-08-02 22:00:00,38.2,OK,0.42,BDL,null,OS,null,OS,0.28,OK,16.81,OK,null,OS
2021-08-02 23:00:00,37.66,OK,0.3,BDL,null,OS,null,OS,0.27,OK,11.26,OK,null,OS
2021-08-03 00:00:00,33.11,OK,0.26,BDL,null,OS,null,OS,0.28,OK,6.12,OK,null,OS
2021-08-03 01:00:00,30.75,OK,0.2,BDL,null,OS,null,OS,0.29,OK,9.08,OK,null,OS
2021-08-03 02:00:00,23.13,OK,0.24,BDL,null,OS,null,OS,0.35,OK,12.42,OK,null,OS
2021-08-03 03:00:00,24.05,OK,0.21,BDL,null,OS,null,OS,0.26,OK,6.6,OK,null,OS
2021-08-03 04:00:00,17.74,OK,0.19,BDL,null,OS,null,OS,0.3,OK,11.63,OK,null,OS
2021-08-03 05:00:00,13.77,OK,0.21,BDL,null,OS,null,OS,0.31,OK,15.92,OK,null,OS
2021-08-03 06:00:00,7.71,OK,0.27,BDL,null,OS,null,OS,0.37,OK,17.94,OK,null,OS
2021-08-03 07:00:00,6.24,OK,0.39,BDL,null,OS,null,OS,0.51,OK,26.75,OK,null,OS
2021-08-03 08:00:00,10.79,OK,1.54,OK,null,OS,null,OS,0.78,OK,30.58,OK,null,OS
2021-08-03 09:00:00,23.56,OK,4.09,OK,null,OS,null,OS,0.71,OK,40.13,OK,null,OS
2021-08-03 10:00:00,39.82,OK,1.65,OK,null,OS,null,OS,0.43,OK,33.98,OK,null,OS
2021-08-03 11:00:00,52.74,OK,0.88,BDL,null,OS,null,OS,0.35,OK,12.7,OK,null,OS
2021-08-03 12:00:00,60.02,OK,0.74,BDL,null,OS,null,OS,0.35,OK,13.94,OK,null,OS
2021-08-03 13:00:00,62.39,OK,0.8,BDL,null,OS,null,OS,0.32,OK,15.84,OK,null,OS
2021-08-03 14:00:00,47.16,OK,0.58,BDL,null,OS,null,OS,0.3,OK,15.44,OK,null,OS
2021-08-03 15:00:00,36.14,OK,0.45,BDL,null,OS,null,OS,0.28,OK,11.25,OK,null,OS
2021-08-03 16:00:00,37.73,OK,0.58,BDL,null,OS,null,OS,0.29,OK,6.89,OK,null,OS
2021-08-03 17:00:00,34.1,OK,0.48,BDL,null,OS,null,OS,0.3,OK,11.89,OK,null,OS
2021-08-03 18:00:00,26.23,OK,0.47,BDL,null,OS,null,OS,0.36,OK,11.08,OK,null,OS
2021-08-03 19:00:00,20.2,OK,0.66,BDL,null,OS,null,OS,0.4,OK,18.74,OK,null,OS
2021-08-03 20:00:00,30.46,OK,0.54,BDL,null,OS,null,OS,0.36,OK,17.46,OK,null,OS
2021-08-03 21:00:00,36.83,OK,0.39,BDL,null,OS,null,OS,0.28,OK,9.0,OK,null,OS
2021-08-03 22:00:00,33.01,OK,0.3,BDL,null,OS,null,OS,0.3,OK,3.21,BDL,null,OS
2021-08-03 23:00:00,28.94,OK,0.28,BDL,null,OS,null,OS,0.33,OK,11.56,OK,null,OS
2021-08-04 00:00:00,26.12,OK,0.24,BDL,null,OS,null,OS,0.37,OK,24.02,OK,null,OS
2021-08-04 01:00:00,23.26,OK,0.29,BDL,null,OS,null,OS,0.48,OK,23.17,OK,null,OS
