Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Hermosillo (erno), Sonora
Lat 29.0814 N, Lon 110.9706 W, Alt 154 masl
Time UTC-7h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
yyyy-mm-dd HH:MM:SS,ppb,flag,ppb,flag,ppb,flag,ppb,flag,ppm,flag,ug/m^3,flag,ug/m^3,flag
2021-07-01 00:00:00,20.17,OK,0.06,BDL,4.63,OK,-1.02,OR,-0.07,OR,14.04,OK,-4.0,BDL
2021-07-01 00:01:00,20.48,OK,0.31,BDL,6.32,OK,-2.33,OR,-0.07,OR,13.21,OK,-4.25,OR
2021-07-01 00:02:00,20.38,OK,0.26,BDL,5.73,OK,-1.79,OR,-0.06,OR,12.27,OK,-4.39,OR
2021-07-01 00:03:00,19.49,OK,-0.1,BDL,3.79,OK,-2.77,OR,-0.05,OR,11.45,OK,-4.64,OR
2021-07-01 00:04:00,18.35,OK,0.19,BDL,2.33,OK,-0.68,OR,-0.05,OR,9.31,OK,-4.67,OR
2021-07-01 00:05:00,17.45,OK,0.04,BDL,2.52,OK,-0.17,BDL,-0.05,OR,8.09,OK,-4.62,OR
2021-07-01 00:06:00,18.05,OK,0.36,BDL,1.31,OK,1.37,OK,-0.05,OR,8.17,OK,-4.9,OR
2021-07-01 00:07:00,18.22,OK,0.22,BDL,3.19,OK,-0.74,OR,-0.06,OR,8.36,OK,-5.03,OR
2021-07-01 00:08:00,18.51,OK,0.34,BDL,2.54,OK,1.04,OK,-0.06,OR,9.33,OK,-6.41,OR
2021-07-01 00:09:00,18.45,OK,-0.01,BDL,6.46,OK,-1.1,OR,-0.06,OR,9.97,OK,-6.95,OR
2021-07-01 00:10:00,18.53,OK,0.01,BDL,6.86,OK,-0.45,OR,-0.06,OR,10.19,OK,-8.57,OR
2021-07-01 00:11:00,18.53,OK,-0.07,BDL,3.4,OK,1.42,OK,-0.06,OR,9.77,OK,-10.55,OR
2021-07-01 00:12:00,18.83,OK,0.12,BDL,6.05,OK,-1.7,OR,-0.06,OR,8.56,OK,-11.17,OR
2021-07-01 00:13:00,18.67,OK,0.07,BDL,-1.1,OR,3.38,OK,-0.05,OR,8.05,OK,-11.09,OR
2021-07-01 00:14:00,18.97,OK,0.0,BDL,-1.12,OR,2.37,OK,-0.05,OR,7.37,OK,-10.0,OR
2021-07-01 00:15:00,19.2,OK,0.29,BDL,4.4,OK,2.14,OK,-0.05,OR,7.55,OK,-9.45,OR
2021-07-01 00:16:00,18.66,OK,0.19,BDL,2.39,OK,2.79,OK,-0.04,BDL,8.06,OK,-8.26,OR
2021-07-01 00:17:00,18.01,OK,0.31,BDL,2.61,OK,2.71,OK,-0.04,BDL,8.26,OK,-7.93,OR
2021-07-01 00:18:00,18.07,OK,0.34,BDL,-3.5,OR,6.04,OK,-0.04,BDL,8.51,OK,-7.52,OR
2021-07-01 00:19:00,18.39,OK,0.11,BDL,-2.36,OR,7.0,OK,-0.04,BDL,7.4,OK,-6.46,OR
2021-07-01 00:20:00,18.11,OK,0.16,BDL,1.04,OK,4.68,OK,-0.04,BDL,7.36,OK,-5.9,OR
2021-07-01 00:21:00,17.33,OK,0.08,BDL,-0.58,OR,6.59,OK,-0.03,BDL,null,OS,-4.94,OR
2021-07-01 00:22:00,17.02,OK,0.23,BDL,0.7,OK,5.94,OK,-0.02,BDL,6.35,OK,-2.96,BDL
2021-07-01 00:23:00,16.27,OK,0.27,BDL,2.32,OK,4.94,OK,-0.01,BDL,6.56,OK,-1.31,BDL
2021-07-01 00:24:00,15.27,OK,0.23,BDL,1.78,OK,4.67,OK,-0.01,BDL,7.02,OK,0.15,BDL
2021-07-01 00:25:00,15.91,OK,-0.13,BDL,2.48,OK,4.07,OK,0.0,BDL,6.1,OK,3.32,BDL
2021-07-01 00:26:00,15.53,OK,-0.04,BDL,0.71,OK,2.58,OK,0.0,BDL,5.85,OK,4.7,OK
2021-07-01 00:27:00,16.24,OK,-0.38,BDL,2.25,OK,1.17,OK,-0.02,BDL,5.53,OK,5.34,OK
2021-07-01 00:28:00,17.0,OK,0.31,BDL,4.11,OK,-1.69,OR,-0.03,BDL,4.36,OK,6.08,OK
2021-07-01 00:29:00,17.3,OK,0.12,BDL,8.93,OK,-7.03,OR,-0.03,BDL,3.53,BDL,6.54,OK
2021-07-01 00:30:00,16.69,OK,-0.04,BDL,5.27,OK,-2.08,OR,-0.05,OR,3.22,BDL,6.88,OK
2021-07-01 00:31:00,16.95,OK,-0.25,BDL,1.82,OK,0.87,OK,-0.05,OR,3.29,BDL,7.55,OK
2021-07-01 00:32:00,16.71,OK,-0.02,BDL,2.25,OK,-0.55,OR,-0.04,BDL,3.32,BDL,8.06,OK
2021-07-01 00:33:00,16.19,OK,0.07,BDL,-0.17,BDL,2.05,OK,-0.03,BDL,2.93,BDL,8.24,OK
2021-07-01 00:34:00,15.97,OK,0.25,BDL,2.32,OK,-0.66,OR,-0.04,BDL,3.44,BDL,7.88,OK
2021-07-01 00:35:00,16.79,OK,0.1,BDL,0.82,OK,0.58,OK,-0.04,BDL,4.22,OK,7.55,OK
2021-07-01 00:36:00,16.33,OK,0.2,BDL,-1.11,OR,1.85,OK,-0.04,BDL,5.25,OK,7.53,OK
2021-07-01 00:37:00,15.62,OK,0.11,BDL,2.86,OK,0.14,BDL,-0.04,BDL,5.98,OK,6.81,OK
2021-07-01 00:38:00,15.93,OK,-0.05,BDL,4.85,OK,0.04,BDL,-0.04,BDL,6.81,OK,6.22,OK
2021-07-01 00:39:00,16.08,OK,0.23,BDL,-0.69,OR,1.56,OK,-0.04,BDL,8.94,OK,5.16,OK
2021-07-01 00:40:00,16.07,OK,0.0,BDL,-1.07,OR,2.58,OK,-0.04,BDL,10.55,OK,4.57,OK
2021-07-01 00:41:00,16.11,OK,-0.1,BDL,9.24,OK,-4.19,OR,-0.05,OR,11.9,OK,3.58,BDL
2021-07-01 00:42:00,16.02,OK,0.13,BDL,7.82,OK,-1.11,OR,-0.05,OR,14.44,OK,3.83,BDL
2021-07-01 00:43:00,15.2,OK,0.21,BDL,3.85,OK,1.35,OK,-0.05,OR,14.9,OK,4.27,OK
2021-07-01 00:44:00,15.18,OK,0.3,BDL,4.0,OK,3.21,OK,-0.05,OR,16.02,OK,4.54,OK
2021-07-01 00:45:00,14.92,OK,0.07,BDL,6.05,OK,1.93,OK,-0.05,OR,16.91,OK,4.1,OK
2021-07-01 00:46:00,14.59,OK,0.38,BDL,0.07,BDL,4.81,OK,-0.05,OR,16.91,OK,3.51,BDL
2021-07-01 00:47:00,14.56,OK,0.26,BDL,3.7,OK,1.66,OK,-0.04,BDL,15.68,OK,3.97,BDL
2021-07-01 00:48:00,13.6,OK,-0.1,BDL,6.53,OK,3.38,OK,-0.05,OR,15.62,OK,5.18,OK
2021-07-01 00:49:00,13.52,OK,-0.1,BDL,4.98,OK,4.09,OK,-0.04,BDL,15.46,OK,5.55,OK
2021-07-01 00:50:00,12.6,OK,0.13,BDL,3.04,OK,3.5,OK,-0.02,BDL,15.41,OK,5.67,OK
2021-07-01 00:51:00,12.04,OK,0.13,BDL,3.25,OK,5.75,OK,-0.02,BDL,15.29,OK,6.38,OK
2021-07-01 00:52:00,11.61,OK,0.08,BDL,3.01,OK,6.17,OK,-0.01,BDL,15.2,OK,6.72,OK
2021-07-01 00:53:00,11.1,OK,0.09,BDL,12.06,OK,-1.64,OR,-0.02,BDL,16.08,OK,7.34,OK
2021-07-01 00:54:00,11.09,OK,0.34,BDL,3.94,OK,3.61,OK,-0.02,BDL,17.19,OK,7.92,OK
2021-07-01 00:55:00,10.82,OK,0.23,BDL,5.18,OK,0.28,BDL,-0.03,BDL,18.74,OK,8.62,OK
2021-07-01 00:56:00,11.87,OK,-0.15,BDL,2.66,OK,-0.53,OR,-0.03,BDL,19.25,OK,8.78,OK
2021-07-01 00:57:00,12.34,OK,0.28,BDL,4.68,OK,1.07,OK,-0.03,BDL,20.66,OK,8.4,OK
2021-07-01 00:58:00,12.61,OK,0.43,BDL,3.75,OK,0.07,BDL,-0.04,BDL,21.58,OK,7.6,OK
2021-07-01 00:59:00,11.88,OK,0.12,BDL,4.09,OK,1.59,OK,-0.05,OR,21.86,OK,7.41,OK
2021-07-01 01:00:00,10.68,OK,0.05,BDL,2.33,OK,1.43,OK,-0.05,OR,22.96,OK,7.96,OK
2021-07-01 01:01:00,8.63,OK,0.13,BDL,9.04,OK,-3.83,OR,-0.05,OR,22.96,OK,8.95,OK
2021-07-01 01:02:00,7.68,OK,0.12,BDL,6.45,OK,-2.49,OR,-0.05,OR,21.7,OK,10.21,OK
2021-07-01 01:03:00,7.13,OK,0.08,BDL,7.76,OK,-0.02,BDL,-0.05,OR,21.69,OK,11.19,OK
2021-07-01 01:04:00,7.03,OK,0.24,BDL,10.84,OK,-0.79,OR,-0.05,OR,21.33,OK,11.56,OK
2021-07-01 01:05:00,7.83,OK,0.15,BDL,8.65,OK,-0.02,BDL,-0.06,OR,20.08,OK,12.32,OK
2021-07-01 01:06:00,9.82,OK,-0.04,BDL,3.47,OK,2.17,OK,-0.06,OR,20.89,OK,12.72,OK
2021-07-01 01:07:00,13.1,OK,0.19,BDL,6.66,OK,0.53,OK,-0.06,OR,21.89,OK,12.31,OK
2021-07-01 01:08:00,14.26,OK,0.1,BDL,4.35,OK,2.49,OK,-0.07,OR,22.34,OK,11.2,OK
2021-07-01 01:09:00,14.39,OK,0.35,BDL,5.01,OK,1.36,OK,-0.07,OR,22.26,OK,9.8,OK
2021-07-01 01:10:00,15.0,OK,0.62,BDL,3.98,OK,0.65,OK,-0.07,OR,22.22,OK,8.27,OK
2021-07-01 01:11:00,15.53,OK,0.27,BDL,2.6,OK,1.69,OK,-0.07,OR,22.15,OK,6.68,OK
2021-07-01 01:12:00,16.22,OK,0.02,BDL,2.99,OK,3.28,OK,-0.07,OR,21.78,OK,5.38,OK
2021-07-01 01:13:00,15.83,OK,-0.15,BDL,1.93,OK,3.54,OK,-0.07,OR,21.43,OK,5.01,OK
2021-07-01 01:14:00,15.37,OK,0.41,BDL,3.29,OK,2.87,OK,-0.07,OR,21.62,OK,5.1,OK
