Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Juriquilla (jqro), Queretaro
Lat 20.703 N, Lon 100.4473 W, Alt 1945 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg,Visibility,Visibility_Avg
2017-06-01 01:16:00,16.87,73.75,4.633,null,82.2,8.57,0.0,808.0,-1.269,null,20000.0
2017-06-01 01:17:00,16.88,73.76,4.65,null,91.2,16.71,0.0,808.0,-1.406,null,20000.0
2017-06-01 01:18:00,16.87,73.77,4.053,null,78.43,12.19,0.0,808.0,-1.269,null,20000.0
2017-06-01 01:19:00,16.87,73.82,3.642,null,72.3,8.76,0.0,808.0,-1.201,null,20000.0
2017-06-01 01:20:00,16.87,73.83,3.592,null,85.0,13.5,0.0,808.0,-1.338,null,20000.0
2017-06-01 01:21:00,16.84,73.84,2.315,null,77.04,18.5,0.0,808.0,-0.926,null,20000.0
2017-06-01 01:22:00,16.82,73.88,3.922,null,74.43,18.7,0.0,808.0,-1.063,null,20000.0
2017-06-01 01:23:00,16.82,73.88,3.502,null,70.82,6.563,0.0,808.0,-1.235,null,19424.7
2017-06-01 01:24:00,16.8,73.9,3.088,null,65.98,12.3,0.0,808.0,-1.166,null,20000.0
2017-06-01 01:25:00,16.78,73.94,3.643,null,84.5,15.11,0.0,808.0,-1.235,null,20000.0
2017-06-01 01:26:00,16.78,73.96,4.177,null,68.45,11.11,0.0,808.0,-1.338,null,20000.0
2017-06-01 01:27:00,16.78,73.95,4.038,null,75.33,9.86,0.0,808.0,-1.441,null,20000.0
2017-06-01 01:28:00,16.77,73.95,4.545,null,83.0,5.353,0.0,808.0,-1.647,null,20000.0
2017-06-01 01:29:00,16.78,73.89,4.293,null,89.3,7.843,0.0,808.0,-1.441,null,20000.0
2017-06-01 01:30:00,16.77,73.91,4.218,null,86.5,6.101,0.0,808.0,-1.441,null,20000.0
2017-06-01 01:31:00,16.75,73.93,3.987,null,87.0,12.22,0.0,808.0,-1.338,null,20000.0
2017-06-01 01:32:00,16.73,73.96,5.162,null,76.0,8.44,0.0,808.0,-1.544,null,20000.0
2017-06-01 01:33:00,16.74,73.93,3.657,null,93.0,8.88,0.0,808.0,-1.338,null,20000.0
2017-06-01 01:34:00,16.74,73.92,3.822,null,85.7,7.562,0.0,808.0,-1.269,null,20000.0
2017-06-01 01:35:00,16.72,73.96,4.588,null,88.7,9.41,0.0,808.0,-1.201,null,20000.0
2017-06-01 01:36:00,16.68,74.02,4.78,null,90.0,11.38,0.0,808.0,-1.544,null,20000.0
2017-06-01 01:37:00,16.69,73.99,4.19,null,74.11,12.92,0.0,808.0,-1.647,null,20000.0
2017-06-01 01:38:00,16.68,73.88,4.14,null,97.1,12.6,0.0,808.0,-1.681,null,20000.0
2017-06-01 01:39:00,16.69,73.81,5.503,null,85.3,10.72,0.0,808.0,-1.578,null,20000.0
2017-06-01 01:40:00,16.69,73.79,4.427,null,94.8,10.93,0.0,808.0,-1.612,null,20000.0
2017-06-01 01:41:00,16.68,73.81,3.92,null,92.0,5.801,0.0,808.0,-1.372,null,20000.0
2017-06-01 01:42:00,16.69,73.89,5.265,null,90.7,8.37,0.0,808.0,-1.612,null,20000.0
2017-06-01 01:43:00,16.69,73.93,4.652,null,90.8,5.726,0.0,808.0,-1.544,null,20000.0
2017-06-01 01:44:00,16.69,73.88,4.623,null,92.8,8.91,0.0,808.0,-1.372,null,20000.0
2017-06-01 01:45:00,16.66,73.97,3.43,null,83.7,12.42,0.0,808.0,-1.063,null,20000.0
2017-06-01 01:46:00,16.64,74.07,4.602,null,83.3,19.52,0.0,808.0,-1.235,null,20000.0
2017-06-01 01:47:00,16.61,74.16,4.673,null,85.4,12.34,0.0,808.0,-1.235,null,20000.0
2017-06-01 01:48:00,16.59,74.2,4.34,null,87.5,9.46,0.0,808.0,-1.269,null,20000.0
2017-06-01 01:49:00,16.59,74.24,5.74,null,83.5,6.545,0.0,808.0,-1.475,null,20000.0
2017-06-01 01:50:00,16.59,74.29,4.247,null,87.4,8.23,0.0,808.0,-1.544,null,20000.0
2017-06-01 01:51:00,16.59,74.3,4.907,null,84.9,6.561,0.0,808.0,-1.304,null,20000.0
2017-06-01 01:52:00,16.59,74.32,4.193,null,80.3,5.848,0.0,808.0,-1.166,null,20000.0
2017-06-01 01:53:00,16.6,74.43,3.912,null,84.0,9.39,0.0,808.0,-1.269,null,20000.0
2017-06-01 01:54:00,16.58,74.44,3.845,null,74.34,5.617,0.0,808.0,-1.235,null,20000.0
2017-06-01 01:55:00,16.55,74.53,3.792,null,92.3,8.85,0.0,808.0,-1.029,null,20000.0
2017-06-01 01:56:00,16.55,74.62,4.107,null,75.43,16.97,0.0,808.0,-1.029,null,20000.0
2017-06-01 01:57:00,16.5,74.77,4.628,null,79.17,7.471,0.0,808.0,-1.304,null,20000.0
2017-06-01 01:58:00,16.5,74.85,4.458,null,71.17,9.44,0.0,808.0,-1.338,null,20000.0
2017-06-01 01:59:00,16.5,74.88,4.43,null,73.59,13.26,0.0,808.0,-1.338,null,20000.0
2017-06-01 02:00:00,16.5,74.94,3.712,null,76.18,11.02,0.0,808.0,-1.304,null,20000.0
2017-06-01 02:01:00,16.46,75.01,3.42,null,73.33,4.886,0.0,808.0,-0.96,null,20000.0
2017-06-01 02:02:00,16.45,75.09,4.487,null,73.04,12.77,0.0,808.0,-1.338,null,20000.0
2017-06-01 02:03:00,16.45,75.11,3.43,null,65.83,7.649,0.0,808.0,-1.132,null,20000.0
2017-06-01 02:04:00,16.41,75.19,3.752,null,61.24,16.28,0.0,808.0,-0.995,null,20000.0
2017-06-01 02:05:00,16.41,75.24,4.708,null,73.81,7.982,0.0,808.0,-1.441,null,20000.0
2017-06-01 02:06:00,16.41,75.13,3.685,null,68.84,8.84,0.0,808.0,-1.304,null,20000.0
2017-06-01 02:07:00,16.41,75.05,4.058,null,72.89,13.8,0.0,808.0,-1.509,null,20000.0
2017-06-01 02:08:00,16.41,74.9,3.38,null,69.89,9.53,0.0,808.0,-1.441,null,20000.0
2017-06-01 02:09:00,16.41,74.88,3.408,null,69.34,8.36,0.0,808.0,-1.372,null,20000.0
2017-06-01 02:10:00,16.42,74.88,3.233,null,63.5,6.55,0.0,808.0,-1.166,null,20000.0
2017-06-01 02:11:00,16.39,74.89,2.91,null,72.17,3.236,0.0,808.0,-1.063,null,20000.0
2017-06-01 02:12:00,16.37,74.89,3.543,null,72.09,23.16,0.0,808.0,-1.441,null,20000.0
2017-06-01 02:13:00,16.36,74.75,4.452,null,68.01,8.81,0.0,808.0,-1.612,null,20000.0
2017-06-01 02:14:00,16.36,74.62,4.95,null,69.63,11.73,0.0,808.0,-1.955,null,20000.0
2017-06-01 02:15:00,16.41,74.47,3.155,null,59.53,10.66,0.0,808.0,-1.544,null,20000.0
2017-06-01 02:16:00,16.41,74.46,3.673,null,65.52,7.735,0.0,808.0,-1.441,null,20000.0
2017-06-01 02:17:00,16.39,74.54,3.162,null,62.01,12.24,0.0,808.0,-1.269,null,20000.0
2017-06-01 02:18:00,16.37,74.66,3.703,null,71.7,10.35,0.0,808.0,-1.269,null,20000.0
2017-06-01 02:19:00,16.37,74.78,4.658,null,67.83,5.112,0.0,808.0,-1.441,null,20000.0
2017-06-01 02:20:00,16.36,74.83,2.888,null,59.41,11.2,0.0,808.0,-1.304,null,20000.0
2017-06-01 02:21:00,16.32,74.86,2.682,null,55.81,14.17,0.0,808.0,-1.029,null,20000.0
2017-06-01 02:22:00,16.29,74.92,3.148,null,58.16,5.456,0.0,808.0,-1.132,null,20000.0
2017-06-01 02:23:00,16.27,74.98,3.895,null,52.83,5.457,0.0,808.0,-1.441,null,20000.0
2017-06-01 02:24:00,16.27,75.04,3.69,null,55.87,7.848,0.0,808.0,-1.372,null,20000.0
2017-06-01 02:25:00,16.27,75.07,3.215,null,49.83,7.467,0.0,808.0,-1.304,null,20000.0
2017-06-01 02:26:00,16.28,75.09,3.833,null,58.74,16.24,0.0,808.0,-1.338,null,20000.0
2017-06-01 02:27:00,16.25,75.16,3.402,null,58.17,5.49,0.0,808.0,-1.269,null,20000.0
2017-06-01 02:28:00,16.23,75.2,3.682,null,55.68,6.819,0.0,808.0,-1.269,null,20000.0
2017-06-01 02:29:00,16.23,75.26,4.353,null,57.3,10.04,0.0,808.0,-1.441,null,20000.0
2017-06-01 02:30:00,16.23,75.24,4.787,null,51.0,5.414,0.0,808.0,-1.612,null,20000.0
2017-06-01 02:31:00,16.23,75.27,3.62,null,41.9,10.68,0.0,808.0,-1.338,null,20000.0
2017-06-01 02:32:00,16.23,75.36,3.495,null,57.32,15.5,0.0,808.0,-1.338,null,20000.0
2017-06-01 02:33:00,16.19,75.39,4.178,null,57.18,5.753,0.0,808.0,-1.235,null,20000.0
2017-06-01 02:34:00,16.19,75.5,3.787,null,66.34,7.714,0.0,808.0,-1.269,null,20000.0
2017-06-01 02:35:00,16.18,75.63,3.528,null,56.73,15.76,0.0,808.0,-1.372,null,20000.0
2017-06-01 02:36:00,16.14,75.62,3.022,null,54.35,12.89,0.0,808.0,-1.098,null,20000.0
2017-06-01 02:37:00,16.12,75.74,2.48,null,42.84,7.38,0.0,808.0,-1.063,null,20000.0
2017-06-01 02:38:00,16.09,75.74,2.527,null,58.82,11.95,0.0,808.0,-0.995,null,20000.0
2017-06-01 02:39:00,16.09,75.85,3.733,null,58.22,12.21,0.0,808.0,-1.406,null,15785.9
2017-06-01 02:40:00,16.09,75.9,3.852,null,59.15,7.464,0.0,808.0,-1.544,null,20000.0
2017-06-01 02:41:00,16.09,75.83,3.79,null,53.87,8.06,0.0,808.0,-1.406,null,20000.0
2017-06-01 02:42:00,16.09,75.89,3.987,null,56.7,9.01,0.0,808.0,-1.441,null,20000.0
2017-06-01 02:43:00,16.09,75.98,3.843,null,48.32,7.695,0.0,808.0,-1.441,null,20000.0
2017-06-01 02:44:00,16.07,75.98,3.357,null,47.86,9.0,0.0,808.0,-1.304,null,20000.0
2017-06-01 02:45:00,16.05,76.05,4.39,null,59.17,2.478,0.0,808.0,-1.406,null,20000.0
2017-06-01 02:46:00,16.05,76.08,3.517,null,54.33,4.533,0.0,808.0,-1.441,null,20000.0
2017-06-01 02:47:00,16.04,76.13,2.513,null,47.56,17.88,0.0,808.0,-1.166,null,20000.0
2017-06-01 02:48:00,16.03,76.13,2.217,null,58.17,10.12,0.0,808.0,-0.72,null,20000.0
2017-06-01 02:49:00,16.0,76.31,3.243,null,71.66,13.99,0.0,808.0,-1.235,null,20000.0
2017-06-01 02:50:00,16.0,76.37,3.458,null,65.78,27.73,0.0,808.0,-1.441,null,20000.0
2017-06-01 02:51:00,16.0,76.33,2.732,null,58.69,8.93,0.0,808.0,-1.338,null,20000.0
2017-06-01 02:52:00,16.0,76.34,1.695,null,75.98,8.98,0.0,808.0,-1.235,null,20000.0
2017-06-01 02:53:00,16.0,76.34,2.415,null,86.8,11.22,0.0,808.0,-1.029,null,20000.0
2017-06-01 02:54:00,15.96,76.37,2.132,null,86.5,9.04,0.0,808.0,-0.926,null,20000.0
2017-06-01 02:55:00,15.92,76.52,2.545,null,79.82,6.198,0.0,808.0,-1.269,null,20000.0
2017-06-01 02:56:00,15.91,76.53,2.392,null,77.19,14.73,0.0,808.0,-1.338,null,20000.0
2017-06-01 02:57:00,15.9,76.57,3.307,null,77.57,16.39,0.0,808.0,-1.715,null,20000.0
2017-06-01 02:58:00,15.91,76.45,2.518,null,73.27,15.45,0.0,808.0,-1.578,null,20000.0
2017-06-01 02:59:00,15.92,76.47,2.31,null,68.65,11.78,0.0,808.0,-1.475,null,20000.0
2017-06-01 03:00:00,15.95,76.44,2.275,null,83.8,9.89,0.0,808.0,-1.475,null,20000.0
2017-06-01 03:01:00,15.96,76.37,2.222,null,91.7,7.718,0.0,808.0,-1.269,null,20000.0
2017-06-01 03:02:00,15.94,76.5,2.238,null,104.8,8.78,0.0,808.0,-1.201,null,20000.0
2017-06-01 03:03:00,15.91,76.67,2.598,null,88.5,21.15,0.0,808.0,-1.372,null,20000.0
2017-06-01 03:04:00,15.88,76.79,2.658,null,75.66,8.55,0.0,808.0,-1.441,null,20000.0
2017-06-01 03:05:00,15.87,76.77,3.568,null,92.0,7.591,0.0,808.0,-1.612,null,20000.0
2017-06-01 03:06:00,15.86,76.84,2.782,null,79.32,8.36,0.0,808.0,-1.749,null,20000.0
2017-06-01 03:07:00,15.86,76.77,3.52,null,77.68,5.819,0.0,808.0,-1.612,null,20000.0
2017-06-01 03:08:00,15.87,76.79,4.313,null,87.2,6.913,0.0,808.0,-2.127,null,20000.0
2017-06-01 03:09:00,15.91,76.7,3.108,null,73.66,11.05,0.0,808.0,-1.852,null,20000.0
2017-06-01 03:10:00,15.91,76.68,2.918,null,87.7,8.97,0.0,808.0,-1.578,null,20000.0
2017-06-01 03:11:00,15.91,76.76,2.835,null,84.5,16.89,0.0,808.0,-1.269,null,20000.0
2017-06-01 03:12:00,15.88,76.86,2.75,null,82.0,16.63,0.0,808.0,-1.235,null,20000.0
2017-06-01 03:13:00,15.84,77.03,3.492,null,84.2,11.01,0.0,808.0,-1.269,null,20000.0
2017-06-01 03:14:00,15.82,77.16,3.445,null,101.6,18.37,0.0,808.0,-1.612,null,20000.0
2017-06-01 03:15:00,15.82,77.08,2.495,null,97.7,6.42,0.0,808.0,-1.166,null,20000.0
2017-06-01 03:16:00,15.81,77.14,2.867,null,91.8,9.78,0.0,808.0,-1.201,null,20000.0
2017-06-01 03:17:00,15.82,77.24,2.607,null,85.5,8.52,0.0,808.0,-1.269,null,20000.0
2017-06-01 03:18:00,15.82,77.32,2.743,null,94.1,8.38,0.0,808.0,-1.235,null,20000.0
2017-06-01 03:19:00,15.82,77.34,2.447,null,87.2,10.29,0.0,808.0,-1.304,null,20000.0
2017-06-01 03:20:00,15.82,77.29,2.853,null,69.49,7.601,0.0,808.0,-1.269,null,20000.0
2017-06-01 03:21:00,15.82,77.31,2.635,null,100.5,9.78,0.0,808.0,-1.441,null,20000.0
2017-06-01 03:22:00,15.82,77.3,2.273,null,94.0,18.74,0.0,808.0,-1.372,null,20000.0
2017-06-01 03:23:00,15.82,77.36,2.35,null,90.4,17.66,0.0,808.0,-1.166,null,20000.0
2017-06-01 03:24:00,15.82,77.39,2.518,null,105.3,11.96,0.0,808.0,-1.201,null,20000.0
2017-06-01 03:25:00,15.82,77.41,2.492,null,107.3,5.789,0.0,808.0,-1.166,null,20000.0
2017-06-01 03:26:00,15.82,77.4,2.575,null,91.3,6.335,0.0,808.0,-1.372,null,20000.0
2017-06-01 03:27:00,15.82,77.35,2.542,null,86.1,20.3,0.0,808.0,-1.304,null,20000.0
2017-06-01 03:28:00,15.82,77.3,3.21,null,90.9,14.56,0.0,808.0,-1.201,null,20000.0
2017-06-01 03:29:00,15.84,77.24,2.522,null,95.5,9.32,0.0,808.0,-1.166,null,20000.0
2017-06-01 03:30:00,15.87,77.1,2.355,null,89.1,15.33,0.0,808.0,-0.823,null,20000.0
2017-06-01 03:31:00,15.86,77.08,3.523,null,83.8,7.536,0.0,808.0,-0.961,null,20000.0
2017-06-01 03:32:00,15.87,77.07,3.397,null,86.1,11.31,0.0,808.0,-1.201,null,20000.0
2017-06-01 03:33:00,15.91,76.97,2.36,null,89.3,14.16,0.0,808.0,-1.166,null,20000.0
2017-06-01 03:34:00,15.91,76.93,2.917,null,84.9,12.99,0.0,808.0,-1.098,null,20000.0
2017-06-01 03:35:00,15.91,76.96,2.405,null,87.2,6.768,0.0,808.0,-0.926,null,20000.0
2017-06-01 03:36:00,15.91,76.99,2.325,null,81.8,16.65,0.0,808.0,-1.029,null,20000.0
2017-06-01 03:37:00,15.91,77.04,3.047,null,94.3,3.944,0.0,808.0,-1.166,null,20000.0
2017-06-01 03:38:00,15.91,77.08,3.253,null,94.3,7.083,0.0,808.0,-1.132,null,20000.0
2017-06-01 03:39:00,15.9,77.1,2.828,null,88.3,2.624,0.0,808.0,-1.063,null,20000.0
2017-06-01 03:40:00,15.91,77.09,2.893,null,93.0,10.18,0.0,808.0,-0.858,null,20000.0
2017-06-01 03:41:00,15.91,77.07,3.21,null,95.7,7.516,0.0,808.0,-0.892,null,20000.0
2017-06-01 03:42:00,15.91,77.08,3.733,null,89.8,7.002,0.0,808.0,-1.201,null,20000.0
2017-06-01 03:43:00,15.91,77.01,2.48,null,93.0,12.69,0.0,808.0,-0.926,null,20000.0
2017-06-01 03:44:00,15.91,76.99,2.837,null,94.3,6.624,0.0,808.0,-0.961,null,20000.0
2017-06-01 03:45:00,15.91,77.01,3.723,null,84.7,8.85,0.0,808.0,-1.029,null,20000.0
2017-06-01 03:46:00,15.91,77.06,3.383,null,94.0,9.42,0.0,808.0,-1.269,null,20000.0
2017-06-01 03:47:00,15.91,77.06,3.052,null,94.3,6.181,0.0,808.0,-0.995,null,20000.0
2017-06-01 03:48:00,15.87,77.05,4.102,null,93.8,5.756,0.0,808.0,-1.338,null,20000.0
2017-06-01 03:49:00,15.86,77.0,3.403,null,93.8,9.68,0.0,808.0,-1.406,null,20000.0
2017-06-01 03:50:00,15.87,76.9,2.6,null,97.0,3.316,0.0,808.0,-0.995,null,20000.0
2017-06-01 03:51:00,15.86,76.99,3.135,null,92.7,7.084,0.0,808.0,-1.098,null,20000.0
2017-06-01 03:52:00,15.86,77.06,2.722,null,86.7,12.36,0.0,808.0,-1.029,null,20000.0
2017-06-01 03:53:00,15.86,77.11,3.152,null,97.2,9.96,0.0,808.0,-1.166,null,20000.0
2017-06-01 03:54:00,15.85,77.2,3.328,null,90.3,8.24,0.0,808.0,-1.235,null,20000.0
2017-06-01 03:55:00,15.81,77.28,3.052,null,89.2,5.723,0.0,808.0,-1.338,null,20000.0
2017-06-01 03:56:00,15.82,77.27,3.312,null,92.5,10.69,0.0,808.0,-1.201,null,20000.0
2017-06-01 03:57:00,15.82,77.29,3.927,null,82.4,15.55,0.0,808.0,-1.406,null,20000.0
2017-06-01 03:58:00,15.82,77.28,3.117,null,85.8,3.236,0.0,808.0,-1.304,null,20000.0
2017-06-01 03:59:00,15.82,77.28,3.42,null,83.8,18.38,0.0,808.0,-1.235,null,20000.0
2017-06-01 04:00:00,15.82,77.31,3.458,null,78.83,6.389,0.0,808.0,-1.235,null,20000.0
2017-06-01 04:01:00,15.77,77.39,2.668,null,90.3,4.19,0.0,808.0,-1.201,null,20000.0
2017-06-01 04:02:00,15.76,77.53,2.513,null,73.67,7.95,0.0,808.0,-0.961,null,20000.0
2017-06-01 04:03:00,15.73,77.63,2.857,null,89.8,11.66,0.0,808.0,-1.063,null,20000.0
2017-06-01 04:04:00,15.73,77.68,3.128,null,83.6,12.68,0.0,808.0,-1.269,null,20000.0
2017-06-01 04:05:00,15.73,77.76,3.505,null,76.15,7.03,0.0,808.0,-1.406,null,20000.0
