Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Juriquilla (jqro), Queretaro
Lat 20.703 N, Lon 100.4473 W, Alt 1945 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg,Visibility
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s,deg,deg,mm,hPa,W/m^2,m
2016-11-01 00:00:00,14.37,75.0,1.305,null,109.7,4.955,0.0,810.0,0.0,null
2016-11-01 00:01:00,14.33,75.03,1.77,null,111.0,7.113,0.0,810.0,0.0,null
2016-11-01 00:02:00,14.34,75.41,2.23,null,109.3,7.971,0.0,810.0,0.0,null
2016-11-01 00:03:00,14.2,75.74,1.718,null,108.2,4.487,0.0,810.0,0.0,null
2016-11-01 00:04:00,14.15,76.09,1.768,null,112.5,7.112,0.0,810.0,0.0,null
2016-11-01 00:05:00,14.13,76.47,1.23,null,114.3,5.087,0.0,810.0,0.0,null
2016-11-01 00:06:00,14.07,76.42,0.753,null,129.3,3.726,0.0,810.0,0.0,null
2016-11-01 00:07:00,14.17,76.54,0.595,null,123.3,7.903,0.0,810.0,0.0,null
2016-11-01 00:08:00,14.12,76.47,0.458,null,140.6,11.74,0.0,810.0,0.0,null
2016-11-01 00:09:00,14.12,76.67,0.55,null,140.5,10.7,0.0,810.0,0.0,null
2016-11-01 00:10:00,14.08,76.71,0.768,null,142.9,11.87,0.0,810.0,0.0,null
2016-11-01 00:11:00,14.07,76.66,0.965,null,110.5,25.87,0.0,810.0,0.0,null
2016-11-01 00:12:00,14.04,76.72,1.543,null,102.7,14.05,0.0,810.0,0.0,null
2016-11-01 00:13:00,14.23,76.58,1.31,null,107.8,6.438,0.0,810.0,0.0,null
2016-11-01 00:14:00,14.11,76.27,1.057,null,118.9,20.64,0.0,810.0,0.0,null
2016-11-01 00:15:00,14.23,76.15,1.053,null,123.8,11.21,0.0,810.0,0.0,null
2016-11-01 00:16:00,14.22,76.09,1.068,null,106.2,6.889,0.0,810.0,0.0,null
2016-11-01 00:17:00,14.18,76.02,1.038,null,119.2,9.54,0.0,810.0,0.0,null
2016-11-01 00:18:00,14.22,76.21,0.915,null,125.9,10.38,0.0,810.0,0.0,null
2016-11-01 00:19:00,14.25,76.22,1.372,null,148.8,6.202,0.0,810.0,0.0,null
2016-11-01 00:20:00,14.29,76.2,0.998,null,179.4,19.01,0.0,810.0,0.0,null
2016-11-01 00:21:00,14.32,75.88,1.367,null,157.7,26.85,0.0,810.0,0.0,null
2016-11-01 00:22:00,14.48,75.47,0.995,null,108.7,7.058,0.0,810.0,0.0,null
2016-11-01 00:23:00,14.45,75.76,0.875,null,130.5,16.11,0.0,810.0,0.0,null
2016-11-01 00:24:00,14.41,75.82,1.168,null,81.0,36.66,0.0,810.0,0.0,null
2016-11-01 00:25:00,14.35,75.77,1.103,null,35.33,6.573,0.0,810.0,0.0,null
2016-11-01 00:26:00,14.29,76.01,0.81,null,59.51,17.88,0.0,810.0,0.0,null
2016-11-01 00:27:00,14.35,75.97,0.728,null,46.61,18.02,0.0,810.0,0.0,null
2016-11-01 00:28:00,14.41,75.68,1.008,null,11.49,7.204,0.0,810.0,0.0,null
2016-11-01 00:29:00,14.37,75.33,1.18,null,359.7,5.988,0.0,810.0,0.0,null
2016-11-01 00:30:00,14.31,75.52,1.227,null,359.0,5.537,0.0,810.0,0.0,null
2016-11-01 00:31:00,14.21,75.66,1.86,null,356.7,3.036,0.0,810.0,0.0,null
2016-11-01 00:32:00,14.12,76.06,1.902,null,356.5,5.961,0.0,810.0,0.0,null
2016-11-01 00:33:00,14.11,76.52,1.397,null,356.5,19.68,0.0,810.0,0.0,null
2016-11-01 00:34:00,14.05,76.91,1.793,null,349.5,3.73,0.0,810.0,0.0,null
2016-11-01 00:35:00,13.92,76.93,2.175,null,350.8,2.192,0.0,810.0,0.0,null
2016-11-01 00:36:00,13.93,77.23,1.518,null,351.8,2.544,0.0,810.0,0.0,null
2016-11-01 00:37:00,13.93,77.08,1.533,null,356.5,10.14,0.0,810.0,0.0,null
2016-11-01 00:38:00,14.16,76.81,1.878,null,6.83,10.58,0.0,810.0,0.0,null
2016-11-01 00:39:00,14.25,76.78,1.703,null,13.47,9.53,0.0,810.0,0.0,null
2016-11-01 00:40:00,14.2,76.58,1.658,null,15.3,7.704,0.0,810.0,0.0,null
2016-11-01 00:41:00,14.2,76.87,1.867,null,25.15,7.333,0.0,810.0,0.0,null
2016-11-01 00:42:00,14.34,76.82,2.073,null,30.02,14.51,0.0,810.0,0.0,null
2016-11-01 00:43:00,14.18,77.23,1.675,null,29.91,13.61,0.0,810.0,0.0,null
2016-11-01 00:44:00,14.33,77.28,1.522,null,18.0,2.828,0.0,810.0,0.0,null
2016-11-01 00:45:00,14.29,77.12,1.767,null,1.832,5.639,0.0,810.0,0.0,null
2016-11-01 00:46:00,14.38,76.85,2.348,null,353.5,5.991,0.0,810.0,0.0,null
2016-11-01 00:47:00,14.43,76.24,2.377,null,349.5,2.872,0.0,810.0,0.0,null
2016-11-01 00:48:00,14.48,76.19,2.522,null,343.5,3.774,0.0,810.0,0.0,null
2016-11-01 00:49:00,14.38,76.44,2.21,null,343.7,7.154,0.0,810.0,0.0,null
2016-11-01 00:50:00,14.29,76.53,1.832,null,329.0,2.999,0.0,810.0,0.0,null
2016-11-01 00:51:00,14.07,76.72,2.228,null,337.3,5.674,0.0,810.0,0.0,null
2016-11-01 00:52:00,13.91,77.31,2.462,null,336.7,6.342,0.0,810.0,0.0,null
2016-11-01 00:53:00,13.6,77.72,2.587,null,330.2,4.739,0.0,810.0,0.137,null
2016-11-01 00:54:00,13.44,78.38,2.888,null,346.0,2.886,0.0,810.0,0.0,null
2016-11-01 00:55:00,13.39,79.01,2.86,null,345.5,1.607,0.0,810.0,0.0,null
2016-11-01 00:56:00,13.4,79.48,2.748,null,347.8,2.544,0.0,810.0,0.0,null
2016-11-01 00:57:00,13.38,79.36,2.928,null,348.2,2.409,0.0,810.0,0.0,null
2016-11-01 00:58:00,13.49,79.06,2.573,null,350.2,2.794,0.0,810.0,0.0,null
2016-11-01 00:59:00,13.45,78.91,2.322,null,351.7,4.19,0.0,810.0,0.0,null
2016-11-01 01:00:00,13.62,79.13,2.01,null,358.7,8.04,0.0,810.0,0.0,null
2016-11-01 01:01:00,13.78,78.51,2.522,null,343.8,4.056,0.0,810.0,0.0,null
2016-11-01 01:02:00,13.73,78.18,2.77,null,347.0,4.123,0.0,810.0,0.0,null
2016-11-01 01:03:00,13.66,78.74,2.547,null,354.3,5.731,0.0,810.0,0.0,null
2016-11-01 01:04:00,13.49,79.19,2.522,null,0.501,4.716,0.0,810.0,0.0,null
2016-11-01 01:05:00,13.51,79.56,2.487,null,3.333,2.749,0.0,810.0,0.0,null
2016-11-01 01:06:00,13.45,79.72,2.447,null,7.336,5.373,0.0,810.0,0.0,null
2016-11-01 01:07:00,13.48,79.49,2.22,null,12.0,2.236,0.0,810.0,0.0,null
2016-11-01 01:08:00,13.48,79.39,2.028,null,11.84,3.89,0.0,810.0,0.0,null
2016-11-01 01:09:00,13.54,79.25,1.883,null,7.678,5.731,0.0,810.0,0.0,null
2016-11-01 01:10:00,13.49,79.06,1.815,null,3.668,3.944,0.0,810.0,0.0,null
2016-11-01 01:11:00,13.29,79.25,1.917,null,351.8,3.891,0.0,810.0,0.0,null
2016-11-01 01:12:00,13.26,79.77,2.207,null,345.7,2.925,0.0,810.0,0.0,null
2016-11-01 01:13:00,13.17,80.1,2.31,null,352.2,5.636,0.0,810.0,0.0,null
2016-11-01 01:14:00,13.0,80.7,2.118,null,7.667,2.357,0.0,810.0,0.0,null
2016-11-01 01:15:00,13.02,81.0,2.282,null,6.669,3.299,0.0,810.0,0.0,null
2016-11-01 01:16:00,13.16,81.1,2.525,null,3.335,3.299,0.0,810.0,0.0,null
2016-11-01 01:17:00,13.22,80.3,2.49,null,3.667,2.427,0.0,810.0,0.0,null
2016-11-01 01:18:00,13.33,79.97,2.393,null,7.166,3.624,0.0,810.0,0.0,null
2016-11-01 01:19:00,13.35,80.0,2.313,null,3.661,5.615,0.0,810.0,0.0,null
2016-11-01 01:20:00,13.34,79.89,2.335,null,7.667,4.229,0.0,810.0,0.0,null
2016-11-01 01:21:00,13.27,80.1,2.402,null,4.167,3.532,0.0,810.0,0.0,null
2016-11-01 01:22:00,13.14,79.97,2.483,null,5.499,7.155,0.0,810.0,0.0,null
2016-11-01 01:23:00,13.04,80.7,2.473,null,4.669,5.152,0.0,810.0,0.0,null
2016-11-01 01:24:00,13.0,80.5,2.463,null,2.5,2.63,0.0,810.0,0.0,null
2016-11-01 01:25:00,13.07,80.5,2.847,null,4.833,3.716,0.0,810.0,0.0,null
2016-11-01 01:26:00,13.12,80.4,2.955,null,10.83,1.572,0.0,810.0,0.0,null
2016-11-01 01:27:00,13.24,80.3,3.002,null,16.16,5.639,0.0,810.0,0.0,null
2016-11-01 01:28:00,13.25,80.4,2.915,null,19.0,3.65,0.0,810.0,0.0,null
2016-11-01 01:29:00,13.31,79.77,3.033,null,15.83,1.344,0.0,810.0,0.0,null
2016-11-01 01:30:00,13.4,79.92,2.947,null,19.5,1.893,0.0,810.0,0.0,null
2016-11-01 01:31:00,13.34,80.1,2.945,null,24.5,4.572,0.0,810.0,0.0,null
2016-11-01 01:32:00,13.31,80.2,2.81,null,22.67,5.247,0.0,810.0,0.0,null
2016-11-01 01:33:00,13.36,80.4,2.97,null,23.33,2.867,0.0,810.0,0.0,null
2016-11-01 01:34:00,13.29,80.5,2.938,null,19.0,5.195,0.0,810.0,0.0,null
2016-11-01 01:35:00,13.34,80.4,2.512,null,15.83,2.91,0.0,810.0,0.0,null
2016-11-01 01:36:00,13.31,80.1,2.38,null,20.16,6.335,0.0,810.0,0.0,null
2016-11-01 01:37:00,13.42,80.2,2.517,null,18.32,8.01,0.0,810.0,0.0,null
2016-11-01 01:38:00,13.29,80.5,2.087,null,14.33,3.543,0.0,810.0,0.0,null
2016-11-01 01:39:00,13.33,80.7,2.092,null,11.33,2.285,0.0,810.0,0.0,null
2016-11-01 01:40:00,13.34,80.8,2.205,null,10.5,3.403,0.0,810.0,0.0,null
2016-11-01 01:41:00,13.31,80.8,2.267,null,14.5,3.201,0.0,810.0,0.0,null
2016-11-01 01:42:00,13.32,80.9,1.917,null,15.17,5.143,0.0,810.0,0.0,null
2016-11-01 01:43:00,13.3,81.1,1.623,null,20.67,4.148,0.0,810.0,0.0,null
2016-11-01 01:44:00,13.23,81.2,1.777,null,26.16,6.254,0.0,810.0,0.0,null
2016-11-01 01:45:00,13.29,81.1,1.71,null,19.33,3.144,0.0,810.0,0.0,null
2016-11-01 01:46:00,13.31,81.1,1.743,null,7.335,3.248,0.0,810.0,0.0,null
2016-11-01 01:47:00,13.36,80.7,1.743,null,348.3,9.17,0.0,810.0,0.0,null
2016-11-01 01:48:00,13.03,79.97,2.03,null,337.0,3.999,0.0,810.0,0.0,null
2016-11-01 01:49:00,12.85,80.8,1.808,null,345.3,3.681,0.0,810.0,0.0,null
2016-11-01 01:50:00,12.45,82.0,2.057,null,351.2,1.772,0.0,810.0,0.0,null
2016-11-01 01:51:00,12.33,83.0,2.093,null,344.0,2.828,0.0,810.0,0.0,null
2016-11-01 01:52:00,12.19,83.0,2.273,null,337.8,4.668,0.0,810.0,0.0,null
2016-11-01 01:53:00,12.04,83.5,2.783,null,339.0,4.358,0.0,810.0,0.0,null
2016-11-01 01:54:00,11.92,84.2,2.768,null,340.5,0.957,0.0,810.0,0.0,null
2016-11-01 01:55:00,12.09,84.6,2.823,null,343.7,0.746,0.0,810.0,0.0,null
2016-11-01 01:56:00,11.99,84.5,2.673,null,342.8,1.572,0.0,810.0,0.0,null
2016-11-01 01:57:00,12.02,84.5,2.835,null,343.2,2.544,0.0,810.0,0.0,null
2016-11-01 01:58:00,12.05,84.5,2.995,null,347.8,4.218,0.0,810.0,0.0,null
