Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Juriquilla (jqro), Queretaro
Lat 20.703 N, Lon 100.4473 W, Alt 1945 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg,Visibility
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s,deg,deg,mm,hPa,W/m^2,m
2016-04-01 00:00:00,20.34,35.84,4.747,null,234.2,3.759,0.0,808.0,0.0,null
2016-04-01 00:01:00,20.28,35.67,4.853,null,230.8,3.847,0.0,808.0,0.0,null
2016-04-01 00:02:00,20.3,35.4,4.495,null,237.2,7.669,0.0,808.0,0.0,null
2016-04-01 00:03:00,20.31,35.38,4.357,null,237.2,8.91,0.0,808.0,0.0,null
2016-04-01 00:04:00,20.13,35.31,4.512,null,235.0,7.042,0.0,808.0,0.0,null
2016-04-01 00:05:00,20.28,35.37,3.388,null,246.8,9.67,0.0,808.0,0.0,null
2016-04-01 00:06:00,20.12,35.12,4.423,null,242.8,4.668,0.0,808.0,0.0,null
2016-04-01 00:07:00,20.15,35.26,3.678,null,240.3,8.83,0.0,808.0,0.0,null
2016-04-01 00:08:00,20.07,35.24,3.317,null,241.5,11.87,0.0,808.0,0.0,null
2016-04-01 00:09:00,20.02,35.11,3.998,null,239.2,11.74,0.0,808.0,0.0,null
2016-04-01 00:10:00,20.11,35.21,3.142,null,236.0,10.08,0.0,808.0,0.0,null
2016-04-01 00:11:00,19.99,35.37,3.795,null,243.1,14.69,0.0,808.0,0.0,null
2016-04-01 00:12:00,19.98,35.64,4.033,null,232.3,6.822,0.0,808.0,0.0,null
2016-04-01 00:13:00,20.0,35.82,3.867,null,231.0,7.185,0.0,808.0,0.0,null
2016-04-01 00:14:00,19.92,35.98,4.317,null,240.3,7.017,0.0,808.0,0.0,null
2016-04-01 00:15:00,20.02,36.24,3.278,null,232.3,11.24,0.0,808.0,0.0,null
2016-04-01 00:16:00,19.96,36.24,2.617,null,233.9,11.4,0.0,808.0,0.0,null
2016-04-01 00:17:00,19.98,36.3,3.882,null,226.3,9.96,0.0,808.0,0.0,null
2016-04-01 00:18:00,19.9,36.43,3.76,null,236.0,3.055,0.0,808.0,0.0,null
2016-04-01 00:19:00,20.19,36.7,4.118,null,240.2,5.757,0.0,808.0,0.0,null
2016-04-01 00:20:00,20.06,36.8,4.738,null,237.3,11.58,0.0,808.0,0.0,null
2016-04-01 00:21:00,20.03,37.22,4.595,null,231.0,3.214,0.0,808.0,0.0,null
2016-04-01 00:22:00,20.05,37.09,4.135,null,240.0,4.082,0.0,808.0,0.0,null
2016-04-01 00:23:00,19.99,36.99,3.843,null,233.3,8.01,0.0,808.0,0.0,null
2016-04-01 00:24:00,20.11,37.01,4.587,null,238.7,5.788,0.0,808.0,0.0,null
2016-04-01 00:25:00,19.97,36.65,3.95,null,241.8,5.924,0.0,808.0,0.0,null
2016-04-01 00:26:00,20.02,36.54,3.42,null,232.8,4.179,0.0,808.0,0.0,null
2016-04-01 00:27:00,19.97,36.36,3.423,null,234.3,1.795,0.0,808.0,0.0,null
2016-04-01 00:28:00,20.05,36.32,3.297,null,229.2,6.563,0.0,808.0,0.0,null
2016-04-01 00:29:00,19.97,36.14,3.462,null,223.1,10.67,0.0,808.0,0.0,null
2016-04-01 00:30:00,20.02,35.99,3.423,null,236.3,5.019,0.0,808.0,0.0,null
2016-04-01 00:31:00,19.92,35.77,3.428,null,231.3,4.606,0.0,808.0,0.0,null
2016-04-01 00:32:00,20.01,35.85,3.713,null,229.0,6.876,0.0,808.0,0.0,null
2016-04-01 00:33:00,19.94,35.86,3.628,null,234.8,3.624,0.0,808.0,0.0,null
2016-04-01 00:34:00,19.98,35.81,3.015,null,233.0,7.95,0.0,808.0,0.0,null
2016-04-01 00:35:00,20.0,35.92,3.108,null,228.8,8.35,0.0,808.0,0.0,null
2016-04-01 00:36:00,19.95,36.11,3.908,null,220.7,6.698,0.0,808.0,0.0,null
2016-04-01 00:37:00,20.03,36.21,3.58,null,236.1,9.52,0.0,808.0,0.0,null
2016-04-01 00:38:00,19.94,35.95,3.565,null,224.6,8.31,0.0,808.0,0.0,null
2016-04-01 00:39:00,20.05,35.81,3.367,null,232.6,15.85,0.0,808.0,0.0,null
2016-04-01 00:40:00,19.98,35.4,3.778,null,233.4,10.42,0.0,808.0,0.0,null
2016-04-01 00:41:00,20.08,35.31,4.043,null,232.5,4.192,0.0,808.0,0.0,null
2016-04-01 00:42:00,20.21,35.38,4.03,null,228.7,10.89,0.0,808.0,0.0,null
2016-04-01 00:43:00,20.15,35.23,3.623,null,218.0,8.28,0.0,808.0,0.0,null
2016-04-01 00:44:00,20.14,35.26,3.893,null,219.9,10.12,0.0,808.0,0.0,null
2016-04-01 00:45:00,20.14,35.32,2.885,null,220.2,4.774,0.0,808.0,0.0,null
2016-04-01 00:46:00,20.07,35.36,2.715,null,228.3,5.467,0.0,808.0,0.0,null
2016-04-01 00:47:00,19.99,35.18,2.598,null,228.0,8.5,0.0,808.0,0.0,null
2016-04-01 00:48:00,19.95,35.3,1.813,null,213.1,11.62,0.0,808.0,0.0,null
2016-04-01 00:49:00,19.87,35.57,1.847,null,221.2,20.06,0.0,808.0,0.0,null
2016-04-01 00:50:00,19.9,35.65,2.27,null,222.7,15.64,0.0,808.0,0.0,null
2016-04-01 00:51:00,19.76,35.54,2.87,null,224.8,12.9,0.0,808.0,0.0,null
2016-04-01 00:52:00,19.74,35.97,4.478,null,237.9,10.49,0.0,808.0,0.0,null
2016-04-01 00:53:00,19.75,36.18,3.397,null,235.6,11.24,0.0,808.0,0.0,null
2016-04-01 00:54:00,19.88,36.18,3.657,null,228.5,4.956,0.0,808.0,0.0,null
2016-04-01 00:55:00,19.87,35.98,2.615,null,229.3,7.945,0.0,808.0,0.0,null
2016-04-01 00:56:00,19.83,35.9,2.965,null,223.5,11.47,0.0,808.0,0.0,null
2016-04-01 00:57:00,19.81,35.82,2.973,null,232.2,6.255,0.0,808.0,0.0,null
2016-04-01 00:58:00,19.89,36.06,3.607,null,230.3,2.925,0.0,808.0,0.0,null
2016-04-01 00:59:00,19.8,36.16,3.697,null,225.7,5.279,0.0,808.0,0.0,null
2016-04-01 01:00:00,19.85,36.13,3.658,null,223.3,7.156,0.0,808.0,0.0,null
2016-04-01 01:01:00,19.83,36.2,3.643,null,225.2,5.459,0.0,807.0,0.0,null
2016-04-01 01:02:00,19.8,36.27,2.89,null,228.0,8.53,0.0,807.0,0.0,null
2016-04-01 01:03:00,19.75,36.5,3.34,null,231.0,4.896,0.0,807.0,0.0,null
2016-04-01 01:04:00,19.78,36.79,3.913,null,222.2,3.435,0.0,807.0,0.0,null
2016-04-01 01:05:00,19.76,37.4,3.612,null,232.2,13.28,0.0,807.0,0.0,null
