Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Juriquilla (jqro), Queretaro
Lat 20.703 N, Lon 100.4473 W, Alt 1945 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg,Visibility
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s,deg,deg,mm,hPa,W/m^2,m
2015-07-01 00:00:00,16.42,91.5,0.48,null,172.3,21.57,0.0,811.0,1.578,null
2015-07-01 00:01:00,16.44,90.9,0.763,null,184.2,9.84,0.0,811.0,1.612,null
2015-07-01 00:02:00,16.37,91.0,0.675,null,185.3,54.41,0.0,811.0,1.44,null
2015-07-01 00:03:00,16.41,90.5,0.407,null,119.8,52.72,0.0,811.0,1.44,null
2015-07-01 00:04:00,16.36,90.0,1.142,null,182.1,18.91,0.0,811.0,1.44,null
2015-07-01 00:05:00,16.41,90.2,1.267,null,196.2,16.04,0.0,811.0,1.44,null
2015-07-01 00:06:00,16.5,90.3,0.947,null,187.3,15.76,0.0,811.0,1.406,null
2015-07-01 00:07:00,16.47,89.3,0.547,null,190.8,24.18,0.0,811.0,1.44,null
2015-07-01 00:08:00,16.48,89.3,0.44,null,271.5,67.73,0.0,811.0,1.44,null
2015-07-01 00:09:00,16.53,89.9,1.748,null,153.0,10.26,0.0,811.0,1.406,null
2015-07-01 00:10:00,16.63,89.4,1.83,null,140.7,4.382,0.0,811.0,1.2,null
2015-07-01 00:11:00,16.55,89.0,1.927,null,150.5,7.52,0.0,811.0,1.44,null
2015-07-01 00:12:00,16.54,89.5,1.463,null,172.5,8.92,0.0,811.0,1.44,null
2015-07-01 00:13:00,16.57,89.4,1.247,null,155.2,6.387,0.0,811.0,1.44,null
2015-07-01 00:14:00,16.52,89.0,1.002,null,141.7,2.808,0.0,811.0,1.44,null
2015-07-01 00:15:00,16.53,89.3,0.658,null,168.7,26.75,0.0,811.0,1.475,null
2015-07-01 00:16:00,16.59,90.0,0.805,null,173.8,37.92,0.0,811.0,1.475,null
2015-07-01 00:17:00,16.5,89.6,1.042,null,134.2,12.75,0.0,811.0,1.578,null
2015-07-01 00:18:00,16.54,89.5,0.937,null,150.0,15.7,0.0,811.0,1.612,null
2015-07-01 00:19:00,16.55,89.6,0.6,null,158.0,8.16,0.0,811.0,1.509,null
2015-07-01 00:20:00,16.54,89.8,0.648,null,131.5,12.84,0.0,811.0,1.612,null
2015-07-01 00:21:00,16.61,89.6,1.238,null,118.5,9.84,0.0,811.0,1.509,null
2015-07-01 00:22:00,16.51,89.3,1.792,null,120.8,8.13,0.0,811.0,1.715,null
2015-07-01 00:23:00,16.56,88.7,2.03,null,107.7,4.92,0.0,811.0,1.543,null
2015-07-01 00:24:00,16.51,88.7,1.713,null,101.5,3.149,0.0,811.0,1.578,null
2015-07-01 00:25:00,16.49,89.0,1.347,null,105.1,14.39,0.0,811.0,1.681,null
2015-07-01 00:26:00,16.54,89.1,1.932,null,116.8,9.18,0.0,811.0,1.749,null
2015-07-01 00:27:00,16.53,89.2,1.738,null,116.8,7.103,0.0,811.0,1.715,null
2015-07-01 00:28:00,16.48,89.9,1.255,null,139.7,5.731,0.0,811.0,1.852,null
2015-07-01 00:29:00,16.49,90.4,1.687,null,142.8,5.458,0.0,811.0,1.852,null
2015-07-01 00:30:00,16.52,91.1,1.692,null,105.3,16.58,0.0,811.0,1.852,null
2015-07-01 00:31:00,16.39,90.4,2.367,null,94.5,10.56,0.0,811.0,1.886,null
2015-07-01 00:32:00,16.46,89.5,2.027,null,97.1,14.95,0.0,811.0,1.646,null
2015-07-01 00:33:00,16.41,89.6,1.63,null,93.8,6.986,0.0,811.0,1.715,null
2015-07-01 00:34:00,16.4,90.0,1.588,null,105.5,3.818,0.0,811.0,1.852,null
2015-07-01 00:35:00,16.49,90.2,1.685,null,106.5,7.741,0.0,811.0,1.852,null
2015-07-01 00:36:00,16.34,90.2,1.305,null,108.5,2.872,0.0,811.0,1.852,null
2015-07-01 00:37:00,16.37,90.5,1.153,null,133.5,10.66,0.0,811.0,1.921,null
2015-07-01 00:38:00,16.34,91.0,1.135,null,148.0,9.06,0.0,811.0,1.886,null
2015-07-01 00:39:00,16.3,91.2,1.702,null,109.4,11.39,0.0,811.0,1.886,null
2015-07-01 00:40:00,16.33,90.8,1.463,null,98.2,8.05,0.0,811.0,1.852,null
2015-07-01 00:41:00,16.36,90.8,1.523,null,131.3,14.25,0.0,811.0,1.852,null
2015-07-01 00:42:00,16.33,90.8,1.872,null,141.6,8.25,0.0,811.0,1.818,null
2015-07-01 00:43:00,16.35,90.5,1.615,null,144.8,9.21,0.0,811.0,1.646,null
2015-07-01 00:44:00,16.37,90.7,1.17,null,140.6,17.23,0.0,811.0,1.749,null
2015-07-01 00:45:00,16.39,91.1,0.9,null,137.7,15.52,0.0,811.0,1.852,null
2015-07-01 00:46:00,16.42,91.3,0.682,null,141.3,12.5,0.0,811.0,1.852,null
2015-07-01 00:47:00,16.35,91.3,0.99,null,135.6,13.68,0.0,811.0,1.886,null
2015-07-01 00:48:00,16.3,91.5,0.605,null,91.2,9.77,0.0,811.0,1.852,null
2015-07-01 00:49:00,16.32,91.6,0.847,null,83.0,8.81,0.0,811.0,1.852,null
2015-07-01 00:50:00,16.3,91.4,1.073,null,75.93,11.6,0.0,811.0,1.852,null
2015-07-01 00:51:00,16.32,91.7,0.9,null,64.0,5.26,0.0,811.0,1.852,null
2015-07-01 00:52:00,16.27,91.2,1.21,null,69.14,9.0,0.0,811.0,1.818,null
2015-07-01 00:53:00,16.27,90.9,1.37,null,75.66,10.11,0.0,811.0,1.509,null
2015-07-01 00:54:00,16.27,90.7,0.802,null,42.13,26.38,0.0,811.0,1.44,null
2015-07-01 00:55:00,16.26,90.7,1.115,null,63.95,15.57,0.0,811.0,1.578,null
2015-07-01 00:56:00,16.36,90.7,1.178,null,77.06,15.04,0.0,811.0,1.44,null
2015-07-01 00:57:00,16.34,90.9,0.952,null,89.9,40.99,0.0,811.0,1.44,null
2015-07-01 00:58:00,16.33,91.1,1.095,null,65.34,16.89,0.1,811.0,1.44,null
2015-07-01 00:59:00,16.38,90.8,1.423,null,31.96,41.72,0.0,811.0,1.406,null
2015-07-01 01:00:00,16.29,91.7,0.937,null,337.5,21.68,0.0,811.0,1.372,null
2015-07-01 01:01:00,16.36,92.0,1.195,null,309.2,14.12,0.0,810.0,1.475,null
2015-07-01 01:02:00,16.35,91.9,1.265,null,289.6,8.86,0.0,810.0,1.509,null
2015-07-01 01:03:00,16.38,92.2,1.327,null,271.5,10.04,0.0,810.0,1.372,null
2015-07-01 01:04:00,16.33,92.2,1.42,null,252.3,8.43,0.0,810.0,1.029,null
2015-07-01 01:05:00,16.4,91.5,1.495,null,248.9,14.59,0.0,810.0,1.166,null
2015-07-01 01:06:00,16.43,91.7,1.463,null,230.8,2.477,0.0,810.0,0.857,null
2015-07-01 01:07:00,16.46,91.8,1.468,null,227.2,4.219,0.0,810.0,0.995,null
2015-07-01 01:08:00,16.52,92.2,1.597,null,223.1,8.5,0.0,810.0,0.823,null
2015-07-01 01:09:00,16.49,92.0,1.582,null,229.9,11.06,0.0,810.0,0.892,null
2015-07-01 01:10:00,16.55,92.1,2.067,null,230.2,2.794,0.0,810.0,1.029,null
2015-07-01 01:11:00,16.54,92.5,1.877,null,232.8,3.436,0.0,810.0,1.063,null
2015-07-01 01:12:00,16.58,92.4,2.092,null,234.8,2.911,0.0,810.0,1.338,null
2015-07-01 01:13:00,16.55,92.1,2.392,null,229.8,6.717,0.0,810.0,1.097,null
2015-07-01 01:14:00,16.49,92.7,1.95,null,224.2,6.227,0.0,810.0,1.029,null
2015-07-01 01:15:00,16.58,93.1,1.645,null,227.6,9.61,0.0,810.0,1.269,null
2015-07-01 01:16:00,16.52,93.4,1.498,null,217.3,5.617,0.0,810.0,1.338,null
2015-07-01 01:17:00,16.5,93.5,1.75,null,211.3,5.904,0.1,810.0,1.715,null
2015-07-01 01:18:00,16.48,93.3,1.702,null,215.0,7.291,0.0,810.0,1.681,null
2015-07-01 01:19:00,16.5,92.6,1.337,null,214.2,9.3,0.0,810.0,1.475,null
2015-07-01 01:20:00,16.47,92.9,1.088,null,191.8,13.57,0.0,810.0,1.509,null
2015-07-01 01:21:00,16.42,91.8,1.337,null,200.4,14.67,0.0,810.0,1.475,null
2015-07-01 01:22:00,16.36,91.9,1.057,null,187.3,8.28,0.0,810.0,1.475,null
2015-07-01 01:23:00,16.4,91.8,1.1,null,181.8,12.81,0.0,810.0,1.406,null
2015-07-01 01:24:00,16.35,92.6,0.688,null,173.6,10.55,0.0,810.0,1.44,null
2015-07-01 01:25:00,16.42,92.9,1.027,null,174.2,10.21,0.0,810.0,1.44,null
2015-07-01 01:26:00,16.4,92.7,1.473,null,175.5,7.651,0.0,810.0,1.578,null
2015-07-01 01:27:00,16.4,91.7,1.418,null,172.7,8.36,0.0,810.0,1.406,null
2015-07-01 01:28:00,16.39,92.2,1.323,null,156.2,9.41,0.1,810.0,1.063,null
2015-07-01 01:29:00,16.46,92.3,1.347,null,155.2,5.011,0.0,810.0,1.372,null
2015-07-01 01:30:00,16.44,91.6,1.297,null,144.8,9.75,0.0,810.0,1.44,null
2015-07-01 01:31:00,16.44,92.2,1.262,null,174.5,13.75,0.0,810.0,1.44,null
2015-07-01 01:32:00,16.45,92.5,1.5,null,162.3,10.64,0.0,810.0,1.406,null
2015-07-01 01:33:00,16.53,92.4,1.357,null,152.2,7.15,0.0,810.0,1.406,null
2015-07-01 01:34:00,16.43,92.5,0.742,null,167.4,14.5,0.0,810.0,1.44,null
2015-07-01 01:35:00,16.45,92.6,0.902,null,176.0,11.51,0.0,810.0,1.44,null
2015-07-01 01:36:00,16.43,92.5,0.83,null,178.5,4.348,0.0,810.0,1.509,null
2015-07-01 01:37:00,16.38,92.6,0.947,null,173.9,10.84,0.0,810.0,1.475,null
2015-07-01 01:38:00,16.4,92.8,1.155,null,155.7,14.99,0.0,810.0,1.543,null
2015-07-01 01:39:00,16.37,92.5,1.357,null,143.5,8.64,0.0,810.0,1.818,null
2015-07-01 01:40:00,16.43,92.2,1.703,null,154.1,12.14,0.0,810.0,1.681,null
2015-07-01 01:41:00,16.39,92.3,1.442,null,145.5,8.26,0.0,810.0,1.578,null
2015-07-01 01:42:00,16.38,92.4,1.352,null,150.2,6.304,0.0,810.0,1.578,null
2015-07-01 01:43:00,16.3,92.6,0.98,null,164.9,16.82,0.0,810.0,1.475,null
2015-07-01 01:44:00,16.32,93.0,0.673,null,175.9,23.95,0.0,810.0,1.44,null
2015-07-01 01:45:00,16.28,93.5,0.652,null,179.6,29.42,0.0,810.0,1.578,null
2015-07-01 01:46:00,16.34,93.4,0.8,null,175.3,20.75,0.0,810.0,1.509,null
2015-07-01 01:47:00,16.3,93.3,0.678,null,169.8,19.07,0.0,810.0,1.509,null
2015-07-01 01:48:00,16.3,93.4,0.637,null,192.0,29.58,0.0,810.0,1.612,null
2015-07-01 01:49:00,16.32,93.6,0.812,null,211.4,23.87,0.0,810.0,1.509,null
2015-07-01 01:50:00,16.36,93.4,1.098,null,231.2,16.89,0.0,810.0,1.578,null
2015-07-01 01:51:00,16.33,93.6,0.72,null,240.8,17.35,0.0,810.0,1.44,null
2015-07-01 01:52:00,16.32,93.9,0.873,null,225.4,14.36,0.0,810.0,1.475,null
2015-07-01 01:53:00,16.3,94.0,0.802,null,209.1,32.15,0.0,810.0,1.475,null
2015-07-01 01:54:00,16.27,94.2,0.505,null,197.3,38.72,0.0,810.0,1.475,null
2015-07-01 01:55:00,16.42,94.4,0.588,null,219.6,22.88,0.0,810.0,1.612,null
2015-07-01 01:56:00,16.36,94.1,0.662,null,230.8,14.05,0.0,810.0,1.749,null
2015-07-01 01:57:00,16.32,94.1,0.485,null,305.8,15.38,0.0,810.0,1.612,null
2015-07-01 01:58:00,16.34,94.5,0.7,null,271.8,17.37,0.0,810.0,1.578,null
2015-07-01 01:59:00,16.35,94.6,0.563,null,293.5,19.12,0.0,810.0,1.612,null
2015-07-01 02:00:00,16.36,94.9,0.64,null,296.2,23.24,0.0,810.0,1.44,null
2015-07-01 02:01:00,16.3,95.0,0.89,null,316.5,11.1,0.0,810.0,1.612,null
