Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Juriquilla (jqro), Queretaro
Lat 20.703 N, Lon 100.4473 W, Alt 1945 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg,Visibility
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s,deg,deg,mm,hPa,W/m^2,m
2015-11-01 00:00:00,16.07,83.1,1.99,null,141.3,4.569,0.0,808.0,0.0,null
2015-11-01 00:01:00,15.97,83.2,1.97,null,135.7,3.901,0.0,808.0,0.0,null
2015-11-01 00:02:00,15.94,83.8,1.982,null,128.0,4.997,0.0,808.0,0.0,null
2015-11-01 00:03:00,15.96,83.7,2.18,null,122.7,4.229,0.0,808.0,0.0,null
2015-11-01 00:04:00,15.97,83.4,1.405,null,124.5,2.061,0.0,808.0,0.0,null
2015-11-01 00:05:00,15.89,83.3,1.313,null,105.7,8.89,0.0,808.0,0.0,null
2015-11-01 00:06:00,15.83,83.6,1.552,null,128.8,9.77,0.0,808.0,0.24,null
2015-11-01 00:07:00,15.72,83.6,2.125,null,120.7,3.815,0.0,808.0,0.0,null
2015-11-01 00:08:00,15.64,83.8,1.87,null,115.2,5.927,0.0,808.0,0.0,null
2015-11-01 00:09:00,15.67,82.7,1.427,null,105.2,8.78,0.0,808.0,0.0,null
2015-11-01 00:10:00,15.68,82.8,1.698,null,114.4,12.24,0.0,808.0,0.0,null
2015-11-01 00:11:00,15.7,82.2,1.745,null,88.3,7.128,0.0,808.0,0.0,null
2015-11-01 00:12:00,15.67,82.7,1.613,null,90.7,7.841,0.0,808.0,0.0,null
2015-11-01 00:13:00,15.81,82.1,1.31,null,87.3,9.65,0.0,808.0,0.0,null
2015-11-01 00:14:00,15.93,80.9,1.252,null,95.0,6.322,0.0,808.0,0.0,null
2015-11-01 00:15:00,15.94,80.7,1.205,null,109.3,6.649,0.0,808.0,0.0,null
2015-11-01 00:16:00,15.89,80.5,1.028,null,77.63,8.29,0.0,808.0,0.0,null
2015-11-01 00:17:00,15.9,80.2,0.853,null,77.34,5.342,0.0,808.0,0.0,null
2015-11-01 00:18:00,15.88,80.8,1.388,null,51.67,6.154,0.0,808.0,0.0,null
2015-11-01 00:19:00,15.92,80.0,0.992,null,21.98,11.52,0.0,808.0,0.0,null
2015-11-01 00:20:00,16.02,79.4,0.813,null,5.922,18.9,0.0,808.0,0.0,null
2015-11-01 00:21:00,15.99,79.31,1.29,null,6.587,14.98,0.0,808.0,0.0,null
2015-11-01 00:22:00,15.98,79.18,1.043,null,3.846,7.903,0.0,808.0,0.0,null
2015-11-01 00:23:00,16.03,78.88,0.765,null,36.4,19.41,0.0,808.0,0.0,null
2015-11-01 00:24:00,16.19,78.0,0.625,null,43.55,22.24,0.0,808.0,0.0,null
2015-11-01 00:25:00,16.19,77.46,0.598,null,98.1,17.18,0.0,808.0,0.0,null
2015-11-01 00:26:00,16.27,77.8,1.172,null,84.8,5.335,0.0,808.0,0.0,null
2015-11-01 00:27:00,16.29,78.38,1.197,null,102.5,8.57,0.0,808.0,0.0,null
2015-11-01 00:28:00,16.21,78.13,0.883,null,128.5,7.039,0.0,808.0,0.0,null
2015-11-01 00:29:00,16.29,77.79,1.01,null,127.2,12.05,0.0,808.0,0.0,null
2015-11-01 00:30:00,16.32,77.57,1.168,null,112.5,4.645,0.0,808.0,0.0,null
2015-11-01 00:31:00,16.29,77.49,1.288,null,108.2,3.53,0.0,808.0,0.0,null
2015-11-01 00:32:00,16.25,77.51,1.132,null,103.0,3.915,0.0,808.0,0.0,null
2015-11-01 00:33:00,16.34,77.78,1.128,null,68.61,15.32,0.0,808.0,0.0,null
2015-11-01 00:34:00,16.32,77.78,0.803,null,149.3,39.04,0.0,808.0,0.0,null
2015-11-01 00:35:00,16.17,77.83,1.09,null,137.2,13.75,0.0,808.0,0.0,null
2015-11-01 00:36:00,16.16,77.98,0.915,null,136.0,8.18,0.0,808.0,0.0,null
2015-11-01 00:37:00,16.09,78.34,1.025,null,115.7,10.95,0.0,808.0,0.0,null
2015-11-01 00:38:00,16.06,78.46,0.4,null,151.2,54.97,0.0,808.0,0.0,null
2015-11-01 00:39:00,16.02,78.89,1.47,null,218.8,10.18,0.0,808.0,0.0,null
2015-11-01 00:40:00,16.13,79.87,1.543,null,228.1,8.87,0.0,808.0,0.0,null
2015-11-01 00:41:00,16.2,79.54,1.16,null,250.2,8.17,0.0,808.0,0.0,null
2015-11-01 00:42:00,16.22,79.32,1.372,null,230.3,13.1,0.0,808.0,0.0,null
2015-11-01 00:43:00,16.33,79.05,1.868,null,214.8,9.34,0.0,808.0,0.0,null
2015-11-01 00:44:00,16.41,78.91,1.262,null,192.3,3.495,0.0,808.0,0.0,null
2015-11-01 00:45:00,16.37,78.98,1.663,null,185.3,3.037,0.0,808.0,0.0,null
2015-11-01 00:46:00,16.32,79.35,1.33,null,176.6,11.46,0.0,808.0,0.0,null
2015-11-01 00:47:00,16.19,79.39,1.832,null,195.9,19.85,0.0,808.0,0.0,null
2015-11-01 00:48:00,16.24,79.91,1.452,null,218.0,4.69,0.0,808.0,0.0,null
2015-11-01 00:49:00,16.23,80.3,1.438,null,222.4,12.0,0.0,808.0,0.0,null
2015-11-01 00:50:00,16.21,80.6,1.185,null,210.5,15.73,0.0,808.0,0.0,null
2015-11-01 00:51:00,16.24,80.6,0.803,null,205.9,17.01,0.0,808.0,0.0,null
2015-11-01 00:52:00,16.24,80.4,1.11,null,209.2,11.17,0.0,808.0,0.0,null
2015-11-01 00:53:00,16.21,80.3,1.567,null,203.4,10.14,0.0,808.0,0.0,null
2015-11-01 00:54:00,16.34,79.77,0.972,null,205.8,7.379,0.0,808.0,0.0,null
2015-11-01 00:55:00,16.31,79.58,0.648,null,200.9,18.72,0.0,808.0,0.0,null
2015-11-01 00:56:00,16.21,79.58,1.192,null,210.0,10.58,0.0,808.0,0.0,null
2015-11-01 00:57:00,16.24,79.71,1.282,null,213.2,3.023,0.0,808.0,0.0,null
2015-11-01 00:58:00,16.27,80.1,0.907,null,213.5,7.472,0.0,808.0,0.0,null
