Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Juriquilla (jqro), Queretaro
Lat 20.703 N, Lon 100.4473 W, Alt 1945 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg,Visibility_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s,deg,deg,mm,hPa,W/m^2,m
2020-04-01 00:00:00,17.43,70.11,3.0,3.54,59.36,12.49,0.0,808.959,-0.206,null
2020-04-01 00:01:00,17.43,70.14,4.99,7.22,66.68,16.67,0.0,808.978,-0.24,null
2020-04-01 00:02:00,17.4,70.21,4.128,5.97,75.52,8.84,0.0,808.963,-0.24,null
2020-04-01 00:03:00,17.39,70.28,4.133,4.54,62.14,10.8,0.0,808.96,-0.515,null
2020-04-01 00:04:00,17.39,70.29,5.0,6.69,51.02,8.58,0.0,808.94,-0.652,null
2020-04-01 00:05:00,17.38,70.27,4.772,5.4,67.78,13.97,0.0,808.917,-0.652,null
2020-04-01 00:06:00,17.38,70.37,4.265,5.63,73.73,15.32,0.0,808.933,-0.617,null
2020-04-01 00:07:00,17.39,70.46,4.158,5.02,69.19,11.16,0.0,808.913,-0.617,null
2020-04-01 00:08:00,17.39,70.52,2.507,2.9,86.9,14.96,0.0,808.886,-0.617,null
2020-04-01 00:09:00,17.39,70.52,2.34,2.71,88.7,6.125,0.0,808.876,-0.617,null
2020-04-01 00:10:00,17.38,70.55,2.482,2.79,84.8,6.117,0.0,808.856,-0.617,null
2020-04-01 00:11:00,17.39,70.55,3.36,4.19,75.15,8.49,0.0,808.84,-0.617,null
2020-04-01 00:12:00,17.38,70.54,3.342,4.1,85.0,12.66,0.0,808.812,-0.583,null
2020-04-01 00:13:00,17.34,70.68,3.092,3.49,79.46,8.62,0.0,808.8,-0.515,null
2020-04-01 00:14:00,17.3,70.89,3.062,4.32,73.67,4.148,0.0,808.783,-0.617,null
2020-04-01 00:15:00,17.29,71.0,2.363,3.5,79.47,15.49,0.0,808.789,-0.617,null
2020-04-01 00:16:00,17.3,71.03,2.395,3.23,61.81,12.76,0.0,808.771,-0.583,null
2020-04-01 00:17:00,17.3,71.01,2.67,3.01,88.4,17.35,0.0,808.771,-0.617,null
2020-04-01 00:18:00,17.3,71.08,2.822,3.38,106.6,12.34,0.0,808.755,-0.583,null
2020-04-01 00:19:00,17.26,71.2,3.488,3.84,108.7,10.49,0.0,808.735,-0.412,null
2020-04-01 00:20:00,17.22,71.36,2.977,4.0,95.4,11.94,0.0,808.726,-0.412,null
2020-04-01 00:21:00,17.2,71.44,2.968,3.39,85.5,6.967,0.0,808.7,-0.343,null
2020-04-01 00:22:00,17.2,71.47,2.987,3.79,92.2,10.53,0.0,808.701,-0.24,null
2020-04-01 00:23:00,17.2,71.51,2.393,3.22,94.8,19.71,0.0,808.71,-0.549,null
2020-04-01 00:24:00,17.2,71.55,2.682,2.89,90.4,10.34,0.0,808.697,-0.583,null
2020-04-01 00:25:00,17.2,71.59,2.972,3.64,87.2,20.82,0.0,808.698,-0.72,null
2020-04-01 00:26:00,17.2,71.58,3.275,3.93,92.3,5.959,0.0,808.698,-0.823,null
2020-04-01 00:27:00,17.2,71.56,2.428,3.46,77.2,10.22,0.0,808.694,-0.823,null
2020-04-01 00:28:00,17.2,71.59,2.547,2.98,86.8,18.03,0.0,808.698,-0.926,null
2020-04-01 00:29:00,17.2,71.57,4.005,4.82,89.1,8.54,0.0,808.698,-1.029,null
2020-04-01 00:30:00,17.21,71.54,5.15,6.93,80.3,13.92,0.0,808.675,-1.063,null
2020-04-01 00:31:00,17.16,71.56,3.748,4.7,94.5,3.594,0.0,808.642,-0.926,null
2020-04-01 00:32:00,17.16,71.65,3.023,4.54,79.56,11.78,0.0,808.615,-0.617,null
2020-04-01 00:33:00,17.14,71.71,3.522,3.98,86.7,7.494,0.0,808.58,-0.823,null
2020-04-01 00:34:00,17.11,71.76,3.443,3.92,70.43,14.34,0.0,808.58,-0.652,null
2020-04-01 00:35:00,17.11,71.78,3.108,4.11,76.69,22.07,0.0,808.574,-0.686,null
2020-04-01 00:36:00,17.11,71.79,2.455,3.36,75.98,16.19,0.0,808.577,-0.686,null
2020-04-01 00:37:00,17.11,71.81,2.252,3.41,83.5,9.62,0.0,808.581,-0.72,null
2020-04-01 00:38:00,17.11,71.76,2.065,2.44,75.0,20.86,0.0,808.577,-0.652,null
2020-04-01 00:39:00,17.11,71.74,2.03,2.84,85.8,11.46,0.0,808.567,-0.72,null
2020-04-01 00:40:00,17.11,71.73,2.885,3.94,101.5,18.72,0.0,808.564,-0.652,null
2020-04-01 00:41:00,17.11,71.78,3.575,5.48,92.6,13.2,0.0,808.573,-0.652,null
2020-04-01 00:42:00,17.09,71.9,3.41,4.66,101.3,5.963,0.0,808.58,-0.686,null
2020-04-01 00:43:00,17.07,72.04,4.073,4.77,96.3,7.497,0.0,808.593,-0.789,null
2020-04-01 00:44:00,17.07,72.07,2.842,3.96,87.0,7.591,0.0,808.576,-0.617,null
2020-04-01 00:45:00,17.07,72.1,3.033,4.75,93.2,14.42,0.0,808.585,-0.617,null
2020-04-01 00:46:00,17.07,72.11,4.25,5.75,74.99,13.66,0.0,808.578,-0.617,null
2020-04-01 00:47:00,17.06,72.05,2.337,3.89,83.0,6.606,0.0,808.578,-0.617,null
2020-04-01 00:48:00,17.02,72.05,2.2,3.07,90.9,22.96,0.0,808.582,-0.617,null
2020-04-01 00:49:00,17.02,72.05,3.127,3.85,87.9,16.89,0.0,808.579,-0.617,null
2020-04-01 00:50:00,17.02,72.05,2.288,2.99,111.8,2.967,0.0,808.596,-0.617,null
2020-04-01 00:51:00,17.02,72.05,2.343,2.82,69.5,13.85,0.0,808.583,-0.617,null
2020-04-01 00:52:00,17.02,72.03,2.092,2.47,54.66,5.497,0.0,808.576,-0.617,null
2020-04-01 00:53:00,17.02,72.04,1.665,2.28,63.37,22.79,0.0,808.549,-0.583,null
2020-04-01 00:54:00,17.02,72.1,1.66,2.05,90.7,18.96,0.0,808.539,-0.617,null
2020-04-01 00:55:00,17.02,72.16,1.86,2.43,69.98,16.85,0.0,808.533,-0.617,null
2020-04-01 00:56:00,17.02,72.17,2.405,2.77,54.64,12.21,0.0,808.527,-0.617,null
2020-04-01 00:57:00,17.02,72.12,3.047,4.51,71.62,17.05,0.0,808.511,-0.617,null
2020-04-01 00:58:00,17.02,72.1,3.373,5.0,92.2,9.31,0.0,808.53,-0.823,null
2020-04-01 00:59:00,17.02,71.89,3.493,4.61,95.9,11.46,0.0,808.52,-0.755,null
2020-04-01 01:00:00,17.02,71.82,2.473,2.87,91.8,13.25,0.0,808.537,-0.652,null
2020-04-01 01:01:00,17.02,71.82,2.733,3.58,89.6,10.56,0.0,808.523,-0.617,null
2020-04-01 01:02:00,17.02,71.79,1.402,1.95,78.65,22.85,0.0,808.516,-0.617,null
2020-04-01 01:03:00,17.02,71.84,1.23,1.59,81.7,6.868,0.0,808.499,-0.617,null
2020-04-01 01:04:00,17.02,71.85,2.15,2.8,63.21,24.23,0.0,808.5,-0.617,null
2020-04-01 01:05:00,17.02,71.83,1.817,2.37,67.64,13.34,0.0,808.471,-0.617,null
