Year,Month,Day,O3,NO2,NO,CO,PM10,PM2.5,Temp_Avg,RH_Avg,WSpeed_Avg,WDir_Avg,Press_Avg,Rad_Avg,Rain_Tot
2023,6,4,47.22839583333333,3.9914791666666662,0.36372916666666666,0.2964583333333333,39.30802083333334,31.14838888888889,23.691847222222222,31.99684722222222,2.2922305555555553,168.6135388888889,802.668542361111,597.2142638398116,0.0
2023,6,5,49.99317361111111,2.309375,0.3194645340751043,0.23397916666666668,33.66178472222222,23.4797625698324,23.383381944444444,35.303618750000005,2.446426388888889,201.47951458333333,803.07429375,642.3809289215686,0.0
2023,6,6,45.39443055555556,1.5769166666666667,0.2,0.32566666666666666,35.26818055555555,27.766715277777777,21.629055555555556,57.14357638888889,3.016752083333333,247.7097402777778,804.3637791666666,477.52190635838156,8.5
2023,6,7,43.06645138888889,2.517444444444444,0.23870653685674548,0.3209027777777778,30.055020833333337,24.89447916666667,21.776833333333332,59.15810416666667,2.388936111111111,197.37652152777778,804.6035493055556,494.62054360812425,0.1
2023,6,8,43.40754861111111,2.0967708333333333,0.23158116654954322,0.2746736111111111,34.814173611111116,25.166666666666668,22.81303472222222,50.148895833333334,2.5445083333333334,194.84768194444445,805.5206229166666,553.6606971916972,0.0
2023,6,9,46.80977777777778,4.653388888888889,0.5860576247364723,0.29109722222222223,35.597680555555556,22.1125625,23.534111111111113,40.14313194444445,1.727561111111111,126.41954375,805.21553125,626.3244577723378,0.0
2023,6,10,43.470305555555555,2.9865833333333334,0.22172486033519553,0.2997638888888889,35.1345625,24.971256944444445,24.098194444444445,42.994125000000004,2.025284027777778,215.22008749999998,804.7776597222223,562.4588417177914,0.0
2023,6,11,45.44541666666667,2.5900416666666666,0.2,0.2812013888888889,32.13494444444444,22.40928472222222,24.2355625,38.703263888888884,1.922732638888889,151.76264305555557,804.9399104166666,606.5521228501228,0.0
2023,6,12,45.59886805555555,2.9016597222222225,0.3048062015503876,0.28849305555555554,37.390236111111115,23.444798611111114,24.432590277777777,38.700513888888885,1.9166604166666668,154.0863090277778,805.3144263888888,570.2643990208079,0.0
2023,6,13,48.23558333333334,2.717041666666667,0.32634468380820014,0.2705486111111111,36.98865972222222,21.311569444444444,24.079520833333333,38.09817569444444,2.06335625,143.9513548611111,804.9213291666666,645.4188214285714,0.0
2023,6,14,50.8070625,2.865611111111111,0.4547986111111111,0.2964375,41.07009027777778,27.12607638888889,24.31965277777778,40.02590277777778,2.1779680555555556,182.7365423611111,804.3660611111111,623.3353223039215,0.0
2023,6,15,42.99051112656468,2.793173611111111,0.4563055555555556,0.2971666666666667,36.3488125,23.512993055555555,23.98807638888889,45.3660625,2.146635416666667,172.19826180555555,804.0245145833334,575.0084112607099,0.0
2023,6,16,39.696125,2.5675069444444443,0.2939097222222222,0.3105763888888889,38.43321527777778,28.2880625,23.899756775538567,52.41728978457262,2.1436726893676163,171.92679847116054,805.2218985406532,588.9741009852216,0.0
2023,6,17,39.475208333333335,2.111944444444444,0.20353472222222224,0.3172152777777778,36.979819444444445,27.700333333333337,23.830680555555556,52.6116875,2.1185194444444444,182.91808194444445,805.6615631944445,445.66748768472905,0.0
2023,6,18,34.802083333333336,3.1752291666666665,0.24608333333333335,0.33136805555555554,35.894243055555556,26.18715277777778,23.585104166666667,50.68718055555555,1.7122499999999998,145.09001458333336,805.2930402777777,547.1736233128835,0.0
2023,6,19,41.972055555555556,2.557527777777778,0.3151527777777778,0.276625,32.85663888888889,23.634659722222224,23.89663888888889,48.45917361111112,1.734863888888889,187.48641666666666,805.0402750000001,556.8108333333333,0.0
2023,6,20,45.95,1.9545625000000002,0.2003125,0.2825416666666667,33.5084375,24.541909722222222,24.62586111111111,52.01686111111111,2.308013888888889,219.86018680555554,804.9688784722223,554.6141540342298,0.0
2023,6,21,42.8440625,3.3048055555555558,0.2387777777777778,0.3357013888888889,37.087854166666666,28.169472222222222,24.008152777777777,52.62996527777777,1.628286111111111,185.52200763888888,804.4054125,491.57615281173594,10.2
2023,6,22,42.05464583333333,5.391770833333333,0.36613194444444447,0.35450694444444447,35.986402777777776,27.922875,23.923805555555553,46.60308333333334,1.419686111111111,157.52566944444445,804.3011861111112,576.8377765567766,0.0
2023,6,23,42.29879861111111,3.9999930555555556,0.3030763888888889,0.2826458333333333,36.76602777777778,22.424229166666667,23.242541666666668,48.47725694444444,1.7378243055555556,147.46496527777776,804.9206645833333,535.4194089264174,0.0
2023,6,24,41.02654861111111,4.087965277777778,0.4091660875608061,0.27065972222222223,32.777520833333334,21.409506944444445,22.39984722222222,46.808416666666666,1.59400625,147.26933819444446,805.5498854166666,545.9295055079559,0.0
2023,6,25,35.668909722222224,2.837576388888889,0.27558026407227243,0.24448611111111113,21.76097916666667,14.226140602582497,22.137069444444446,51.637229166666664,1.9728666666666665,130.27358263888888,805.1562361111111,483.63316525934863,0.0
2023,6,26,32.44148611111111,4.894444444444445,0.5423958333333334,0.2675972222222222,25.838978571428573,10.867485835694051,19.938166666666667,63.669361111111115,1.49675,170.94386041666667,805.541145138889,201.18877615298086,3.2
2023,6,27,36.39019444444444,4.178444444444445,0.39280055594162616,0.2616458333333333,36.605987717502565,10.753037088873338,20.71661111111111,61.13283333333333,1.7901833333333335,141.72312499999998,805.0559597222222,380.5403862612613,1.2000000000000002
2023,6,28,41.205062500000004,5.344826388888889,0.4730763888888889,0.28878472222222223,19.5971875,18.921701388888888,18.850104166666668,70.80482638888888,1.4312520833333335,137.3796423611111,804.9210673611111,369.18180190930786,3.6
2023,6,29,21.114088397790056,9.527403314917127,0.24729281767955805,0.3337016574585635,27.793204419889502,26.57939226519337,17.540055248618785,77.0107182320442,0.6501546961325967,151.51552486187845,804.8369226519337,483.8610444352299,0.0
2023,7,1,19.109270833333333,4.7986875,0.5015347222222223,0.2179027777777778,8.780794979079499,5.942477272727272,18.678270833333332,75.43002777777778,1.3490701388888888,166.34484166666667,806.5055138888888,364.10991154791157,15.700000000000001
2023,7,2,32.95679166666667,3.934819444444445,0.4744791666666667,0.17350694444444445,13.286645833333333,9.884389367816091,19.808777777777777,72.57799305555555,1.6571812499999998,143.51382083333334,805.5428833333334,397.1803447461629,0.0
2023,7,3,38.33725694444445,4.721583333333333,0.4395833333333333,0.12386805555555556,14.933993055555556,12.077236111111112,19.249118055555556,69.459,1.3472444444444445,149.49081180555555,805.7109048611111,441.9767992610838,2.2
2023,7,4,35.238729166666666,4.499006944444444,0.6543958333333334,0.14541666666666667,21.29025,19.053472222222222,19.074659722222222,74.1439375,1.6370993055555556,194.24066875000003,806.6038131944443,364.49213212121214,0.1
2023,7,5,47.904465277777774,4.585715277777778,0.5677222222222222,0.1684513888888889,17.964277777777777,15.980583333333334,19.36075,72.49738194444444,1.7075541666666667,163.45104444444445,806.4441069444445,419.6799849537037,0.8
