O3,NO2,NO,CO,PM10,PM2.5,Temp_Avg,RH_Avg,WSpeed_Avg,WDir_Avg,Press_Avg,Rad_Avg,Rain_Tot
42.098597222222224,2.3770416666666665,0.3787013888888889,0.2699027777777777,32.47649305555556,20.131194444444443,19.830513888888888,29.753888888888888,2.439608333333333,154.9668951388889,804.31456875,630.2644656679151,0.0
44.56038888888889,1.8896458333333332,0.2154861111111111,0.2445555555555555,28.960708333333333,18.76564880112835,20.91611111111111,27.642534722222223,2.883990277777777,231.1536215277778,803.9256493055556,659.373537772087,0.0
50.77761805555556,4.491722222222222,0.7455138888888888,0.3977430555555555,49.59722222222222,35.02185416666667,21.35772916666667,30.954847222222224,1.604234027777778,178.25175208333332,803.7674999999999,485.72543456162646,0.0
50.88180555555556,4.101944444444444,0.4556458333333333,0.3846805555555556,48.5554375,35.872395833333336,21.968729166666662,35.661208333333335,1.7296888888888888,183.15014444444444,804.8702986111111,422.33630100755664,0.0
52.67316666666667,4.675541666666667,0.4585208333333333,0.4426597222222221,52.81763194444444,41.23072916666667,21.668756944444443,42.64975,1.900279861111111,137.41952708333335,805.9301090277778,449.4365586034913,0.2
50.357875,6.923284722222222,0.8848541666666667,0.4577569444444444,46.85788888888889,36.007222222222225,21.43343055555556,44.23875,1.5574215277777776,141.11993263888888,806.0119166666666,393.3348205771644,0.0
46.95279166666667,6.002229166666666,0.3478611111111111,0.4501458333333333,52.80979861111111,40.22398611111111,21.583256944444443,44.02352777777777,1.3942291666666666,155.85073055555554,805.8263833333334,392.5653210332104,0.0
41.35171527777778,6.667770833333334,0.6031875,0.4247569444444444,48.80760416666666,34.79241666666667,20.65945138888889,44.56872222222222,1.968699305555556,180.40272222222225,805.7874215277778,345.9583585858586,0.0
44.57420138888889,4.005298611111111,0.4365277777777778,0.3419583333333333,43.32951388888889,33.46542361111111,21.214986111111116,42.72382638888889,1.9831083333333333,182.6358548611111,805.8587208333333,452.28029987608426,0.3
44.63125,3.8986041666666655,0.3894444444444445,0.3641388888888889,50.092326388888885,43.09247222222223,20.41241666666667,49.10660416666666,2.142432638888889,171.03776666666667,805.1807041666666,400.5215531914894,0.1
47.64417361111112,3.0966875,0.7010555555555555,0.2911875,37.22263194444445,27.280881944444445,21.789166666666667,41.32798611111112,2.2639194444444444,204.89789027777775,803.9017479166666,586.7699506781751,0.0
36.44812872467223,4.395089392133492,0.5883909415971394,0.323337306317044,45.174266984505365,35.01194278903456,18.641525625744933,63.61988081048868,1.257320619785459,130.6223337306317,804.0738295589988,397.3687151898735,0.0
46.36608993902439,2.2843589743589745,0.2059276018099547,0.2234389140271493,31.091493212669683,19.962352941176476,20.21846153846154,41.86745098039216,3.480975867269985,186.72464705882356,806.1482156862745,180.4219492385787,0.0
