PC1,PC2,PC3,PC4,PC5,PC6,Label
-1.8656509570028803,1.3196371668478826,1.5325967346146887,-0.459244003447585,-0.1353174172660161,-0.6256404889342243,1
-0.7913475895329549,1.6630777824485272,3.560009981764905,-2.430077124967076,0.7490036211525929,1.1110886884182305,1
-2.5541240806915413,1.3886900625604566,0.4339835255672945,-0.599002473882764,-0.8713396798432274,-0.1100614138795028,1
0.7673448249771974,3.076066496258174,0.692719870980463,-2.1286116901856853,-1.8841705483649624,-0.8629782989495162,2
-3.3574511147262904,-0.3075641000489748,-0.2152908578979505,0.0071195121912327,-0.4870024929829552,0.2784342362917491,1
-4.388611555952538,1.1572452383876326,0.4580325285049342,-0.2767746447082643,-1.1291720133915917,0.1751202059051904,1
-4.438673012138547,0.5432753705812867,0.2466178216640746,-0.2974449112515213,-1.557765884375347,0.3667504466783365,1
-4.365495202230672,0.1962995108741218,-0.1836329876280487,-0.70640200549162,-1.1688261122775832,0.3858381049577912,1
-4.549454769857137,-1.2278931764380945,-0.4817959467013412,-0.2058761251449044,-0.7337088522038586,0.6461397619744529,1
-3.970040509200172,-1.854097950023808,1.1663554686159772,-2.133030044434397,1.297308279355849,0.7373664063780985,1
-2.890193920359362,-1.0366075747710233,0.095524605075962,-0.7776064237396287,0.0454360045340909,-0.4002218578131065,1
-3.527203164749685,-1.0013327388467168,0.1801990952667826,0.0015601978077301,0.2360071053000922,-0.308929006307569,1
-2.587327130815979,0.6767786351526559,0.2193406614468824,1.1707784852708891,-0.8638162667539379,0.4509301698204179,1
-3.784141493102594,-0.6157155487674165,0.2251966686635313,-0.3624234817978836,-0.225162877140535,-0.0199002960743625,1
-3.282790663211015,-0.4445020681812988,0.1985766221357399,0.7489414345119959,-0.6358802939836287,0.169101133282654,1
-3.321055076832476,-0.0370602663683013,0.4392243249160973,0.6480809667127719,-0.5066621517256599,-0.049430416049096,1
-3.511959073528152,-0.2285460117310714,0.0872935731724315,1.0160312947752623,-0.6537542329257454,0.3925126664697313,1
-4.300654997010692,0.0185505538669589,0.210630047106927,0.0899476845991504,-0.6126584030407153,0.3316779340254933,1
-3.400788369396752,-0.4638677016942153,-0.011653595636316,-0.2193853674366476,-0.826533173314739,0.2221301676786179,1
-3.3178427312910004,-0.2198637365773729,0.4112018807678982,-0.0453085561078734,-0.5390109631714751,-0.1691372290199254,1
-3.02625085565539,-0.4719043589681317,0.7952854134874286,-0.4703951739690076,-0.0670878793596119,-0.9229505107523855,1
-2.3606214047469845,0.1175541387581902,0.4707506482239842,0.0385755652951497,-0.7982027787684111,-0.3268377248325344,1
-3.030973784191509,-0.633799033408786,0.4377886198709884,0.0922425452681754,-0.6604884323614799,-0.1097164643056438,1
-3.935276737006253,-1.2023729716541705,0.3909310773299212,-0.2660354366254943,-0.1155428605589789,-0.1572365452816939,1
-2.822207779681788,-0.3360810330509801,2.299334189785138,-1.3350694528558342,-0.2115437798155086,1.076815860627068,1
-2.6661059090387678,0.9555183846028436,0.4582702475707361,-0.1651387210478012,-1.1961483517086622,0.1512152112884357,1
-2.462025620736277,0.054382243489558,0.4620512258242503,0.3385811178235124,-0.8295192964442184,-0.207412020996898,1
-2.018573442864291,0.0359305937123542,0.3814475009591317,0.6989861505829019,-0.6311676469255341,-0.1409462923137004,1
-1.2161102606390604,-1.39086162051609,-0.0640200190048008,0.669554875553616,-0.5274226655150724,-0.2820777328626004,0
0.4316544049637528,-1.048676862373104,1.0252109031629189,-0.9356232373806572,0.2100792908859255,-0.9864024907244104,0
-0.7253698863915496,-0.722950723510696,0.4129938686313096,-0.1189869779059948,-0.3359059308443572,-0.6097558366524307,0
0.2164773099998806,-0.4569648908880423,1.0069388681589335,-0.3400845506426285,-0.389261619133429,-0.2840861108098796,0
1.0249464097921033,1.2630953337667177,0.3840572066685131,-0.886840768906549,-1.4090951548076225,-0.6013660426197704,2
2.178550637541921,-2.650657466879693,2.261268558743573,-0.6556607398030815,0.8472326464364981,1.6165325760709333,0
0.5516162937713742,-1.9870163885488548,0.1741174435741219,0.661060987384378,-0.6602720226087868,-0.6633690509371226,0
0.3635188172241473,-1.7126861603417147,0.7746022648449336,0.9996093304180844,-0.7235056539525306,-0.2524111404560845,0
-0.1206453288553842,-1.3944885854917652,0.8137796250701924,0.2461440976757457,-0.1762887390490718,-1.141559753985555,0
-0.3246049491028666,-1.2080749600382463,0.8744921353111269,1.0699651523029072,-0.0551961738065516,-0.6477556495540184,0
-0.6520712819162313,-0.4837774804423617,1.135768658766021,0.5033988291069607,-0.8710584032800752,-0.2549327961795751,0
0.3746113480242706,-3.799329694056272,0.3657459826869857,0.3773789901637749,-0.4443195848462075,0.0457333179382319,0
0.2759032699498683,-2.4006447116418475,0.1897011833425632,0.570204966204387,-0.94562133344071,-0.6958503189937466,0
0.4110337558794189,-2.367174758433797,2.327709129398779,0.3300055799701878,-0.0130732620351397,0.7899734071577921,0
1.083492937595415,-2.0652007908238423,1.0606167031148117,1.0398478942580522,-0.472945053153373,-0.6037714944711494,0
0.2732747203455365,-2.1884801840039345,0.9992586478139156,1.5553354938052066,0.9061515054632676,0.4323920020850718,0
0.0469973604871154,-1.393086600433273,0.8533515778824213,2.1179391566792543,-0.1395447709581037,-0.186545354209243,0
-0.8383113753924465,-1.6651530917074486,0.5194862468193008,2.342942224818083,-0.8814851449019885,-0.1926223950107761,0
-0.2807663846938846,-2.224768092987848,0.7079752971529392,1.8477411967607564,-0.924914394820152,-0.6170091335246749,0
-0.4330033115287731,-1.5773735866935603,0.6437693955673125,1.7823570580065675,-0.796608525832168,-0.3896226785795707,0
-1.1894156534849307,-0.930285969194399,0.8269352957472954,2.361755611854382,-0.894196497240523,-0.2877133342864204,0
0.5914974124356754,-1.092905506625239,2.211571785522,1.081022912770941,-0.1038979334285788,0.0954082974774547,0
1.068709141123623,-1.0152389878796997,4.840731439671556,0.6893129427855816,1.209953618773091,1.9805779003724973,0
-0.8133018961443026,-0.9579332743107986,1.1499860595419638,2.8471011431018325,0.2049854580209804,-0.6092557590284597,0
0.015155314673701,-0.6667877974348584,0.8294489584390105,2.7339712617543657,-0.5651056607267264,-0.1160324568126547,0
0.2947676697760277,-0.7820017300938221,0.9687693416548864,1.6980744157061425,-0.9044604523377152,-0.6699025706626269,0
0.8494314414304117,-1.4222173315550326,1.6483765555230394,0.3720024828221336,-0.52887653668907,-0.5503630899632908,0
1.891422706523988,-2.459290158400572,2.3085219205722183,0.9383341486274788,0.090444566545196,-0.1219719788143183,0
2.829020440931186,-1.0704232427230989,2.207574150479962,0.6926586382854818,0.0329809515090512,-0.2214526253038991,0
2.658406533421757,-1.0711012041968382,1.847990692783628,0.0188383159830115,1.6069006394616816,-0.4862117193546548,0
2.801682736791558,1.3636021322548355,1.3864311411329049,0.3826998643973953,0.996863783964392,-1.251509577161646,2
1.6474641073879814,0.1784475041388206,0.3744227919290517,1.120652948070527,0.4197973851318161,-0.4504913639880233,2
4.01934075005659,2.0147276919418844,-0.1858409866870392,0.9626622712805784,-0.6055698591473968,0.0048225163023886,2
1.7379758964056122,-0.2997686755331709,1.3704756328081296,0.3795632553403808,0.6186209648994848,0.0155937786003557,0
0.6067671100085248,-1.164178900190762,1.7590796280755665,0.6993049682038063,1.0036174580574184,1.5940268652023353,0
0.40564306820185,1.6312057473407058,0.5636723113772828,0.4973855396040921,-0.2827606098364489,-0.2485996068591392,2
2.386278296145685,-1.748048555859793,1.162399424736966,-0.6955957011424291,0.664605493952904,-0.3601536907321538,0
2.514161338075391,-1.6722143025295095,3.83059683490566,-0.9198761563476388,2.047949089709876,3.7563647747948,0
2.0132986368033325,-1.653255342630116,0.3958028691983815,0.8460695889921621,1.101085227186995,-1.3958040648159902,0
2.397874614309237,-0.0631555432468657,-0.1494344792204207,1.3421697055661317,0.1296459059205026,0.2050700922203729,2
0.4149169025719982,-0.7913984717115029,0.3529864619936316,1.900754180141066,0.2989225369564209,-0.138685230595018,0
-0.6619027280976257,-1.470799377250461,0.2662279917210963,1.2140712759565984,0.6362328983981974,-0.0161445235993866,0
-0.5105333868273413,-1.8445525949721864,0.1471592127972338,0.979977756554554,0.2820146085846838,-0.1868804783192252,0
0.2927123540122291,-0.9273074101232808,1.1386007971441454,0.4933438093877904,-0.0384185919747945,-0.2133992879084169,0
-1.089686129158169,-1.5487135391903843,1.403301096089714,1.8235743122466104,1.3840039151603638,0.9407175262761216,0
0.4864228089860548,-1.3307612813316037,1.8817371886092735,0.3046137839673631,0.5525906279822086,0.2295312711427587,0
1.673559251296135,-0.1911623401278036,1.925616524098991,0.3374280937911124,-0.115832585524543,1.3114492978226715,0
0.5803568417121132,-0.695211080210842,-0.5290092029350569,1.0383761366806976,0.329742470828421,-0.218938422877812,0
1.1537941263165723,-0.5167691723996276,-0.2890562216392355,0.9778564145876756,-0.5681066460507084,0.0171892809091683,0
2.9618421671464485,-1.581214129234292,0.94811859855266,0.09583068213834,-0.1607286285687579,-0.3474622017713711,0
2.237555786240485,-0.7085644164500261,-0.3076681372215487,-0.1133165309897694,-0.3385473240760638,-0.0561495520073508,0
2.04420747561072,-0.7376721231952285,0.2141484391747254,0.3807231779298425,0.099170660199324,-0.5676734841644765,0
2.063064589689006,-0.910801135670788,0.7429439291131069,0.0832978906230589,0.4571889055102938,-1.702150800584641,0
1.8227559763111771,-0.1391368490774922,0.6791504207853204,-0.1697858551973753,-0.4583676149866517,-0.6458028665328003,0
1.051518382240051,0.2220342582984484,0.3441267835017338,-0.5842761527072928,-1.1223087140652783,0.1172431820797805,2
0.4674911118298936,-1.1645567314454874,-0.5794641679455539,0.5818759718185467,-0.763390260407703,0.0897897960779805,0
0.742084784873739,-1.3538336481180722,-0.9706055138652644,0.9801181388589588,-0.5852938321679729,0.2859072058842978,0
0.5214402852081336,-0.8535963034970808,-0.3934191372977039,0.7152869310372544,-0.7531241366183594,-0.0436202304953055,0
-0.2543840122875008,-1.3556709748882234,-0.4104613276073634,-0.1847740151626626,-0.2421552538091101,-0.1858266874447051,0
0.6386513651810202,-0.7044232527011963,0.2580294875167151,-0.3645755032589705,-1.4001662890754094,-0.7577565863577561,2
0.5865154194722472,0.0495724259152057,-0.1662424468535937,-1.1020496682047536,-1.0721697935533936,-0.2252022997247989,2
1.4427747587119086,-1.5606967232416766,6.798473391070198,-3.3400720300095417,1.8850923574463745,5.566280449160652,0
1.7336147369898391,-1.4282376612384513,3.647538625031668,-0.3197947824424887,0.800441170302212,1.7979453631532722,0
0.4928881207092033,0.7015853485915877,1.5462621508805108,0.5704452748359434,-0.279819545257113,-0.848276939997756,2
-0.584663418350814,-0.6675542535960856,0.9834047558927556,0.8976238873621698,-0.1019768560860605,-0.706259339541293,0
0.8315231604724788,-1.7126883953482095,0.9675001491927429,-0.0271894980965968,-0.1596551083049362,0.2782713626349344,0
1.2571464651538171,-1.917042303918436,1.282484795033537,-0.0590632966860926,-0.3267122083310931,0.4841762640186072,0
1.1421299529936086,-1.7983415726174017,0.9879458309668696,0.1761050550174782,-0.0257013771608124,-0.3273742940914361,0
1.6820460184623596,-0.5315648895493843,0.6896756165026134,0.506702806775506,-0.4336967356310001,-1.0653523218231236,0
0.7891645020709629,0.096977106815579,0.2938015377629624,1.1305579942858994,-0.7801652692132668,-0.3069692110853428,2
0.8131839851646058,0.50695729994649,-0.4199938397689127,1.7218621792369468,-0.8139105126692024,0.8591107285377131,2
0.2533532228233392,-1.19465198323682,-0.0915128963225208,2.0013480812851743,-0.1521890539116328,0.057423306866259,0
0.2954196477400237,-0.6842284548970773,-0.1582173024059947,2.080888346593569,-0.242496332017344,0.4274780851332494,0
0.5166829255728119,0.3290688589015601,-0.2030158847088358,1.338554923099078,-0.7325171812349699,0.5821908750298685,2
-0.0739814738862781,1.1523278474697058,0.3804089331560696,0.1215620652495285,-0.028461765713382,-0.240079979792397,2
-0.6634072336412016,0.7849976047333089,-0.0331292355059158,0.4767159858047939,-0.6932753317681397,0.6039285776606923,2
0.8423416738748571,0.089790404228073,2.1889381213154597,-0.83317429964669,0.0278495661761524,1.008324081735294,0
0.315581245061753,-1.1373770668436678,1.0709152944510931,0.0802537004581031,0.1654184830704751,0.4562606924262899,0
1.6454191429025131,-1.4423032702878449,0.9278541145364202,0.5980415026254909,0.1123624164528591,-1.541145732357566,0
0.7798516100380128,0.1065042463324456,0.5163474578279108,0.452298229638248,-0.447278186490415,0.2066562927337922,2
1.0593609846720888,0.4276959803396736,-0.1514955016910117,0.8500282373928185,-1.4062513056684678,0.4469986629937438,2
1.6503636745514192,0.9366508347724992,-0.5369555017606656,0.2635167107746923,-1.7679410461744829,1.2114764842330403,2
0.4784065875445559,0.5874097351329154,-0.0883217114053328,1.0062832871548897,-1.0272936841705769,0.4734530665159649,2
0.4183579675824935,2.190143607794095,0.1500226379248029,0.2273445902327635,-1.0842997522258369,0.5882049204246549,2
0.3634767225711526,0.2997080205605573,0.0044128487217733,0.9726610659288778,-1.335402000989622,0.3603195191545361,2
0.0905450757496643,-0.1051235203101168,0.0063706676236588,0.944743040684896,-1.113185217671569,0.172250271832425,2
0.2636626359541774,-0.3486576365609979,-0.6551775316190301,1.3665322211370523,-0.7267772928089969,0.7080985359262917,2
0.3252105306771049,0.0382684891816125,-0.4202480100365073,1.467402161582218,-0.0354964976665853,0.2737642575891862,2
0.2501341962266682,1.3049026249063531,-0.546376110294669,0.7026929675118266,-0.4082761886720195,0.8648454343270091,2
0.4376597103148248,1.301194206457878,-0.5757008611922938,0.3677268774599838,-1.7701367550445448,1.4710550054677087,2
1.4391016831033752,0.8452344727099165,0.6008352425333319,-0.985709515425044,-1.858936136085148,-1.152609930859336,2
-0.01566119964714,0.0431515880467407,0.5067842292909989,0.0808296259110966,-0.7634125233093781,-0.4512364273165583,2
-0.9527415060512816,-0.6589012975634074,0.2054885895932857,-0.1183246227566208,-0.5332686174463109,-0.1100330493576665,0
0.9385402437171072,-0.7851898473144686,1.7199660853770682,-1.0818965902109206,-0.3785343789845925,0.1488209748612707,0
1.5872679483889651,-1.3838596319584688,0.2125652144945103,-0.3012775080800063,-1.0255573135560805,0.1366064875899423,0
0.7715439009114111,-1.5006919349453212,-0.3034349853448995,0.2975242326208177,-1.2581800622064694,0.0558577264340779,0
1.392575338744548,-0.2833810434780308,0.751293408953342,-0.3569312804654819,-0.6739436256450779,0.3501846868808265,2
1.4537296919452731,-1.4678662058684924,-0.1929664414952762,0.3715095507081781,0.1644670953282595,-0.2055245378108407,0
1.149796508943825,-1.7596798780547658,-0.2932844467945909,0.6587571006396159,0.035963103126573,-0.7826360100834909,0
3.5104626947936444,-1.0278427452560337,1.208926141527643,-1.9750035026788968,-0.8391555439033439,1.0366758874309725,0
1.303629147249787,-4.1311395062680125,-1.0823696447692903,-2.042234984608783,-1.050947104898,-0.0801054032171132,0
1.32850926286732,-4.494671852643375,-0.60926856417215,-3.0769949132979058,-1.1664394903301654,0.3219507896213494,0
2.263551519500681,-1.1722942213641303,-1.592078639782232,-1.180739576136541,-2.605028981629113,1.1681414375431576,0
1.886085749522768,-0.9924370448790202,-0.9935201236023185,-0.4221597526416674,-1.855386188957794,0.6703106566336973,0
1.6169162356808473,1.045148261755333,0.3289368557844402,-0.310355122452606,-0.6965012607971531,-0.4976766679082269,2
1.0637640133849402,-1.5940124986068689,-0.3426170737885838,1.8352021068352944,0.654587992573498,-0.6137304418934733,0
1.0229570783558983,-1.3069259393017658,-0.5944600909881539,2.242475691158103,0.948544154038322,-0.3202565882721747,0
1.4052653372273411,0.5130474929968877,-0.3976463059699242,0.1938297981410228,-0.0961916217844291,-0.217291076512896,2
1.5479873224893568,0.4045400742535391,-0.1968918376280263,-0.3691468830475699,-0.6924433439626998,-0.4636303260403071,2
2.3365542352502198,0.5211456825592669,0.4355639791626708,-0.8052417015747683,-0.3709764046508982,-1.0542073718479328,0
1.3557324033865,-0.7117797778755981,-0.1923836712603513,-0.371377455848008,-0.2058032441041377,-0.5826156934418282,0
0.9269443379658748,-2.405979504453564,-0.7263802853648201,-0.5556982531477872,-0.4986577286293982,-0.2379879317695887,0
1.1430529284432325,-2.444572355852946,-0.9180999262327232,-0.3742466721491644,-1.1790256304350384,-0.1502450317820278,0
1.0229574387212554,-2.1801943289417416,-1.1510191627429616,-0.8465473025106677,-1.2420193394820715,0.128957034438205,0
1.1965198034167628,-1.0402020069852242,-0.8491738971058522,-0.8581546537395816,-1.26580607372639,0.1437685663403459,0
3.039294325756872,0.2300952617031569,1.8282450427941943,-2.3643266631950097,-0.6591011675891008,-0.2567984555472176,0
3.842141314714764,1.912616877881988,-0.2718219744060898,-1.5968700179278406,-2.2042982108346685,0.8338158209169134,2
3.4833972357323963,0.6800034858257787,-0.1722830909205564,-0.9342924932644588,-1.2231877784111802,1.3999539697894734,2
1.98821658229001,1.3768415992692666,-0.1633173548702758,0.1503079891903868,-1.9254600185421404,0.6655967134734978,2
1.8020069397008367,0.0339870095658038,-0.2670792881359602,0.3861390541775171,-2.330829646394592,0.2769183500268019,2
1.8651615715032663,0.8967320285903299,-0.9309013603118712,1.0084280626476212,0.5265775990718206,0.3866578133419904,2
1.838935490920976,1.192927782558235,-0.2895810520427244,1.3197998406318443,0.4945010258593622,0.0523965273060146,2
1.560314732745636,2.2733212854887506,-0.70106847598584,0.8519822999439847,0.2919310525003081,0.8779872539031823,2
0.8448882469292839,1.4081877803844445,-1.2537854006550626,1.014105790831434,1.013868016131203,0.8058937521001313,2
0.642167717077737,0.824936750975754,-0.5096109934257383,1.1710219173092478,0.0794171351727925,0.2609937250466224,2
1.221869142348813,1.3958395900634109,-0.3131964289333857,0.597367820850303,-0.747681830517751,0.4703250625944263,2
0.2346362569997037,1.332529814503604,0.6150394084345068,0.4483363198805698,-0.7656631257249836,-0.3459683491952262,2
-0.2037422826534618,0.5559183081766178,0.570833992525115,0.3805283360661369,-0.8975058129749671,-0.3312169371238392,2
0.7784547317713728,0.0325673474534872,1.5873769468363843,-1.839674616254965,-0.381839106168354,-0.0665812243338516,0
1.7908014658232343,1.0923567861336685,-0.1782576414181829,-1.3608954831556803,-1.040317036826315,-0.2711613712976891,2
2.7775089890630444,3.1287085589143264,-0.1189988622715289,-1.3579875960810048,-1.0157021648725382,0.0415746575310585,2
2.2496629695756765,0.2098060608248441,-0.690218797218067,-0.6613158044324587,-0.4279964271275102,0.1889064639846425,2
3.778724397520137,2.391011824069938,-0.6994609877896283,-0.021220615667891,-0.6406195573842529,0.6145568387489793,2
1.93482650875381,0.6749622116870155,-1.0622330808462117,0.2890741277428237,0.956387996019302,0.2196293266055824,2
1.983779874012412,2.070312652830727,-1.4208323369728448,0.2182294995034084,0.1746135094323334,1.2695540784614323,2
1.4020268320697626,1.3444461316516017,-1.1779811789622416,0.4213227081597848,-0.3080136584982202,1.197845408248537,2
0.5380463130528415,1.3641773465337403,-0.5227325339550235,0.456115513808692,-0.3770073033304515,0.4474082346405084,2
0.2654570093578392,1.527756015820216,-0.1258163126980935,0.4650115087801274,-0.1258010392740515,0.0904891061059479,2
-0.1558822332297512,0.5262876981091725,0.3629826597971392,-0.0884957834415576,-0.6039015386503492,-0.5999793477898044,2
-0.8778533438580246,-0.0116839549593313,0.135731547911689,-1.1827978626154605,-0.5278435959554393,-0.4944300851484167,1
0.2750132351495283,1.7386993602487013,0.0365160876206091,-1.9536513374412576,-0.5412831426231857,-0.567180289863021,2
3.9392082409892257,1.4625672008049937,-0.3699757276058784,-0.8727184342943681,-1.3952704104226357,-0.6840186611899132,2
2.3227350564450613,-1.5222169381930557,-0.7734648272393603,-1.0744486236703552,-0.4202721196449857,-0.4588823761803481,0
3.0296652039174714,0.1561250923324943,-0.7523088816916429,-0.7603901222773813,-0.683920978135097,-0.115203938162002,2
2.749934301117838,-0.2818185782259636,0.9051797294022176,-0.3918572793465778,0.4249972898786755,-0.9997426099536324,0
3.87572998427717,0.7898278460350935,-0.4737997507420874,-0.2208136114119525,0.4496571566451567,-0.7681995554805338,2
3.6674205131427615,1.748209290020921,0.082607038685593,0.1248132039787343,1.1627692543176833,-1.3113214017114032,2
3.5407033425632037,0.4692115564603835,-0.0831844510820787,1.0623888303993048,1.3843950403100291,-1.1464864981312062,2
5.90043645188743,0.3637217813317619,1.3919464649265767,-1.0270769398468391,1.870033495535041,-0.2002821694014827,0
3.5643924268338947,-0.1771427257460731,-0.7678047841940117,-0.1966619693314724,-0.1326905607330177,-0.220475539230214,2
3.099647272194141,0.1413118400674451,-0.7391396764507077,0.1228596355124556,0.0135983516023211,-0.2101847499540826,2
2.904533640009051,0.6870430624386963,-0.300368905395233,0.1867624808217977,0.3009360477503582,-0.8641272193492757,2
4.414220761769334,0.3712455336266071,-0.0934276004778528,-0.5171737147915378,1.1283019007725157,-1.2259268597544284,2
4.64032137414199,1.6616903086079162,-1.4257809287149263,-0.4193929811332372,-0.0293916306606213,0.4202757639363051,2
4.453831889933113,4.41243242546676,-0.3119142472747048,-0.9708178554856284,-0.1342660838750608,-0.1017302527258134,2
4.670886817339196,4.518219347605569,-0.2256890812586706,-1.824458731912768,0.0895471686247746,-0.4151430336509085,2
4.00045982939473,3.19151846425499,-0.090412322410745,-1.361122666726975,-0.6608623940025551,1.4641787636239758,2
3.5356022398854305,1.3481335995235053,-0.6675990448414718,0.3484505291468185,-0.3070676858551504,0.0507487254331262,2
2.30038215187033,-0.3734854164729903,-0.6955484919347088,1.4937641743622712,0.1483278582777233,-0.2587923321706804,2
1.8740727443969163,1.6145259849409672,-0.3613233049349084,1.0778218453876154,-0.0464990741273363,-0.1109221285352232,2
2.217053409570229,3.634978906727417,-0.6951871790806174,-0.1519400314786313,-0.31505001926451,0.4297884737549924,2
0.6124342147029077,3.179296578876136,-0.3311976080560661,-0.7821164511643997,0.2104543578548272,-0.2538509563386447,2
0.7792879026440495,2.603774531468434,-0.2078574594040884,0.2714516754795008,0.3709652932301682,-0.258639772104729,2
1.464173689959739,2.5067285914434385,-0.910430702400854,0.1510961899671163,0.2762237888308,0.4523692972958832,2
0.3661581224055708,0.9504482737061932,-0.5445810198929055,-1.076688084453316,0.0002660640400888,-0.3535363103279833,2
0.2244707037236374,-1.111210256369172,-0.3512394871470363,-0.724129075968677,-0.1325057731574177,-0.8559949792019104,0
0.7994921016536813,-1.1141257530565958,-0.2747578894613048,-1.2337176481502763,0.3396971365234844,-1.365763753421214,0
2.8093511087441625,-3.216319794017596,0.3968517801954627,-1.4908064932176006,1.2862703072540052,-1.2433926998313545,0
2.264558680938797,-1.6423785695522817,-1.6249288725624578,-0.7543224428303885,0.4255822037822814,0.0331122551308953,0
2.834161891041445,-0.6004248440489355,-1.4643357544372162,0.2554993288716241,-0.0631844793915329,0.120252843374283,2
1.1713076847706163,-1.1922919963673555,-1.355853415364814,-0.2707632354264234,0.8759951965531239,-0.1657755255110982,0
3.2518331905854367,1.4002785836433975,-0.9877295237438972,0.6059268882620233,0.8884164515560142,-0.2366781585659062,2
1.3335226948762726,-0.1927326471240702,-0.2329252172729895,0.9580581019531832,1.0084204418235485,-0.90363941613365,2
0.8047568263061459,-1.6547878837157386,-0.9354265489421756,0.35593811312244,1.4735262063799148,-0.577415502253766,0
0.2812120391049877,-1.7520616494849235,-1.51099872704879,0.073139586104524,1.1412753629562429,0.0116583349983916,0
0.3994648374777159,-2.7851063134252647,-2.134085468832177,-0.2055541984248073,1.6245020364702931,-0.0407372236462458,0
0.1810496344138129,-3.4687154804494846,-2.3444895998719124,-0.7600601727628664,1.1811985986387552,-0.0759761578218929,0
0.2999096147439543,-3.001076570277952,-2.4103408646971727,-0.9167497347285524,0.8916301777218486,0.2950493457514105,0
2.785484059725471,-1.780474601578787,-0.6567079750075939,-1.6543296232877591,0.1974341727436336,-1.6794787100674002,0
1.3052714406047232,-2.130235539293644,-1.883927356241732,-1.2058652031193184,0.3437624357220095,0.0493508760171854,0
1.8205443291796524,-1.5661894489247523,-1.0484170555761414,-0.5108216741499494,-0.8543578782236417,-0.3559126450064782,0
0.3782967021958974,-3.114441785382792,-1.7996063181798077,-0.1434167848706301,0.4177133478198545,-0.0188964432872675,0
0.9140106880093032,-2.5798596080362715,-1.420915166454702,-0.185672151826775,-0.348996857416163,-0.1068617185541876,0
1.829141051761917,-0.7861513929964391,-1.103534206783038,0.2339608108988817,-1.0706704049767712,0.2415580810697944,0
0.7464981441914332,-1.8885974464441169,-1.024537709855574,0.0459850228542431,-0.3435456642534005,-0.3618340676070334,0
1.5971835500348948,-1.5645540019080624,-0.6546524009509197,0.1107432554936134,-0.6710067704323693,-0.5405043949328983,0
1.06476880752649,-0.8625142169543536,-0.9789998453819672,0.6365902150364173,-0.8948275482196804,0.3191132628347009,0
0.9170994651349832,0.4446005240546367,-1.170297571075321,-0.0930712751332265,-0.5239831300512197,0.6540851394074885,2
0.7670585479503041,0.5164783695364715,-0.3400159694004881,-0.0701837659123605,-0.1214755059060165,-0.2410767598237781,2
0.6394197509407021,1.5583220856645468,-0.2329352210938814,0.1596730195384572,0.990702012073476,-0.3766762287656956,2
0.7486366563972965,3.2292055567744087,-0.087899388367522,-0.5121181114767728,0.8573976961047118,-0.1950290711603748,2
-0.0368588904677115,2.727331290285884,0.4865604942507204,-1.5328841589618256,2.2497333386699903,-1.8896956055583376,2
0.7752350395316805,1.3895450444407027,0.1518268652268697,-1.112350385351584,1.445093645305639,-1.2544637374584888,2
1.2244645009831543,-0.50107290977291,-0.8175659331041597,-0.988967681970017,1.0775109797724165,-0.5465604720824959,0
0.4908361791550275,-0.7059908314524503,-1.4950351979356458,-0.55110778466032,0.9060081458230104,0.3424243507674028,0
0.2196173380631183,-1.1933127152425376,-1.6109098460768827,-0.3697281210694051,1.0979792560519444,0.2763542305381119,0
