Fecha,NO
2009-06-17,-1.0
2009-06-18,-1.5789473684210527
2009-06-19,-1.6842105263157896
2009-06-20,-1.125
2009-06-21,-1.1304347826086958
2009-06-22,-2.166666666666667
2009-07-21,9.111111111111109
2009-07-22,15.375
2009-07-23,16.041666666666664
2009-07-24,14.75
2009-07-25,12.875
2009-07-26,8.416666666666666
2009-07-27,7.833333333333333
2009-07-28,6.363636363636364
2009-07-29,9.384615384615383
2009-07-30,8.666666666666666
2009-07-31,8.291666666666668
2009-08-01,8.541666666666666
2009-08-02,6.208333333333333
2009-08-03,6.916666666666667
2009-08-04,7.041666666666668
2009-08-05,6.333333333333333
2009-08-06,5.142857142857142
2009-08-07,5.458333333333333
2009-08-08,5.875000000000001
2009-08-09,5.375
2009-08-10,6.291666666666667
2009-08-11,7.944444444444443
2009-08-12,-1.5384615384615385
2009-08-13,-0.2941176470588236
2009-08-14,5.999999999999999
2009-08-15,4.875
2009-08-16,4.25
2009-08-17,4.833333333333333
2009-08-18,5.541666666666667
2009-08-19,4.916666666666666
2009-08-20,5.041666666666666
2009-08-21,6.125
2009-08-24,6.133333333333334
2009-08-25,4.875
2009-08-26,4.916666666666667
2009-08-27,4.75
2009-08-28,4.25
2009-08-29,4.666666666666667
2009-08-30,2.7916666666666665
2009-08-31,2.458333333333333
2009-09-01,3.375
2009-09-02,4.304347826086957
2009-09-03,3.583333333333334
2009-09-04,4.208333333333334
2009-09-05,3.0416666666666665
2009-09-06,2.6666666666666665
2009-09-07,3.25
2009-09-08,4.416666666666667
2009-09-09,3.0416666666666665
2009-09-10,3.4583333333333335
2009-09-11,3.5
2009-09-12,2.5416666666666665
2009-09-13,2.5416666666666665
2009-09-14,2.5
2009-09-15,2.4090909090909087
2009-09-16,2.4782608695652173
2009-09-17,3.6521739130434785
2009-09-18,3.1666666666666665
2009-09-19,2.6666666666666665
2009-09-20,1.791666666666667
2009-09-21,2.5416666666666665
2009-09-22,2.2916666666666665
2009-09-23,2.4347826086956523
2009-09-24,2.5
2009-09-25,2.0833333333333335
2009-09-26,1.782608695652174
2009-09-27,1.8333333333333333
2009-09-28,1.9047619047619047
2009-09-29,2.0
2009-09-30,1.4761904761904763
2009-10-01,2.7777777777777777
2009-10-02,2.6000000000000005
2009-10-03,2.0
2009-10-04,1.2272727272727273
2009-10-05,2.5416666666666665
2009-10-06,1.791666666666667
2009-10-07,1.5
2009-10-08,1.8571428571428574
2009-10-09,1.5454545454545456
2009-10-10,1.142857142857143
2009-10-11,1.142857142857143
2009-10-12,0.5454545454545455
2009-10-13,1.3636363636363635
2009-10-14,1.3333333333333333
2009-10-15,0.888888888888889
2009-10-16,1.0999999999999999
2009-10-17,-0.6000000000000001
2009-10-18,-1.0
2009-10-19,-1.0
2009-10-20,-0.8333333333333334
2009-10-21,-0.625
2009-10-22,1.090909090909091
2009-10-23,2.6000000000000005
2009-10-24,1.5333333333333334
2009-10-25,-0.18181818181818182
2009-10-26,0.0
2009-10-27,0.15384615384615385
2009-10-28,0.07142857142857144
2009-10-29,0.07692307692307693
2009-10-30,1.6666666666666667
2009-10-31,0.07692307692307693
2009-11-01,-0.6875
2009-11-02,-0.8333333333333334
2009-11-03,-0.7222222222222223
2009-11-04,-0.6363636363636364
2009-11-05,-1.05
2009-11-06,-0.7894736842105263
2009-11-07,-1.0
2009-11-08,-1.1304347826086958
2009-11-09,-0.8421052631578948
2009-11-10,-0.35
2009-11-11,-1.15
2009-11-12,-0.5714285714285715
2009-11-13,-1.3888888888888888
2009-11-14,-0.8947368421052633
2009-11-15,-1.0454545454545454
2009-11-16,-1.0
2009-11-17,2.8181818181818183
2009-11-18,6.130434782608696
2009-11-19,4.458333333333333
2009-11-20,2.5833333333333335
2009-11-21,2.4583333333333335
2009-11-22,1.9166666666666665
2009-11-23,1.875
2009-11-24,1.6363636363636365
2009-11-25,1.058823529411765
2009-11-26,1.9375
2009-11-27,1.9545454545454548
2009-11-28,0.8333333333333333
2009-11-29,0.5
2009-11-30,1.5
2009-12-01,1.1666666666666667
2009-12-02,0.5625000000000001
2009-12-03,-0.6875
2009-12-04,0.5
2009-12-05,1.3529411764705883
2009-12-06,0.7333333333333334
2009-12-07,-0.26666666666666666
2009-12-08,-0.09090909090909091
2009-12-09,-0.06666666666666667
2009-12-10,-0.6875
2009-12-11,-0.5294117647058825
2009-12-12,-0.4
2009-12-13,-0.4666666666666667
2009-12-14,-1.1363636363636365
2009-12-15,-1.5625
2009-12-16,-1.4782608695652175
2009-12-17,-1.619047619047619
2009-12-18,-2.0
2009-12-19,-1.7391304347826089
2009-12-20,-2.045454545454545
2009-12-21,-2.3809523809523814
2009-12-22,-1.4761904761904763
2009-12-23,-2.3809523809523814
2009-12-24,-2.3125
2009-12-25,-1.0526315789473684
2009-12-26,-1.6111111111111112
2009-12-27,-1.5789473684210527
2009-12-28,-2.076923076923077
2009-12-29,-1.777777777777778
2009-12-30,-1.4285714285714286
2009-12-31,-2.058823529411765
2010-01-01,-2.0952380952380953
2010-01-02,-3.6249999999999996
2010-01-03,-2.6666666666666665
2010-01-04,-2.8
2010-01-05,-3.541666666666667
2010-01-06,-5.625000000000001
2010-01-07,-3.5217391304347827
2010-01-08,-3.75
2010-01-09,-3.25
2010-01-10,-3.0416666666666665
2010-01-11,-3.0000000000000004
2010-01-12,-4.458333333333333
2010-01-13,-3.625
2010-01-14,-2.4499999999999997
2010-01-15,-1.2105263157894737
2010-01-16,-2.6666666666666665
2010-01-17,-2.761904761904762
2010-01-18,-2.4761904761904763
2010-01-19,-2.9047619047619047
2010-01-20,-3.2272727272727275
2010-01-21,-2.7083333333333335
2010-01-22,-4.958333333333334
2010-01-23,-3.875
2010-01-24,-4.0
2010-01-25,-4.333333333333333
2010-01-26,-3.956521739130435
2010-01-27,-3.3
2010-01-28,-3.0833333333333335
2010-01-29,-3.3333333333333335
2010-01-30,-2.8333333333333335
2010-01-31,-2.6666666666666665
2010-08-19,159.0
2010-08-20,13.000000000000002
2010-08-23,1.2499999999999998
2010-08-24,32.18181818181819
2010-08-25,28.874999999999996
2010-08-26,20.25
2010-08-27,18.0
2010-08-28,14.708333333333332
2010-08-29,11.208333333333334
2010-08-30,15.208333333333332
2010-08-31,17.166666666666668
2010-09-01,12.666666666666666
2010-09-02,15.0
2010-09-03,15.416666666666668
2010-09-04,18.208333333333332
2010-09-05,14.625
2010-09-06,15.208333333333332
2010-09-07,12.541666666666666
2010-09-08,16.125
2010-09-09,13.875
2010-09-10,13.291666666666666
2010-09-11,14.208333333333336
2010-09-12,11.624999999999998
2010-09-13,15.083333333333332
2010-09-14,14.0
2010-09-15,14.208333333333332
2010-09-16,13.208333333333334
2010-09-17,15.166666666666666
2010-09-18,13.458333333333334
2010-09-19,11.375000000000002
2010-09-20,14.916666666666666
2010-09-21,15.125
2010-09-22,15.041666666666666
2010-09-23,12.583333333333334
2010-09-24,15.541666666666668
2010-09-25,14.041666666666668
2010-09-26,13.25
2010-09-27,15.083333333333332
2010-09-28,18.416666666666668
2010-09-29,20.75
2010-09-30,14.374999999999998
2010-10-01,16.25
2010-10-02,17.208333333333332
2010-10-03,14.444444444444445
2011-02-04,27.181818181818183
2011-02-05,3.625
2011-02-06,4.0
2011-02-07,4.666666666666667
2011-02-08,5.208333333333333
2011-02-09,6.583333333333333
2011-02-10,6.166666666666667
2011-02-11,7.291666666666666
2011-02-12,6.75
2011-02-13,5.916666666666667
2011-02-14,9.75
2011-02-15,7.666666666666666
2011-02-16,5.791666666666667
2011-02-17,5.791666666666667
2011-02-18,6.958333333333334
2011-02-19,5.875000000000001
2011-02-20,57.49999999999999
2011-02-21,64.29166666666666
2011-02-22,5.625000000000001
2011-02-23,4.875
2011-02-24,4.541666666666667
2011-02-25,5.458333333333333
2011-02-26,4.791666666666667
2011-02-27,4.75
2011-02-28,7.333333333333333
2011-03-01,7.166666666666667
2011-03-04,10.222222222222223
2011-03-05,5.458333333333333
2011-03-06,3.9166666666666665
2011-03-07,4.75
2011-03-08,5.791666666666667
2011-03-09,9.083333333333334
2011-03-10,7.166666666666666
2011-03-11,8.541666666666666
2011-03-12,5.083333333333333
2011-03-13,4.75
2011-03-14,6.958333333333334
2011-03-15,7.833333333333333
2011-03-16,8.416666666666668
2011-03-17,7.208333333333334
2011-03-18,9.0
2011-03-19,9.541666666666668
2011-03-20,5.166666666666667
2011-03-21,5.208333333333333
2011-03-22,5.041666666666666
2011-03-23,4.708333333333333
2011-03-24,5.750000000000001
2011-03-25,5.583333333333333
2011-03-26,4.541666666666667
2011-03-27,4.083333333333334
2011-03-28,5.125
2011-03-29,5.666666666666667
2011-03-30,6.583333333333333
2011-03-31,8.583333333333334
2011-04-01,6.083333333333333
2011-04-02,6.375
2011-04-03,5.434782608695652
2011-04-04,8.499999999999998
2011-04-05,6.708333333333334
2011-04-06,6.833333333333334
2011-04-07,6.5
2011-04-08,6.875
2011-04-09,5.416666666666667
2011-04-10,4.125
2011-04-11,4.208333333333334
2011-04-12,4.083333333333334
2011-04-13,4.916666666666666
2011-04-14,4.916666666666667
2011-04-15,5.333333333333333
2011-04-16,6.958333333333334
2011-04-17,9.833333333333332
2011-04-18,8.666666666666666
2011-04-19,5.625000000000001
2011-04-20,6.041666666666667
2011-04-21,6.458333333333333
2011-04-22,4.416666666666667
2011-04-23,3.9166666666666665
2011-04-24,3.708333333333333
2011-04-25,4.958333333333333
2011-04-26,4.875
2011-04-27,4.791666666666667
2011-04-28,6.583333333333333
2011-04-29,5.791666666666667
2011-04-30,5.541666666666667
2011-05-01,4.458333333333333
2011-05-02,4.541666666666667
2011-05-03,4.041666666666666
2011-05-04,5.041666666666666
2011-05-05,5.583333333333333
2011-05-06,7.791666666666666
2011-05-07,6.458333333333333
2011-05-08,4.708333333333333
2011-05-09,5.833333333333334
2011-05-10,5.208333333333333
2011-05-11,5.333333333333333
2011-05-12,5.875000000000001
2011-05-13,7.124999999999999
2011-05-14,9.478260869565217
2011-05-15,4.166666666666667
2011-05-16,4.75
2011-05-17,5.750000000000001
2011-05-18,11.375
2011-05-19,4.791666666666667
2011-05-20,5.0
2011-06-21,6.375000000000001
2011-06-22,12.846153846153847
2011-06-28,11.000000000000002
2011-07-11,3.0000000000000004
2011-07-13,-19.111111111111114
2011-07-14,-16.708333333333336
2011-07-15,-13.375
2011-07-16,-12.791666666666666
2011-07-17,-12.916666666666666
2011-07-18,-13.916666666666668
2011-07-19,-16.791666666666668
2011-07-20,-18.041666666666668
2011-07-21,-16.416666666666668
2011-07-22,-13.875
2011-07-23,-12.444444444444445
2011-07-25,-14.0
2011-07-26,-13.208333333333334
2011-07-27,-13.708333333333334
2011-07-28,-13.5
2011-07-29,-13.333333333333334
2011-07-30,-12.499999999999998
2011-07-31,-13.791666666666668
2011-08-01,-13.833333333333334
2011-08-02,-14.565217391304348
2011-08-03,-5.333333333333333
2011-08-04,3.9166666666666665
2011-08-05,3.9583333333333335
2011-08-06,0.20833333333333345
2011-08-07,2.956521739130435
2011-08-08,-2.7500000000000004
2011-08-09,-8.416666666666668
2011-08-10,-8.416666666666666
2011-08-11,11.500000000000002
2011-08-12,27.846153846153847
2011-08-13,28.181818181818183
2011-08-14,28.333333333333336
2011-08-15,28.5
2011-08-16,27.25
2011-08-17,28.333333333333336
2011-08-18,28.0
2011-08-19,27.05
2011-08-20,28.0
2011-08-21,28.0
2011-08-22,28.0
2011-08-23,25.941176470588236
2011-08-24,28.041666666666668
2011-08-25,28.083333333333336
2011-08-26,28.333333333333336
2011-08-27,28.16666666666667
2011-08-28,28.0
2011-08-29,28.458333333333336
2011-08-30,28.458333333333336
2011-08-31,28.59090909090909
2011-09-01,28.458333333333336
2011-09-02,28.208333333333336
2011-09-03,28.208333333333336
2011-09-04,28.25
2011-09-05,28.25
2011-09-06,28.375
2011-09-07,28.375
2011-09-08,27.5
2011-09-09,28.5
2011-09-10,28.583333333333336
2011-09-11,28.54166666666667
2011-09-12,28.375
2011-09-13,28.25
2011-09-14,28.29166666666667
2011-09-15,27.916666666666668
2011-09-16,28.25
2011-09-17,28.25
2011-09-18,27.958333333333336
2011-09-19,28.083333333333336
2011-09-20,27.958333333333336
2011-09-21,27.916666666666668
2011-09-22,27.75
2011-09-23,27.541666666666668
2011-09-24,28.25
2011-09-25,28.333333333333336
2011-09-26,28.333333333333336
2011-09-27,28.16666666666667
2011-09-28,27.833333333333336
2011-09-29,28.041666666666668
2011-09-30,28.29166666666667
2011-10-01,28.208333333333336
2011-10-02,28.0
2011-10-03,28.333333333333336
2011-10-04,28.375
2011-10-05,28.208333333333336
2011-10-06,28.0
2011-10-07,27.875
2011-10-08,28.208333333333336
2011-10-09,27.958333333333336
2011-10-10,28.125
2011-10-11,27.583333333333336
2011-10-12,28.47826086956522
2011-10-13,28.79166666666667
2011-10-14,28.66666666666667
2011-10-15,28.54166666666667
2011-10-16,28.54166666666667
2011-10-17,28.333333333333336
2011-10-18,28.458333333333336
2011-10-19,28.458333333333336
2011-10-20,28.5
2011-10-21,27.26086956521739
2011-10-22,28.458333333333336
2011-10-23,28.583333333333336
2011-10-24,28.583333333333336
2011-10-25,28.66666666666667
2011-10-26,28.625
2011-10-27,28.5
2011-10-28,26.82608695652174
2011-10-29,24.41666666666667
2011-10-30,24.374999999999996
2011-10-31,25.124999999999996
2011-11-01,26.666666666666668
2011-11-02,28.75
2011-11-03,28.625
2011-11-04,27.375
2011-11-05,24.624999999999996
2011-11-06,24.583333333333336
2011-11-07,24.66666666666667
2011-11-08,24.624999999999996
2011-11-09,24.66666666666667
2011-11-10,24.791666666666668
2011-11-11,26.791666666666668
2011-11-12,28.79166666666667
2011-11-13,28.833333333333336
2011-11-14,28.833333333333336
2011-11-15,28.875
2011-11-16,28.708333333333336
2011-11-17,28.583333333333336
2011-11-18,28.79166666666667
2011-11-19,28.66666666666667
2011-11-20,28.5
2011-11-21,28.583333333333336
2011-11-22,28.625
2011-11-23,28.583333333333336
2011-11-24,28.708333333333336
2011-11-25,28.79166666666667
2011-11-26,28.91666666666667
2011-11-27,29.0
2011-11-28,29.0
2011-11-29,29.04166666666667
2011-11-30,29.083333333333336
2011-12-01,29.04166666666667
2011-12-02,29.0
2011-12-03,29.04166666666667
2011-12-04,29.0
2011-12-05,28.91666666666667
2011-12-06,28.54166666666667
2011-12-07,28.25
2011-12-08,27.833333333333336
2011-12-09,28.041666666666668
2011-12-10,28.625
2011-12-11,28.583333333333336
2011-12-12,28.625
2011-12-13,28.708333333333336
2011-12-14,28.708333333333336
2011-12-15,28.708333333333336
2011-12-16,28.79166666666667
2011-12-17,28.75
2011-12-18,28.75
2011-12-19,28.333333333333336
2012-01-05,30.166666666666664
2012-01-06,29.875
2012-01-07,29.875
2012-01-08,29.833333333333332
2012-01-09,29.75
2012-01-10,29.625
2012-01-11,29.541666666666664
2012-01-12,29.416666666666664
2012-01-13,29.333333333333332
2012-01-14,29.25
2012-01-15,29.25
2012-01-16,29.25
2012-01-17,29.083333333333336
2012-01-18,29.16666666666667
2012-01-19,28.91666666666667
2012-01-20,29.0
2012-01-21,29.0
2012-01-22,29.0
2012-01-23,28.833333333333336
2012-01-24,29.0
2012-01-25,29.0
2012-01-26,29.0
2012-01-27,29.0
2012-01-28,29.04166666666667
2012-01-29,29.0
2012-01-30,29.0
2012-01-31,28.6
2012-02-01,29.0
2012-02-02,29.043478260869566
2012-02-03,28.5
2012-02-04,29.0
2012-02-05,29.0
2012-02-06,29.0
2012-02-07,28.958333333333336
2012-02-08,28.54166666666667
2012-02-09,29.0
2012-02-10,29.375
2012-02-11,29.0
2012-02-12,29.0
2012-02-13,29.083333333333336
2012-02-14,28.875
2012-02-15,29.0
2012-02-16,29.0
2012-02-17,28.91666666666667
2012-02-18,29.0
2012-02-19,29.0
2012-02-20,28.79166666666667
2012-02-21,28.708333333333336
2012-02-22,28.5
2012-02-23,28.083333333333336
2012-02-24,28.25
2012-02-25,28.583333333333336
2012-02-26,28.54166666666667
2012-02-27,28.5
2012-02-28,28.25
2012-02-29,28.041666666666668
2012-03-01,28.16666666666667
2012-03-02,28.41666666666667
2012-03-03,28.458333333333336
2012-03-04,28.458333333333336
2012-03-05,28.54166666666667
2012-03-06,28.5
2012-03-07,28.54166666666667
2012-03-08,28.375
2012-03-09,28.375
2012-03-10,28.5
2012-03-11,28.91666666666667
2012-03-12,28.66666666666667
2012-03-13,28.583333333333336
2012-03-14,28.708333333333336
2012-03-15,28.625
2012-03-16,28.875
2012-03-17,28.91666666666667
2012-03-18,28.91666666666667
2012-03-19,28.958333333333336
2012-03-20,29.0
2012-03-21,29.125
2012-03-22,29.125
2012-03-23,29.125
2012-03-24,29.125
2012-03-25,29.083333333333336
2012-03-26,29.083333333333336
2012-03-27,29.125
2012-03-28,29.083333333333336
2012-03-29,29.083333333333336
2012-03-30,29.208333333333336
2012-03-31,29.208333333333336
2012-04-01,29.130434782608695
2012-04-02,29.16666666666667
2012-04-03,29.16666666666667
2012-04-04,29.125
2012-04-05,29.04166666666667
2012-04-06,28.875
2012-04-07,29.083333333333336
2012-04-08,28.875
2012-04-09,28.875
2012-04-10,28.91666666666667
2012-04-11,29.0
2012-04-12,28.958333333333336
2012-04-13,29.0
2012-04-16,29.0
2012-04-17,28.79166666666667
2012-04-18,28.79166666666667
2012-04-19,28.875
2012-04-20,28.833333333333336
2012-04-21,28.875
2012-04-22,28.833333333333336
2012-04-23,28.79166666666667
2012-04-24,28.91666666666667
2012-04-25,28.75
2012-04-26,28.583333333333336
2012-04-27,28.583333333333336
2012-04-28,28.66666666666667
2012-04-29,28.583333333333336
2012-04-30,28.458333333333336
2012-05-01,28.54166666666667
2012-05-02,28.29166666666667
2012-05-03,28.333333333333336
2012-05-04,28.29166666666667
2012-05-05,28.25
2012-05-06,28.333333333333336
2012-05-07,28.375
2012-05-08,28.041666666666668
2012-05-09,27.583333333333336
2012-05-10,28.0
2012-05-11,27.916666666666668
2012-05-12,28.16666666666667
2012-05-13,28.0
2012-05-14,28.0
2012-05-15,27.875
2012-05-16,27.958333333333336
2012-05-17,28.208333333333336
2012-05-18,28.125
2012-05-19,28.0
2012-05-20,27.791666666666668
2012-05-21,23.666666666666668
2012-05-22,21.791666666666668
2012-05-23,27.375
2012-05-24,27.0
2012-05-25,27.041666666666668
2012-05-26,26.416666666666668
2012-05-27,26.041666666666668
2012-05-28,25.916666666666668
2012-05-29,26.333333333333332
2012-05-30,23.833333333333332
2012-05-31,19.083333333333332
2012-06-01,19.125
2012-06-02,19.125
2012-06-03,19.541666666666664
2012-06-04,19.291666666666668
2012-06-05,18.909090909090907
2012-06-06,3.0
2012-06-08,-5.0
2012-06-09,-8.458333333333334
2012-06-10,-3.875
2012-06-11,-3.260869565217391
2012-06-12,-2.7727272727272725
2012-06-13,-2.75
2012-06-14,-3.6666666666666665
2012-06-15,-7.043478260869565
2012-06-16,-3.764705882352941
2012-06-17,-1.1363636363636365
2012-06-18,6.4
2012-06-19,22.833333333333336
2012-06-20,22.625000000000004
2012-06-21,23.041666666666668
2012-06-22,12.0
2012-06-23,-0.75
2012-06-24,-0.23809523809523808
2012-06-25,-0.3333333333333333
2012-06-26,-1.2105263157894737
2012-06-27,5.952380952380952
2012-06-28,13.583333333333334
2012-06-29,17.166666666666668
2012-06-30,27.208333333333336
2012-07-01,27.916666666666668
2012-07-02,28.375
2012-07-03,28.125
2012-07-04,27.583333333333336
2012-07-05,25.291666666666668
2012-07-06,24.749999999999996
2012-07-07,24.708333333333332
2012-07-08,23.833333333333332
2012-07-09,24.041666666666664
2012-07-10,23.708333333333336
2012-07-11,23.708333333333336
2012-07-12,23.750000000000004
2012-07-13,23.583333333333336
2012-07-14,21.5
2012-07-15,22.333333333333332
2012-07-16,23.500000000000004
2012-07-17,23.416666666666668
2012-07-18,22.208333333333332
2012-07-19,22.041666666666668
2012-07-20,16.541666666666668
2012-07-21,5.666666666666667
2012-07-22,8.227272727272727
2012-07-23,4.25
2012-07-24,7.357142857142857
2012-07-25,4.0
2012-07-26,-0.4166666666666666
2012-07-27,-0.761904761904762
2012-07-28,-1.05
2012-07-29,-2.6363636363636362
2012-07-30,-1.3157894736842104
2012-07-31,13.0
2012-08-01,24.583333333333336
2012-08-02,24.66666666666667
2012-08-03,24.66666666666667
2012-08-04,24.874999999999996
2012-08-05,24.91666666666667
2012-08-06,25.0
2012-08-07,25.0
2012-08-08,24.791666666666668
2012-08-09,24.000000000000004
2012-08-10,23.750000000000004
2012-08-11,24.041666666666664
2012-08-12,24.16666666666667
2012-08-13,24.166666666666668
2012-08-14,24.16666666666667
2012-08-15,24.000000000000004
2012-08-16,24.23809523809524
2012-08-17,25.0
2012-08-18,24.791666666666668
2012-08-19,24.291666666666668
2012-08-20,24.083333333333336
2012-08-21,24.16666666666667
2012-08-22,24.16666666666667
2012-08-23,24.208333333333332
2012-08-24,24.000000000000004
2012-08-25,23.958333333333332
2012-08-26,24.124999999999996
2012-08-27,24.208333333333332
2012-08-28,24.000000000000004
2012-08-29,23.958333333333332
2012-08-30,24.041666666666664
2012-08-31,24.333333333333332
2012-09-01,24.333333333333336
2012-09-02,24.41666666666667
2012-09-03,23.333333333333336
2012-09-04,23.708333333333332
2012-09-05,23.874999999999996
2012-09-06,24.041666666666668
2012-09-07,23.583333333333336
2012-09-08,24.500000000000004
2012-09-09,24.208333333333332
2012-09-10,24.333333333333332
2012-09-11,24.999999999999996
