Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Saltillo (sllo), Coahuila
Lat 25.3532 N, Lon 101.0332 W, Alt 1786 masl
Time UTC-6h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
yyyy-mm-dd HH:MM:SS,ppb,flag,ppb,flag,ppb,flag,ppb,flag,ppm,flag,ug/m^3,flag,ug/m^3,flag
2016-08-01 00:00:00,37.46,OK,-2.7,OR,0.86,OK,-0.13,BDL,null,OS,16.32,OK,7.03,OK
2016-08-01 00:01:00,39.42,OK,-2.99,OR,1.42,OK,-0.19,BDL,null,OS,15.73,OK,7.03,OK
2016-08-01 00:02:00,39.55,OK,-2.74,OR,0.72,OK,-0.22,BDL,null,OS,15.41,OK,7.05,OK
2016-08-01 00:03:00,38.73,OK,-2.71,OR,0.64,OK,-0.21,BDL,null,OS,14.99,OK,7.19,OK
2016-08-01 00:04:00,40.56,OK,-2.7,OR,0.5,OK,-0.21,BDL,null,OS,14.57,OK,7.8,OK
2016-08-01 00:05:00,37.42,OK,-2.65,OR,0.37,BDL,-0.24,BDL,null,OS,14.15,OK,8.44,OK
2016-08-01 00:06:00,39.63,OK,-3.29,OR,0.63,OK,-0.35,BDL,null,OS,14.02,OK,8.74,OK
2016-08-01 00:07:00,38.96,OK,-2.82,OR,0.68,OK,-0.31,BDL,null,OS,14.12,OK,8.75,OK
2016-08-01 00:08:00,37.34,OK,-2.98,OR,0.74,OK,-0.17,BDL,null,OS,14.37,OK,8.36,OK
2016-08-01 00:09:00,39.23,OK,-2.42,OR,0.95,OK,-0.17,BDL,null,OS,14.05,OK,7.7,OK
2016-08-01 00:10:00,38.33,OK,-2.76,OR,0.96,OK,-0.17,BDL,null,OS,13.91,OK,7.2,OK
2016-08-01 00:11:00,38.11,OK,-2.68,OR,1.06,OK,-0.23,BDL,null,OS,13.93,OK,6.95,OK
2016-08-01 00:12:00,38.5,OK,-2.87,OR,0.94,OK,-0.16,BDL,null,OS,14.64,OK,6.77,OK
2016-08-01 00:13:00,37.93,OK,-3.15,OR,0.95,OK,-0.14,BDL,null,OS,14.98,OK,6.58,OK
2016-08-01 00:14:00,38.67,OK,-2.99,OR,0.98,OK,-0.24,BDL,null,OS,15.37,OK,6.56,OK
2016-08-01 00:15:00,38.0,OK,-2.97,OR,0.83,OK,-0.13,BDL,null,OS,15.52,OK,6.24,OK
2016-08-01 00:16:00,38.29,OK,-2.61,OR,0.85,OK,-0.03,BDL,null,OS,16.16,OK,6.15,OK
2016-08-01 00:17:00,38.71,OK,-2.52,OR,1.17,OK,-0.14,BDL,null,OS,16.51,OK,6.22,OK
2016-08-01 00:18:00,37.67,OK,-2.88,OR,1.5,OK,-0.26,BDL,null,OS,17.29,OK,6.25,OK
2016-08-01 00:19:00,38.46,OK,-2.92,OR,1.13,OK,-0.29,BDL,null,OS,17.97,OK,6.62,OK
2016-08-01 00:20:00,38.44,OK,-3.29,OR,0.82,OK,-0.16,BDL,null,OS,18.28,OK,6.75,OK
2016-08-01 00:21:00,38.15,OK,-3.37,OR,0.87,OK,-0.15,BDL,null,OS,18.69,OK,6.52,OK
2016-08-01 00:22:00,37.93,OK,-2.91,OR,0.83,OK,-0.18,BDL,null,OS,18.76,OK,6.22,OK
2016-08-01 00:23:00,38.34,OK,-3.26,OR,1.0,OK,-0.25,BDL,null,OS,18.81,OK,5.87,OK
2016-08-01 00:24:00,38.85,OK,-3.21,OR,0.81,OK,-0.22,BDL,null,OS,18.6,OK,5.71,OK
2016-08-01 00:25:00,38.74,OK,-3.36,OR,0.85,OK,-0.23,BDL,null,OS,17.84,OK,5.11,OK
2016-08-01 00:26:00,39.68,OK,-2.34,OR,0.72,OK,-0.14,BDL,null,OS,17.1,OK,4.76,OK
2016-08-01 00:27:00,38.23,OK,-2.56,OR,0.87,OK,-0.21,BDL,null,OS,16.41,OK,3.93,BDL
2016-08-01 00:28:00,38.93,OK,-3.16,OR,1.15,OK,-0.24,BDL,null,OS,16.07,OK,3.62,BDL
2016-08-01 00:29:00,39.0,OK,-3.15,OR,1.18,OK,-0.2,BDL,null,OS,15.6,OK,3.39,BDL
2016-08-01 00:30:00,39.54,OK,-2.53,OR,1.06,OK,-0.24,BDL,null,OS,15.8,OK,3.37,BDL
2016-08-01 00:31:00,40.0,OK,-2.96,OR,1.04,OK,-0.25,BDL,null,OS,15.59,OK,3.57,BDL
2016-08-01 00:32:00,37.66,OK,-3.05,OR,0.72,OK,-0.25,BDL,null,OS,15.43,OK,3.55,BDL
2016-08-01 00:33:00,39.13,OK,-2.86,OR,0.88,OK,-0.25,BDL,null,OS,14.93,OK,4.03,OK
2016-08-01 00:34:00,38.72,OK,-2.97,OR,1.13,OK,-0.31,BDL,null,OS,14.39,OK,4.39,OK
2016-08-01 00:35:00,37.98,OK,-2.83,OR,0.88,OK,-0.2,BDL,null,OS,13.2,OK,4.85,OK
2016-08-01 00:36:00,39.37,OK,-3.21,OR,1.05,OK,-0.37,BDL,null,OS,13.13,OK,5.15,OK
2016-08-01 00:37:00,38.23,OK,-2.5,OR,0.95,OK,-0.26,BDL,null,OS,13.25,OK,5.46,OK
2016-08-01 00:38:00,39.3,OK,-2.94,OR,1.01,OK,-0.4,BDL,null,OS,13.39,OK,5.77,OK
2016-08-01 00:39:00,39.0,OK,-2.34,OR,0.78,OK,-0.21,BDL,null,OS,13.66,OK,6.4,OK
2016-08-01 00:40:00,39.43,OK,-2.78,OR,0.69,OK,-0.08,BDL,null,OS,13.89,OK,7.08,OK
2016-08-01 00:41:00,38.84,OK,-3.0,OR,0.97,OK,-0.21,BDL,null,OS,13.84,OK,7.37,OK
2016-08-01 00:42:00,38.39,OK,-3.33,OR,1.24,OK,-0.36,BDL,null,OS,13.71,OK,7.74,OK
2016-08-01 00:43:00,39.04,OK,-3.33,OR,1.02,OK,-0.36,BDL,null,OS,14.21,OK,8.99,OK
2016-08-01 00:44:00,38.68,OK,-2.88,OR,0.77,OK,-0.27,BDL,null,OS,14.41,OK,9.19,OK
2016-08-01 00:45:00,39.34,OK,-2.82,OR,0.62,OK,-0.2,BDL,null,OS,14.75,OK,9.22,OK
2016-08-01 00:46:00,39.12,OK,-2.83,OR,0.57,OK,-0.27,BDL,null,OS,15.19,OK,9.51,OK
2016-08-01 00:47:00,39.0,OK,-2.82,OR,0.92,OK,-0.36,BDL,null,OS,16.41,OK,9.85,OK
2016-08-01 00:48:00,39.2,OK,-2.95,OR,0.83,OK,-0.3,BDL,null,OS,17.31,OK,9.7,OK
2016-08-01 00:49:00,38.25,OK,-2.39,OR,0.75,OK,-0.21,BDL,null,OS,18.43,OK,9.45,OK
2016-08-01 00:50:00,39.24,OK,-2.43,OR,0.89,OK,-0.11,BDL,null,OS,18.92,OK,9.31,OK
2016-08-01 00:51:00,39.16,OK,-2.55,OR,0.93,OK,-0.27,BDL,null,OS,19.11,OK,9.09,OK
2016-08-01 00:52:00,39.05,OK,-2.8,OR,0.89,OK,-0.29,BDL,null,OS,19.26,OK,8.55,OK
2016-08-01 00:53:00,38.78,OK,-2.63,OR,0.92,OK,-0.14,BDL,null,OS,19.76,OK,8.52,OK
2016-08-01 00:54:00,38.63,OK,-2.8,OR,1.01,OK,-0.28,BDL,null,OS,20.09,OK,8.2,OK
2016-08-01 00:55:00,38.75,OK,-2.99,OR,1.11,OK,-0.22,BDL,null,OS,19.91,OK,8.15,OK
2016-08-01 00:56:00,38.36,OK,-2.73,OR,1.29,OK,0.0,BDL,null,OS,19.48,OK,8.63,OK
2016-08-01 00:57:00,39.85,OK,-2.05,OR,1.16,OK,0.05,BDL,null,OS,18.84,OK,9.04,OK
2016-08-01 00:58:00,39.45,OK,-3.18,OR,0.85,OK,-0.13,BDL,null,OS,17.91,OK,9.61,OK
2016-08-01 00:59:00,39.46,OK,-3.11,OR,0.89,OK,-0.21,BDL,null,OS,16.45,OK,10.85,OK
2016-08-01 01:00:00,40.09,OK,-2.76,OR,1.01,OK,-0.25,BDL,null,OS,15.73,OK,11.19,OK
2016-08-01 01:01:00,38.12,OK,-2.73,OR,0.57,OK,-0.19,BDL,null,OS,14.51,OK,12.32,OK
2016-08-01 01:02:00,41.11,OK,-2.39,OR,0.57,OK,-0.23,BDL,null,OS,14.26,OK,12.78,OK
2016-08-01 01:03:00,38.95,OK,-2.57,OR,0.56,OK,-0.15,BDL,null,OS,14.33,OK,13.43,OK
2016-08-01 01:04:00,40.07,OK,-2.35,OR,0.65,OK,-0.29,BDL,null,OS,14.27,OK,14.13,OK
2016-08-01 01:05:00,39.9,OK,-2.75,OR,0.5,OK,-0.33,BDL,null,OS,14.07,OK,14.85,OK
2016-08-01 01:06:00,39.14,OK,-2.73,OR,0.7,OK,-0.34,BDL,null,OS,14.14,OK,15.86,OK
2016-08-01 01:07:00,40.2,OK,-2.68,OR,0.67,OK,-0.35,BDL,null,OS,14.63,OK,15.68,OK
2016-08-01 01:08:00,39.55,OK,-2.84,OR,0.47,OK,-0.16,BDL,null,OS,15.02,OK,15.47,OK
2016-08-01 01:09:00,39.03,OK,-2.85,OR,0.81,OK,-0.29,BDL,null,OS,15.38,OK,14.51,OK
2016-08-01 01:10:00,39.91,OK,-2.22,OR,1.48,OK,-0.2,BDL,null,OS,14.96,OK,13.43,OK
2016-08-01 01:11:00,39.35,OK,-2.78,OR,1.39,OK,-0.13,BDL,null,OS,14.62,OK,12.53,OK
2016-08-01 01:12:00,40.16,OK,-3.0,OR,1.02,OK,-0.07,BDL,null,OS,14.43,OK,11.69,OK
2016-08-01 01:13:00,39.67,OK,-2.31,OR,1.16,OK,-0.19,BDL,null,OS,14.62,OK,11.43,OK
2016-08-01 01:14:00,39.28,OK,-2.5,OR,1.17,OK,-0.19,BDL,null,OS,15.35,OK,10.74,OK
2016-08-01 01:15:00,39.57,OK,-2.93,OR,1.51,OK,-0.2,BDL,null,OS,15.25,OK,10.62,OK
2016-08-01 01:16:00,39.26,OK,-2.58,OR,1.11,OK,-0.29,BDL,null,OS,15.23,OK,10.81,OK
2016-08-01 01:17:00,40.43,OK,-2.61,OR,0.92,OK,-0.32,BDL,null,OS,16.05,OK,11.29,OK
2016-08-01 01:18:00,39.64,OK,-3.0,OR,0.96,OK,-0.28,BDL,null,OS,16.72,OK,11.76,OK
2016-08-01 01:19:00,40.53,OK,-2.95,OR,0.77,OK,-0.27,BDL,null,OS,16.93,OK,11.83,OK
2016-08-01 01:20:00,40.44,OK,-2.67,OR,0.81,OK,-0.3,BDL,null,OS,17.02,OK,11.82,OK
2016-08-01 01:21:00,39.43,OK,-2.88,OR,0.96,OK,-0.37,BDL,null,OS,17.76,OK,11.37,OK
2016-08-01 01:22:00,40.36,OK,-2.64,OR,1.03,OK,-0.29,BDL,null,OS,17.59,OK,10.97,OK
2016-08-01 01:23:00,39.65,OK,-3.11,OR,1.1,OK,-0.34,BDL,null,OS,17.04,OK,10.39,OK
2016-08-01 01:24:00,39.6,OK,-2.84,OR,0.63,OK,-0.13,BDL,null,OS,16.75,OK,10.15,OK
2016-08-01 01:25:00,40.04,OK,-3.7,OR,0.66,OK,-0.06,BDL,null,OS,16.27,OK,9.79,OK
2016-08-01 01:26:00,39.4,OK,-3.22,OR,0.59,OK,-0.07,BDL,null,OS,15.1,OK,9.2,OK
2016-08-01 01:27:00,39.63,OK,-2.57,OR,0.69,OK,-0.18,BDL,null,OS,14.97,OK,9.01,OK
2016-08-01 01:28:00,39.79,OK,-2.44,OR,0.76,OK,-0.21,BDL,null,OS,14.35,OK,8.75,OK
2016-08-01 01:29:00,40.31,OK,-2.9,OR,0.77,OK,-0.24,BDL,null,OS,13.51,OK,7.79,OK
2016-08-01 01:30:00,39.59,OK,-2.88,OR,0.65,OK,-0.2,BDL,null,OS,13.81,OK,7.46,OK
2016-08-01 01:31:00,39.83,OK,-3.25,OR,0.59,OK,-0.15,BDL,null,OS,14.33,OK,7.43,OK
2016-08-01 01:32:00,39.14,OK,-2.68,OR,0.71,OK,-0.18,BDL,null,OS,15.45,OK,7.58,OK
2016-08-01 01:33:00,39.75,OK,-2.74,OR,0.77,OK,-0.12,BDL,null,OS,15.59,OK,8.27,OK
2016-08-01 01:34:00,40.25,OK,-3.02,OR,0.39,BDL,-0.09,BDL,null,OS,15.31,OK,8.73,OK
2016-08-01 01:35:00,39.9,OK,-3.17,OR,0.6,OK,-0.28,BDL,null,OS,14.07,OK,8.7,OK
2016-08-01 01:36:00,40.01,OK,-3.12,OR,0.45,OK,-0.27,BDL,null,OS,13.26,OK,8.29,OK
2016-08-01 01:37:00,39.68,OK,-3.39,OR,0.43,OK,-0.28,BDL,null,OS,12.16,OK,7.64,OK
2016-08-01 01:38:00,39.89,OK,-2.82,OR,0.39,BDL,-0.08,BDL,null,OS,10.7,OK,7.21,OK
2016-08-01 01:39:00,39.93,OK,-2.66,OR,0.31,BDL,-0.17,BDL,null,OS,10.27,OK,7.08,OK
