Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Saltillo (sllo), Coahuila
Lat 25.3532 N, Lon 101.0332 W, Alt 1786 masl
Time UTC-6h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
yyyy-mm-dd HH:MM:SS,ppb,flag,ppb,flag,ppb,flag,ppb,flag,ppm,flag,ug/m^3,flag,ug/m^3,flag
2024-08-01 00:00:00,-0.04,BDL,0.77,BDL,-8.44,OR,0.48,OK,3.3,OK,31.95,OK,26.68,OK
2024-08-01 00:01:00,-0.19,BDL,0.7,BDL,-8.38,OR,0.33,BDL,3.32,OK,32.09,OK,26.27,OK
2024-08-01 00:02:00,-0.33,BDL,0.9,BDL,-8.44,OR,0.41,OK,3.31,OK,31.71,OK,25.82,OK
2024-08-01 00:03:00,0.1,BDL,0.62,BDL,-8.45,OR,0.42,OK,3.32,OK,31.29,OK,25.0,OK
2024-08-01 00:04:00,-0.02,BDL,0.54,BDL,-8.31,OR,0.43,OK,3.31,OK,31.14,OK,24.59,OK
2024-08-01 00:05:00,-0.2,BDL,0.5,BDL,-8.41,OR,0.32,BDL,3.3,OK,31.14,OK,24.77,OK
2024-08-01 00:06:00,-0.01,BDL,0.77,BDL,-8.46,OR,0.33,BDL,3.3,OK,31.22,OK,24.99,OK
2024-08-01 00:07:00,0.19,BDL,0.95,BDL,-8.48,OR,0.41,OK,3.31,OK,30.88,OK,25.09,OK
2024-08-01 00:08:00,0.43,BDL,0.58,BDL,-8.34,OR,0.35,BDL,3.3,OK,30.44,OK,25.4,OK
2024-08-01 00:09:00,0.31,BDL,0.6,BDL,-8.39,OR,0.45,OK,3.29,OK,30.25,OK,26.11,OK
2024-08-01 00:10:00,0.0,BDL,0.71,BDL,-8.38,OR,0.38,BDL,3.31,OK,30.37,OK,26.79,OK
2024-08-01 00:11:00,0.01,BDL,0.37,BDL,-8.28,OR,0.32,BDL,3.3,OK,30.54,OK,27.24,OK
2024-08-01 00:12:00,0.26,BDL,0.03,BDL,-8.42,OR,0.4,OK,3.31,OK,30.53,OK,28.23,OK
2024-08-01 00:13:00,0.0,BDL,0.81,BDL,-8.44,OR,0.38,BDL,3.32,OK,30.84,OK,29.13,OK
2024-08-01 00:14:00,-0.21,BDL,0.87,BDL,-8.5,OR,0.47,OK,3.31,OK,32.0,OK,29.79,OK
2024-08-01 00:15:00,0.17,BDL,0.97,BDL,-8.34,OR,0.32,BDL,3.31,OK,32.92,OK,30.35,OK
2024-08-01 00:16:00,0.37,BDL,0.91,BDL,-8.33,OR,0.36,BDL,3.31,OK,33.07,OK,30.37,OK
2024-08-01 00:17:00,-0.05,BDL,0.67,BDL,-8.58,OR,0.49,OK,3.29,OK,32.95,OK,30.77,OK
