Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Saltillo (sllo), Coahuila
Lat 25.3532 N, Lon 101.0332 W, Alt 1786 masl
Time UTC-6h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
yyyy-mm-dd HH:MM:SS,ppb,flag,ppb,flag,ppb,flag,ppb,flag,ppm,flag,ug/m^3,flag,ug/m^3,flag
2021-03-01 00:00:00,44.77,OK,21.12,OK,12.87,OK,9.58,OK,74256.7,OR,45.19,OK,21.2,OK
2021-03-01 00:01:00,44.45,OK,21.58,OK,12.62,OK,9.61,OK,77935.4,OR,44.4,OK,20.67,OK
2021-03-01 00:02:00,44.81,OK,21.75,OK,12.74,OK,9.61,OK,49850.1,OR,44.35,OK,19.44,OK
2021-03-01 00:03:00,47.18,OK,20.91,OK,11.31,OK,9.65,OK,82951.1,OR,44.84,OK,19.22,OK
2021-03-01 00:04:00,46.92,OK,21.53,OK,10.73,OK,9.67,OK,49080.2,OR,45.11,OK,19.26,OK
2021-03-01 00:05:00,47.11,OK,21.64,OK,10.8,OK,9.52,OK,57349.8,OR,44.6,OK,18.89,OK
2021-03-01 00:06:00,46.45,OK,20.21,OK,11.01,OK,9.73,OK,69108.4,OR,44.22,OK,18.27,OK
2021-03-01 00:07:00,47.01,OK,20.98,OK,10.55,OK,9.7,OK,98422.0,OR,43.15,OK,17.84,OK
2021-03-01 00:08:00,46.73,OK,20.76,OK,10.58,OK,9.57,OK,50701.9,OR,42.81,OK,17.51,OK
2021-03-01 00:09:00,46.0,OK,20.39,OK,10.71,OK,9.56,OK,53964.5,OR,42.18,OK,17.6,OK
2021-03-01 00:10:00,44.82,OK,20.48,OK,10.78,OK,9.53,OK,70368.2,OR,39.83,OK,17.66,OK
2021-03-01 00:11:00,46.78,OK,20.84,OK,10.74,OK,9.13,OK,81107.4,OR,39.08,OK,17.67,OK
2021-03-01 00:12:00,46.08,OK,20.33,OK,10.8,OK,9.33,OK,61803.0,OR,38.11,OK,17.63,OK
2021-03-01 00:13:00,47.01,OK,21.14,OK,10.41,OK,9.24,OK,44198.9,OR,37.82,OK,16.9,OK
2021-03-01 00:14:00,47.61,OK,20.15,OK,9.91,OK,9.36,OK,60096.5,OR,37.82,OK,16.67,OK
2021-03-01 00:15:00,46.11,OK,21.23,OK,10.24,OK,9.38,OK,62049.5,OR,37.85,OK,16.12,OK
2021-03-01 00:16:00,45.85,OK,20.75,OK,11.45,OK,9.32,OK,45198.2,OR,37.84,OK,16.0,OK
2021-03-01 00:17:00,45.62,OK,20.7,OK,10.57,OK,9.57,OK,96967.1,OR,38.36,OK,16.23,OK
2021-03-01 00:18:00,46.88,OK,20.74,OK,10.13,OK,9.54,OK,86079.4,OR,38.64,OK,16.47,OK
2021-03-01 00:19:00,48.18,OK,21.94,OK,9.42,OK,9.44,OK,87127.9,OR,38.9,OK,16.16,OK
2021-03-01 00:20:00,49.4,OK,20.73,OK,8.61,OK,9.62,OK,58298.6,OR,39.16,OK,16.21,OK
2021-03-01 00:21:00,51.12,OK,20.66,OK,7.6,OK,9.66,OK,77665.1,OR,39.07,OK,16.84,OK
2021-03-01 00:22:00,51.25,OK,21.27,OK,7.59,OK,9.53,OK,39983.7,OR,38.95,OK,18.45,OK
2021-03-01 00:23:00,50.18,OK,21.28,OK,7.53,OK,9.3,OK,59609.1,OR,39.19,OK,19.47,OK
2021-03-01 00:24:00,49.42,OK,20.93,OK,7.34,OK,9.42,OK,58293.0,OR,39.3,OK,19.73,OK
2021-03-01 00:25:00,50.48,OK,20.71,OK,6.88,OK,9.34,OK,48768.3,OR,39.39,OK,20.0,OK
2021-03-01 00:26:00,51.61,OK,21.07,OK,6.76,OK,9.37,OK,58594.7,OR,39.45,OK,20.03,OK
2021-03-01 00:27:00,51.58,OK,20.75,OK,6.62,OK,9.36,OK,81142.3,OR,38.68,OK,19.85,OK
2021-03-01 00:28:00,49.11,OK,21.14,OK,7.09,OK,9.4,OK,68087.5,OR,37.98,OK,19.73,OK
2021-03-01 00:29:00,47.25,OK,21.05,OK,7.62,OK,9.21,OK,49955.2,OR,37.98,OK,19.21,OK
2021-03-01 00:30:00,46.54,OK,20.3,OK,8.3,OK,9.16,OK,92790.2,OR,38.17,OK,18.26,OK
2021-03-01 00:31:00,46.29,OK,20.81,OK,8.36,OK,9.27,OK,70761.4,OR,38.98,OK,18.25,OK
2021-03-01 00:32:00,46.29,OK,20.64,OK,8.43,OK,9.2,OK,65361.2,OR,39.71,OK,18.38,OK
2021-03-01 00:33:00,45.9,OK,20.98,OK,7.72,OK,9.54,OK,54489.4,OR,40.36,OK,19.15,OK
2021-03-01 00:34:00,47.5,OK,20.4,OK,7.1,OK,9.44,OK,47743.8,OR,40.79,OK,19.47,OK
2021-03-01 00:35:00,50.86,OK,21.13,OK,6.29,OK,9.41,OK,77360.9,OR,41.09,OK,19.63,OK
2021-03-01 00:36:00,53.68,OK,20.7,OK,5.27,OK,9.6,OK,44412.0,OR,41.7,OK,19.58,OK
2021-03-01 00:37:00,53.88,OK,20.81,OK,4.93,OK,9.38,OK,72852.2,OR,41.77,OK,20.1,OK
2021-03-01 00:38:00,54.25,OK,21.4,OK,4.32,OK,9.46,OK,38542.4,OR,42.0,OK,20.84,OK
2021-03-01 00:39:00,54.92,OK,21.34,OK,4.23,OK,9.48,OK,73540.1,OR,41.84,OK,21.12,OK
