Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Morelia (more), Michoacan
Lat 19.6493 N, Lon 101.2221 W, Alt 1936 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s,deg,deg,mm,hPa,W/m^2
2025-01-01 00:00:00,9.54,65.23,0.947,1.372,117.4,51.1,0.0,806.941,-1.337
2025-01-01 00:01:00,9.51,65.79,0.765,0.983,85.0,14.76,0.0,806.941,-1.66
2025-01-01 00:02:00,9.67,65.11,1.551,2.253,98.7,13.24,0.0,806.982,-2.167
2025-01-01 00:03:00,9.91,64.58,1.749,2.048,101.9,11.08,0.0,806.859,-2.996
2025-01-01 00:04:00,10.02,63.9,1.9,2.294,115.5,10.78,0.0,806.961,-3.457
2025-01-01 00:05:00,10.15,63.08,2.087,2.222,111.1,5.421,0.0,806.873,-3.55
2025-01-01 00:06:00,10.26,62.72,1.823,2.048,102.2,9.31,0.0,806.88,-3.78
2025-01-01 00:07:00,10.29,62.21,1.527,1.782,106.7,7.943,0.0,806.995,-3.042
2025-01-01 00:08:00,10.38,61.36,1.483,1.649,105.8,2.578,0.0,806.9,-2.305
2025-01-01 00:09:00,10.4,61.02,1.304,1.516,106.5,4.18,0.0,807.077,-1.936
2025-01-01 00:10:00,10.34,60.75,1.147,1.229,118.3,6.072,0.0,806.975,-1.752
2025-01-01 00:11:00,10.44,60.68,1.461,1.782,130.2,4.41,0.0,806.955,-2.074
2025-01-01 00:12:00,10.35,60.68,1.737,1.792,137.8,5.092,0.0,807.029,-2.858
2025-01-01 00:13:00,10.44,60.73,1.469,1.546,146.0,4.882,0.0,806.873,-2.95
2025-01-01 00:14:00,10.4,61.15,0.992,1.382,146.3,2.849,0.0,806.995,-1.982
2025-01-01 00:15:00,10.3,61.76,1.198,1.587,138.1,3.858,0.0,806.955,-1.798
2025-01-01 00:16:00,10.24,61.85,1.096,1.751,117.9,13.6,0.0,807.009,-2.443
2025-01-01 00:17:00,10.16,61.72,1.022,1.208,100.0,13.19,0.0,807.063,-2.674
2025-01-01 00:18:00,10.19,61.79,1.043,1.29,120.3,4.256,0.0,806.975,-2.397
2025-01-01 00:19:00,9.95,62.23,0.997,1.219,134.5,11.49,0.0,807.077,-2.074
2025-01-01 00:20:00,9.99,61.91,1.318,1.536,136.8,3.962,0.0,806.961,-2.858
2025-01-01 00:21:00,10.06,61.66,1.451,1.618,148.3,2.569,0.0,806.961,-3.089
2025-01-01 00:22:00,10.25,60.94,1.456,1.608,137.5,12.23,0.0,807.016,-3.273
2025-01-01 00:23:00,10.32,60.61,1.299,1.454,135.2,3.091,0.0,806.859,-2.95
2025-01-01 00:24:00,10.33,60.6,1.176,1.352,122.1,11.92,0.0,806.968,-2.489
2025-01-01 00:25:00,10.36,60.55,0.806,0.952,125.4,3.383,0.0,806.927,-2.167
2025-01-01 00:26:00,10.29,60.55,0.978,1.157,119.1,5.529,0.0,806.873,-1.567
2025-01-01 00:27:00,10.28,61.3,1.321,1.485,131.4,8.08,0.0,807.002,-1.567
2025-01-01 00:28:00,10.14,61.31,1.715,1.935,138.5,1.895,0.0,806.832,-2.12
