Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Juriquilla (jqro), Queretaro
Lat 20.703 N, Lon 100.4473 W, Alt 1945 masl
Time UTC-6h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
yyyy-mm-dd HH:MM:SS,ppb,flag,ppb,flag,ppb,flag,ppb,flag,ppm,flag,ug/m^3,flag,ug/m^3,flag
2024-01-01 00:00:00,29.28,OK,0.3,BDL,-7.2,OR,-0.05,BDL,-7.81,OR,null,OS,51.92,OK
2024-01-01 00:01:00,30.16,OK,0.95,BDL,-7.58,OR,0.03,BDL,7.93,OK,null,OS,51.92,OK
2024-01-01 00:02:00,29.54,OK,1.57,OK,-7.66,OR,0.09,BDL,3.25,OK,null,OS,51.95,OK
2024-01-01 00:03:00,30.37,OK,1.37,OK,-7.56,OR,-0.12,BDL,-6.58,OR,null,OS,52.52,OK
2024-01-01 00:04:00,30.71,OK,1.13,OK,-7.99,OR,-0.09,BDL,-57.13,OR,null,OS,52.1,OK
2024-01-01 00:05:00,31.04,OK,1.17,OK,-8.22,OR,-0.04,BDL,-67.48,OR,null,OS,50.85,OK
2024-01-01 00:06:00,30.83,OK,1.19,OK,-7.49,OR,-0.07,BDL,-56.71,OR,null,OS,49.61,OK
2024-01-01 00:07:00,30.35,OK,1.52,OK,-6.55,OR,-0.15,BDL,-22.99,OR,null,OS,48.58,OK
2024-01-01 00:08:00,29.37,OK,1.42,OK,-6.12,OR,-0.03,BDL,19.19,OK,null,OS,46.93,OK
2024-01-01 00:09:00,26.05,OK,1.52,OK,-4.61,OR,-0.06,BDL,91.45,OK,null,OS,46.1,OK
2024-01-01 00:10:00,25.54,OK,1.09,OK,-4.09,OR,-0.1,BDL,97.48,OK,null,OS,44.51,OK
2024-01-01 00:11:00,23.92,OK,1.51,OK,-3.17,OR,0.04,BDL,97.58,OK,null,OS,43.24,OK
2024-01-01 00:12:00,22.58,OK,1.77,OK,-2.06,OR,0.01,BDL,88.16,OK,null,OS,42.58,OK
2024-01-01 00:13:00,22.54,OK,1.11,OK,-2.01,OR,0.01,BDL,86.02,OK,null,OS,42.03,OK
2024-01-01 00:14:00,21.93,OK,1.35,OK,-1.58,OR,-0.02,BDL,86.4,OK,null,OS,41.03,OK
2024-01-01 00:15:00,21.35,OK,0.95,BDL,-1.91,OR,0.07,BDL,101.62,OK,null,OS,39.99,OK
2024-01-01 00:16:00,21.3,OK,1.6,OK,-0.76,OR,0.09,BDL,109.95,OK,null,OS,39.68,OK
2024-01-01 00:17:00,21.96,OK,1.77,OK,-0.35,BDL,0.09,BDL,103.83,OK,null,OS,38.54,OK
2024-01-01 00:18:00,22.4,OK,2.27,OK,-0.14,BDL,-0.02,BDL,99.34,OK,null,OS,37.05,OK
2024-01-01 00:19:00,23.56,OK,1.81,OK,-0.5,OR,0.02,BDL,101.17,OK,null,OS,35.81,OK
2024-01-01 00:20:00,23.62,OK,1.9,OK,-0.97,OR,0.02,BDL,102.52,OK,null,OS,34.74,OK
2024-01-01 00:21:00,23.52,OK,1.98,OK,-1.09,OR,-0.06,BDL,100.58,OK,null,OS,32.31,OK
2024-01-01 00:22:00,23.84,OK,2.25,OK,-1.76,OR,0.06,BDL,93.19,OK,null,OS,30.72,OK
2024-01-01 00:23:00,24.44,OK,1.88,OK,-2.17,OR,-0.05,BDL,96.05,OK,null,OS,29.05,OK
2024-01-01 00:24:00,24.24,OK,2.41,OK,-2.01,OR,-0.03,BDL,99.87,OK,null,OS,26.85,OK
2024-01-01 00:25:00,24.4,OK,2.04,OK,-2.16,OR,0.13,BDL,109.23,OK,null,OS,24.72,OK
2024-01-01 00:26:00,23.91,OK,2.07,OK,-2.39,OR,0.15,BDL,100.54,OK,null,OS,23.42,OK
