Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Juriquilla (jqro), Queretaro
Lat 20.703 N, Lon 100.4473 W, Alt 1945 masl
Time UTC-6h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
yyyy-mm-dd HH:MM:SS,ppb,flag,ppb,flag,ppb,flag,ppb,flag,ppm,flag,ug/m^3,flag,ug/m^3,flag
2019-12-01 00:00:00,14.08,OK,1.25,OK,null,OS,null,OS,-616.72,OR,44.13,OK,23.41,OK
2019-12-01 00:01:00,15.06,OK,1.26,OK,null,OS,null,OS,-313.77,OR,42.79,OK,24.0,OK
2019-12-01 00:02:00,15.18,OK,1.51,OK,null,OS,null,OS,-253.85,OR,42.11,OK,25.04,OK
2019-12-01 00:03:00,15.11,OK,1.33,OK,null,OS,null,OS,-142.61,OR,41.75,OK,25.35,OK
2019-12-01 00:04:00,13.36,OK,1.06,OK,null,OS,null,OS,-296.72,OR,40.73,OK,25.16,OK
2019-12-01 00:05:00,12.72,OK,1.17,OK,null,OS,null,OS,-206.81,OR,40.23,OK,24.31,OK
2019-12-01 00:06:00,9.88,OK,1.05,OK,null,OS,null,OS,-395.64,OR,39.21,OK,24.09,OK
2019-12-01 00:07:00,2.05,OK,1.4,OK,null,OS,null,OS,-149.86,OR,38.48,OK,22.35,OK
2019-12-01 00:08:00,0.12,BDL,1.6,OK,null,OS,null,OS,-170.49,OR,37.75,OK,21.43,OK
2019-12-01 00:09:00,-0.01,BDL,1.18,OK,null,OS,null,OS,-157.23,OR,36.91,OK,21.35,OK
2019-12-01 00:10:00,-0.36,BDL,1.59,OK,null,OS,null,OS,-263.75,OR,36.71,OK,20.57,OK
2019-12-01 00:11:00,-0.16,BDL,1.09,OK,null,OS,null,OS,-246.29,OR,36.76,OK,19.81,OK
2019-12-01 00:12:00,-0.94,BDL,1.08,OK,null,OS,null,OS,-166.52,OR,36.63,OK,19.47,OK
2019-12-01 00:13:00,-1.15,OR,0.91,BDL,null,OS,null,OS,-205.16,OR,36.55,OK,18.75,OK
2019-12-01 00:14:00,-0.74,BDL,1.11,OK,null,OS,null,OS,-218.69,OR,36.65,OK,18.72,OK
2019-12-01 00:15:00,-0.52,BDL,1.31,OK,null,OS,null,OS,-351.28,OR,37.01,OK,19.02,OK
2019-12-01 00:16:00,-1.0,BDL,0.87,BDL,null,OS,null,OS,-337.17,OR,36.9,OK,18.98,OK
2019-12-01 00:17:00,-0.65,BDL,0.76,BDL,null,OS,null,OS,-261.29,OR,36.77,OK,19.18,OK
2019-12-01 00:18:00,-0.69,BDL,1.15,OK,null,OS,null,OS,-285.47,OR,36.76,OK,18.85,OK
2019-12-01 00:19:00,-0.76,BDL,1.35,OK,null,OS,null,OS,-274.74,OR,37.52,OK,18.27,OK
2019-12-01 00:20:00,-1.0,BDL,1.22,OK,null,OS,null,OS,-389.12,OR,37.81,OK,17.16,OK
2019-12-01 00:21:00,-0.57,BDL,0.94,BDL,null,OS,null,OS,-358.57,OR,38.07,OK,16.35,OK
2019-12-01 00:22:00,-0.5,BDL,1.09,OK,null,OS,null,OS,-154.73,OR,38.81,OK,15.65,OK
2019-12-01 00:23:00,-0.82,BDL,1.0,OK,null,OS,null,OS,-192.8,OR,39.97,OK,15.04,OK
2019-12-01 00:24:00,-0.75,BDL,1.49,OK,null,OS,null,OS,-298.6,OR,40.84,OK,14.88,OK
2019-12-01 00:25:00,-1.2,OR,1.74,OK,null,OS,null,OS,-291.87,OR,42.55,OK,15.42,OK
2019-12-01 00:26:00,-0.92,BDL,1.09,OK,null,OS,null,OS,-185.12,OR,43.32,OK,15.96,OK
2019-12-01 00:27:00,-0.87,BDL,1.5,OK,null,OS,null,OS,-210.26,OR,44.54,OK,16.13,OK
2019-12-01 00:28:00,-0.26,BDL,1.47,OK,null,OS,null,OS,-519.95,OR,45.97,OK,15.08,OK
2019-12-01 00:29:00,-0.18,BDL,1.71,OK,null,OS,null,OS,-582.38,OR,47.95,OK,14.73,OK
2019-12-01 00:30:00,0.7,BDL,1.43,OK,null,OS,null,OS,-374.41,OR,48.84,OK,14.87,OK
2019-12-01 00:31:00,2.07,OK,1.74,OK,null,OS,null,OS,-620.13,OR,50.48,OK,14.36,OK
2019-12-01 00:32:00,3.29,OK,1.13,OK,null,OS,null,OS,-558.69,OR,51.9,OK,13.92,OK
2019-12-01 00:33:00,2.43,OK,1.05,OK,null,OS,null,OS,-506.61,OR,52.91,OK,13.72,OK
2019-12-01 00:34:00,1.65,OK,1.64,OK,null,OS,null,OS,-301.18,OR,53.59,OK,13.33,OK
2019-12-01 00:35:00,1.29,OK,1.55,OK,null,OS,null,OS,-321.01,OR,54.2,OK,13.14,OK
2019-12-01 00:36:00,4.17,OK,1.18,OK,null,OS,null,OS,-297.3,OR,54.46,OK,13.18,OK
2019-12-01 00:37:00,11.98,OK,1.25,OK,null,OS,null,OS,-330.58,OR,54.2,OK,13.28,OK
2019-12-01 00:38:00,19.1,OK,1.3,OK,null,OS,null,OS,-252.87,OR,53.87,OK,13.9,OK
2019-12-01 00:39:00,15.96,OK,1.66,OK,null,OS,null,OS,-156.01,OR,53.62,OK,15.02,OK
2019-12-01 00:40:00,18.75,OK,0.94,BDL,null,OS,null,OS,-168.88,OR,54.03,OK,16.61,OK
2019-12-01 00:41:00,18.84,OK,1.04,OK,null,OS,null,OS,-210.45,OR,53.8,OK,17.77,OK
2019-12-01 00:42:00,18.5,OK,0.93,BDL,null,OS,null,OS,-154.54,OR,52.82,OK,18.33,OK
2019-12-01 00:43:00,21.8,OK,1.17,OK,null,OS,null,OS,-322.73,OR,52.25,OK,18.44,OK
2019-12-01 00:44:00,23.27,OK,0.86,BDL,null,OS,null,OS,-225.47,OR,52.16,OK,18.51,OK
2019-12-01 00:45:00,18.3,OK,1.46,OK,null,OS,null,OS,-209.7,OR,51.29,OK,18.3,OK
2019-12-01 00:46:00,8.28,OK,1.4,OK,null,OS,null,OS,-550.37,OR,50.95,OK,17.76,OK
2019-12-01 00:47:00,11.81,OK,1.3,OK,null,OS,null,OS,-587.23,OR,50.23,OK,17.78,OK
2019-12-01 00:48:00,12.52,OK,0.93,BDL,null,OS,null,OS,-685.47,OR,49.82,OK,17.77,OK
2019-12-01 00:49:00,10.51,OK,1.43,OK,null,OS,null,OS,-359.39,OR,49.47,OK,17.72,OK
2019-12-01 00:50:00,8.26,OK,1.12,OK,null,OS,null,OS,-112.62,OR,49.04,OK,17.71,OK
2019-12-01 00:51:00,4.08,OK,1.52,OK,null,OS,null,OS,-547.91,OR,49.11,OK,17.75,OK
