Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Juriquilla (jqro), Queretaro
Lat 20.703 N, Lon 100.4473 W, Alt 1945 masl
Time UTC-6h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
yyyy-mm-dd HH:MM:SS,ppb,flag,ppb,flag,ppb,flag,ppb,flag,ppm,flag,ug/m^3,flag,ug/m^3,flag
2023-11-01 00:00:00,23.03,OK,0.24,BDL,-2.63,OR,-0.39,BDL,null,OS,null,OS,5.2,OK
2023-11-01 00:01:00,23.75,OK,0.24,BDL,-2.72,OR,-0.43,OR,null,OS,null,OS,5.93,OK
2023-11-01 00:02:00,24.77,OK,0.44,BDL,-2.99,OR,-0.65,OR,null,OS,null,OS,7.29,OK
2023-11-01 00:03:00,24.07,OK,0.49,BDL,-3.0,OR,-0.64,OR,null,OS,null,OS,8.6,OK
2023-11-01 00:04:00,23.76,OK,0.66,BDL,-3.06,OR,-0.4,BDL,null,OS,null,OS,9.68,OK
2023-11-01 00:05:00,23.87,OK,0.2,BDL,-3.17,OR,-0.43,OR,null,OS,null,OS,10.84,OK
2023-11-01 00:06:00,23.81,OK,0.58,BDL,-3.24,OR,-0.52,OR,null,OS,null,OS,12.17,OK
2023-11-01 00:07:00,24.03,OK,0.69,BDL,-3.2,OR,-0.54,OR,null,OS,null,OS,14.01,OK
2023-11-01 00:08:00,23.33,OK,0.45,BDL,-2.93,OR,-0.58,OR,null,OS,null,OS,14.82,OK
2023-11-01 00:09:00,23.15,OK,-0.18,BDL,-2.74,OR,-0.63,OR,null,OS,null,OS,15.69,OK
2023-11-01 00:10:00,23.62,OK,0.49,BDL,-2.85,OR,-0.55,OR,null,OS,null,OS,16.68,OK
2023-11-01 00:11:00,23.22,OK,0.36,BDL,-2.85,OR,-0.49,OR,null,OS,null,OS,17.49,OK
2023-11-01 00:12:00,21.0,OK,0.56,BDL,-2.34,OR,-0.39,BDL,null,OS,null,OS,18.23,OK
2023-11-01 00:13:00,21.25,OK,0.46,BDL,-2.29,OR,-0.33,BDL,null,OS,null,OS,19.13,OK
2023-11-01 00:14:00,21.51,OK,0.3,BDL,-2.64,OR,-0.27,BDL,null,OS,null,OS,18.7,OK
2023-11-01 00:15:00,21.74,OK,0.53,BDL,-2.89,OR,-0.34,BDL,null,OS,null,OS,18.48,OK
2023-11-01 00:16:00,22.05,OK,0.14,BDL,-3.11,OR,-0.39,BDL,null,OS,null,OS,18.98,OK
2023-11-01 00:17:00,22.53,OK,0.29,BDL,-2.94,OR,-0.43,OR,null,OS,null,OS,20.57,OK
2023-11-01 00:18:00,22.21,OK,0.18,BDL,-2.87,OR,-0.42,OR,null,OS,null,OS,20.82,OK
2023-11-01 00:19:00,23.02,OK,0.07,BDL,-3.11,OR,-0.41,OR,null,OS,null,OS,20.71,OK
2023-11-01 00:20:00,23.06,OK,0.66,BDL,-3.26,OR,-0.41,OR,null,OS,null,OS,20.66,OK
2023-11-01 00:21:00,22.62,OK,0.4,BDL,-2.98,OR,-0.43,OR,null,OS,null,OS,20.48,OK
2023-11-01 00:22:00,22.83,OK,0.88,BDL,-3.08,OR,-0.44,OR,null,OS,null,OS,19.73,OK
2023-11-01 00:23:00,22.53,OK,0.78,BDL,-3.01,OR,-0.56,OR,null,OS,null,OS,19.59,OK
2023-11-01 00:24:00,22.08,OK,0.96,BDL,-3.11,OR,-0.4,BDL,null,OS,null,OS,20.07,OK
2023-11-01 00:25:00,22.3,OK,0.46,BDL,-3.13,OR,-0.44,OR,null,OS,null,OS,21.16,OK
2023-11-01 00:26:00,22.2,OK,0.15,BDL,-3.15,OR,-0.43,OR,null,OS,null,OS,22.26,OK
2023-11-01 00:27:00,22.29,OK,-0.14,BDL,-3.1,OR,-0.46,OR,null,OS,null,OS,22.87,OK
2023-11-01 00:28:00,21.67,OK,-0.05,BDL,-2.99,OR,-0.39,BDL,null,OS,null,OS,23.44,OK
2023-11-01 00:29:00,21.49,OK,-0.01,BDL,-2.69,OR,-0.46,OR,null,OS,null,OS,23.25,OK
2023-11-01 00:30:00,21.51,OK,-0.31,BDL,-2.8,OR,-0.42,OR,null,OS,null,OS,22.7,OK
2023-11-01 00:31:00,20.96,OK,0.23,BDL,-2.76,OR,-0.45,OR,null,OS,null,OS,22.57,OK
2023-11-01 00:32:00,20.96,OK,0.32,BDL,-2.8,OR,-0.49,OR,null,OS,null,OS,22.76,OK
2023-11-01 00:33:00,20.74,OK,0.25,BDL,-2.56,OR,-0.39,BDL,null,OS,null,OS,22.6,OK
2023-11-01 00:34:00,20.86,OK,0.54,BDL,-2.59,OR,-0.51,OR,null,OS,null,OS,22.37,OK
2023-11-01 00:35:00,20.46,OK,0.06,BDL,-2.46,OR,-0.47,OR,null,OS,null,OS,21.65,OK
2023-11-01 00:36:00,19.74,OK,-0.1,BDL,-2.08,OR,-0.55,OR,null,OS,null,OS,21.29,OK
2023-11-01 00:37:00,21.39,OK,-0.12,BDL,-2.35,OR,-0.56,OR,null,OS,null,OS,20.75,OK
2023-11-01 00:38:00,21.27,OK,0.07,BDL,-2.34,OR,-0.56,OR,null,OS,null,OS,20.55,OK
2023-11-01 00:39:00,20.33,OK,-0.35,BDL,-2.29,OR,-0.5,OR,null,OS,null,OS,19.47,OK
2023-11-01 00:40:00,19.98,OK,0.54,BDL,-2.17,OR,-0.37,BDL,null,OS,null,OS,19.35,OK
2023-11-01 00:41:00,20.49,OK,0.28,BDL,-2.1,OR,-0.47,OR,null,OS,null,OS,19.54,OK
2023-11-01 00:42:00,21.21,OK,0.48,BDL,-2.53,OR,-0.32,BDL,null,OS,null,OS,18.68,OK
2023-11-01 00:43:00,20.75,OK,0.57,BDL,-2.53,OR,-0.39,BDL,null,OS,null,OS,18.41,OK
2023-11-01 00:44:00,20.02,OK,0.59,BDL,-2.34,OR,-0.3,BDL,null,OS,null,OS,17.97,OK
2023-11-01 00:45:00,20.11,OK,1.02,OK,-2.01,OR,-0.5,OR,null,OS,null,OS,17.38,OK
2023-11-01 00:46:00,21.19,OK,0.38,BDL,-2.36,OR,-0.51,OR,null,OS,null,OS,17.28,OK
2023-11-01 00:47:00,21.39,OK,0.51,BDL,-2.98,OR,-0.45,OR,null,OS,null,OS,16.96,OK
2023-11-01 00:48:00,21.74,OK,0.35,BDL,-2.76,OR,-0.61,OR,null,OS,null,OS,16.23,OK
2023-11-01 00:49:00,23.76,OK,0.25,BDL,-3.08,OR,-0.56,OR,null,OS,null,OS,15.62,OK
2023-11-01 00:50:00,23.47,OK,0.32,BDL,-3.47,OR,-0.5,OR,null,OS,null,OS,14.7,OK
2023-11-01 00:51:00,23.9,OK,0.35,BDL,-3.41,OR,-0.46,OR,null,OS,null,OS,13.64,OK
2023-11-01 00:52:00,24.53,OK,0.07,BDL,-3.39,OR,-0.53,OR,null,OS,null,OS,12.75,OK
2023-11-01 00:53:00,24.53,OK,0.43,BDL,-3.28,OR,-0.6,OR,null,OS,null,OS,11.51,OK
2023-11-01 00:54:00,24.4,OK,0.48,BDL,-3.62,OR,-0.44,OR,null,OS,null,OS,10.51,OK
2023-11-01 00:55:00,24.46,OK,0.25,BDL,-3.69,OR,-0.53,OR,null,OS,null,OS,8.92,OK
2023-11-01 00:56:00,24.21,OK,0.21,BDL,-3.65,OR,-0.51,OR,null,OS,null,OS,6.07,OK
2023-11-01 00:57:00,23.59,OK,-0.11,BDL,-3.5,OR,-0.69,OR,null,OS,null,OS,4.5,OK
2023-11-01 00:58:00,24.16,OK,0.17,BDL,-3.43,OR,-0.6,OR,null,OS,null,OS,3.35,BDL
2023-11-01 00:59:00,23.3,OK,0.18,BDL,-3.5,OR,-0.52,OR,null,OS,null,OS,2.1,BDL
2023-11-01 01:00:00,23.78,OK,0.23,BDL,-3.54,OR,-0.61,OR,null,OS,null,OS,1.03,BDL
2023-11-01 01:01:00,24.16,OK,0.32,BDL,-3.49,OR,-0.62,OR,null,OS,null,OS,0.42,BDL
2023-11-01 01:02:00,23.7,OK,0.54,BDL,-3.44,OR,-0.54,OR,null,OS,null,OS,0.99,BDL
2023-11-01 01:03:00,23.24,OK,0.1,BDL,-3.13,OR,-0.63,OR,null,OS,null,OS,2.56,BDL
2023-11-01 01:04:00,23.47,OK,0.32,BDL,-3.11,OR,-0.67,OR,null,OS,null,OS,3.25,BDL
2023-11-01 01:05:00,23.44,OK,0.52,BDL,-3.0,OR,-0.6,OR,null,OS,null,OS,4.86,OK
2023-11-01 01:06:00,24.04,OK,0.35,BDL,-3.38,OR,-0.55,OR,null,OS,null,OS,6.23,OK
2023-11-01 01:07:00,24.14,OK,0.23,BDL,-3.57,OR,-0.4,BDL,null,OS,null,OS,7.61,OK
2023-11-01 01:08:00,24.67,OK,0.12,BDL,-3.42,OR,-0.6,OR,null,OS,null,OS,7.59,OK
2023-11-01 01:09:00,24.53,OK,0.2,BDL,-3.76,OR,-0.51,OR,null,OS,null,OS,6.83,OK
2023-11-01 01:10:00,24.52,OK,0.22,BDL,-3.68,OR,-0.57,OR,null,OS,null,OS,6.17,OK
2023-11-01 01:11:00,24.73,OK,0.53,BDL,-3.75,OR,-0.51,OR,null,OS,null,OS,5.72,OK
2023-11-01 01:12:00,24.48,OK,0.72,BDL,-3.72,OR,-0.46,OR,null,OS,null,OS,4.94,OK
2023-11-01 01:13:00,23.71,OK,0.18,BDL,-3.66,OR,-0.45,OR,null,OS,null,OS,4.53,OK
2023-11-01 01:14:00,24.11,OK,0.1,BDL,-3.64,OR,-0.51,OR,null,OS,null,OS,4.25,OK
2023-11-01 01:15:00,24.93,OK,0.06,BDL,-3.82,OR,-0.57,OR,null,OS,null,OS,4.65,OK
2023-11-01 01:16:00,24.24,OK,-0.07,BDL,-3.51,OR,-0.6,OR,null,OS,null,OS,4.74,OK
2023-11-01 01:17:00,24.34,OK,0.09,BDL,-3.57,OR,-0.59,OR,null,OS,null,OS,5.47,OK
2023-11-01 01:18:00,23.89,OK,0.36,BDL,-3.35,OR,-0.58,OR,null,OS,null,OS,5.5,OK
2023-11-01 01:19:00,23.65,OK,0.57,BDL,-3.21,OR,-0.6,OR,null,OS,null,OS,3.91,BDL
2023-11-01 01:20:00,23.35,OK,0.09,BDL,-3.36,OR,-0.52,OR,null,OS,null,OS,2.35,BDL
2023-11-01 01:21:00,22.64,OK,-0.07,BDL,-3.39,OR,-0.54,OR,null,OS,null,OS,1.32,BDL
2023-11-01 01:22:00,22.76,OK,0.15,BDL,-3.4,OR,-0.45,OR,null,OS,null,OS,0.01,BDL
2023-11-01 01:23:00,22.54,OK,0.27,BDL,-3.33,OR,-0.53,OR,null,OS,null,OS,-0.92,BDL
2023-11-01 01:24:00,22.97,OK,-0.08,BDL,-3.34,OR,-0.59,OR,null,OS,null,OS,-1.1,BDL
2023-11-01 01:25:00,23.19,OK,-0.05,BDL,-3.32,OR,-0.3,BDL,null,OS,null,OS,-0.25,BDL
2023-11-01 01:26:00,22.9,OK,0.25,BDL,-3.31,OR,-0.36,BDL,null,OS,null,OS,1.06,BDL
2023-11-01 01:27:00,23.38,OK,0.67,BDL,-3.24,OR,-0.54,OR,null,OS,null,OS,1.72,BDL
2023-11-01 01:28:00,24.3,OK,0.35,BDL,-3.44,OR,-0.38,BDL,null,OS,null,OS,1.18,BDL
2023-11-01 01:29:00,24.11,OK,-0.08,BDL,-3.32,OR,-0.49,OR,null,OS,null,OS,0.39,BDL
2023-11-01 01:30:00,24.1,OK,0.26,BDL,-3.13,OR,-0.6,OR,null,OS,null,OS,-1.3,BDL
2023-11-01 01:31:00,24.56,OK,0.16,BDL,-3.27,OR,-0.63,OR,null,OS,null,OS,-1.82,BDL
2023-11-01 01:32:00,24.79,OK,-0.12,BDL,-3.49,OR,-0.48,OR,null,OS,null,OS,-2.99,BDL
2023-11-01 01:33:00,24.31,OK,0.24,BDL,-3.42,OR,-0.56,OR,null,OS,null,OS,-5.27,OR
2023-11-01 01:34:00,24.58,OK,0.61,BDL,-3.56,OR,-0.49,OR,null,OS,null,OS,-6.41,OR
2023-11-01 01:35:00,24.69,OK,0.26,BDL,-3.51,OR,-0.57,OR,null,OS,null,OS,-7.28,OR
2023-11-01 01:36:00,23.61,OK,0.14,BDL,-3.4,OR,-0.54,OR,null,OS,null,OS,-7.65,OR
2023-11-01 01:37:00,24.48,OK,0.23,BDL,-3.5,OR,-0.4,BDL,null,OS,null,OS,-8.05,OR
2023-11-01 01:38:00,24.64,OK,-0.1,BDL,-3.71,OR,-0.39,BDL,null,OS,null,OS,-8.98,OR
2023-11-01 01:39:00,24.32,OK,0.33,BDL,-3.56,OR,-0.49,OR,null,OS,null,OS,-9.46,OR
2023-11-01 01:40:00,25.01,OK,0.17,BDL,-3.85,OR,-0.35,BDL,null,OS,null,OS,-8.52,OR
2023-11-01 01:41:00,24.91,OK,0.02,BDL,-3.6,OR,-0.56,OR,null,OS,null,OS,-7.44,OR
2023-11-01 01:42:00,25.29,OK,0.35,BDL,-3.59,OR,-0.5,OR,null,OS,null,OS,-6.14,OR
