O3,O3_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg,Year,Month,Day,Hour,Minute
13.91,OK,7.19,OK,0.71,OK,0.39,OK,10.45,OK,10.74,OK,6.64,92.9,1.217,1.536,197.9,4.741,0.0,808.425,40.2,2024,1,2,7,48
38.38,OK,1.62,OK,0.2,BDL,0.27,OK,14.2,OK,4.05,OK,18.3,44.59,4.617,5.192,230.3,4.521,0.0,808.136,898.0,2024,1,2,11,55
22.15,OK,5.84,OK,2.27,OK,0.43,OK,12.47,OK,11.95,OK,12.37,68.3,0.596,1.065,35.29,23.16,0.0,808.998,419.2,2024,1,2,9,4
40.69,OK,1.49,OK,0.2,BDL,0.27,OK,8.9,OK,8.96,OK,18.6,41.11,2.98,4.157,202.4,21.45,0.0,807.227,847.0,2024,1,2,13,4
40.21,OK,1.07,OK,0.2,BDL,0.28,OK,7.47,OK,2.0,BDL,19.21,41.63,4.685,5.878,222.8,16.82,0.0,807.325,821.0,2024,1,2,12,38
40.91,OK,1.23,OK,0.2,BDL,0.26,OK,21.62,OK,2.0,BDL,20.69,38.11,3.792,5.13,154.4,10.86,0.0,805.601,811.0,2024,1,2,14,39
14.46,OK,2.82,OK,0.2,BDL,0.28,OK,12.8,OK,6.95,OK,7.247,92.8,0.0,0.0,0.0,0.0,0.0,807.404,,2024,1,2,5,33
37.21,OK,1.1,OK,0.2,BDL,0.24,OK,24.33,OK,8.8,OK,17.9,46.56,5.567,7.895,161.7,9.41,0.0,805.479,66.93,2024,1,2,17,51
33.88,OK,1.3,OK,0.2,BDL,0.26,OK,19.74,OK,11.29,OK,15.86,50.97,2.802,3.932,143.3,12.8,0.0,806.288,,2024,1,2,19,26
19.7,OK,1.81,OK,0.2,BDL,0.28,OK,12.79,OK,6.73,OK,8.73,86.3,0.705,0.952,182.2,1.311,0.0,807.431,,2024,1,2,3,54
31.69,OK,1.24,OK,0.2,BDL,0.25,OK,15.52,OK,8.64,OK,21.21,37.36,3.372,4.649,239.5,9.6,0.0,804.336,729.0,2024,1,3,14,50
31.21,OK,1.35,OK,0.2,BDL,0.25,OK,18.69,OK,5.32,OK,21.54,37.27,4.927,6.502,166.3,10.93,0.0,804.173,616.1,2024,1,3,15,33
31.8,OK,1.43,OK,0.2,BDL,0.24,OK,21.07,OK,6.85,OK,20.26,41.28,3.843,5.827,144.8,15.09,0.0,804.397,278.0,2024,1,3,17,1
34.29,OK,1.25,OK,0.2,BDL,0.23,OK,19.03,OK,6.59,OK,20.57,39.0,4.932,6.543,179.6,15.29,0.0,804.418,430.6,2024,1,3,16,25
28.86,OK,1.22,OK,0.2,BDL,0.27,OK,14.94,OK,20.35,OK,17.32,51.62,4.212,6.154,150.6,19.59,0.0,805.485,,2024,1,3,18,36
16.93,OK,3.23,OK,0.2,BDL,0.51,OK,19.63,OK,15.51,OK,8.89,79.68,0.836,1.516,191.6,33.38,0.0,806.356,,2024,1,3,6,18
27.94,OK,2.12,OK,0.2,BDL,0.24,OK,11.18,OK,8.83,OK,13.77,61.12,1.379,2.089,183.6,27.96,0.0,807.458,,2024,1,3,22,42
28.09,OK,2.12,OK,0.2,BDL,0.25,OK,13.09,OK,11.45,OK,13.91,60.73,0.98,1.26,175.1,15.47,0.0,807.458,,2024,1,3,22,38
17.16,OK,7.68,OK,4.57,OK,0.48,OK,21.81,OK,2.0,BDL,11.64,68.46,1.044,1.71,271.5,5.755,0.0,807.183,324.8,2024,1,3,8,51
21.42,OK,2.8,OK,0.2,BDL,0.33,OK,19.6,OK,15.66,OK,11.94,66.66,0.0,0.0,0.0,0.0,0.0,806.39,,2024,1,3,0,58
9.35,OK,8.12,OK,0.2,BDL,0.39,OK,2.0,BDL,6.12,OK,6.257,83.9,0.0,0.0,0.0,0.0,0.0,806.26,,2024,1,4,6,52
27.39,OK,0.86,OK,0.2,BDL,0.29,OK,21.31,OK,8.45,OK,19.13,46.95,5.516,6.799,140.8,27.04,0.0,804.234,723.8,2024,1,4,15,11
28.7,OK,0.91,OK,0.2,BDL,0.28,OK,14.54,OK,2.0,BDL,19.52,45.17,5.656,6.38,112.5,5.557,0.0,804.03,705.3,2024,1,4,15,30
21.72,OK,1.44,OK,0.2,BDL,0.25,OK,2.0,BDL,6.01,OK,9.07,76.66,1.208,1.792,193.0,7.018,0.0,806.839,,2024,1,4,1,43
28.28,OK,1.07,OK,0.2,BDL,0.27,OK,12.19,OK,6.43,OK,18.52,48.52,5.219,6.339,122.8,11.95,0.0,804.003,366.7,2024,1,4,16,5
26.92,OK,0.73,OK,0.2,BDL,0.24,OK,12.58,OK,7.62,OK,13.0,65.13,1.628,1.782,182.4,5.584,0.0,805.676,,2024,1,4,23,16
13.48,OK,8.04,OK,7.66,OK,0.47,OK,12.81,OK,15.99,OR,12.31,64.65,1.427,1.823,348.5,8.79,0.0,807.493,366.2,2024,1,4,9,1
26.06,OK,1.65,OK,0.2,BDL,0.27,OK,13.48,OK,9.75,OK,14.98,62.66,2.876,3.246,225.9,4.654,0.0,805.309,,2024,1,4,19,31
28.05,OK,1.24,OK,0.2,BDL,0.26,OK,14.35,OK,2.0,BDL,19.32,46.63,5.762,6.554,120.8,6.024,0.0,804.01,682.1,2024,1,4,15,52
28.43,OK,1.82,OK,0.2,BDL,0.24,OK,5.87,OK,6.92,OK,12.71,62.24,3.731,5.939,192.9,9.25,0.0,807.41,,2024,1,4,0,9
24.82,OK,1.23,OK,0.2,BDL,0.26,OK,2.0,BDL,5.33,OK,14.09,65.95,2.237,3.082,114.3,19.25,0.0,804.975,,2024,1,5,21,33
19.22,OK,1.05,OK,0.2,BDL,0.28,OK,4.73,OK,9.73,OK,8.33,87.4,0.502,0.809,83.0,16.91,0.0,804.168,,2024,1,5,5,38
25.4,OK,0.2,BDL,0.2,BDL,0.27,OK,2.0,BDL,2.0,BDL,14.98,58.89,4.675,6.738,168.5,21.04,0.0,805.774,561.3,2024,1,5,9,39
28.83,OK,1.0,OK,0.2,BDL,0.26,OK,15.55,OK,2.0,BDL,18.89,43.84,5.509,8.91,162.3,27.06,0.0,802.812,694.8,2024,1,5,15,18
19.34,OK,2.22,OK,0.2,BDL,0.27,OK,2.0,BDL,2.0,BDL,9.73,77.52,0.176,0.338,325.5,10.35,0.0,804.397,,2024,1,5,4,2
25.25,OK,0.99,OK,0.2,BDL,0.24,OK,4.81,OK,8.34,OK,14.58,62.38,4.016,5.079,132.4,8.32,0.0,804.662,,2024,1,5,20,24
26.55,OK,0.44,OK,0.2,BDL,0.26,OK,2.0,BDL,10.23,OK,16.21,52.31,6.124,9.34,194.0,16.78,0.0,805.299,789.7,2024,1,5,11,5
17.68,OK,1.79,OK,0.2,BDL,0.3,OK,8.92,OK,14.21,OK,7.787,83.9,1.171,1.3,114.5,6.406,0.0,804.968,,2024,1,5,1,58
19.18,OK,2.64,OK,0.2,BDL,0.3,OK,4.56,OK,13.06,OK,11.1,76.84,3.552,4.209,204.0,5.845,0.0,805.084,,2024,1,5,23,18
25.04,OK,0.63,OK,0.2,BDL,0.29,OK,22.18,OR,15.99,OR,13.52,65.5,2.91,3.748,175.2,21.17,0.0,805.244,312.0,2024,1,5,8,46
17.75,OK,2.06,OK,0.2,BDL,0.3,OK,7.45,OK,15.99,OR,8.4,86.4,2.971,4.25,197.3,6.584,0.0,804.172,,2024,1,6,6,2
24.49,OK,0.94,OK,0.2,BDL,0.27,OK,9.31,OK,10.74,OK,18.03,52.72,3.48,5.304,162.4,16.02,0.0,802.778,119.0,2024,1,6,17,40
22.31,OK,1.26,OK,0.2,BDL,0.26,OK,4.49,OK,2.0,BDL,10.77,74.88,3.12,3.86,200.5,6.153,0.0,804.363,,2024,1,6,1,30
21.28,OK,1.85,OK,0.2,BDL,0.25,OK,2.0,BDL,2.0,BDL,10.33,76.35,3.731,4.147,194.1,7.529,0.0,804.458,,2024,1,6,1,22
10.91,OK,5.83,OK,0.2,BDL,0.35,OK,10.3,OK,2.0,BDL,12.3,76.81,0.0,0.0,0.0,0.0,0.0,805.445,,2024,1,6,23,2
26.14,OK,0.57,OK,0.2,BDL,0.29,OK,7.78,OK,2.0,BDL,17.06,50.39,2.649,4.127,223.5,21.48,0.0,805.44,820.0,2024,1,6,11,10
27.83,OK,0.79,OK,0.2,BDL,0.29,OK,4.48,OK,2.0,BDL,20.32,43.06,5.023,6.257,173.0,15.86,0.0,802.302,480.5,2024,1,6,15,25
26.7,OK,0.59,OK,0.2,BDL,0.29,OK,10.24,OK,15.99,OR,18.82,46.2,2.546,4.035,200.0,17.48,0.0,803.692,903.0,2024,1,6,13,4
14.4,OK,6.02,OK,5.49,OK,0.43,OK,2.0,BDL,2.0,BDL,10.88,72.87,1.319,1.628,291.6,15.59,0.0,805.814,421.9,2024,1,6,9,15
25.79,OK,0.65,OK,0.2,BDL,0.26,OK,22.18,OR,2.0,BDL,11.34,68.53,3.014,3.983,195.8,8.67,0.0,804.397,,2024,1,6,2,45
12.7,OK,3.59,OK,0.2,BDL,0.33,OK,6.71,OK,10.02,OK,11.42,80.2,0.009,0.051,144.7,0.006,0.0,804.921,,2024,1,7,2,4
15.08,OK,1.31,OK,0.2,BDL,0.29,OK,5.7,OK,2.0,BDL,10.91,83.7,0.0,0.0,0.0,0.0,0.0,804.588,,2024,1,7,3,50
13.08,OK,2.87,OK,0.2,BDL,0.36,OK,7.81,OK,2.0,BDL,11.67,80.4,0.044,0.266,237.4,0.0,0.0,804.805,,2024,1,7,2,20
13.19,OK,1.71,OK,0.2,BDL,0.32,OK,9.2,OK,8.31,OK,10.95,82.8,0.725,1.034,263.9,13.39,0.0,805.111,,2024,1,7,7,5
20.38,OK,1.6,OK,0.2,BDL,0.35,OK,15.27,OK,4.54,OK,14.6,63.9,1.717,2.212,187.4,11.42,0.0,805.254,,2024,1,7,22,6
21.63,OK,0.71,OK,0.2,BDL,0.3,OK,2.0,BDL,15.99,OR,15.96,65.65,3.557,4.291,192.3,14.95,0.0,803.901,61.36,2024,1,7,16,8
14.01,OK,1.91,OK,0.2,BDL,0.34,OK,2.0,BDL,10.82,OK,10.69,80.1,0.0,0.0,0.0,0.0,0.0,804.955,,2024,1,7,23,59
23.49,OK,0.41,OK,0.2,BDL,0.28,OK,9.7,OK,22.09,OK,16.0,61.75,2.323,3.85,150.0,24.24,0.0,803.731,46.79,2024,1,7,17,5
22.49,OK,4.0,OK,1.81,OK,0.41,OK,26.64,OK,9.46,OK,16.7,58.73,1.527,1.925,308.9,15.15,0.0,805.959,605.5,2024,1,7,11,22
13.21,OK,1.5,OK,0.2,BDL,0.31,OK,2.0,BDL,2.0,BDL,10.56,84.8,0.0,0.0,0.0,0.0,0.0,805.268,,2024,1,7,6,18
19.22,OK,0.67,OK,0.2,BDL,0.33,OK,6.82,OK,7.35,OK,18.16,56.43,2.58,3.707,256.4,12.11,0.0,805.64,803.0,2024,1,8,11,5
21.33,OK,2.28,OK,0.72,OK,0.17,OK,13.89,OK,2.0,BDL,20.92,41.79,5.144,6.359,215.9,10.13,0.0,803.01,200.5,2024,1,8,15,9
12.39,OK,4.55,OK,0.2,BDL,0.37,OK,2.0,BDL,8.88,OK,9.63,88.1,0.0,0.0,0.0,0.0,0.0,804.635,,2024,1,8,1,7
17.12,OK,3.14,OK,0.2,BDL,0.29,OK,19.5,OK,9.38,OK,15.97,64.94,0.0,0.0,0.0,0.0,0.0,805.03,,2024,1,8,19,34
20.4,OK,1.93,OK,0.61,OK,0.14,OK,17.91,OK,2.0,BDL,20.78,41.17,4.156,5.663,240.4,26.16,0.0,802.928,720.4,2024,1,8,15,1
9.54,OK,6.19,OK,2.4,OK,0.38,OK,10.93,OK,6.87,OK,8.49,87.2,1.459,1.567,154.2,0.931,0.0,804.963,29.64,2024,1,8,7,43
5.96,OK,9.6,OK,7.08,OK,0.55,OK,12.56,OK,8.45,OK,9.84,81.2,1.248,1.413,138.9,3.163,0.0,805.047,50.94,2024,1,8,7,54
20.35,OK,1.69,OK,0.55,OK,0.18,OK,26.07,OK,12.27,OK,19.28,53.64,3.388,4.352,216.8,16.38,0.0,803.482,993.0,2024,1,8,13,31
20.06,OK,1.76,OK,0.7,OK,0.16,OK,21.47,OK,9.82,OK,19.72,46.02,5.052,6.42,260.0,17.95,0.0,803.655,191.7,2024,1,8,13,27
7.82,OK,6.15,OK,0.2,BDL,0.36,OK,6.12,OK,8.77,OK,9.11,87.6,1.34,1.567,140.7,6.318,0.0,804.101,,2024,1,8,5,52
13.19,OK,3.09,OK,0.2,BDL,0.31,OK,14.28,OK,14.89,OK,11.56,81.3,0.338,0.563,136.6,19.38,0.0,805.254,,2024,1,9,2,10
13.31,OK,5.02,OK,0.2,BDL,0.25,OK,18.3,OK,13.02,OK,11.05,78.16,0.695,0.963,230.8,0.0,0.0,804.628,,2024,1,9,22,6
17.73,OK,3.02,OK,0.2,BDL,0.2,OK,16.95,OK,2.0,BDL,10.42,84.7,0.0,0.0,0.0,0.0,0.0,804.622,,2024,1,9,22,59
14.61,OK,1.75,OK,0.2,BDL,0.28,OK,9.62,OK,22.07,OK,9.45,81.3,0.0,0.0,0.0,0.0,0.0,804.492,,2024,1,9,4,25
10.33,OK,9.17,OK,9.23,OK,0.41,OK,22.19,OK,7.03,OK,12.31,74.89,0.0,0.0,0.0,0.0,0.0,806.439,335.5,2024,1,9,9,17
13.92,OK,3.2,OK,0.2,BDL,0.3,OK,13.17,OK,5.56,OK,11.66,81.8,1.022,1.229,184.5,9.93,0.0,805.404,,2024,1,9,1,56
22.59,OK,3.65,OK,0.2,BDL,0.19,OK,26.75,OK,29.16,OK,15.01,63.5,0.338,1.249,77.1,2.606,0.0,804.132,,2024,1,9,20,1
22.33,OK,1.8,OK,0.2,BDL,0.1,OK,16.54,OK,9.46,OK,16.17,63.52,1.359,2.406,146.1,47.16,0.0,803.52,,2024,1,9,18,43
5.02,OK,10.74,OK,14.44,OK,0.41,OK,25.09,OK,15.03,OK,9.68,85.0,0.116,0.451,65.93,0.28,0.0,806.357,152.8,2024,1,9,8,50
23.46,OK,1.14,OK,0.2,BDL,0.14,OK,14.34,OK,4.14,OK,14.99,65.83,1.283,2.058,195.8,9.96,0.0,805.574,,2024,1,9,0,12
29.56,OK,0.99,OK,0.2,BDL,0.09,OK,6.58,OK,2.0,BDL,20.2,41.1,3.512,5.581,196.7,14.07,0.0,803.356,497.3,2024,1,10,15,28
29.77,OK,0.84,OK,0.2,BDL,0.05,OK,12.03,OK,8.48,OK,16.32,50.24,4.644,5.55,156.0,22.07,0.0,804.513,,2024,1,10,19,49
26.33,OK,1.45,OK,0.2,BDL,0.1,OK,10.29,OK,12.07,OK,14.97,56.53,0.0,0.0,0.0,0.0,0.0,804.982,,2024,1,10,20,36
8.44,OK,9.29,OK,6.58,OK,0.45,OK,2.0,BDL,2.0,BDL,10.55,80.9,0.0,0.0,0.0,0.0,0.0,806.182,230.7,2024,1,10,8,28
25.34,OK,0.84,OK,0.2,BDL,0.05,OK,21.34,OK,11.73,OK,16.86,56.7,3.174,3.697,160.1,12.66,0.0,804.356,,2024,1,10,18,50
29.85,OK,0.85,OK,0.2,BDL,0.08,OK,12.09,OK,15.99,OR,17.71,39.59,4.577,6.042,168.9,6.291,0.0,806.059,869.0,2024,1,10,11,36
28.83,OK,1.12,OK,0.2,BDL,0.1,OK,13.62,OK,2.0,BDL,20.71,41.1,3.893,4.588,225.9,11.73,0.0,803.35,773.2,2024,1,10,14,57
17.37,OK,1.98,OK,0.2,BDL,0.11,OK,9.25,OK,10.24,OK,10.29,86.7,3.994,4.936,215.5,3.713,0.0,804.418,,2024,1,10,3,30
10.62,OK,3.78,OK,0.2,BDL,0.16,OK,6.45,OK,2.0,BDL,8.06,93.0,0.0,0.0,0.0,0.0,0.0,804.758,,2024,1,10,1,28
28.82,OK,1.28,OK,0.2,BDL,0.05,OK,7.83,OK,8.2,OK,15.68,51.69,3.531,4.291,165.3,7.796,0.0,804.894,,2024,1,10,20,16
5.63,OK,6.45,OK,0.45,OK,0.14,OK,2.0,BDL,8.25,OK,7.162,87.7,0.374,1.034,54.65,50.28,0.0,804.896,0.138,2024,1,11,6,1
29.36,OK,1.17,OK,0.2,BDL,0.08,OK,18.85,OK,16.42,OK,17.29,59.67,3.587,4.444,136.9,19.87,0.0,803.901,,2024,1,11,18,52
16.37,OK,0.99,OK,0.2,BDL,0.12,OK,2.0,BDL,2.0,BDL,9.54,81.8,2.043,3.205,196.4,26.76,0.0,804.499,,2024,1,11,3,39
27.41,OK,2.86,OK,0.2,BDL,0.12,OK,8.02,OK,9.19,OK,13.91,69.85,2.109,2.703,198.8,17.27,0.0,805.397,,2024,1,11,22,20
7.54,OK,6.9,OK,6.93,OK,0.36,OK,14.56,OK,9.84,OK,8.09,83.9,1.089,1.208,107.9,7.393,0.0,805.68,165.7,2024,1,11,8,18
13.75,OK,3.72,OK,0.2,BDL,0.33,OK,16.2,OK,18.29,OK,8.6,80.9,0.968,1.26,111.3,2.411,0.0,805.499,,2024,1,11,0,29
5.48,OK,6.92,OK,2.41,OK,0.27,OK,7.98,OK,8.77,OK,5.579,94.9,0.0,0.0,0.0,0.0,0.0,805.279,21.85,2024,1,11,7,42
12.54,OK,4.57,OK,0.2,BDL,0.4,OK,15.58,OK,16.01,OK,9.48,76.82,0.0,0.0,0.0,0.0,0.0,805.56,,2024,1,11,0,13
7.68,OK,6.31,OK,0.69,OK,0.2,OK,8.44,OK,2.0,BDL,7.354,90.5,0.0,0.0,0.0,0.0,0.0,804.813,,2024,1,11,6,27
10.09,OK,4.35,OK,0.2,BDL,0.21,OK,10.41,OK,2.0,BDL,7.533,85.2,0.143,0.471,345.1,0.0,0.0,805.084,,2024,1,11,2,2
5.07,OK,13.67,OK,14.1,OK,0.61,OK,20.5,OK,2.0,BDL,8.45,83.9,0.027,0.082,223.0,0.027,0.0,805.985,149.7,2024,1,12,8,50
25.35,OK,8.22,OK,0.2,BDL,0.18,OK,10.0,OK,7.63,OK,13.74,65.26,0.0,0.0,0.0,0.0,0.0,805.084,,2024,1,12,23,37
13.78,OK,10.19,OK,6.67,OK,0.45,OK,38.65,OK,2.0,BDL,11.15,72.24,0.0,0.0,0.0,0.0,0.0,806.426,358.7,2024,1,12,9,23
39.78,OK,3.34,OK,0.2,BDL,0.09,OK,6.64,OK,2.0,BDL,24.51,27.01,1.051,1.915,246.2,37.19,0.0,802.459,658.6,2024,1,12,15,32
41.84,OK,4.87,OK,0.63,OK,0.18,OK,26.16,OK,8.81,OK,21.31,36.51,0.019,0.092,63.76,15.59,0.0,804.789,840.0,2024,1,12,12,24
13.01,OK,11.08,OK,2.7,OK,0.58,OK,11.4,OK,7.25,OK,8.07,84.8,0.58,0.788,135.9,11.36,0.0,805.508,138.4,2024,1,12,8,1
32.92,OK,2.72,OK,0.2,BDL,0.12,OK,26.55,OK,25.21,OK,18.75,50.41,4.198,4.823,149.4,9.44,0.0,803.152,,2024,1,12,18,51
32.76,OK,5.44,OK,1.39,OK,0.21,OK,26.83,OK,6.17,OK,17.23,47.67,1.384,2.458,352.3,21.53,0.0,805.882,777.7,2024,1,12,11,7
32.53,OK,3.41,OK,0.2,BDL,0.16,OK,8.86,OK,7.07,OK,20.21,45.93,2.266,2.755,161.5,41.51,0.0,802.731,38.86,2024,1,12,18,2
15.21,OK,2.85,OK,0.2,BDL,0.08,OK,12.58,OK,5.84,OK,8.94,89.5,0.0,0.0,0.0,0.0,0.0,804.86,,2024,1,12,2,15
15.55,OK,8.2,OK,0.2,BDL,0.23,OK,10.2,OK,2.0,BDL,10.33,78.81,1.039,1.198,173.8,23.9,0.0,804.492,3.596,2024,1,13,7,19
24.44,OK,5.66,OK,0.2,BDL,0.18,OK,12.11,OK,9.65,OK,12.34,71.58,0.918,1.167,309.4,12.43,0.0,804.608,35.13,2024,1,13,7,45
16.86,OK,4.57,OK,0.2,BDL,0.15,OK,2.0,BDL,5.62,OK,9.4,85.7,0.0,0.0,0.0,0.0,0.0,803.833,,2024,1,13,3,43
17.16,OK,5.22,OK,0.2,BDL,0.15,OK,7.19,OK,15.47,OK,9.83,81.3,1.758,2.079,129.9,8.17,0.0,804.03,,2024,1,13,5,32
14.88,OK,15.03,OK,7.42,OK,0.37,OK,16.5,OK,14.24,OK,12.84,67.06,0.623,0.799,47.36,1.007,0.0,804.982,278.2,2024,1,13,8,28
23.85,OK,4.89,OK,0.2,BDL,0.18,OK,25.53,OK,10.89,OK,12.53,72.23,0.0,0.0,0.0,0.0,0.0,805.016,,2024,1,13,0,10
19.95,OK,6.62,OK,0.2,BDL,0.15,OK,7.48,OK,11.45,OK,13.45,56.95,0.998,1.28,205.3,9.05,0.0,806.043,,2024,1,13,23,57
37.45,OK,2.79,OK,0.2,BDL,0.1,OK,32.73,OK,2.0,BDL,21.99,31.75,3.533,3.912,178.6,27.67,0.0,803.037,357.5,2024,1,13,15,40
13.12,OK,13.63,OK,4.88,OK,0.36,OK,21.95,OK,21.51,OK,11.47,72.27,0.138,0.43,22.19,0.186,0.0,804.901,206.6,2024,1,13,8,16
33.9,OK,2.96,OK,0.2,BDL,0.08,OK,9.76,OK,2.0,BDL,21.78,33.32,3.951,5.274,173.5,31.93,0.0,804.064,919.0,2024,1,13,12,40
18.18,OK,7.09,OK,0.2,BDL,0.18,OK,17.72,OK,5.14,OK,12.21,62.82,0.044,0.266,196.5,0.0,0.0,805.975,,2024,1,14,22,36
20.81,OK,3.67,OK,0.2,BDL,0.13,OK,14.22,OK,2.0,BDL,9.71,70.34,1.085,1.26,118.9,8.97,0.0,805.832,71.5,2024,1,14,8,9
41.5,OK,2.61,OK,0.2,BDL,0.07,OK,11.13,OK,5.25,OK,21.44,22.65,0.186,0.44,347.9,62.19,0.0,803.37,581.3,2024,1,14,15,13
10.21,OK,16.79,OK,16.11,OK,0.44,OK,11.43,OK,2.0,BDL,13.59,57.55,0.0,0.0,0.0,0.0,0.0,806.376,386.3,2024,1,14,9,35
31.56,OK,1.42,OK,0.2,BDL,0.1,OK,8.45,OK,12.51,OK,21.31,34.29,2.891,3.564,199.7,20.06,0.0,803.425,346.9,2024,1,14,17,14
37.75,OK,2.41,OK,0.2,BDL,0.07,OK,19.68,OK,10.47,OK,20.45,26.26,2.695,3.052,243.1,18.77,0.0,804.866,435.2,2024,1,14,13,2
30.51,OK,2.18,OK,0.2,BDL,0.11,OK,17.52,OK,13.7,OK,17.62,43.49,0.92,1.331,342.3,13.89,0.0,804.486,,2024,1,14,19,17
38.42,OK,2.82,OK,0.2,BDL,0.07,OK,10.18,OK,5.65,OK,22.86,24.32,0.478,2.499,267.6,1.784,0.0,803.173,494.1,2024,1,14,15,50
40.21,OK,2.67,OK,0.2,BDL,0.07,OK,11.42,OK,2.0,BDL,21.65,23.52,1.37,2.396,336.2,12.81,0.0,803.343,348.0,2024,1,14,15,6
23.08,OK,9.1,OK,4.05,OK,0.23,OK,24.41,OK,2.0,BDL,16.74,44.47,0.0,0.0,0.0,0.0,0.0,806.2,387.6,2024,1,14,10,1
21.5,OK,5.96,OK,0.2,BDL,0.41,OK,22.75,OK,13.64,OK,17.38,45.66,0.377,0.573,311.4,0.026,0.0,804.336,,2024,1,15,19,51
18.73,OK,2.7,OK,0.2,BDL,0.09,OK,13.1,OK,12.56,OK,9.07,71.94,0.0,0.0,0.0,0.0,0.0,805.649,,2024,1,15,1,24
5.03,OK,12.94,OK,7.1,OK,0.43,OK,26.86,OK,5.98,OK,6.692,83.7,0.555,0.758,271.1,0.237,0.0,806.519,24.34,2024,1,15,7,47
18.68,OK,1.95,OK,0.2,BDL,0.08,OK,6.31,OK,7.4,OK,8.48,74.47,0.213,0.86,258.4,0.767,0.0,805.343,,2024,1,15,3,3
56.08,OK,3.42,OK,0.2,BDL,0.1,OK,15.7,OK,6.06,OK,25.55,15.86,3.313,3.738,152.1,24.95,0.0,803.023,768.6,2024,1,15,14,49
18.05,OK,5.56,OK,0.2,BDL,0.13,OK,2.0,BDL,2.0,BDL,10.18,69.33,0.171,0.522,35.71,0.0,0.0,805.737,,2024,1,15,0,23
12.09,OK,6.87,OK,2.83,OK,0.35,OK,13.13,OK,9.0,OK,10.35,66.56,0.0,0.0,0.0,0.0,0.0,806.818,196.1,2024,1,15,8,18
44.86,OK,1.99,OK,0.2,BDL,0.02,BDL,11.58,OK,9.13,OK,26.26,12.0,3.652,4.024,92.9,13.58,0.0,802.826,412.8,2024,1,15,16,40
13.84,OK,5.9,OK,0.2,BDL,0.13,OK,22.04,OK,6.39,OK,7.66,76.47,0.007,0.041,91.6,0.0,0.0,806.091,,2024,1,15,6,32
21.25,OK,2.06,OK,0.2,BDL,0.11,OK,7.39,OK,2.0,BDL,8.21,77.65,2.277,2.796,245.4,7.434,0.0,805.513,,2024,1,15,2,54
56.8,OK,2.85,OK,0.2,BDL,0.1,OK,26.44,OK,9.27,OK,26.07,14.17,4.635,5.417,196.3,9.05,0.0,802.969,438.6,2024,1,16,15,5
29.07,OK,8.43,OK,3.71,OK,0.35,OK,15.27,OK,8.93,OK,16.37,51.66,0.212,0.563,177.3,24.12,0.0,806.743,653.0,2024,1,16,10,20
3.8,OK,14.79,OK,6.03,OK,0.44,OK,10.44,OK,8.65,OK,7.303,80.3,0.0,0.0,0.0,0.0,0.0,805.479,,2024,1,16,6,47
20.32,OK,8.69,OK,0.2,BDL,0.72,OK,30.79,OK,28.68,OK,12.91,66.26,1.05,1.198,235.5,12.99,0.0,806.336,,2024,1,16,23,17
