O3,O3_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg,Year,Month,Day,Hour,Minute
47.09,OK,0.87,OK,0.2,BDL,0.26,OK,58.44,OK,13.87,OK,25.46,20.93,7.661,9.23,197.9,6.922,0.0,803.484,1058.0,2024,4,9,14,9
35.97,OK,3.31,OK,0.2,BDL,0.25,OK,16.03,OK,10.33,OK,18.95,68.88,0.0,0.0,0.0,0.0,0.0,806.378,,2023,8,16,21,4
54.85,OK,3.54,OK,0.2,BDL,0.37,OK,18.85,OK,8.1,OK,22.39,28.42,1.737,3.348,191.5,12.0,0.0,807.472,412.4,2024,1,28,15,38
6.07,OK,1.73,OK,0.2,BDL,0.34,OK,21.54,OK,12.73,OK,14.13,93.3,0.0,0.0,0.0,0.0,0.0,809.675,,2023,8,7,5,21
44.77,OK,1.93,OK,0.2,BDL,0.25,OK,32.01,OK,22.48,OK,22.94,47.38,2.374,2.785,200.0,13.65,0.0,805.654,,2023,6,23,22,23
86.56,OK,5.07,OK,0.2,BDL,0.37,OK,24.42,OK,22.36,OK,26.64,40.37,1.9,2.877,277.4,28.74,0.0,804.601,819.0,2023,9,22,15,0
32.36,OK,2.69,OK,0.2,BDL,0.64,OK,46.18,OK,38.06,OK,13.44,50.7,0.0,0.0,0.0,0.0,0.0,804.03,,2024,4,27,5,54
47.77,OK,2.61,OK,0.2,BDL,0.41,OK,45.16,OK,22.1,OK,22.42,37.12,0.099,0.41,271.6,0.008,0.0,804.98,,2024,4,25,21,17
10.29,OK,10.98,OK,4.72,OK,0.5,OK,13.54,OK,7.97,OK,8.83,79.17,0.0,0.0,0.0,0.0,0.0,805.442,96.5,2024,1,12,8,16
44.84,OK,11.81,OK,3.45,OK,0.53,OK,67.69,OK,29.1,OK,18.15,39.94,1.335,1.782,78.94,24.84,0.0,809.526,694.4,2024,4,12,9,33
28.03,OK,7.86,OK,0.2,BDL,0.48,OK,47.2,OK,35.5,OK,17.66,51.5,0.894,1.055,196.5,5.118,0.0,806.262,,2024,4,23,1,50
9.05,OK,5.05,OK,0.2,BDL,0.31,OK,4.0,OK,2.0,BDL,8.84,93.6,0.452,0.768,217.5,18.39,0.0,807.084,,2023,12,10,5,38
26.38,OK,0.88,OK,0.2,BDL,0.22,OK,2.0,BDL,2.0,BDL,11.74,78.11,1.758,2.048,206.9,12.98,0.0,804.941,,2023,12,27,2,11
49.17,OK,3.36,OK,0.2,BDL,0.24,OK,19.76,OK,16.26,OK,9.84,53.02,1.311,1.413,234.0,5.556,0.0,805.159,,2024,2,23,4,10
1.69,OK,7.43,OK,5.04,OK,0.36,OK,7.53,OK,17.38,OK,11.69,96.1,0.913,1.044,197.9,1.393,0.0,807.131,,2023,11,13,6,14
19.9,OK,0.2,BDL,0.2,BDL,0.15,OK,2.0,BDL,15.99,OR,15.91,82.4,0.579,1.126,99.4,15.77,0.0,800.003,4.701,2023,10,11,7,0
60.83,OK,3.79,OK,0.2,BDL,0.22,OK,42.75,OK,36.84,OK,22.0,58.49,2.86,3.482,323.8,16.65,0.0,802.954,401.1,2023,11,9,15,30
10.06,OK,5.08,OK,1.19,OK,0.24,OK,11.83,OK,15.99,OR,7.595,90.8,2.403,2.918,175.2,8.01,0.0,804.902,,2024,1,11,6,41
44.21,OK,5.67,OK,0.81,OK,0.41,OK,70.6,OK,26.99,OK,19.15,43.57,0.78,1.137,351.8,15.1,0.0,806.397,353.1,2023,5,4,8,8
53.21,OK,3.33,OK,0.2,BDL,0.31,OK,45.6,OK,8.03,OK,24.93,41.37,2.673,3.103,324.8,13.5,0.0,805.234,824.0,2023,6,15,10,4
41.33,OK,1.41,OK,0.2,BDL,0.32,OK,29.71,OK,30.22,OK,17.76,72.4,5.367,7.291,280.5,8.1,0.0,805.082,,2023,6,6,2,46
21.56,OK,3.89,OK,0.2,BDL,0.23,OK,10.16,OK,12.72,OK,16.46,79.49,1.659,1.843,101.9,4.292,0.0,807.104,,2023,10,15,3,32
17.64,OK,1.03,OK,0.2,BDL,0.37,OK,14.76,OK,6.72,OK,15.18,94.0,0.336,0.471,163.5,0.014,0.0,806.648,,2023,8,15,3,20
32.75,OK,3.09,OK,0.2,BDL,0.25,OK,7.08,OK,4.67,OK,15.65,81.6,2.668,2.97,107.6,10.44,0.0,805.635,,2023,10,8,23,33
68.3,OK,5.43,OK,0.2,BDL,0.24,OK,17.12,OK,2.0,BDL,21.45,29.56,1.417,1.72,32.44,7.767,0.0,804.56,334.8,2023,12,18,16,22
16.4,OK,17.92,OK,0.2,BDL,0.55,OK,26.55,OK,9.71,OK,17.98,59.41,3.268,3.922,162.6,8.46,0.0,806.791,,2023,11,14,20,21
25.02,OK,0.44,OK,0.2,BDL,0.23,OK,13.32,OK,9.88,OK,21.62,62.81,3.692,4.116,225.9,15.8,0.0,803.551,278.5,2023,10,21,17,19
47.93,OK,3.27,OK,0.2,BDL,0.29,OK,23.91,OK,11.06,OK,23.34,45.59,1.734,2.703,108.3,14.53,0.0,804.887,183.7,2023,11,13,16,45
22.85,OK,2.38,OK,0.2,BDL,0.27,OK,12.46,OK,14.94,OK,15.31,87.6,0.0,0.0,0.0,0.0,0.0,805.69,,2023,9,28,1,41
39.47,OK,9.63,OK,2.58,OK,0.45,OK,18.72,OK,21.32,OK,19.4,71.8,1.285,1.505,56.24,10.2,0.0,806.866,520.2,2023,10,6,10,17
43.96,OK,1.69,OK,0.2,BDL,0.31,OK,2.0,BDL,22.61,OK,23.39,52.96,1.717,2.836,164.2,16.36,0.0,805.098,312.1,2023,8,3,16,9
29.14,OK,9.74,OK,3.63,OK,0.44,OK,23.47,OK,16.59,OK,16.9,62.77,1.125,2.048,109.9,19.76,0.0,807.764,688.3,2023,12,4,11,12
45.7,OK,8.65,OK,0.2,BDL,0.29,OK,30.77,OK,16.9,OK,14.52,47.04,1.099,1.311,184.7,1.037,0.0,806.546,,2023,12,21,21,47
54.66,OK,2.91,OK,0.2,BDL,0.26,OK,10.46,OK,7.8,OK,30.69,26.51,1.647,2.202,46.84,5.742,0.0,803.31,935.0,2023,6,21,14,47
27.45,OK,8.11,OK,3.53,OK,0.39,OK,21.26,OK,24.01,OK,17.05,84.7,0.265,1.106,331.7,8.46,0.0,808.934,623.6,2023,9,2,9,25
49.48,OK,2.28,OK,0.2,BDL,0.21,OK,18.17,OK,10.9,OK,23.16,53.57,4.014,5.14,297.7,14.3,0.0,805.748,106.0,2023,8,9,18,32
49.88,OK,2.45,OK,0.2,BDL,0.38,OK,50.2,OK,38.0,OK,20.6,45.91,0.911,1.526,118.3,32.9,0.0,807.989,235.9,2023,5,9,9,18
32.52,OK,0.97,OK,0.2,BDL,0.27,OK,2.0,BDL,15.99,OR,25.53,22.26,3.284,4.26,308.9,19.21,0.0,805.642,449.6,2024,1,27,16,43
22.29,OK,4.26,OK,0.2,BDL,0.49,OK,5.43,OK,9.53,OK,10.41,88.5,4.093,4.864,239.2,14.97,0.0,805.737,,2024,2,16,20,2
34.9,OK,1.85,OK,0.2,BDL,0.06,OK,6.53,OK,12.2,OK,19.41,69.76,1.277,2.12,103.9,45.52,0.0,805.513,,2023,7,6,21,7
20.27,OK,7.92,OK,0.2,BDL,0.42,OK,35.19,OK,38.29,OK,12.85,83.3,0.0,0.0,0.0,0.0,0.0,805.9,,2023,12,24,22,3
51.8,OK,2.32,OK,0.2,BDL,0.26,OK,29.09,OK,29.63,OK,20.06,52.28,4.364,5.038,186.5,6.343,0.0,802.989,518.9,2023,12,23,15,46
58.64,OK,1.29,OK,0.2,BDL,0.3,OK,25.44,OK,22.65,OK,23.43,38.84,1.968,2.499,318.4,9.62,0.0,804.975,905.0,2023,11,20,12,6
32.87,OK,3.57,OK,0.2,BDL,0.34,OK,17.34,OK,17.52,OK,16.86,87.4,3.495,5.079,155.4,18.52,0.1,809.961,2.259,2023,7,25,22,13
18.39,OK,4.22,OK,0.2,BDL,0.24,OK,15.47,OK,11.06,OK,16.36,79.62,0.864,0.891,244.3,4.476,0.0,806.016,,2023,10,2,6,15
13.22,OK,9.44,OK,0.2,BDL,0.46,OK,13.29,OK,2.0,BDL,13.71,74.8,0.288,0.901,185.4,9.32,0.0,807.818,,2023,12,9,21,56
33.93,OK,0.95,OK,0.2,BDL,0.36,OK,22.18,OR,5.96,OK,23.26,46.35,3.111,3.789,148.8,14.09,0.0,804.979,297.7,2023,8,3,17,0
17.95,OK,2.15,OK,0.2,BDL,0.09,OK,6.32,OK,8.73,OK,8.68,76.69,0.0,0.0,0.0,0.0,0.0,805.54,,2024,1,15,5,2
45.25,OK,1.79,OK,0.2,BDL,0.25,OK,35.36,OK,28.26,OK,20.69,35.82,1.824,2.427,131.0,53.51,0.0,804.434,,2024,3,3,19,19
25.88,OK,3.16,OK,0.2,BDL,0.4,OK,19.97,OK,18.14,OK,11.96,56.14,0.145,0.328,262.5,5.689,0.0,806.75,,2024,1,25,0,19
14.85,OK,5.22,OK,0.2,BDL,0.5,OK,21.81,OK,15.99,OR,7.739,69.47,1.017,1.116,150.5,1.527,0.0,806.485,0.277,2024,1,26,6,44
53.24,OK,1.17,OK,0.2,BDL,0.33,OK,26.05,OK,20.43,OK,22.31,30.51,1.611,2.673,218.2,12.75,0.0,806.377,,2024,4,20,22,42
22.09,OK,0.61,OK,0.2,BDL,0.24,OK,8.39,OK,9.32,OK,18.7,70.61,0.688,0.87,47.2,4.75,0.0,803.424,,2023,10,23,19,31
29.75,OK,0.9,OK,0.2,BDL,0.18,OK,12.17,OK,7.48,OK,23.4,51.58,1.702,2.908,133.0,34.13,0.0,803.827,475.6,2023,9,4,15,15
13.24,OK,4.25,OK,0.2,BDL,0.26,OK,14.5,OK,17.96,OK,17.05,89.9,0.0,0.0,0.0,0.0,0.0,804.431,,2023,8,28,1,20
60.76,OK,1.14,OK,0.2,BDL,0.38,OK,53.7,OK,44.18,OK,27.63,26.18,1.319,1.925,188.5,28.35,0.0,802.805,164.1,2023,5,4,17,30
15.62,OK,10.12,OK,0.2,BDL,0.76,OK,34.97,OK,35.77,OK,14.84,82.0,0.0,0.0,0.0,0.0,0.0,805.242,,2023,5,24,5,42
34.89,OK,9.78,OK,0.2,BDL,0.25,OK,26.69,OK,16.73,OK,15.11,54.47,1.794,1.874,142.2,1.838,0.0,805.792,,2023,12,17,19,36
17.93,OK,8.99,OK,0.2,BDL,0.4,OK,17.73,OK,11.29,OK,13.57,74.69,1.109,1.188,172.1,1.384,0.0,806.914,,2023,12,11,0,4
7.17,OK,5.46,OK,0.2,BDL,0.39,OK,31.03,OK,28.86,OK,14.86,97.2,0.493,0.594,12.23,0.095,0.0,805.07,,2023,10,26,0,42
27.77,OK,1.88,OK,0.2,BDL,0.49,OK,24.67,OK,19.49,OK,18.84,48.15,3.045,3.461,135.6,11.95,0.0,803.71,175.6,2024,2,16,14,45
63.8,OK,4.86,OK,0.2,BDL,0.29,OK,27.43,OK,17.42,OK,25.82,24.81,3.594,3.973,177.5,6.518,0.0,803.778,97.1,2023,11,17,17,31
14.28,OK,6.59,OK,0.2,BDL,0.6,OK,22.6,OK,11.23,OK,9.91,75.67,0.0,0.0,0.0,0.0,0.0,807.165,,2023,11,4,4,22
6.53,OK,1.98,OK,0.2,BDL,0.33,OK,5.02,OK,8.81,OK,15.29,92.8,0.0,0.0,0.0,0.0,0.0,807.764,,2023,8,5,1,41
23.47,OK,5.67,OK,0.2,BDL,0.4,OK,25.29,OK,19.28,OK,10.75,62.78,0.0,0.0,0.0,0.0,0.0,804.635,,2024,3,10,5,13
49.34,OK,5.76,OK,0.2,BDL,0.37,OK,36.13,OK,25.26,OK,18.58,37.87,3.714,5.151,192.2,20.36,0.0,807.397,356.5,2024,1,20,14,11
29.01,OK,1.07,OK,0.2,BDL,0.33,OK,12.82,OK,19.13,OK,21.29,37.56,0.0,0.0,0.0,0.0,0.0,803.553,,2024,4,10,20,21
23.55,OK,6.71,OK,0.2,BDL,1.03,OK,16.19,OK,13.34,OK,10.94,68.02,0.87,1.034,242.1,6.155,0.0,807.771,,2024,2,15,3,50
49.5,OK,3.36,OK,0.2,BDL,0.24,OK,24.78,OK,8.89,OK,21.25,28.06,0.727,1.106,140.5,22.34,0.0,805.234,979.0,2024,3,5,11,25
40.21,OK,1.15,OK,0.2,BDL,0.29,OK,42.65,OK,24.84,OK,26.55,31.7,5.414,6.666,174.6,5.076,0.0,804.676,1094.0,2024,4,2,13,23
21.64,OK,1.4,OK,0.2,BDL,0.23,OK,8.59,OK,14.31,OK,18.82,69.82,0.736,1.034,147.4,18.47,0.0,803.377,,2023,10,23,19,16
17.58,OK,4.9,OK,0.2,BDL,0.3,OK,18.05,OK,9.59,OK,9.17,74.77,0.0,0.0,0.0,0.0,0.0,806.438,,2023,11,16,5,20
55.23,OK,2.89,OK,0.2,BDL,0.02,BDL,29.62,OK,19.63,OK,22.11,48.2,2.871,3.236,2.598,6.336,0.0,805.269,20.47,2023,7,12,19,6
47.85,OK,1.04,OK,0.2,BDL,0.26,OK,37.29,OK,19.05,OK,29.75,33.87,2.966,3.369,149.5,16.74,0.0,803.179,649.6,2023,6,16,16,15
35.29,OK,1.83,OK,0.2,BDL,0.37,OK,9.95,OK,13.41,OK,22.08,27.61,4.052,4.762,142.8,22.15,0.0,801.623,183.5,2024,2,11,17,51
36.03,OK,10.18,OK,2.4,OK,0.59,OK,44.05,OK,13.84,OK,13.17,59.32,0.0,0.0,0.0,0.0,0.0,808.076,428.3,2023,12,21,9,19
9.25,OK,10.24,OK,2.08,OK,0.9,OK,6.01,OK,5.51,OK,6.588,83.8,0.701,1.106,73.32,7.853,0.0,806.943,17.52,2024,1,4,7,44
45.45,OK,2.32,OK,0.2,BDL,0.27,OK,39.48,OK,29.09,OK,26.3,41.64,3.104,3.758,181.7,11.87,0.0,803.702,7.974,2023,6,16,19,10
46.87,OK,3.77,OK,0.2,BDL,0.37,OK,54.93,OK,46.79,OK,20.79,50.54,0.0,0.0,0.0,0.0,0.0,808.652,,2023,5,19,22,24
39.64,OK,0.95,OK,0.2,BDL,0.17,OK,16.88,OK,20.82,OK,22.63,21.89,2.203,3.082,298.8,14.8,0.0,805.574,995.0,2024,3,4,11,26
31.77,OK,1.1,OK,0.2,BDL,0.3,OK,12.13,OK,4.17,OK,22.26,38.22,4.277,5.366,276.9,12.68,0.0,804.547,1122.0,2024,1,23,13,59
69.64,OK,3.84,OK,0.2,BDL,0.3,OK,31.03,OK,27.67,OK,26.72,34.72,1.852,2.365,40.19,12.22,0.0,804.337,1057.0,2023,5,24,13,18
54.21,OK,1.08,OK,0.2,BDL,0.21,OK,18.47,OK,55.85,OK,21.83,59.51,2.34,3.328,251.6,4.643,0.0,804.457,80.9,2023,9,3,17,51
54.78,OK,3.73,OK,0.2,BDL,0.18,OK,20.46,OK,11.96,OK,26.11,30.11,3.722,5.11,183.6,7.618,0.0,803.75,63.98,2023,9,27,17,16
14.6,OK,10.36,OK,0.2,BDL,0.24,OK,13.59,OK,10.09,OK,14.01,56.12,0.0,0.0,0.0,0.0,0.0,805.996,,2024,1,13,22,13
30.48,OK,6.28,OK,1.74,OK,0.49,OK,21.39,OK,15.35,OK,14.1,65.27,0.0,0.0,0.0,0.0,0.0,811.416,678.1,2024,1,28,10,28
78.88,OK,6.16,OK,0.2,BDL,0.31,OK,21.16,OK,6.0,OK,25.14,35.28,0.02,0.092,133.9,0.443,0.0,805.226,449.3,2023,9,13,14,15
45.83,OK,2.15,OK,0.2,BDL,0.5,OK,57.72,OK,13.5,OK,23.4,30.63,5.762,7.281,162.7,15.83,0.0,803.628,974.0,2024,2,15,15,34
49.67,OK,11.76,OK,0.2,BDL,0.37,OK,93.19,OK,26.58,OK,21.09,34.93,2.415,2.98,28.13,11.23,0.0,809.532,,2024,2,20,19,17
47.75,OK,2.0,OK,0.2,BDL,0.27,OK,29.14,OK,24.37,OK,18.15,55.05,2.809,3.174,218.3,8.05,0.0,805.232,,2023,5,18,0,13
27.69,OK,1.85,OK,0.2,BDL,0.29,OK,10.77,OK,6.96,OK,19.46,80.8,1.696,2.079,287.0,6.353,0.0,805.649,,2023,10,5,22,57
53.98,OK,2.2,OK,0.2,BDL,0.4,OK,45.52,OK,24.68,OK,22.73,29.6,1.109,1.29,120.9,7.494,0.0,806.198,,2024,4,24,21,51
20.95,OK,0.89,OK,0.2,BDL,0.21,OK,8.4,OK,12.64,OK,15.62,91.1,0.0,0.0,0.0,0.0,0.0,806.064,,2023,9,6,4,25
15.51,OK,3.67,OK,0.2,BDL,0.25,OK,16.05,OK,13.59,OK,17.02,81.9,0.242,0.44,85.9,2.651,0.0,807.75,,2023,9,17,21,52
33.08,OK,1.96,OK,0.2,BDL,0.3,OK,22.11,OK,20.45,OK,11.53,58.71,0.0,0.0,0.0,0.0,0.0,803.452,,2024,3,6,3,3
31.03,OK,4.7,OK,0.2,BDL,0.26,OK,8.44,OK,15.99,OR,15.4,75.34,2.951,3.359,68.36,3.579,0.0,806.889,,2023,10,7,22,54
11.15,OK,4.27,OK,0.2,BDL,0.36,OK,5.85,OK,4.76,OK,9.13,92.9,0.807,0.922,210.5,1.65,0.0,807.009,,2023,12,10,5,31
34.12,OK,3.65,OK,0.2,BDL,0.29,OK,26.69,OK,15.41,OK,14.95,47.0,0.0,0.0,0.0,0.0,0.0,807.369,,2024,3,3,1,1
32.08,OK,2.71,OK,0.7,OK,0.25,OK,20.07,OK,22.77,OK,21.86,69.98,1.079,2.017,231.5,37.23,0.0,803.924,,2023,9,20,19,2
15.9,OK,15.72,OK,4.42,OK,0.48,OK,4.0,OK,8.43,OK,15.03,82.7,1.121,1.731,38.58,16.21,0.0,804.941,159.1,2023,10,9,8,24
58.53,OK,0.94,OK,0.2,BDL,0.28,OK,35.09,OK,30.73,OK,26.64,17.77,1.802,2.468,324.1,35.56,0.0,804.973,501.8,2024,4,26,13,5
5.81,OK,6.08,OK,0.41,OK,0.36,OK,16.09,OK,9.93,OK,13.13,94.1,1.149,1.26,201.3,5.685,0.0,806.662,,2023,9,9,5,22
46.65,OK,1.27,OK,0.2,BDL,0.22,OK,19.7,OK,14.91,OK,27.35,14.6,2.9,5.806,284.3,26.07,0.0,803.775,966.0,2024,4,8,14,48
43.23,OK,3.27,OK,0.2,BDL,0.2,OK,29.5,OK,32.04,OK,19.61,75.18,3.476,3.84,343.3,18.71,0.0,805.628,7.513,2023,7,4,19,16
30.16,OK,8.32,OK,4.09,OK,0.38,OK,2.0,BDL,2.0,BDL,19.42,73.09,2.702,3.328,119.8,7.873,0.0,805.485,605.8,2023,10,13,10,22
31.01,OK,4.64,OK,0.2,BDL,0.34,OK,42.3,OK,37.03,OK,20.52,60.14,1.263,1.352,232.5,18.15,0.0,805.545,,2023,6,22,23,43
12.98,OK,9.2,OK,0.2,BDL,0.44,OK,26.2,OK,15.03,OK,9.76,62.86,1.176,1.28,250.3,1.141,0.0,806.696,,2024,1,26,0,50
23.45,OK,4.38,OK,0.2,BDL,0.55,OK,43.54,OK,36.39,OK,14.32,58.54,0.893,1.167,290.5,21.23,0.0,806.498,4.333,2024,4,20,6,27
39.54,OK,1.07,OK,0.2,BDL,0.33,OK,17.29,OK,11.74,OK,20.63,35.51,3.949,5.53,299.0,16.89,0.0,800.153,461.0,2024,2,3,16,40
64.8,OK,1.97,OK,0.2,BDL,0.45,OK,52.01,OK,30.54,OK,27.74,32.52,0.544,0.891,99.8,9.38,0.0,805.603,1025.0,2024,4,15,11,50
54.1,OK,3.3,OK,0.2,BDL,0.24,OK,23.67,OK,17.25,OK,19.98,45.0,2.734,3.164,191.2,20.96,0.0,803.812,28.07,2023,12,19,17,47
36.5,OK,1.02,OK,0.2,BDL,0.23,OK,4.08,OK,2.0,BDL,20.93,29.98,2.867,3.338,277.9,23.01,0.0,805.336,887.0,2024,1,3,13,21
46.24,OK,11.65,OK,2.84,OK,0.43,OK,25.01,OK,22.65,OK,18.9,70.19,0.44,1.126,13.61,0.014,0.0,806.043,651.1,2023,6,28,9,18
83.44,OK,5.35,OK,0.2,BDL,0.22,OK,22.66,OK,5.71,OK,26.18,12.21,3.55,4.874,48.63,10.5,0.0,808.662,808.0,2024,2,20,15,27
41.62,OK,2.72,OK,0.2,BDL,0.25,OK,13.52,OK,9.06,OK,22.8,58.7,2.429,3.246,163.0,10.53,0.0,804.092,32.13,2023,8,14,18,41
60.95,OK,3.18,OK,0.2,BDL,0.2,OK,13.73,OK,7.8,OK,24.26,41.49,1.85,2.376,180.9,22.98,0.0,802.864,880.0,2023,10,29,14,6
13.6,OK,5.43,OK,0.64,OK,0.14,OK,7.89,OK,8.44,OK,15.55,83.9,0.0,0.0,0.0,0.0,0.0,807.095,33.65,2023,7,15,6,46
58.37,OK,1.68,OK,0.2,BDL,0.25,OK,28.25,OK,25.44,OK,30.25,25.87,2.519,2.939,187.4,24.42,0.0,803.895,1045.0,2023,6,10,14,16
37.63,OK,0.42,OK,0.2,BDL,0.21,OK,23.12,OK,16.64,OK,19.58,62.24,2.212,2.488,169.1,41.27,0.0,805.208,54.39,2023,8,19,17,23
14.26,OK,5.56,OK,0.2,BDL,0.29,OK,5.26,OK,2.0,BDL,13.01,89.9,0.07,0.174,76.34,0.018,0.0,808.22,,2023,12,3,23,50
39.62,OK,6.8,OK,1.62,OK,0.32,OK,31.76,OK,2.0,BDL,19.08,71.85,2.934,3.441,14.58,13.53,0.0,808.131,404.1,2023,9,8,10,2
17.6,OK,7.65,OK,0.2,BDL,0.55,OK,34.22,OK,32.45,OK,8.98,83.8,0.0,0.0,0.0,0.0,0.0,805.485,,2023,12,23,5,53
19.41,OK,2.87,OK,0.2,BDL,0.23,OK,22.68,OK,6.48,OK,16.19,75.89,0.217,0.41,194.0,0.1,0.0,807.812,,2023,9,25,22,59
75.16,OK,6.4,OK,0.2,BDL,0.34,OK,32.38,OK,20.49,OK,21.65,37.15,2.253,2.826,118.3,14.38,0.0,803.874,686.9,2023,12,19,14,43
46.53,OK,1.9,OK,0.2,BDL,0.26,OK,13.09,OK,22.29,OK,17.88,41.86,3.541,4.065,166.9,17.66,0.0,805.944,,2024,3,3,22,10
25.4,OK,5.4,OK,0.2,BDL,0.37,OK,20.24,OK,17.02,OK,18.03,82.9,0.932,1.341,117.0,12.7,0.0,807.363,,2023,8,4,0,0
11.06,OK,7.24,OK,0.2,BDL,0.28,OK,22.18,OR,16.16,OK,16.49,92.1,0.0,0.0,0.0,0.0,0.0,806.186,,2023,6,27,0,44
5.17,OK,2.5,OK,0.2,BDL,0.37,OK,2.0,BDL,2.0,BDL,15.31,94.5,0.0,0.0,0.0,0.0,0.0,807.308,,2023,8,5,2,13
