O3,O3_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg,Year,Month,Day,Hour,Minute
41.17,OK,2.28,OK,0.2,BDL,0.05,OK,2.0,BDL,2.0,BDL,21.38,23.05,0.357,0.748,194.4,64.6,0.0,803.615,377.3,2024,1,14,14,23
21.57,OK,7.47,OK,0.58,OK,0.52,OK,56.43,OK,25.1,OK,14.41,64.13,1.48,1.618,144.7,1.422,0.0,809.628,82.5,2024,4,13,6,56
34.66,OK,5.56,OK,1.25,OK,0.38,OK,44.67,OK,31.43,OK,22.43,57.87,2.222,2.54,352.9,4.332,0.0,806.689,515.3,2023,6,16,8,47
55.94,OK,1.28,OK,0.2,BDL,0.28,OK,36.83,OK,28.52,OK,26.95,23.79,0.886,1.577,3.906,18.1,0.0,804.745,190.9,2023,5,9,14,5
20.9,OK,3.54,OK,0.2,BDL,0.1,OK,12.44,OK,10.36,OK,15.93,85.1,0.0,0.0,0.0,0.0,0.0,807.006,,2023,7,4,0,52
19.09,OK,2.35,OK,0.2,BDL,0.16,OK,12.6,OK,5.81,OK,13.86,80.6,0.0,0.0,0.0,0.0,0.0,807.573,,2023,9,11,3,14
12.77,OK,5.81,OK,0.2,BDL,0.3,OK,20.22,OK,2.0,BDL,16.64,77.22,0.975,1.362,29.8,10.96,0.0,804.145,,2023,10,23,21,17
32.59,OK,11.3,OK,0.2,BDL,0.36,OK,29.49,OK,24.21,OK,20.26,65.5,1.072,1.167,94.8,4.134,0.0,804.792,34.29,2023,8,21,18,23
34.36,OK,1.18,OK,0.2,BDL,0.23,OK,14.29,OK,13.93,OK,20.13,74.9,0.951,1.352,290.2,14.14,0.0,806.816,,2023,8,10,20,43
32.11,OK,17.6,OK,5.38,OK,0.7,OK,32.99,OK,4.04,OK,15.21,52.49,0.594,0.891,113.3,0.02,0.0,809.403,467.4,2024,2,22,9,9
36.42,OK,3.99,OK,0.2,BDL,0.27,OK,2.0,BDL,12.76,OK,18.63,71.04,2.403,3.277,108.4,30.37,0.0,806.098,13.41,2023,8,20,18,40
13.61,OK,2.52,OK,0.2,BDL,0.25,OK,21.07,OK,19.56,OK,14.06,91.0,0.0,0.0,0.0,0.0,0.0,805.417,,2023,9,28,4,0
37.31,OK,8.71,OK,0.2,BDL,0.38,OK,32.72,OK,26.69,OK,17.78,68.18,1.113,1.454,307.9,5.793,0.0,808.137,,2023,5,21,2,23
19.13,OK,5.08,OK,0.2,BDL,0.31,OK,19.71,OK,12.68,OK,10.26,75.23,0.439,0.563,290.7,0.295,0.0,807.009,,2023,11,4,3,36
23.86,OK,10.42,OK,5.05,OK,0.17,OK,18.51,OK,6.05,OK,18.2,68.46,1.198,1.546,179.8,8.85,0.0,808.409,419.0,2023,7,17,8,22
17.59,OK,5.75,OK,0.2,BDL,0.28,OK,26.43,OK,15.01,OK,12.26,86.9,0.113,0.389,125.5,0.0,0.0,808.825,2.028,2023,12,5,7,19
36.78,OK,2.84,OK,0.2,BDL,0.39,OK,13.4,OK,13.26,OK,6.494,39.61,0.0,0.0,0.0,0.0,0.0,805.012,,2024,2,5,6,48
89.16,OK,4.35,OK,0.2,BDL,0.24,OK,35.95,OK,16.98,OK,27.5,14.04,3.557,4.444,166.3,16.32,0.0,804.316,625.3,2024,2,22,16,12
20.51,OK,3.44,OK,0.2,BDL,0.49,OK,4.89,OK,5.65,OK,6.755,78.59,0.0,0.0,0.0,0.0,0.0,807.316,,2024,2,19,4,20
22.49,OK,10.84,OK,3.33,OK,0.72,OK,14.77,OK,2.0,BDL,12.08,70.28,0.0,0.0,0.0,0.0,0.0,806.451,193.1,2023,11,17,7,56
13.49,OK,4.54,OK,0.2,BDL,0.5,OK,2.0,BDL,2.0,BDL,5.541,92.8,0.0,0.0,0.0,0.0,0.0,804.628,,2024,2,18,3,27
13.99,OK,9.98,OK,0.2,BDL,0.61,OK,27.28,OK,18.06,OK,9.97,73.32,1.565,1.761,277.8,3.801,0.0,807.927,,2024,2,14,6,53
44.18,OK,2.96,OK,0.2,BDL,0.06,OK,11.98,OK,14.56,OK,16.48,88.9,0.526,1.147,264.6,7.76,0.0,809.69,,2023,7,18,0,16
8.86,OK,3.53,OK,0.2,BDL,0.24,OK,7.28,OK,2.0,BDL,16.18,95.3,0.0,0.0,0.0,0.0,0.0,807.832,,2023,8,19,0,46
23.13,OK,2.77,OK,0.2,BDL,0.07,OK,5.22,OK,6.51,OK,11.13,64.08,0.0,0.0,0.0,0.0,0.0,804.71,,2024,1,14,3,24
26.86,OK,0.62,OK,0.2,BDL,0.2,OK,12.22,OK,4.9,OK,23.24,56.06,3.412,4.127,159.7,17.55,0.0,803.588,975.0,2023,10,22,13,22
16.81,OK,10.69,OK,10.33,OK,0.51,OK,16.75,OK,11.83,OK,17.29,82.9,0.831,1.075,80.8,6.352,0.0,806.818,514.3,2023,9,20,8,52
7.23,OK,3.42,OK,0.2,BDL,0.36,OK,9.7,OK,11.77,OK,10.99,82.1,0.0,0.0,0.0,0.0,0.0,804.594,,2024,1,7,2,52
45.31,OK,3.0,OK,0.2,BDL,0.36,OK,17.72,OK,8.02,OK,26.27,19.1,4.372,5.97,299.4,12.22,0.0,802.887,896.0,2024,2,9,14,37
33.99,OK,2.7,OK,0.2,BDL,0.31,OK,43.23,OK,17.82,OK,20.77,72.46,0.177,0.461,320.4,3.723,0.0,805.651,,2023,9,22,21,11
34.3,OK,2.74,OK,0.2,BDL,0.23,OK,10.9,OK,13.35,OK,10.3,87.9,0.944,1.567,170.6,64.95,0.1,807.621,108.7,2023,12,26,10,35
14.57,OK,5.25,OK,0.2,BDL,0.35,OK,14.22,OK,20.75,OK,16.72,91.4,1.372,1.7,359.7,5.462,0.0,806.954,,2023,8,10,2,28
22.34,OK,9.77,OK,0.2,BDL,0.42,OK,27.65,OK,5.4,OK,16.17,66.81,0.64,0.717,245.5,6.859,0.0,807.097,,2023,11,14,21,11
17.98,OK,10.86,OK,0.2,BDL,0.35,OK,20.64,OK,11.87,OK,14.53,69.67,0.759,0.973,107.7,3.515,0.0,808.022,,2023,11,2,0,44
39.74,OK,1.56,OK,0.2,BDL,0.14,OK,15.58,OK,17.33,OK,20.44,25.81,1.978,2.662,161.3,18.67,0.0,806.885,,2024,3,11,20,42
29.72,OK,1.32,OK,0.2,BDL,0.21,OK,4.75,OK,4.09,OK,15.83,90.9,2.05,2.232,287.1,6.265,0.0,806.594,,2023,9,6,0,23
20.03,OK,17.93,OK,0.2,BDL,0.33,OK,10.13,OK,14.74,OK,16.66,55.51,1.106,1.812,239.3,22.16,0.0,804.751,,2024,1,12,21,22
52.12,OK,1.75,OK,0.2,BDL,0.23,OK,20.65,OK,26.9,OK,24.59,50.63,0.993,1.761,42.6,20.96,0.0,804.165,121.8,2023,9,16,15,46
68.84,OK,2.3,OK,0.2,BDL,0.33,OK,35.39,OK,24.86,OK,30.96,22.27,2.975,4.383,189.9,27.22,0.0,801.635,735.0,2023,6,2,15,40
3.87,OK,2.65,OK,1.06,OK,0.18,OK,7.55,OK,2.0,BDL,14.36,94.4,0.0,0.0,0.0,0.0,0.0,802.942,,2023,10,13,4,19
51.42,OK,0.87,OK,0.2,BDL,0.22,OK,35.68,OK,8.54,OK,24.61,20.51,6.393,7.373,275.5,17.8,0.0,805.185,1016.0,2023,5,2,11,1
36.16,OK,2.55,OK,0.2,BDL,0.28,OK,16.75,OK,13.59,OK,16.33,51.3,0.782,0.86,156.3,0.028,0.0,807.261,,2024,1,1,19,13
44.05,OK,1.86,OK,0.2,BDL,0.43,OK,20.68,OK,5.05,OK,23.61,26.72,2.826,3.379,213.3,11.29,0.0,803.805,726.7,2024,2,13,16,4
21.35,OK,8.34,OK,0.2,BDL,0.44,OK,18.58,OK,14.05,OK,17.91,84.8,2.606,3.246,139.0,11.26,0.0,809.471,,2023,7,25,21,35
39.82,OK,8.29,OK,2.12,OK,0.41,OK,32.4,OK,22.78,OK,19.86,73.2,1.671,2.458,116.5,15.5,0.0,808.118,293.4,2023,9,16,9,46
10.19,OK,7.42,OK,0.2,BDL,0.47,OK,23.68,OK,10.91,OK,10.3,95.6,0.684,0.727,197.5,0.508,0.0,806.182,,2023,12,15,7,4
15.34,OK,6.18,OK,3.87,OK,0.28,OK,7.75,OK,10.38,OK,18.81,81.9,2.156,2.673,285.1,3.816,0.0,806.622,231.0,2023,7,2,8,28
12.09,OK,16.41,OK,4.15,OK,0.62,OK,57.81,OK,33.04,OK,16.14,64.04,0.0,0.0,0.0,0.0,0.0,806.062,119.2,2024,4,16,7,15
22.49,OK,1.52,OK,0.2,BDL,0.27,OK,13.44,OK,2.0,BDL,15.25,94.5,0.0,0.0,0.0,0.0,0.0,807.152,,2023,9,3,4,31
25.74,OK,5.84,OK,2.25,OK,0.47,OK,29.54,OK,2.0,BDL,12.4,72.88,3.331,3.86,171.1,8.83,0.0,811.376,470.0,2024,1,28,9,45
20.46,OK,3.5,OK,0.94,OK,0.35,OK,7.17,OK,13.84,OK,12.33,80.8,1.427,1.884,322.8,11.97,0.0,806.759,273.5,2023,12,25,9,21
22.99,OK,2.48,OK,0.2,BDL,0.42,OK,4.7,OK,2.0,BDL,12.98,55.34,0.058,0.338,152.1,0.056,0.0,802.928,,2024,2,12,3,56
55.9,OK,2.72,OK,0.2,BDL,0.02,BDL,23.82,OK,23.87,OK,18.46,64.12,2.577,3.369,219.2,16.25,0.0,804.698,29.78,2023,7,21,18,37
16.79,OK,0.2,BDL,0.2,BDL,0.16,OK,22.18,OR,15.99,OR,19.39,69.52,2.652,3.809,192.9,9.44,0.0,800.962,524.5,2023,10,11,13,13
15.74,OK,6.49,OK,0.2,BDL,0.46,OK,28.12,OK,16.9,OK,15.87,84.9,0.0,0.0,0.0,0.0,0.0,806.43,,2023,8,25,22,51
25.53,OK,3.32,OK,1.33,OK,0.39,OK,22.18,OR,2.0,BDL,18.16,78.82,1.241,1.976,20.24,20.29,0.0,809.9,460.2,2023,8,6,9,40
33.03,OK,0.79,OK,0.2,BDL,0.34,OK,20.29,OK,21.07,OK,19.12,52.79,2.063,3.318,205.5,52.69,0.0,807.039,,2024,4,11,23,33
12.56,OK,7.92,OK,3.78,OK,0.85,OK,19.54,OK,11.63,OK,9.54,78.11,0.0,0.0,0.0,0.0,0.0,806.841,202.5,2023,12,29,8,21
64.0,OK,5.56,OK,0.2,BDL,0.24,OK,29.21,OK,10.53,OK,25.74,34.89,1.133,1.587,207.4,18.93,0.0,803.928,398.9,2023,11,6,14,35
57.74,OK,5.66,OK,0.63,OK,0.32,OK,21.72,OK,17.96,OK,21.73,56.21,1.367,1.761,124.2,12.47,0.0,807.635,757.2,2023,10,1,11,13
34.57,OK,1.83,OK,0.2,BDL,0.33,OK,14.63,OK,6.72,OK,19.6,50.97,3.043,4.178,284.7,10.02,0.0,804.894,59.41,2024,1,22,17,47
20.51,OK,18.69,OK,0.2,BDL,0.6,OK,37.79,OK,9.88,OK,19.09,54.47,2.236,2.55,159.7,6.489,0.0,806.2,,2023,11,14,19,32
46.26,OK,1.32,OK,0.2,BDL,0.25,OK,55.32,OK,17.82,OK,24.4,29.26,4.854,7.301,174.7,12.52,0.0,801.962,516.4,2024,3,4,16,37
23.54,OK,7.83,OK,0.2,BDL,0.32,OK,2.0,BDL,18.61,OK,17.02,74.64,2.596,3.144,126.4,9.59,0.0,807.417,,2023,8,20,22,0
22.57,OK,4.34,OK,0.2,BDL,0.24,OK,26.32,OK,18.89,OK,18.54,77.73,0.712,0.963,215.2,22.08,0.0,803.419,,2023,10,29,20,1
25.59,OK,4.96,OK,0.2,BDL,0.28,OK,21.24,OK,18.21,OK,13.58,52.2,0.799,0.86,51.88,0.467,0.0,806.648,,2024,4,6,4,39
34.34,OK,7.6,OK,2.51,OK,0.41,OK,30.37,OK,13.58,OK,16.25,49.4,0.452,0.85,50.86,15.22,0.0,807.846,619.0,2024,3,3,9,37
47.02,OK,7.14,OK,0.89,OK,0.43,OK,36.62,OK,9.41,OK,14.09,52.87,0.0,0.0,0.0,0.0,0.0,808.243,508.2,2023,12,21,9,41
37.6,OK,3.37,OK,0.2,BDL,0.25,OK,19.73,OK,18.29,OK,20.45,57.66,3.645,4.086,89.3,9.17,0.0,804.235,0.83,2023,10,7,18,38
21.69,OK,0.58,OK,0.2,BDL,0.22,OK,7.58,OK,15.99,OR,18.48,72.26,3.635,4.506,191.0,6.294,0.0,800.52,216.7,2023,10,10,16,14
37.05,OK,4.32,OK,0.2,BDL,0.27,OK,18.17,OK,29.26,OK,18.0,81.1,1.42,1.915,103.2,11.25,0.0,808.662,75.27,2023,9,17,10,33
25.66,OK,4.67,OK,0.2,BDL,0.32,OK,26.93,OK,11.11,OK,17.0,62.4,1.268,1.833,328.8,7.378,0.0,807.58,,2024,1,17,20,55
17.8,OK,5.69,OK,0.2,BDL,0.9,OK,36.51,OK,39.67,OK,7.453,95.9,0.0,0.0,0.0,0.0,0.0,806.036,,2023,12,20,6,27
26.89,OK,2.47,OK,0.2,BDL,0.19,OK,16.26,OK,12.24,OK,19.26,60.39,2.0,2.621,120.4,4.897,0.0,805.524,,2023,6,26,2,5
11.94,OK,3.69,OK,0.2,BDL,0.28,OK,18.58,OK,29.14,OK,15.46,94.8,0.802,0.901,250.4,5.549,0.0,806.812,,2023,9,16,6,22
39.9,OK,8.59,OK,0.2,BDL,0.47,OK,28.69,OK,29.03,OK,23.64,40.42,1.488,1.935,308.8,6.409,0.0,806.944,6.823,2024,4,12,18,51
61.17,OK,7.93,OK,0.51,OK,0.28,OK,13.44,OK,11.02,OK,21.59,18.43,3.934,5.366,155.8,15.84,0.0,804.492,332.9,2023,12,22,14,23
45.94,OK,6.6,OK,0.2,BDL,0.32,OK,23.31,OK,23.06,OK,21.6,54.59,1.551,1.69,144.6,6.489,0.0,806.587,168.5,2023,6,26,11,12
26.91,OK,1.97,OK,0.2,BDL,0.41,OK,37.76,OK,26.26,OK,17.86,45.15,0.019,0.113,182.1,0.006,0.0,805.502,,2024,4,17,1,32
40.44,OK,7.24,OK,0.81,OK,0.39,OK,20.58,OK,25.6,OK,21.55,72.53,2.828,3.277,255.8,8.68,0.1,804.193,210.6,2023,8,29,15,36
23.4,OK,2.58,OK,0.2,BDL,0.21,OK,2.0,BDL,2.0,BDL,16.88,77.88,0.925,1.055,338.6,6.175,0.0,806.376,,2023,7,1,2,1
25.63,OK,0.82,OK,0.2,BDL,0.21,OK,2.0,BDL,2.0,BDL,12.25,78.54,3.883,4.833,171.2,20.33,0.0,804.438,,2023,12,26,18,36
50.37,OK,4.78,OK,0.2,BDL,0.19,OK,22.02,OK,20.99,OK,24.6,36.1,2.036,2.744,160.1,10.43,0.0,805.209,18.48,2023,9,10,18,31
41.87,OK,4.01,OK,0.2,BDL,0.41,OK,40.25,OK,25.79,OK,18.57,49.29,1.176,1.741,273.6,36.47,0.0,804.701,,2023,5,10,23,49
56.59,OK,1.61,OK,0.2,BDL,0.25,OK,33.62,OK,18.48,OK,22.62,36.75,3.05,3.297,162.4,15.87,0.0,803.526,,2023,6,4,23,36
42.89,OK,5.79,OK,1.15,OK,0.33,OK,32.01,OK,25.83,OK,17.69,42.32,1.879,2.202,301.1,11.12,0.0,808.92,658.4,2024,3,1,9,45
32.82,OK,1.32,OK,0.2,BDL,0.16,OK,30.39,OK,17.2,OK,21.38,59.31,2.13,4.076,183.6,30.3,0.0,803.315,0.876,2023,10,28,18,21
23.47,OK,2.41,OK,1.12,OK,0.25,OK,18.11,OK,8.15,OK,17.44,73.8,0.0,0.0,0.0,0.0,0.0,806.077,463.4,2023,10,24,9,44
59.2,OK,8.33,OK,1.1,OK,0.55,OK,25.49,OK,12.92,OK,22.25,12.87,3.511,4.454,197.0,12.39,0.0,805.865,1001.0,2024,2,6,12,48
32.0,OK,8.46,OK,0.2,BDL,0.52,OK,9.93,OK,10.06,OK,19.37,34.49,2.606,3.41,343.0,12.16,0.0,806.111,,2024,2,13,20,7
48.53,OK,6.85,OK,1.1,OK,0.37,OK,35.8,OK,4.77,OK,20.64,61.54,1.087,1.393,105.9,7.472,0.0,807.724,724.7,2023,11,8,10,24
31.85,OK,4.24,OK,0.2,BDL,0.48,OK,16.41,OK,5.2,OK,18.89,44.19,1.698,1.915,11.63,12.08,0.0,804.737,,2024,2,12,20,20
58.33,OK,0.95,OK,0.2,BDL,0.29,OK,35.9,OK,39.02,OK,30.57,21.81,2.333,3.195,192.8,15.05,0.0,802.472,762.7,2024,4,16,15,46
25.58,OK,4.98,OK,0.2,BDL,0.55,OK,32.01,OK,25.45,OK,8.43,84.9,0.0,0.0,0.0,0.0,0.0,805.254,,2024,2,9,4,21
79.38,OK,2.5,OK,0.2,BDL,0.37,OK,40.23,OK,31.33,OK,26.7,19.85,1.881,2.898,97.8,16.42,0.0,807.496,1105.0,2024,4,24,12,7
64.74,OK,2.97,OK,0.2,BDL,0.02,BDL,20.99,OK,19.68,OK,26.51,34.63,3.709,4.219,55.49,6.317,0.0,805.527,215.3,2023,7,20,16,19
56.67,OK,4.83,OK,0.2,BDL,0.34,OK,24.97,OK,17.13,OK,23.46,27.71,2.906,4.096,231.9,13.16,0.0,806.036,474.3,2024,1,18,14,23
56.4,OK,3.02,OK,0.2,BDL,0.21,OK,31.2,OK,24.29,OK,21.7,36.63,2.063,2.683,218.6,11.93,0.0,803.438,328.4,2023,12,19,16,31
14.6,OK,6.87,OK,0.2,BDL,0.36,OK,14.06,OK,10.19,OK,12.62,80.1,0.681,0.748,139.9,1.052,0.0,806.73,,2024,1,23,2,34
25.76,OK,11.15,OK,0.2,BDL,0.36,OK,22.94,OK,15.77,OK,19.22,76.14,0.0,0.0,0.0,0.0,0.0,805.782,,2023,10,2,23,30
39.38,OK,1.85,OK,0.2,BDL,0.3,OK,36.86,OK,27.92,OK,24.62,60.01,3.555,4.659,298.5,10.78,0.0,803.393,123.2,2023,9,14,18,2
16.61,OK,1.41,OK,0.2,BDL,0.28,OK,4.93,OK,7.17,OK,8.1,83.5,0.0,0.0,0.0,0.0,0.0,804.336,,2024,1,5,5,16
42.7,OK,3.87,OK,0.2,BDL,0.43,OK,19.16,OK,12.39,OK,9.77,64.68,0.0,0.0,0.0,0.0,0.0,807.655,,2024,2,22,3,53
35.33,OK,7.61,OK,2.21,OK,0.53,OK,23.45,OK,19.09,OK,15.06,61.79,2.333,3.103,114.0,10.71,0.0,811.151,800.0,2024,1,28,10,56
11.15,OK,12.42,OK,0.2,BDL,0.42,OK,18.1,OK,13.62,OK,7.509,82.4,0.795,1.188,143.8,5.196,0.0,807.458,,2023,12,30,1,27
15.4,OK,4.54,OK,0.2,BDL,0.27,OK,28.16,OK,12.58,OK,16.17,88.9,0.0,0.0,0.0,0.0,0.0,804.423,,2023,10,29,22,44
51.07,OK,1.58,OK,0.2,BDL,0.22,OK,13.99,OK,2.0,BDL,24.96,50.6,1.258,2.058,140.8,29.0,0.0,807.662,1105.0,2023,8,9,12,41
23.33,OK,6.58,OK,3.16,OK,0.37,OK,16.83,OK,11.64,OK,18.99,76.27,0.0,0.0,0.0,0.0,0.0,807.873,569.1,2023,8,17,10,39
29.68,OK,7.3,OK,3.05,OK,0.46,OK,15.2,OK,8.27,OK,19.24,42.46,0.532,0.963,99.2,49.42,0.0,807.815,770.2,2024,1,25,10,59
30.66,OK,6.49,OK,1.57,OK,0.51,OK,20.21,OK,15.99,OR,12.99,25.51,0.0,0.0,0.0,0.0,0.0,806.562,306.3,2024,2,5,8,40
45.37,OK,3.1,OK,0.56,OK,0.26,OK,16.32,OK,18.54,OK,22.51,61.28,0.068,0.41,181.7,0.006,0.0,808.702,980.0,2023,8,11,10,27
56.21,OK,1.28,OK,0.2,BDL,0.31,OK,25.8,OK,22.59,OK,24.22,26.6,1.514,1.772,235.1,7.018,0.0,804.892,,2024,4,20,20,24
61.38,OK,0.62,OK,0.2,BDL,0.33,OK,48.98,OK,27.36,OK,27.45,18.2,5.282,8.16,223.0,14.28,0.0,801.493,325.0,2024,4,27,17,18
35.15,OK,6.48,OK,0.2,BDL,0.34,OK,38.93,OK,21.64,OK,19.35,24.87,1.596,2.007,201.8,15.13,0.0,804.77,,2023,5,1,21,19
16.92,OK,2.87,OK,0.2,BDL,0.27,OK,24.42,OK,14.33,OK,16.61,89.1,0.0,0.0,0.0,0.0,0.0,806.757,,2023,8,11,3,48
54.63,OK,5.54,OK,0.66,OK,0.41,OK,63.79,OK,32.73,OK,22.05,34.4,1.411,1.72,70.74,19.56,0.0,806.55,576.8,2023,5,4,9,54
29.4,OK,4.68,OK,0.2,BDL,0.46,OK,45.01,OK,27.29,OK,15.72,69.69,0.0,0.0,0.0,0.0,0.0,805.38,,2024,4,15,5,33
21.91,OK,5.58,OK,0.2,BDL,0.28,OK,20.4,OK,8.04,OK,15.88,96.2,0.0,0.0,0.0,0.0,0.0,807.437,,2023,9,1,2,18
64.06,OK,1.15,OK,0.2,BDL,0.19,OK,15.01,OK,13.86,OK,19.19,59.06,2.517,2.888,257.1,10.09,0.0,805.845,,2023,8,12,20,34
