O3,O3_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg,Year,Month,Day,Hour,Minute
26.0,OK,4.76,OK,2.77,OK,0.25,OK,28.02,OK,17.69,OK,17.37,64.4,1.154,1.505,125.7,22.61,0.0,807.281,751.4,2023,8,16,9,47
37.9,OK,1.26,OK,0.2,BDL,0.24,OK,21.02,OK,21.04,OK,21.99,67.58,1.236,1.72,351.5,18.93,0.0,804.335,36.83,2023,9,16,18,5
22.4,OK,2.03,OK,0.2,BDL,0.25,OK,2.0,BDL,19.29,OK,16.74,75.66,1.527,1.874,247.7,11.99,0.0,805.656,,2023,12,1,20,15
35.4,OK,0.71,OK,0.2,BDL,0.28,OK,20.82,OK,13.64,OK,23.43,30.08,3.203,4.291,290.6,18.03,0.0,804.662,1085.0,2024,4,10,12,13
46.25,OK,5.79,OK,0.6,OK,0.25,OK,28.62,OK,24.14,OK,26.04,48.8,2.741,3.676,306.7,8.2,0.0,803.702,412.3,2023,11,7,16,9
45.41,OK,0.66,OK,0.2,BDL,0.35,OK,25.07,OK,15.17,OK,27.34,28.23,4.89,5.427,315.4,10.81,0.0,805.833,190.0,2024,4,12,16,14
60.72,OK,1.61,OK,0.2,BDL,0.29,OK,25.44,OK,12.32,OK,26.54,30.74,1.143,1.3,104.2,6.196,0.0,802.942,773.5,2023,11,20,14,18
0.81,BDL,4.14,OK,1.94,OK,0.27,OK,7.03,OK,2.0,BDL,12.03,95.8,0.0,0.0,0.0,0.0,0.0,804.261,0.83,2023,10,23,6,37
47.84,OK,1.19,OK,0.2,BDL,0.27,OK,16.08,OK,18.99,OK,19.11,37.61,2.075,3.338,183.3,2.472,0.0,806.793,,2024,4,6,23,39
42.41,OK,15.55,OK,4.94,OK,0.55,OK,24.14,OK,16.64,OK,18.4,74.98,1.145,1.731,109.1,9.66,0.0,807.954,713.6,2023,8,14,9,41
37.17,OK,6.19,OK,0.2,BDL,0.34,OK,29.68,OK,18.79,OK,17.42,90.7,0.928,1.475,275.2,5.678,0.0,805.73,,2023,8,13,19,55
41.77,OK,0.64,OK,0.2,BDL,0.21,OK,14.75,OK,7.95,OK,21.05,61.15,0.628,0.829,212.0,1.996,0.0,806.479,,2023,8,10,20,9
31.63,OK,4.27,OK,0.2,BDL,0.31,OK,36.71,OK,32.1,OK,19.54,44.06,0.172,0.461,19.07,0.01,0.0,804.393,,2023,6,3,1,29
22.15,OK,1.45,OK,0.2,BDL,0.24,OK,14.99,OK,6.83,OK,17.61,70.16,2.415,3.133,231.4,13.65,0.0,804.764,,2023,12,1,18,14
32.34,OK,0.6,OK,0.2,BDL,0.18,OK,13.65,OK,2.0,BDL,24.38,51.26,4.236,5.56,157.8,15.23,0.0,806.886,117.4,2023,8,7,18,10
24.42,OK,1.45,OK,0.2,BDL,0.28,OK,16.52,OK,12.24,OK,18.53,79.1,0.546,0.881,203.3,14.51,0.0,806.22,,2023,10,20,20,44
49.25,OK,1.62,OK,0.2,BDL,0.23,OK,34.04,OK,22.92,OK,25.55,25.49,2.932,4.69,186.2,19.0,0.0,804.9,821.0,2024,3,2,15,22
45.55,OK,0.49,OK,0.2,BDL,0.18,OK,20.42,OK,11.69,OK,22.96,20.14,1.632,2.222,200.6,16.97,0.0,803.655,,2023,5,1,19,33
35.25,OK,1.01,OK,0.2,BDL,0.44,OK,6.85,OK,16.32,OK,20.92,62.44,3.43,4.403,144.7,16.15,0.0,805.194,4.656,2023,8,3,19,9
46.04,OK,2.95,OK,0.2,BDL,0.25,OK,9.91,OK,13.53,OK,22.13,61.62,2.142,3.277,327.1,16.95,0.0,807.111,413.4,2023,9,6,11,51
72.71,OK,6.84,OK,0.75,OK,0.36,OK,35.68,OK,16.64,OK,19.29,41.42,2.642,3.4,89.7,8.44,0.0,805.786,853.0,2023,12,20,12,37
41.42,OK,3.65,OK,0.2,BDL,0.4,OK,27.18,OK,29.05,OK,25.41,36.32,3.787,4.854,286.1,18.1,0.0,806.24,114.9,2024,4,12,17,45
32.28,OK,1.05,OK,0.2,BDL,0.44,OK,5.9,OK,2.0,BDL,11.11,75.63,1.526,2.806,235.6,3.875,0.0,802.207,0.83,2024,2,17,4,13
43.55,OK,0.9,OK,0.2,BDL,0.31,OK,40.37,OK,25.68,OK,24.21,41.45,2.625,2.857,280.4,6.264,0.0,804.158,,2023,6,14,21,44
47.48,OK,1.04,OK,0.2,BDL,0.26,OK,41.2,OK,34.78,OK,26.14,23.31,3.703,4.823,173.2,15.81,0.0,805.045,291.3,2024,4,1,16,47
72.63,OK,4.91,OK,0.2,BDL,0.26,OK,29.69,OK,15.96,OK,22.29,26.91,2.058,2.693,84.7,20.87,0.0,803.635,658.9,2023,12,20,15,1
34.47,OK,2.07,OK,0.2,BDL,0.34,OK,30.8,OK,16.24,OK,19.13,52.76,3.029,3.871,310.5,17.46,0.0,805.145,18.39,2024,1,22,18,6
27.79,OK,6.45,OK,0.2,BDL,0.45,OK,22.24,OK,10.51,OK,6.367,84.7,0.06,0.225,140.0,2.14,0.0,806.475,,2023,12,21,6,42
71.41,OK,6.86,OK,0.2,BDL,0.26,OK,31.05,OK,20.41,OK,23.01,24.67,1.804,2.509,63.08,17.49,0.0,804.112,302.1,2023,12,21,16,34
43.37,OK,2.69,OK,0.2,BDL,0.4,OK,38.2,OK,24.3,OK,19.38,37.38,0.119,0.328,74.21,0.355,0.0,807.145,389.5,2024,4,21,8,18
32.24,OK,1.19,OK,0.2,BDL,0.24,OK,14.33,OK,21.58,OK,22.69,65.17,4.192,5.908,154.6,14.83,0.0,803.16,18.99,2023,10,5,18,7
44.75,OK,1.34,OK,0.2,BDL,0.28,OK,34.55,OK,17.25,OK,23.15,52.6,2.86,3.451,171.2,13.84,0.0,803.968,,2023,6,7,20,8
33.48,OK,5.48,OK,0.2,BDL,0.35,OK,35.33,OK,11.91,OK,17.12,38.21,0.809,1.618,254.2,16.85,0.0,804.332,,2024,3,6,22,42
24.85,OK,1.92,OK,0.2,BDL,0.22,OK,18.38,OK,5.92,OK,20.59,30.19,2.185,2.55,181.5,13.16,0.0,806.695,,2024,4,5,21,19
24.0,OK,7.46,OK,4.44,OK,0.41,OK,33.88,OK,6.98,OK,17.93,81.5,0.913,1.034,94.2,5.094,0.0,807.594,518.9,2023,9,21,8,52
60.62,OK,3.06,OK,0.2,BDL,0.26,OK,8.91,OK,8.3,OK,24.07,52.05,2.357,2.673,172.6,8.71,0.0,804.885,560.0,2023,8,13,14,44
1.46,OK,21.48,OK,2.26,OK,0.59,OK,25.27,OK,18.99,OK,13.69,97.7,0.0,0.0,0.0,0.0,0.0,806.893,,2023,12,15,23,1
45.78,OK,2.45,OK,0.2,BDL,0.24,OK,2.0,BDL,7.13,OK,20.39,68.99,2.07,2.437,68.56,7.965,0.0,808.655,446.6,2023,8,10,9,38
5.99,OK,4.46,OK,0.48,OK,0.32,OK,11.28,OK,7.11,OK,15.37,97.3,1.471,1.618,238.6,0.253,0.0,805.356,,2023,10,5,1,52
24.83,OK,4.69,OK,0.4,OK,0.44,OK,46.91,OK,36.07,OK,19.63,71.56,0.0,0.0,0.0,0.0,0.0,805.9,192.4,2023,6,21,7,31
15.66,OK,4.87,OK,0.2,BDL,0.37,OK,22.76,OK,27.27,OK,16.84,91.3,0.975,1.362,309.2,13.43,0.0,807.988,,2023,9,8,1,1
37.16,OK,7.25,OK,0.2,BDL,0.29,OK,8.31,OK,2.0,BDL,16.78,80.7,1.807,2.14,5.694,5.139,0.0,807.503,,2023,9,6,21,1
30.08,OK,8.16,OK,0.2,BDL,0.38,OK,31.59,OK,25.17,OK,16.22,46.18,1.36,1.567,114.1,7.492,0.0,803.594,,2024,3,5,23,14
20.2,OK,5.7,OK,0.2,BDL,0.38,OK,14.26,OK,23.56,OK,14.97,68.27,1.116,1.198,210.4,0.919,0.0,807.043,,2023,12,9,20,39
18.42,OK,10.58,OK,5.15,OK,0.72,OK,55.73,OK,10.09,OK,14.23,64.92,0.009,0.051,177.9,0.0,0.0,807.417,341.0,2024,1,17,9,0
17.21,OK,3.72,OK,0.2,BDL,0.17,OK,7.39,OK,2.0,BDL,13.62,79.4,1.253,1.331,96.0,7.014,0.0,807.022,,2023,9,26,4,6
5.42,OK,12.15,OK,0.2,BDL,0.24,OK,20.63,OK,7.97,OK,16.88,92.0,0.271,0.573,315.5,0.028,0.0,808.38,,2023,7,24,0,41
62.75,OK,8.67,OK,1.57,OK,0.43,OK,31.44,OK,28.13,OK,21.45,59.15,1.222,2.714,20.33,47.63,0.0,807.825,1022.0,2023,9,18,11,33
36.68,OK,4.1,OK,0.2,BDL,0.25,OK,17.38,OK,15.28,OK,15.39,95.2,1.425,1.915,7.95,7.35,0.0,806.948,,2023,9,4,0,42
31.56,OK,9.24,OK,3.06,OK,0.41,OK,32.05,OK,23.6,OK,19.1,70.22,2.07,2.816,83.4,5.417,0.0,806.254,422.6,2023,8,21,12,26
20.01,OK,0.44,OK,0.2,BDL,0.23,OK,2.0,BDL,11.0,OK,20.75,66.83,2.473,3.021,172.9,27.68,0.0,803.064,77.9,2023,10,26,17,20
35.91,OK,2.43,OK,0.2,BDL,0.08,OK,10.01,OK,2.0,BDL,19.96,30.33,1.328,2.099,258.7,29.75,0.0,805.186,374.6,2024,1,14,12,44
17.62,OK,7.41,OK,2.12,OK,0.73,OK,41.05,OK,36.58,OK,9.11,88.8,0.0,0.0,0.0,0.0,0.0,806.789,212.5,2023,12,20,8,30
18.54,OK,4.61,OK,0.2,BDL,0.58,OK,25.69,OK,27.66,OK,13.53,79.28,0.756,1.055,207.8,12.91,0.0,807.193,,2023,9,27,2,8
19.43,OK,9.16,OK,0.2,BDL,1.63,OK,9.76,OK,16.18,OK,10.67,70.27,1.07,1.27,220.4,1.442,0.0,807.471,,2024,2,15,5,34
40.34,OK,1.64,OK,0.2,BDL,0.2,OK,9.34,OK,12.89,OK,16.74,77.32,0.957,2.007,325.2,36.95,0.0,807.334,,2023,9,16,20,54
21.27,OK,4.37,OK,0.2,BDL,0.26,OK,8.37,OK,10.38,OK,11.69,86.7,0.444,0.594,259.5,6.812,0.0,807.431,,2023,11,3,3,55
31.35,OK,1.21,OK,0.2,BDL,0.37,OK,22.18,OR,4.42,OK,23.33,45.56,1.29,2.519,112.6,48.83,0.0,805.028,269.9,2023,8,3,17,11
57.43,OK,0.55,OK,0.2,BDL,0.3,OK,29.97,OK,25.89,OK,28.62,19.07,1.772,3.246,295.8,37.28,0.0,803.038,453.2,2024,4,21,15,47
72.85,OK,4.73,OK,0.2,BDL,0.42,OK,67.43,OK,45.05,OK,25.64,28.74,3.379,4.413,68.33,8.32,0.0,806.966,938.0,2023,5,5,11,9
49.7,OK,1.55,OK,0.2,BDL,0.19,OK,44.01,OK,17.34,OK,24.14,17.83,5.591,6.318,122.3,15.68,0.0,802.704,255.2,2024,4,4,17,45
51.65,OK,1.74,OK,0.2,BDL,0.12,OK,21.67,OK,16.56,OK,21.45,63.67,3.872,7.117,225.6,27.57,0.0,803.663,52.45,2023,7,2,18,37
20.12,OK,10.21,OK,0.2,BDL,0.4,OK,35.01,OK,15.21,OK,17.01,71.12,1.111,1.362,208.0,5.997,0.0,807.442,,2023,9,9,21,56
16.33,OK,8.08,OK,1.57,OK,0.47,OK,42.51,OK,14.2,OK,12.1,65.36,0.507,0.737,57.3,1.12,0.0,808.886,66.97,2024,4,12,7,6
21.3,OK,6.47,OK,0.2,BDL,0.41,OK,26.21,OK,18.65,OK,15.01,80.8,0.0,0.0,0.0,0.0,0.0,807.09,,2023,11,13,22,52
26.98,OK,0.2,BDL,0.2,BDL,0.24,OK,13.11,OK,7.6,OK,24.16,55.52,3.043,4.393,168.3,15.1,0.0,802.432,110.6,2023,10,13,16,25
67.92,OK,4.88,OK,0.2,BDL,0.2,OK,30.24,OK,16.01,OK,27.23,34.94,1.901,2.406,312.1,9.63,0.0,802.961,486.2,2023,11,8,15,51
47.13,OK,3.49,OK,0.2,BDL,0.2,OK,17.53,OK,16.28,OK,22.93,21.03,3.642,4.178,220.1,8.42,0.0,804.676,978.0,2024,3,7,11,9
95.92,OK,4.27,OK,0.2,BDL,0.26,OK,17.26,OK,5.33,OK,28.43,10.07,3.366,4.127,16.39,27.14,0.0,803.492,933.0,2024,2,23,14,42
26.27,OK,10.02,OK,0.2,BDL,0.41,OK,34.54,OK,25.44,OK,15.64,48.01,0.0,0.0,0.0,0.0,0.0,803.507,,2024,3,5,23,19
40.03,OK,1.65,OK,0.2,BDL,0.38,OK,43.87,OK,16.65,OK,25.51,37.03,3.188,3.768,251.7,7.016,0.0,806.425,55.73,2024,4,12,18,6
14.97,OK,6.33,OK,0.2,BDL,0.25,OK,10.71,OK,5.15,OK,11.58,85.6,0.49,0.758,94.5,2.329,0.0,804.968,,2023,11,22,6,41
