O3,O3_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg,Year,Month,Day,Hour,Minute
64.08,OK,1.84,OK,0.2,BDL,0.21,OK,76.98,OK,39.98,OK,21.91,32.73,1.038,2.294,296.1,27.19,0.0,809.376,,2024,2,20,19,5
19.51,OK,12.17,OK,1.89,OK,0.37,OK,36.03,OK,15.75,OK,11.4,61.52,0.0,0.0,0.0,0.0,0.0,808.376,102.9,2024,3,2,7,47
39.94,OK,1.31,OK,0.2,BDL,0.24,OK,25.86,OK,32.22,OK,21.74,65.78,1.763,2.109,330.2,7.623,0.0,802.111,99.6,2023,8,27,17,5
23.74,OK,3.93,OK,0.2,BDL,0.46,OK,36.42,OK,34.86,OK,13.21,67.81,0.087,0.174,283.1,0.018,0.0,806.642,,2023,5,17,5,35
13.53,OK,11.83,OK,1.37,OK,0.48,OK,43.51,OK,45.31,OK,14.41,82.3,0.0,0.0,0.0,0.0,0.0,805.701,20.38,2023,5,24,6,26
59.16,OK,6.78,OK,0.85,OK,0.32,OK,22.39,OK,16.0,OK,18.45,36.16,1.084,2.232,51.37,15.97,0.0,807.05,880.0,2023,12,18,12,27
29.62,OK,4.65,OK,0.2,BDL,0.45,OK,9.0,OK,14.97,OK,14.14,65.35,2.099,2.662,344.5,5.621,0.0,806.791,,2024,1,21,21,5
32.38,OK,2.67,OK,0.86,OK,0.32,OK,32.82,OK,22.14,OK,20.18,74.43,0.0,0.0,0.0,0.0,0.0,807.594,625.0,2023,9,23,9,15
37.74,OK,2.1,OK,0.2,BDL,0.31,OK,4.04,OK,2.0,BDL,19.43,66.23,0.0,0.0,0.0,0.0,0.0,805.86,,2023,8,16,20,6
20.31,OK,5.72,OK,0.2,BDL,0.34,OK,42.55,OK,42.13,OK,15.26,84.7,0.0,0.0,0.0,0.0,0.0,805.945,,2023,5,22,4,53
59.84,OK,3.37,OK,0.2,BDL,0.19,OK,13.8,OK,10.86,OK,25.6,37.96,1.097,1.884,109.5,18.77,0.0,802.709,854.0,2023,10,29,14,13
33.47,OK,1.19,OK,0.2,BDL,0.28,OK,22.18,OR,15.99,OR,18.07,82.9,3.35,3.994,334.0,13.14,0.0,809.09,492.3,2023,7,25,13,33
48.59,OK,1.68,OK,0.2,BDL,0.23,OK,26.73,OK,25.41,OK,19.53,41.24,2.678,3.246,151.8,13.57,0.0,806.923,,2023,5,16,22,38
54.61,OK,1.3,OK,0.2,BDL,0.21,OK,19.11,OK,15.27,OK,19.07,66.56,7.48,9.97,99.0,13.05,0.0,806.672,,2023,6,27,23,37
7.79,OK,2.76,OK,0.2,BDL,0.09,OK,9.21,OK,11.32,OK,16.06,93.4,0.0,0.0,0.0,0.0,0.0,807.886,,2023,7,24,5,49
11.93,OK,6.55,OK,2.12,OK,0.41,OK,2.0,BDL,10.04,OK,17.02,88.6,0.118,0.317,173.3,1.281,0.0,806.73,147.6,2023,10,7,7,58
44.17,OK,3.57,OK,0.2,BDL,0.25,OK,27.56,OK,24.5,OK,19.22,63.67,2.253,2.56,234.3,4.073,0.0,803.152,2.535,2023,6,28,19,23
39.09,OK,5.18,OK,0.2,BDL,0.32,OK,20.23,OK,7.93,OK,16.61,49.58,0.966,1.29,203.0,10.12,0.0,805.805,,2024,3,4,23,12
30.89,OK,6.19,OK,0.2,BDL,0.35,OK,36.6,OK,35.75,OK,11.11,77.76,0.0,0.0,0.0,0.0,0.0,808.546,,2024,2,25,6,1
38.97,OK,5.27,OK,0.94,OK,0.21,OK,25.75,OK,13.37,OK,19.93,42.76,0.454,1.004,29.55,6.178,0.0,805.09,889.0,2024,1,12,12,8
47.56,OK,5.22,OK,0.2,BDL,0.45,OK,19.55,OK,9.89,OK,12.73,49.75,0.0,0.0,0.0,0.0,0.0,808.73,,2024,2,22,0,24
13.62,OK,7.73,OK,3.36,OK,0.4,OK,19.78,OK,15.99,OR,10.82,65.41,0.0,0.0,0.0,0.0,0.0,807.335,164.4,2023,11,16,7,48
40.97,OK,1.06,OK,0.2,BDL,0.17,OK,44.11,OK,12.49,OK,25.42,28.58,5.19,7.035,171.0,15.0,0.0,804.868,249.8,2024,3,11,17,44
37.56,OK,3.65,OK,0.2,BDL,0.74,OK,42.46,OK,39.15,OK,13.22,47.09,0.275,0.399,354.3,0.02,0.0,803.877,,2023,5,3,4,13
33.5,OK,2.46,OK,0.2,BDL,0.23,OK,18.9,OK,6.79,OK,20.74,56.64,1.372,1.772,68.19,6.969,0.0,805.735,,2023,6,26,0,40
46.93,OK,4.6,OK,0.75,OK,0.53,OK,66.94,OK,32.94,OK,21.9,43.18,0.686,1.004,66.79,19.28,0.0,806.104,659.5,2024,4,26,9,26
5.46,OK,5.98,OK,1.66,OK,0.33,OK,6.28,OK,4.48,OK,12.08,94.9,0.0,0.0,0.0,0.0,0.0,806.594,,2023,12,4,5,44
57.74,OK,1.7,OK,0.2,BDL,0.32,OK,51.75,OK,36.29,OK,28.79,22.65,2.538,3.82,286.6,15.15,0.0,802.791,109.3,2024,4,19,16,57
50.48,OK,3.01,OK,0.2,BDL,0.39,OK,46.57,OK,30.2,OK,20.16,47.35,1.021,1.239,331.3,17.73,0.0,805.892,,2023,5,5,1,47
20.0,OK,7.64,OK,0.2,BDL,0.59,OK,33.71,OK,22.86,OK,14.45,68.4,0.0,0.0,0.0,0.0,0.0,807.771,,2024,2,1,0,48
12.77,OK,8.31,OK,0.2,BDL,0.24,OK,20.04,OK,17.28,OK,11.43,68.36,0.968,1.116,295.3,0.028,0.0,805.662,,2024,1,10,22,24
31.51,OK,4.83,OK,0.2,BDL,0.3,OK,19.26,OK,21.26,OK,11.33,79.73,0.0,0.0,0.0,0.0,0.0,809.294,,2024,2,26,6,22
19.21,OK,7.77,OK,2.86,OK,0.36,OK,22.18,OR,2.0,BDL,18.73,75.25,0.0,0.0,0.0,0.0,0.0,806.22,312.2,2023,6,27,7,51
33.83,OK,6.73,OK,0.2,BDL,0.34,OK,47.42,OK,31.56,OK,17.8,60.88,0.0,0.0,0.0,0.0,0.0,803.593,,2023,6,1,1,52
54.22,OK,2.16,OK,0.2,BDL,0.26,OK,25.2,OK,25.36,OK,22.41,36.73,2.999,4.321,302.1,25.61,0.0,803.804,,2023,5,11,21,5
41.66,OK,6.33,OK,0.2,BDL,0.46,OK,47.41,OK,39.53,OK,18.64,71.28,1.801,1.956,135.9,10.47,0.0,806.554,,2023,5,22,0,49
26.49,OK,8.25,OK,0.2,BDL,0.99,OK,24.87,OK,9.67,OK,12.2,47.27,0.613,0.717,232.9,4.927,0.0,807.723,,2023,11,4,23,40
74.58,OK,3.86,OK,0.2,BDL,0.46,OK,64.65,OK,54.59,OK,26.88,32.66,2.639,2.796,101.4,8.91,0.0,806.277,952.0,2023,5,7,11,7
66.07,OK,4.43,OK,0.2,BDL,0.41,OK,43.73,OK,21.26,OK,24.93,33.0,2.681,3.891,59.95,6.278,0.0,808.09,1102.0,2024,4,12,12,25
16.84,OK,6.68,OK,0.2,BDL,0.44,OK,17.83,OK,25.38,OK,10.84,84.5,0.097,0.276,90.2,0.0,0.0,805.941,,2024,2,2,1,57
51.38,OK,1.46,OK,0.2,BDL,0.17,OK,7.8,OK,11.38,OK,23.55,41.73,2.359,2.908,158.5,12.99,0.0,807.519,1099.0,2023,9,10,12,54
42.09,OK,1.28,OK,0.2,BDL,0.27,OK,30.79,OK,27.76,OK,24.16,47.24,4.272,4.956,177.3,6.533,0.0,803.947,,2023,6,15,20,56
30.8,OK,3.48,OK,0.2,BDL,0.31,OK,27.22,OK,17.02,OK,18.24,61.24,1.773,2.089,170.2,0.201,0.0,805.886,,2023,6,24,1,35
24.25,OK,2.99,OK,0.2,BDL,0.23,OK,12.44,OK,8.45,OK,15.54,92.4,0.046,0.133,222.2,46.36,0.0,806.125,53.1,2023,9,4,7,8
10.43,OK,6.15,OK,0.2,BDL,0.08,OK,12.65,OK,11.67,OK,15.53,88.0,0.0,0.0,0.0,0.0,0.0,806.51,,2023,7,15,5,52
40.05,OK,2.44,OK,0.2,BDL,0.42,OK,14.42,OK,5.15,OK,23.06,34.35,2.662,3.205,301.9,39.7,0.0,804.792,981.0,2024,2,10,13,7
34.34,OK,6.29,OK,0.2,BDL,0.45,OK,37.05,OK,16.49,OK,15.2,45.84,1.022,1.26,279.1,5.769,0.0,807.982,,2024,1,18,23,50
35.67,OK,4.94,OK,0.2,BDL,0.57,OK,27.65,OK,4.12,OK,15.98,44.72,1.362,1.516,167.3,3.913,0.0,807.669,,2024,2,13,22,48
59.88,OK,2.01,OK,0.2,BDL,0.02,BDL,20.03,OK,9.06,OK,19.51,53.87,1.766,2.673,214.1,53.18,0.0,804.806,,2023,7,21,19,44
15.07,OK,10.16,OK,3.8,OK,0.45,OK,26.78,OK,35.29,OK,15.67,93.1,0.051,0.205,356.1,18.91,0.0,809.042,169.8,2023,9,2,8,39
64.36,OK,1.88,OK,0.2,BDL,0.2,OK,13.45,OK,5.12,OK,26.21,30.26,1.239,1.567,255.8,29.69,0.0,804.133,358.4,2023,9,12,17,17
69.08,OK,2.48,OK,0.2,BDL,0.34,OK,43.16,OK,38.02,OK,31.18,21.99,4.929,6.441,182.6,10.18,0.0,801.235,698.1,2023,6,2,15,55
62.39,OK,2.54,OK,0.2,BDL,0.22,OK,10.88,OK,11.41,OK,24.46,44.9,3.869,4.669,103.1,6.956,0.0,804.875,873.0,2023,8,14,14,43
51.58,OK,2.0,OK,0.2,BDL,0.2,OK,14.12,OK,7.26,OK,24.11,49.72,4.506,5.325,113.1,14.98,0.0,802.897,232.1,2023,8,23,15,58
25.97,OK,12.52,OK,0.2,BDL,0.43,OK,29.32,OK,22.58,OK,10.6,63.08,0.761,1.034,247.1,2.808,0.0,806.574,,2023,12,22,0,50
28.26,OK,5.73,OK,1.37,OK,0.24,OK,24.54,OK,18.12,OK,15.95,59.59,2.589,4.27,240.7,28.9,0.0,805.54,461.5,2024,1,13,9,30
56.07,OK,6.87,OK,0.51,OK,0.31,OK,25.42,OK,10.06,OK,20.49,50.65,1.901,2.652,141.3,27.55,0.0,807.9,942.0,2023,11,2,12,45
45.1,OK,19.46,OK,5.28,OK,1.42,OK,37.32,OK,24.62,OK,30.66,11.16,5.228,9.11,340.9,39.36,0.0,801.884,975.0,2023,6,4,13,41
47.02,OK,0.83,OK,0.2,BDL,0.17,OK,23.65,OK,22.03,OK,29.48,23.66,0.538,1.382,91.5,27.28,0.0,803.957,790.9,2023,6,18,15,27
20.63,OK,3.89,OK,0.2,BDL,0.47,OK,10.75,OK,24.92,OK,10.0,63.9,0.0,0.0,0.0,0.0,0.0,806.771,,2024,1,25,0,49
22.95,OK,1.02,OK,0.2,BDL,0.21,OK,4.21,OK,15.99,OR,21.34,62.92,2.642,4.157,262.0,15.24,0.0,806.077,429.5,2023,8,17,14,51
9.67,OK,6.18,OK,0.2,BDL,0.6,OK,14.72,OK,11.12,OK,9.67,95.2,0.0,0.0,0.0,0.0,0.0,807.165,,2023,11,15,5,16
13.8,OK,4.5,OK,0.2,BDL,0.36,OK,4.26,OK,5.9,OK,10.85,90.5,0.0,0.0,0.0,0.0,0.0,807.002,,2023,11,15,3,0
22.01,OK,3.21,OK,0.2,BDL,0.23,OK,25.1,OK,14.15,OK,15.14,93.9,1.044,1.167,337.3,3.731,0.0,804.817,,2023,11,9,5,34
24.96,OK,0.93,OK,0.2,BDL,0.29,OK,5.8,OK,12.88,OK,10.41,74.51,2.492,3.031,171.3,7.583,0.0,804.05,,2024,1,6,4,1
46.5,OK,1.61,OK,0.2,BDL,0.22,OK,19.07,OK,2.0,BDL,25.38,22.97,1.039,1.731,39.09,19.85,0.0,803.615,1046.0,2024,3,4,13,35
16.61,OK,11.89,OK,10.71,OK,0.66,OK,26.43,OK,26.49,OK,14.37,57.67,0.971,1.106,172.1,11.7,0.0,807.579,586.6,2024,1,25,9,57
46.65,OK,1.99,OK,0.2,BDL,0.47,OK,26.31,OK,11.32,OK,22.67,30.94,3.606,5.407,270.9,28.94,0.0,803.867,159.0,2024,2,15,17,30
35.0,OK,0.94,OK,0.2,BDL,0.3,OK,9.77,OK,11.01,OK,19.48,69.66,3.876,5.489,214.3,6.614,0.0,807.9,158.1,2023,8,6,15,21
57.1,OK,2.75,OK,0.2,BDL,0.4,OK,58.46,OK,54.08,OK,25.42,34.67,3.152,4.567,184.6,17.82,0.0,806.366,352.9,2023,5,8,12,10
51.34,OK,1.61,OK,0.2,BDL,0.15,OK,23.14,OK,6.04,OK,26.08,32.72,1.172,2.304,111.6,32.09,0.0,805.429,1090.0,2023,9,26,14,30
46.45,OK,0.58,OK,0.2,BDL,0.24,OK,37.76,OK,24.47,OK,25.78,20.52,6.719,8.47,144.0,12.25,0.0,803.02,1004.0,2024,4,9,14,32
32.08,OK,0.81,OK,0.2,BDL,0.32,OK,21.04,OK,20.23,OK,20.13,45.93,3.495,5.192,211.5,11.89,0.0,806.266,,2024,4,11,22,37
49.63,OK,2.23,OK,0.2,BDL,0.3,OK,26.31,OK,19.03,OK,23.48,57.33,1.754,2.314,303.1,13.65,0.0,804.152,100.5,2023,10,3,13,27
73.91,OK,2.48,OK,0.2,BDL,0.21,OK,37.23,OK,18.93,OK,31.39,17.46,2.613,3.277,272.2,15.4,0.0,802.34,782.9,2023,6,14,15,45
41.8,OK,2.72,OK,0.2,BDL,0.25,OK,17.51,OK,8.47,OK,20.98,66.9,1.109,1.321,34.74,5.468,0.0,808.662,367.2,2023,8,11,9,58
44.73,OK,0.45,OK,0.2,BDL,0.18,OK,21.55,OK,10.81,OK,22.9,20.19,3.434,5.683,182.1,13.75,0.0,803.709,,2023,5,1,19,34
44.34,OK,0.8,OK,0.2,BDL,0.26,OK,59.98,OK,29.1,OK,26.72,23.86,5.18,8.08,196.7,18.72,0.0,805.667,904.0,2024,4,1,14,58
16.25,OK,2.74,OK,0.2,BDL,0.1,OK,17.67,OK,14.32,OK,7.564,93.6,0.976,1.27,111.1,4.542,0.0,804.744,,2024,1,12,4,9
60.18,OK,1.32,OK,0.2,BDL,0.36,OK,29.79,OK,16.1,OK,28.41,17.62,5.463,6.687,328.9,16.44,0.0,802.849,1171.0,2024,4,27,13,29
23.64,OK,4.59,OK,0.2,BDL,0.57,OK,13.88,OK,6.06,OK,7.35,82.3,0.0,0.0,0.0,0.0,0.0,807.41,,2024,2,19,3,7
8.54,OK,12.23,OK,0.2,BDL,0.42,OK,2.0,BDL,5.26,OK,13.81,69.72,0.181,0.399,346.7,0.492,0.0,804.805,,2024,1,6,21,0
