O3,O3_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg,Year,Month,Day,Hour,Minute
19.77,OK,2.25,OK,0.2,BDL,0.27,OK,6.58,OK,6.62,OK,9.87,79.18,0.0,0.0,0.0,0.0,0.0,807.907,,2024,1,2,2,27
34.08,OK,1.08,OK,0.2,BDL,0.24,OK,9.63,OK,8.53,OK,15.96,50.6,2.959,3.738,139.7,5.424,0.0,806.295,,2024,1,2,20,15
41.61,OK,1.34,OK,0.2,BDL,0.27,OK,20.31,OK,5.51,OK,20.32,38.75,3.939,5.243,200.2,15.64,0.0,805.642,755.5,2024,1,2,14,53
17.61,OK,2.33,OK,0.2,BDL,0.3,OK,9.39,OK,7.73,OK,8.56,88.9,1.159,1.444,17.53,8.45,0.0,807.131,,2024,1,2,4,33
33.62,OK,1.15,OK,0.2,BDL,0.23,OK,7.05,OK,7.24,OK,16.02,50.34,1.553,2.826,177.0,40.44,0.0,806.614,,2024,1,2,20,24
25.41,OK,4.39,OK,1.6,OK,0.39,OK,11.13,OK,11.98,OK,12.04,68.5,1.084,1.29,348.6,17.69,0.0,808.99,320.6,2024,1,2,9,6
21.31,OK,2.25,OK,0.2,BDL,0.27,OK,10.09,OK,7.19,OK,8.83,84.9,1.019,1.147,184.3,9.64,0.0,807.737,,2024,1,2,3,20
17.77,OK,7.97,OK,3.67,OK,0.43,OK,23.56,OK,11.98,OK,10.7,75.18,0.237,0.584,205.5,23.17,0.0,809.042,275.1,2024,1,2,8,47
21.03,OK,2.04,OK,0.2,BDL,0.25,OK,10.85,OK,12.07,OK,10.8,75.03,0.009,0.051,304.5,0.0,0.0,808.288,,2024,1,2,1,30
27.18,OK,3.24,OK,1.01,OK,0.32,OK,11.98,OK,14.63,OK,15.3,57.22,1.109,1.352,247.7,23.91,0.0,807.775,597.5,2024,1,3,10,2
30.16,OK,1.37,OK,0.2,BDL,0.25,OK,17.31,OK,13.36,OK,19.05,46.36,3.743,5.304,130.8,12.07,0.0,804.894,102.8,2024,1,3,17,44
29.08,OK,0.86,OK,0.2,BDL,0.23,OK,17.52,OK,15.99,OR,16.79,52.89,2.092,2.478,178.6,21.76,0.0,806.227,,2024,1,3,19,22
29.25,OK,2.66,OK,0.75,OK,0.34,OK,6.28,OK,16.69,OK,16.67,51.71,1.973,2.437,207.6,14.61,0.0,807.734,662.6,2024,1,3,10,24
29.74,OK,1.0,OK,0.2,BDL,0.27,OK,12.02,OK,14.39,OK,17.48,51.1,4.159,6.205,154.3,17.26,0.0,805.445,,2024,1,3,18,31
30.1,OK,0.69,OK,0.2,BDL,0.22,OK,7.06,OK,6.51,OK,16.47,52.85,3.441,4.547,186.0,15.58,0.0,806.424,,2024,1,3,19,48
28.43,OK,1.46,OK,0.2,BDL,0.25,OK,2.0,BDL,6.46,OK,15.4,56.69,1.847,2.089,201.0,9.88,0.0,806.642,,2024,1,3,20,15
36.8,OK,0.83,OK,0.2,BDL,0.24,OK,5.53,OK,2.0,BDL,20.18,30.83,4.135,4.721,284.9,6.456,0.0,805.988,901.0,2024,1,3,12,32
29.28,OK,1.27,OK,0.2,BDL,0.26,OK,12.17,OK,10.76,OK,17.58,51.02,2.947,3.574,123.9,29.33,0.0,805.458,1.06,2024,1,3,18,28
6.98,OK,10.39,OK,3.55,OK,0.5,OK,19.0,OK,19.07,OK,7.85,80.8,0.937,1.382,131.0,10.05,0.0,806.839,33.7,2024,1,3,7,51
26.84,OK,0.78,OK,0.2,BDL,0.27,OK,7.42,OK,15.99,OR,19.14,46.47,7.076,8.85,105.7,8.93,0.0,804.864,956.0,2024,1,4,13,37
25.71,OK,1.64,OK,0.2,BDL,0.26,OK,13.34,OK,2.0,BDL,13.33,65.51,1.635,1.792,209.7,10.32,0.0,805.948,,2024,1,4,22,4
24.86,OK,0.62,OK,0.2,BDL,0.27,OK,2.0,BDL,8.09,OK,17.77,50.75,4.087,8.39,140.8,24.44,0.0,806.572,875.0,2024,1,4,11,52
17.41,OK,3.28,OK,0.2,BDL,0.26,OK,8.99,OK,6.57,OK,8.52,66.68,2.625,3.594,205.2,12.34,0.0,806.002,,2024,1,4,4,32
12.42,OK,9.47,OK,11.17,OK,0.52,OK,12.26,OK,2.0,BDL,12.19,65.86,0.631,1.782,198.9,60.35,0.0,807.619,402.3,2024,1,4,9,10
22.6,OK,0.76,OK,0.2,BDL,0.27,OK,7.54,OK,2.0,BDL,15.89,56.71,4.28,5.458,149.0,14.51,0.0,807.317,620.4,2024,1,4,10,8
27.61,OK,1.93,OK,0.2,BDL,0.24,OK,8.55,OK,5.95,OK,12.86,61.88,3.041,4.342,190.3,16.84,0.0,807.247,,2024,1,4,0,0
26.27,OK,0.94,OK,0.2,BDL,0.28,OK,8.58,OK,2.0,BDL,19.62,46.6,6.431,8.61,113.8,8.98,0.0,804.621,717.8,2024,1,4,13,48
27.52,OK,1.07,OK,0.2,BDL,0.25,OK,10.42,OK,17.69,OK,18.72,47.19,3.096,3.871,153.2,44.94,0.0,804.632,895.0,2024,1,4,14,9
16.29,OK,3.02,OK,0.2,BDL,0.4,OK,7.06,OK,8.68,OK,7.707,74.1,0.0,0.0,0.0,0.0,0.0,805.839,,2024,1,4,6,17
24.89,OK,0.97,OK,0.2,BDL,0.25,OK,2.0,BDL,2.0,BDL,11.62,71.22,3.101,3.604,191.8,7.436,0.0,804.492,,2024,1,5,3,6
19.32,OK,1.99,OK,0.2,BDL,0.27,OK,9.57,OK,16.58,OK,10.83,78.18,2.86,3.471,198.4,7.397,0.0,805.043,,2024,1,5,23,4
28.72,OK,0.7,OK,0.2,BDL,0.26,OK,12.14,OK,2.0,BDL,19.35,41.96,3.709,5.468,196.7,40.23,0.0,803.118,863.0,2024,1,5,13,54
29.7,OK,0.5,OK,0.2,BDL,0.26,OK,17.69,OK,9.1,OK,19.11,42.51,3.275,4.444,180.5,10.43,0.0,803.219,890.0,2024,1,5,13,32
25.29,OK,0.72,OK,0.2,BDL,0.25,OK,6.77,OK,2.0,BDL,14.27,64.54,1.533,1.843,144.3,23.74,0.0,804.839,,2024,1,5,20,57
19.98,OK,2.36,OK,0.2,BDL,0.27,OK,10.23,OK,5.19,OK,11.5,75.98,3.676,4.26,216.9,8.29,0.0,805.329,,2024,1,5,22,38
21.82,OK,1.21,OK,0.2,BDL,0.25,OK,2.0,BDL,5.18,OK,10.33,72.62,0.608,1.229,146.7,36.9,0.0,804.268,0.184,2024,1,5,3,44
31.08,OK,0.71,OK,0.2,BDL,0.27,OK,11.57,OK,13.73,OK,19.72,39.13,4.652,8.93,155.0,18.46,0.0,802.901,798.0,2024,1,5,14,31
23.16,OK,1.4,OK,0.2,BDL,0.25,OK,11.79,OK,4.44,OK,14.43,62.93,3.719,5.069,124.8,12.87,0.0,804.302,,2024,1,5,19,29
25.0,OK,1.22,OK,0.2,BDL,0.27,OK,6.62,OK,18.78,OK,10.3,73.61,2.103,2.447,178.5,12.36,0.0,804.656,,2024,1,5,2,33
20.12,OK,3.34,OK,2.39,OK,0.38,OK,13.8,OK,15.99,OR,13.77,64.63,1.562,1.987,342.9,11.48,0.0,805.771,580.3,2024,1,6,9,56
24.03,OK,0.69,OK,0.2,BDL,0.25,OK,2.0,BDL,2.0,BDL,11.19,71.94,2.364,3.123,199.0,8.76,0.0,804.499,,2024,1,6,1,47
25.7,OK,0.64,OK,0.2,BDL,0.26,OK,2.0,BDL,2.0,BDL,11.5,67.89,2.34,2.58,199.6,7.882,0.0,804.39,,2024,1,6,2,39
14.16,OK,2.65,OK,0.2,BDL,0.3,OK,6.95,OK,14.11,OK,7.192,89.0,1.502,1.761,212.3,8.71,0.0,804.515,,2024,1,6,6,53
26.01,OK,0.64,OK,0.2,BDL,0.26,OK,22.18,OR,2.0,BDL,11.37,68.4,2.941,3.369,186.3,3.769,0.0,804.302,,2024,1,6,2,41
17.75,OK,1.52,OK,0.2,BDL,0.29,OK,6.3,OK,2.0,BDL,8.32,85.3,3.053,3.471,193.1,10.5,0.0,804.115,,2024,1,6,6,15
23.79,OK,0.4,OK,0.2,BDL,0.25,OK,17.67,OK,2.0,BDL,16.32,59.16,5.127,6.205,159.8,13.65,0.0,803.635,,2024,1,6,18,54
21.28,OK,1.85,OK,0.2,BDL,0.25,OK,2.0,BDL,2.0,BDL,10.33,76.35,3.731,4.147,194.1,7.529,0.0,804.458,,2024,1,6,1,22
19.56,OK,1.91,OK,0.2,BDL,0.27,OK,9.15,OK,9.97,OK,9.93,77.48,3.669,3.963,223.0,5.847,0.0,804.622,,2024,1,6,0,31
23.54,OK,1.0,OK,0.2,BDL,0.25,OK,4.01,OK,2.0,BDL,11.02,73.85,2.768,3.799,217.7,8.14,0.0,804.431,,2024,1,6,1,37
11.17,OK,11.01,OK,0.2,BDL,0.42,OK,16.09,OK,9.3,OK,14.97,63.32,2.584,2.99,352.5,4.57,0.0,804.329,,2024,1,7,19,42
22.46,OK,0.59,OK,0.2,BDL,0.29,OK,4.4,OK,7.92,OK,17.22,57.82,2.534,3.103,164.5,17.32,0.0,803.935,144.6,2024,1,7,14,44
8.22,OK,4.96,OK,0.2,BDL,0.36,OK,12.57,OK,11.71,OK,11.65,79.19,0.0,0.0,0.0,0.0,0.0,805.111,,2024,1,7,1,1
13.19,OK,8.82,OK,0.2,BDL,0.4,OK,12.58,OK,2.0,BDL,15.01,63.25,3.236,3.512,352.8,3.253,0.0,804.091,,2024,1,7,19,33
12.82,OK,1.86,OK,0.2,BDL,0.29,OK,11.34,OK,4.43,OK,10.33,86.1,0.0,0.0,0.0,0.0,0.0,804.118,,2024,1,7,4,18
21.08,OK,2.88,OK,0.2,BDL,0.29,OK,15.04,OK,2.0,BDL,15.75,57.27,0.009,0.051,308.4,0.0,0.0,804.696,,2024,1,7,20,2
23.49,OK,0.73,OK,0.2,BDL,0.28,OK,4.65,OK,2.0,BDL,18.6,52.16,0.046,0.174,167.2,5.951,0.0,804.71,179.9,2024,1,7,14,4
8.5,OK,10.57,OK,5.51,OK,0.52,OK,21.7,OK,10.42,OK,13.68,71.89,0.932,1.249,338.3,9.98,0.0,806.24,114.7,2024,1,7,10,40
8.27,OK,5.75,OK,0.2,BDL,0.37,OK,12.94,OK,5.79,OK,11.11,81.8,0.534,0.676,252.4,0.0,0.0,804.982,,2024,1,7,1,48
7.19,OK,3.75,OK,0.2,BDL,0.35,OK,10.07,OK,11.38,OK,10.8,83.0,0.0,0.0,0.0,0.0,0.0,804.452,,2024,1,7,2,53
8.02,OK,6.89,OK,0.63,OK,0.35,OK,8.39,OK,8.98,OK,8.72,89.5,0.981,1.137,171.6,2.709,0.0,804.378,,2024,1,8,6,34
18.16,OK,1.11,OK,0.2,BDL,0.32,OK,2.0,BDL,9.45,OK,12.16,74.13,2.338,2.703,236.4,12.92,0.0,803.595,,2024,1,8,3,44
17.39,OK,4.01,OK,0.2,BDL,0.3,OK,18.61,OK,9.14,OK,15.88,65.11,0.031,0.184,160.7,0.008,0.0,804.826,,2024,1,8,19,25
16.66,OK,3.87,OK,0.2,BDL,0.23,OK,23.62,OK,7.72,OK,14.16,71.34,0.058,0.225,160.1,19.07,0.0,805.758,,2024,1,8,21,0
21.33,OK,1.49,OK,0.47,OK,0.13,OK,18.98,OK,4.15,OK,20.86,41.11,7.371,8.94,222.6,6.339,0.0,803.071,613.0,2024,1,8,15,0
8.48,OK,4.42,OK,0.2,BDL,0.39,OK,2.0,BDL,2.0,BDL,9.54,83.5,0.0,0.0,0.0,0.0,0.0,803.694,,2024,1,8,5,7
9.35,OK,2.9,OK,0.2,BDL,0.4,OK,10.46,OK,12.26,OK,9.3,85.2,0.379,0.594,178.2,4.13,0.0,804.785,0.092,2024,1,8,0,55
26.96,OK,2.04,OK,0.2,BDL,0.14,OK,16.52,OK,8.23,OK,18.78,46.6,3.692,4.424,195.0,11.57,0.0,803.812,108.9,2024,1,8,17,21
3.6,OK,11.83,OK,25.86,OK,0.95,OK,11.9,OK,2.0,BDL,10.86,79.17,0.56,0.85,217.1,4.301,0.0,805.585,220.3,2024,1,8,8,29
22.65,OK,1.64,OK,0.49,OK,0.14,OK,21.43,OK,2.0,BDL,20.21,42.5,3.758,5.714,227.1,15.7,0.0,803.118,764.5,2024,1,8,15,18
15.48,OK,4.1,OK,0.2,BDL,0.19,OK,14.17,OK,15.43,OK,10.63,82.4,0.007,0.02,197.9,0.011,0.0,804.594,,2024,1,9,22,20
25.33,OK,1.51,OK,0.2,BDL,0.07,OK,12.52,OK,15.21,OK,18.7,50.87,2.021,2.826,156.7,11.88,0.0,802.683,176.9,2024,1,9,17,27
37.66,OK,1.16,OK,0.2,BDL,0.07,OK,5.94,OK,11.83,OK,19.21,28.6,4.717,5.478,199.4,14.11,0.0,803.921,524.3,2024,1,9,13,19
21.76,OK,4.08,OK,0.2,BDL,0.16,OK,24.59,OK,25.99,OK,15.29,62.74,0.865,1.229,31.36,0.014,0.0,804.01,,2024,1,9,19,57
12.07,OK,4.2,OK,0.2,BDL,0.2,OK,12.73,OK,8.05,OK,10.85,81.6,0.305,0.573,280.1,14.43,0.0,804.737,,2024,1,9,23,27
39.31,OK,1.32,OK,0.2,BDL,0.07,OK,10.82,OK,2.0,BDL,20.13,24.9,6.697,7.363,206.2,2.346,0.0,803.091,532.1,2024,1,9,14,4
7.78,OK,9.22,OK,9.48,OK,0.36,OK,23.41,OK,9.77,OK,11.31,78.82,0.014,0.082,87.2,0.006,0.0,806.471,475.0,2024,1,9,9,12
19.69,OK,1.29,OK,0.2,BDL,0.24,OK,7.07,OK,19.34,OK,9.9,80.3,0.0,0.0,0.0,0.0,0.0,804.363,,2024,1,9,4,19
13.29,OK,1.52,OK,0.2,BDL,0.17,OK,2.0,BDL,4.72,OK,8.23,87.4,0.0,0.0,0.0,0.0,0.0,804.717,,2024,1,9,5,42
6.1,OK,9.48,OK,9.96,OK,0.33,OK,19.09,OK,12.5,OK,9.3,86.4,0.0,0.0,0.0,0.0,0.0,806.378,257.0,2024,1,9,8,46
28.22,OK,1.45,OK,0.2,BDL,0.11,OK,8.22,OK,2.0,BDL,20.25,41.61,2.466,3.676,139.9,27.08,0.0,804.168,882.0,2024,1,10,13,29
24.37,OK,1.5,OK,0.2,BDL,0.09,OK,12.83,OK,13.34,OK,16.56,57.93,3.108,3.666,150.2,13.25,0.0,804.35,,2024,1,10,19,7
10.51,OK,2.55,OK,0.2,BDL,0.16,OK,12.4,OK,2.0,BDL,8.66,91.6,0.026,0.092,309.6,3.354,0.0,804.785,,2024,1,10,1,7
4.08,OK,13.75,OK,0.95,OK,0.25,OK,4.15,OK,2.0,BDL,8.14,91.8,0.239,0.604,19.59,4.162,0.0,805.231,,2024,1,10,7,3
26.8,OK,0.87,OK,0.2,BDL,0.08,OK,13.2,OK,5.98,OK,19.6,44.96,2.973,3.471,110.0,22.79,0.0,803.643,493.2,2024,1,10,14,11
25.18,OK,0.87,OK,0.2,BDL,0.06,OK,24.04,OK,14.24,OK,16.9,56.3,5.337,6.932,139.9,14.26,0.0,804.275,,2024,1,10,18,41
25.65,OK,0.81,OK,0.2,BDL,0.08,OK,2.0,BDL,5.12,OK,18.68,45.41,4.803,8.57,106.4,24.26,0.0,805.046,911.0,2024,1,10,12,39
14.41,OK,6.5,OK,4.51,OK,0.4,OK,9.72,OK,11.64,OK,11.31,79.02,0.377,0.655,34.76,0.087,0.0,806.411,272.4,2024,1,10,8,49
24.75,OK,1.61,OK,0.2,BDL,0.06,OK,24.36,OK,11.27,OK,17.1,54.89,4.681,5.755,148.9,12.61,0.0,804.159,5.116,2024,1,10,18,34
14.2,OK,5.81,OK,0.2,BDL,0.35,OK,20.88,OK,7.65,OK,10.53,73.0,1.51,1.905,283.9,4.374,0.0,805.574,0.415,2024,1,10,23,46
29.54,OK,1.19,OK,0.2,BDL,0.09,OK,9.47,OK,2.0,BDL,16.96,61.06,3.388,4.168,194.5,8.04,0.0,804.411,,2024,1,11,19,39
30.19,OK,1.75,OK,0.2,BDL,0.11,OK,14.64,OK,15.74,OK,19.31,53.16,6.076,6.595,165.2,9.39,0.0,803.003,111.6,2024,1,11,17,45
34.78,OK,0.8,OK,0.2,BDL,0.09,OK,9.81,OK,2.0,BDL,22.07,32.42,2.12,2.857,224.5,54.39,0.0,803.444,933.0,2024,1,11,13,30
14.87,OK,1.46,OK,0.2,BDL,0.1,OK,6.86,OK,9.25,OK,8.6,85.1,0.01,0.061,325.3,0.0,0.0,804.404,,2024,1,11,4,8
34.55,OK,0.8,OK,0.2,BDL,0.09,OK,12.08,OK,6.62,OK,19.51,30.4,4.468,5.591,224.7,10.24,0.0,805.72,802.0,2024,1,11,11,5
33.67,OK,1.08,OK,0.2,BDL,0.1,OK,14.29,OK,2.0,BDL,20.53,30.96,2.761,3.963,245.5,16.93,0.0,805.121,881.0,2024,1,11,11,48
33.15,OK,0.87,OK,0.2,BDL,0.09,OK,2.0,BDL,9.08,OK,19.87,33.11,2.679,3.205,218.4,6.498,0.0,805.452,839.0,2024,1,11,11,26
33.6,OK,0.88,OK,0.2,BDL,0.09,OK,8.18,OK,5.46,OK,20.06,34.17,3.277,3.727,265.3,10.12,0.0,805.312,852.0,2024,1,11,11,32
35.06,OK,0.69,OK,0.2,BDL,0.07,OK,7.73,OK,5.59,OK,20.42,32.72,4.038,5.028,203.1,9.11,0.0,804.942,898.0,2024,1,11,12,8
29.87,OK,1.52,OK,0.2,BDL,0.11,OK,22.6,OK,14.44,OK,21.94,43.8,5.134,6.38,141.2,13.04,0.0,802.255,546.9,2024,1,11,15,44
33.42,OK,8.33,OK,2.72,OK,0.38,OK,18.41,OK,20.32,OK,18.4,45.42,1.193,1.741,41.48,14.88,0.0,805.48,830.0,2024,1,12,11,40
14.9,OK,2.76,OK,0.2,BDL,0.12,OK,7.5,OK,2.0,BDL,6.747,92.3,0.701,0.778,98.8,2.512,0.0,804.975,,2024,1,12,5,26
12.91,OK,6.87,OK,0.2,BDL,0.15,OK,18.1,OK,5.82,OK,9.92,85.5,0.0,0.0,0.0,0.0,0.0,805.309,,2024,1,12,0,38
7.21,OK,11.22,OK,10.51,OK,0.56,OK,25.1,OK,7.89,OK,9.1,82.9,0.63,0.819,304.5,6.898,0.0,806.325,190.8,2024,1,12,9,10
14.76,OK,2.63,OK,0.2,BDL,0.11,OK,9.11,OK,5.77,OK,7.445,93.4,0.0,0.0,0.0,0.0,0.0,804.989,,2024,1,12,4,58
17.94,OK,3.01,OK,0.2,BDL,0.11,OK,2.0,BDL,7.5,OK,9.25,89.7,0.669,0.799,138.0,1.771,0.0,805.193,,2024,1,12,1,34
10.74,OK,5.61,OK,0.2,BDL,0.11,OK,2.0,BDL,4.16,OK,6.485,89.0,0.0,0.0,0.0,0.0,0.0,805.159,,2024,1,12,6,15
12.52,OK,2.83,OK,0.2,BDL,0.1,OK,2.0,BDL,6.17,OK,6.7,93.8,1.159,1.239,102.6,3.198,0.0,804.955,,2024,1,12,4,41
24.13,OK,7.31,OK,0.2,BDL,0.19,OK,29.32,OK,14.16,OK,15.3,61.21,0.862,0.952,157.1,6.813,0.0,805.084,,2024,1,12,22,35
33.37,OK,3.2,OK,0.2,BDL,0.13,OK,15.62,OK,15.01,OK,23.06,36.65,0.404,0.86,41.26,7.496,0.0,803.216,875.0,2024,1,12,13,47
29.03,OK,4.91,OK,1.16,OK,0.23,OK,26.51,OK,19.65,OK,16.01,59.02,4.031,5.14,240.7,15.29,0.0,805.608,506.1,2024,1,13,9,32
18.55,OK,6.66,OK,0.2,BDL,0.16,OK,14.81,OK,8.76,OK,10.64,82.1,0.666,0.768,103.5,5.77,0.0,804.309,,2024,1,13,2,4
34.93,OK,2.94,OK,0.2,BDL,0.09,OK,15.99,OK,2.0,BDL,21.24,36.33,5.129,6.461,170.0,12.4,0.0,803.384,577.8,2024,1,13,14,21
34.71,OK,2.83,OK,0.2,BDL,0.1,OK,23.68,OK,8.1,OK,21.82,33.88,5.226,7.168,151.7,20.13,0.0,803.663,627.4,2024,1,13,13,27
15.86,OK,9.35,OK,0.2,BDL,0.22,OK,27.44,OK,10.28,OK,14.02,55.82,0.0,0.0,0.0,0.0,0.0,805.934,,2024,1,13,22,24
12.74,OK,11.17,OK,0.2,BDL,0.23,OK,16.06,OK,2.0,BDL,14.56,54.06,0.0,0.0,0.0,0.0,0.0,805.737,,2024,1,13,21,56
15.32,OK,5.72,OK,0.2,BDL,0.15,OK,15.72,OK,7.65,OK,8.58,88.0,0.787,1.126,117.2,17.1,0.0,803.574,,2024,1,13,4,27
17.86,OK,13.07,OK,0.2,BDL,0.18,OK,2.0,BDL,9.74,OK,16.36,47.35,0.746,1.055,332.4,13.4,0.0,805.533,,2024,1,13,20,38
35.48,OK,2.59,OK,0.2,BDL,0.08,OK,8.41,OK,6.78,OK,20.68,33.45,4.175,4.782,144.8,8.54,0.0,804.798,426.2,2024,1,13,12,6
35.15,OK,2.31,OK,0.2,BDL,0.1,OK,15.12,OK,6.91,OK,19.76,34.46,2.874,3.625,162.9,12.43,0.0,803.846,111.3,2024,1,13,17,43
18.28,OK,4.44,OK,0.2,BDL,0.11,OK,10.25,OK,2.0,BDL,11.97,62.84,0.0,0.0,0.0,0.0,0.0,805.792,,2024,1,14,1,23
19.21,OK,3.26,OK,0.2,BDL,0.09,OK,7.02,OK,10.98,OK,9.5,69.86,1.147,1.321,103.9,2.881,0.0,804.39,,2024,1,14,5,24
2.67,OK,21.38,OK,4.97,OK,0.41,OK,38.4,OK,24.41,OK,12.69,61.89,0.0,0.0,0.0,0.0,0.0,805.751,,2024,1,14,21,40
22.45,OK,2.76,OK,0.2,BDL,0.08,OK,4.09,OK,2.0,BDL,10.79,65.06,0.0,0.0,0.0,0.0,0.0,804.418,,2024,1,14,4,31
16.74,OK,7.12,OK,0.2,BDL,0.19,OK,19.97,OK,4.07,OK,11.61,65.41,0.0,0.0,0.0,0.0,0.0,805.975,,2024,1,14,22,42
34.21,OK,2.22,OK,0.2,BDL,0.07,OK,6.08,OK,15.99,OR,22.02,30.65,1.626,2.028,198.2,19.67,0.0,803.186,152.0,2024,1,14,16,26
26.52,OK,4.16,OK,0.2,BDL,0.11,OK,5.28,OK,5.36,OK,16.33,46.48,0.329,1.178,63.84,0.33,0.0,804.873,,2024,1,14,20,9
40.95,OK,2.34,OK,0.2,BDL,0.07,OK,9.16,OK,9.23,OK,22.24,23.87,3.096,3.799,277.0,7.029,0.0,803.207,580.7,2024,1,14,15,41
15.56,OK,4.29,OK,0.2,BDL,0.16,OK,14.42,OK,2.0,BDL,9.14,72.05,0.207,0.768,302.5,7.791,0.0,805.635,48.91,2024,1,14,7,55
27.41,OK,3.39,OK,0.2,BDL,0.1,OK,15.44,OK,4.53,OK,17.23,44.53,0.0,0.0,0.0,0.0,0.0,804.452,,2024,1,14,19,28
41.9,OK,3.17,OK,0.2,BDL,0.12,OK,10.95,OK,4.49,OK,25.12,23.35,3.558,4.485,232.4,5.218,0.0,802.88,300.0,2024,1,15,17,5
32.99,OK,2.91,OK,0.2,BDL,0.11,OK,21.67,OK,2.0,BDL,24.8,27.76,0.877,1.219,275.3,23.52,0.0,803.044,183.0,2024,1,15,17,31
29.54,OK,2.05,OK,0.2,BDL,0.11,OK,8.61,OK,2.0,BDL,24.62,31.03,2.811,3.011,278.5,5.044,0.0,802.88,252.8,2024,1,15,17,16
14.54,OK,5.1,OK,0.2,BDL,0.12,OK,7.92,OK,2.0,BDL,7.247,80.5,0.0,0.0,0.0,0.0,0.0,805.914,,2024,1,15,6,14
18.54,OK,6.68,OK,0.2,BDL,0.3,OK,30.62,OK,14.64,OK,14.75,53.5,1.046,1.106,278.7,7.974,0.0,804.73,,2024,1,15,20,42
27.25,OK,3.92,OK,0.2,BDL,0.3,OK,36.03,OK,24.93,OK,19.36,40.73,0.712,0.891,323.5,0.079,0.0,803.989,,2024,1,15,19,11
42.2,OK,2.97,OK,0.2,BDL,0.1,OK,10.08,OK,2.0,BDL,25.8,20.71,2.724,3.635,236.2,27.13,0.0,802.751,342.8,2024,1,15,16,55
8.66,OK,7.64,OK,4.23,OK,0.29,OK,20.06,OK,9.74,OK,9.0,70.8,0.126,0.358,353.6,0.026,0.0,806.728,145.6,2024,1,15,8,8
12.03,OK,5.72,OK,0.2,BDL,0.14,OK,14.13,OK,2.0,BDL,7.231,79.89,0.396,0.553,28.59,0.0,0.0,806.111,,2024,1,15,6,23
53.06,OK,3.3,OK,0.2,BDL,0.1,OK,9.56,OK,5.64,OK,25.89,16.76,2.202,2.888,100.4,13.35,0.0,803.411,832.0,2024,1,15,14,18
56.98,OK,3.5,OK,0.2,BDL,0.15,OK,13.82,OK,11.04,OK,25.39,17.89,0.783,1.372,214.1,31.12,0.0,804.01,888.0,2024,1,16,13,39
16.93,OK,5.63,OK,0.2,BDL,0.28,OK,10.96,OK,8.93,OK,8.94,75.2,0.0,0.0,0.0,0.0,0.0,804.622,,2024,1,16,2,29
22.36,OK,5.84,OK,0.2,BDL,0.46,OK,28.82,OK,26.66,OK,12.9,68.98,0.526,0.655,290.6,11.92,0.0,806.376,,2024,1,16,23,35
18.39,OK,5.3,OK,0.2,BDL,0.28,OK,29.31,OK,20.9,OK,10.02,68.93,0.0,0.0,0.0,0.0,0.0,805.023,,2024,1,16,1,47
