Fecha,RelativeHumidity
2018-09-20,64.91666666666667
2018-09-21,66.70833333333333
2018-09-22,72.75
2018-09-23,73.75
2018-09-24,71.04166666666667
2018-09-25,74.125
2018-09-26,70.75
2018-09-27,71.04166666666667
2018-09-28,74.58333333333333
2018-09-29,75.29166666666667
2018-09-30,72.875
2018-10-01,72.83333333333333
2018-10-02,67.33333333333333
2018-10-03,69.79166666666667
2018-10-04,72.375
2018-10-05,70.16666666666667
2018-10-06,72.70833333333333
2018-10-07,73.04166666666667
2018-10-08,72.95833333333333
2018-10-09,69.20833333333333
2018-10-10,68.95833333333333
2018-10-11,71.66666666666667
2018-10-12,71.0
2018-10-13,71.04166666666667
2018-10-14,72.125
2018-10-15,72.125
2018-10-16,69.95833333333333
2018-10-17,68.54166666666667
2018-10-18,64.29166666666667
2018-10-19,67.66666666666667
2018-10-20,74.91666666666667
2018-10-21,75.45833333333333
2018-10-22,73.91666666666667
2018-10-23,72.45833333333333
2018-10-24,68.75
2018-10-25,67.29166666666667
2018-10-26,68.79166666666667
2018-10-27,72.45833333333333
2018-10-28,64.04166666666667
2018-10-29,63.666666666666664
2018-10-30,68.58333333333333
2018-10-31,70.25
2018-11-01,73.08333333333333
2018-11-02,72.83333333333333
2018-11-03,77.33333333333333
2018-11-04,88.375
2018-11-05,71.875
2018-11-06,62.75
2018-11-07,63.291666666666664
2018-11-08,61.833333333333336
2018-11-09,61.666666666666664
2018-11-10,63.0
2018-11-11,63.166666666666664
2018-11-12,67.66666666666667
2018-11-13,74.04166666666667
2018-11-14,75.29166666666667
2018-11-15,70.0
2018-11-16,65.25
2018-11-17,60.083333333333336
2018-11-18,60.75
2018-11-19,52.166666666666664
2018-11-20,53.041666666666664
2018-11-21,51.833333333333336
2018-11-22,58.583333333333336
2018-11-23,61.958333333333336
2018-11-24,65.16666666666667
2018-11-25,61.0
2018-11-26,61.416666666666664
2018-11-27,63.625
2018-11-28,68.20833333333333
2018-11-29,87.75
2018-11-30,74.33333333333333
2018-12-01,68.125
2018-12-02,67.95833333333333
2018-12-03,65.95833333333333
2018-12-04,69.83333333333333
2018-12-05,71.45833333333333
2018-12-06,71.625
2018-12-07,65.5
2018-12-08,65.58333333333333
2018-12-09,65.20833333333333
2018-12-10,65.25
2018-12-11,69.33333333333333
2018-12-12,68.75
2018-12-13,63.708333333333336
2018-12-14,60.333333333333336
2018-12-15,55.041666666666664
2018-12-16,62.958333333333336
2018-12-17,65.125
2018-12-18,68.375
2018-12-19,59.083333333333336
2018-12-20,45.666666666666664
2018-12-21,37.625
2018-12-22,44.708333333333336
2018-12-23,49.833333333333336
2018-12-24,53.375
2018-12-25,58.791666666666664
2018-12-26,54.916666666666664
2018-12-27,62.375
2018-12-28,63.208333333333336
2018-12-29,57.166666666666664
2018-12-30,56.958333333333336
2018-12-31,62.0
2019-01-01,55.75
2019-01-02,59.833333333333336
2019-01-03,55.916666666666664
2019-01-04,52.25
2019-01-05,51.666666666666664
2019-01-06,54.875
2019-01-07,54.5
2019-01-08,45.625
2019-01-09,46.125
2019-01-10,58.0
2019-01-11,62.875
2019-01-12,62.5
2019-01-13,65.375
2019-01-14,66.41666666666667
2019-01-15,58.583333333333336
2019-01-16,61.625
2019-01-17,63.166666666666664
2019-01-18,64.45833333333333
2019-01-19,56.916666666666664
2019-01-20,55.958333333333336
2019-01-21,45.125
2019-01-22,48.25
2019-01-23,55.166666666666664
2019-01-24,54.916666666666664
2019-01-25,52.416666666666664
2019-01-26,49.375
2019-01-27,42.083333333333336
2019-01-28,42.125
2019-01-29,44.25
2019-01-30,42.541666666666664
2019-01-31,45.916666666666664
2019-02-01,53.875
2019-02-02,49.208333333333336
2019-02-03,52.541666666666664
2019-02-04,44.333333333333336
2019-02-05,41.25
2019-02-06,41.166666666666664
2019-02-07,37.791666666666664
2019-02-08,45.708333333333336
2019-02-09,53.458333333333336
2019-02-10,50.791666666666664
2019-02-11,51.291666666666664
2019-02-12,52.75
2019-02-13,57.25
2019-02-14,51.25
2019-02-15,46.25
2019-02-16,42.875
2019-02-17,41.291666666666664
2019-02-18,39.583333333333336
2019-02-19,37.25
2019-02-20,42.833333333333336
2019-02-21,36.625
2019-02-22,41.0
2019-02-23,41.833333333333336
2019-02-24,42.333333333333336
2019-02-25,49.708333333333336
2019-02-26,43.75
2019-02-27,35.75
2019-02-28,42.416666666666664
2019-03-01,47.875
2019-03-02,46.125
2019-03-03,44.75
2019-03-04,48.458333333333336
2019-03-05,44.708333333333336
2019-03-06,43.833333333333336
2019-03-07,44.75
2019-03-08,44.666666666666664
2019-03-09,41.416666666666664
2019-03-10,31.75
2019-03-11,37.75
2019-03-12,38.208333333333336
2019-03-13,42.73913043478261
2019-03-14,40.166666666666664
2019-03-15,37.375
2019-03-16,44.75
2019-03-17,48.833333333333336
2019-03-18,47.125
2019-03-19,39.125
2019-03-20,39.041666666666664
2019-03-21,38.833333333333336
2019-03-22,39.416666666666664
2019-03-23,37.833333333333336
2019-03-24,32.208333333333336
2019-03-25,30.666666666666668
2019-03-26,29.0
2019-03-27,35.916666666666664
2019-03-28,29.625
2019-03-29,32.166666666666664
2019-03-30,29.791666666666668
2019-03-31,24.416666666666668
2019-04-01,24.333333333333332
2019-04-02,27.041666666666668
2019-04-03,36.666666666666664
2019-04-04,37.5
2019-04-05,34.375
2019-04-06,34.125
2019-04-07,30.166666666666668
2019-04-08,31.541666666666668
2019-04-09,34.291666666666664
2019-04-10,29.583333333333332
2019-04-11,28.416666666666668
2019-04-12,23.125
2019-04-13,21.333333333333332
2019-04-14,22.458333333333332
2019-04-15,25.458333333333332
2019-04-16,29.791666666666668
2019-04-17,25.416666666666668
2019-04-18,25.041666666666668
2019-04-19,33.916666666666664
2019-04-20,33.666666666666664
2019-04-21,31.583333333333332
2019-04-22,28.583333333333332
2019-04-23,30.041666666666668
2019-04-24,27.75
2019-04-25,25.541666666666668
2019-04-26,24.666666666666668
2019-04-27,26.333333333333332
2019-04-28,29.333333333333332
2019-04-29,30.5
2019-04-30,34.166666666666664
2019-05-01,32.666666666666664
2019-05-02,33.0
2019-05-03,27.666666666666668
2019-05-04,29.708333333333332
2019-05-05,31.208333333333332
2019-05-06,27.5
2019-05-07,21.041666666666668
2019-05-08,19.083333333333332
2019-05-09,18.0
2019-05-10,25.375
2019-05-11,22.625
2019-05-12,27.125
2019-05-13,32.083333333333336
2019-05-14,29.333333333333332
2019-05-15,29.0
2019-05-16,30.958333333333332
2019-05-17,40.75
2019-05-18,44.416666666666664
2019-05-19,32.666666666666664
2019-05-20,31.75
2019-05-21,32.375
2019-05-22,33.041666666666664
2019-05-23,34.291666666666664
2019-05-24,42.041666666666664
2019-05-25,45.208333333333336
2019-05-26,47.041666666666664
2019-05-27,54.416666666666664
2019-05-28,65.79166666666667
2019-05-29,62.833333333333336
2019-05-30,58.791666666666664
2019-05-31,61.416666666666664
2019-06-01,62.333333333333336
2019-06-02,59.958333333333336
2019-06-03,56.916666666666664
2019-06-04,71.45833333333333
2019-06-05,78.83333333333333
2019-06-06,73.0
2019-06-07,62.625
2019-06-08,58.083333333333336
2019-06-09,51.208333333333336
2019-06-10,33.208333333333336
2019-06-11,45.916666666666664
2019-06-12,52.666666666666664
2019-06-13,65.20833333333333
2019-06-14,72.7
2019-06-17,52.93333333333333
2019-06-18,62.291666666666664
2019-06-19,66.66666666666667
2019-06-20,60.375
2019-06-21,62.75
2019-06-22,68.5
2019-06-23,67.25
2019-06-24,65.91666666666667
2019-06-25,67.125
2019-06-26,68.125
2019-06-27,65.625
2019-06-28,54.041666666666664
2019-06-29,58.625
2019-06-30,58.375
2019-07-01,69.16666666666667
2019-07-02,67.45833333333333
2019-07-03,58.541666666666664
2019-07-04,58.916666666666664
2019-07-05,66.54166666666667
2019-07-06,67.70833333333333
2019-07-07,62.875
2019-07-08,58.875
2019-07-09,59.333333333333336
2019-07-10,63.791666666666664
2019-07-11,68.75
2019-07-12,63.166666666666664
2019-07-13,68.91666666666667
2019-07-14,70.70833333333333
2019-07-15,65.91666666666667
2019-07-16,60.375
2019-07-17,70.20833333333333
2019-07-18,65.625
2019-07-19,63.916666666666664
2019-07-20,68.95833333333333
2019-07-21,72.04166666666667
2019-07-22,66.625
2019-07-23,68.08333333333333
2019-07-24,70.41666666666667
2019-07-25,74.70833333333333
2019-07-26,77.25
2019-07-27,69.04166666666667
2019-07-28,63.541666666666664
2019-07-29,67.33333333333333
2019-07-30,66.41666666666667
2019-07-31,62.5
2019-08-01,64.56521739130434
2019-08-02,58.625
2019-08-03,58.833333333333336
2019-08-04,63.25
2019-08-05,68.08333333333333
2019-08-06,68.375
2019-08-07,69.08333333333333
2019-08-08,64.54166666666667
2019-08-09,69.20833333333333
2019-08-10,65.375
2019-08-11,68.5
2019-08-12,71.33333333333333
2019-08-13,66.79166666666667
2019-08-14,66.5
2019-08-15,61.458333333333336
2019-08-16,56.541666666666664
2019-08-17,64.08333333333333
2019-08-18,71.08333333333333
2019-08-19,67.66666666666667
2019-08-20,54.791666666666664
2019-08-21,59.125
2019-08-22,65.125
2019-08-23,66.79166666666667
2019-08-24,69.66666666666667
2019-08-25,66.0
2019-08-26,67.16666666666667
2019-08-27,63.541666666666664
2019-08-28,61.833333333333336
2019-08-29,55.708333333333336
2019-08-30,56.333333333333336
2019-08-31,58.25
2019-09-01,58.916666666666664
2019-09-02,56.958333333333336
2019-09-03,53.375
2019-09-04,66.0
2019-09-05,72.04166666666667
2019-09-06,68.33333333333333
2019-09-07,68.5
2019-09-08,65.79166666666667
2019-09-09,67.08333333333333
2019-09-10,68.04166666666667
2019-09-11,70.83333333333333
2019-09-12,64.54166666666667
2019-09-13,67.81818181818181
2019-09-14,67.79166666666667
2019-09-15,62.291666666666664
2019-09-16,59.875
2019-09-17,63.041666666666664
2019-09-18,70.45833333333333
2019-09-19,70.16666666666667
2019-09-20,64.95833333333333
2019-09-21,62.875
2019-09-22,60.291666666666664
2019-09-23,57.833333333333336
2019-09-24,63.0
2019-09-25,68.83333333333333
2019-09-26,63.916666666666664
2019-09-27,62.041666666666664
2019-09-28,70.08333333333333
2019-09-29,80.0
2019-09-30,76.375
2019-10-01,66.54166666666667
2019-10-02,68.91666666666667
2019-10-03,69.25
2019-10-04,66.20833333333333
2019-10-05,60.958333333333336
2019-10-06,56.5
2019-10-07,54.041666666666664
2019-10-08,56.833333333333336
2019-10-09,59.375
2019-10-10,68.54166666666667
2019-10-11,61.791666666666664
2019-10-12,64.125
2019-10-13,62.375
2019-10-14,69.58333333333333
2019-10-15,61.208333333333336
2019-10-16,63.958333333333336
2019-10-17,80.5
2019-10-18,76.25
2019-10-19,70.16666666666667
2019-10-20,75.83333333333333
2019-10-21,68.625
2019-10-22,74.04166666666667
2019-10-23,65.16666666666667
2019-10-24,68.45833333333333
2019-10-25,71.70833333333333
2019-10-26,72.79166666666667
2019-10-27,72.25
2019-10-28,72.95833333333333
2019-10-29,70.0
2019-10-30,67.75
2019-10-31,65.83333333333333
2019-11-01,63.666666666666664
2019-11-02,72.54166666666667
2019-11-03,63.916666666666664
2019-11-04,63.958333333333336
2019-11-05,67.29166666666667
2019-11-06,64.70833333333333
2019-11-07,60.38095238095238
2019-11-08,45.93333333333333
2019-11-09,55.25
2019-11-10,60.083333333333336
2019-11-11,59.083333333333336
2019-11-12,67.45833333333333
2019-11-13,70.08333333333333
2019-11-14,63.791666666666664
2019-11-15,67.70833333333333
2019-11-16,62.666666666666664
2019-11-17,67.58333333333333
2019-11-18,66.75
2019-11-19,67.75
2019-11-20,69.125
2019-11-21,68.875
2019-11-22,64.16666666666667
2019-11-23,65.375
2019-11-24,73.5
2019-11-25,68.66666666666667
2019-11-26,69.45833333333333
2019-11-27,67.33333333333333
2019-11-28,61.5
2019-11-29,59.166666666666664
2019-11-30,57.5
2019-12-01,54.708333333333336
2019-12-02,57.666666666666664
2019-12-03,57.833333333333336
2019-12-04,62.916666666666664
2019-12-05,63.833333333333336
2019-12-06,53.625
2019-12-07,49.041666666666664
2019-12-08,56.083333333333336
2019-12-09,61.291666666666664
2019-12-10,63.583333333333336
2019-12-11,57.75
2019-12-12,60.875
2019-12-13,50.875
2019-12-14,47.0
2019-12-15,55.458333333333336
2019-12-16,59.291666666666664
2019-12-17,61.791666666666664
2019-12-18,60.875
2019-12-19,60.333333333333336
2019-12-20,61.875
2019-12-21,66.45833333333333
2019-12-22,74.04166666666667
2019-12-23,65.25
2019-12-24,56.541666666666664
2019-12-25,53.19047619047619
2019-12-26,47.77777777777778
2019-12-27,59.416666666666664
2019-12-28,63.041666666666664
2019-12-29,64.29166666666667
2019-12-30,61.125
2019-12-31,56.708333333333336
2020-01-01,56.75
2020-01-02,60.625
2020-01-03,56.541666666666664
2020-01-04,69.66666666666667
2020-01-06,37.111111111111114
2020-01-07,40.541666666666664
2020-01-08,44.75
2020-01-09,51.041666666666664
2020-01-10,49.208333333333336
2020-01-11,46.291666666666664
2020-01-12,45.916666666666664
2020-01-13,48.166666666666664
2020-01-14,39.13333333333333
2020-01-15,50.416666666666664
2020-01-16,54.916666666666664
2020-01-17,49.083333333333336
2020-01-18,45.375
2020-01-19,64.75
2020-01-20,64.29166666666667
2020-01-21,59.833333333333336
2020-01-22,59.541666666666664
2020-01-23,55.458333333333336
2020-01-24,45.333333333333336
2020-01-25,51.208333333333336
2020-01-26,54.833333333333336
2020-01-27,49.75
2020-01-28,37.875
2020-01-29,33.416666666666664
2020-01-30,34.083333333333336
2020-01-31,48.791666666666664
2020-02-01,61.81818181818182
2020-02-04,70.33333333333333
2020-02-05,75.08333333333333
2020-02-06,52.25
2020-02-07,54.041666666666664
2020-02-08,51.583333333333336
2020-02-09,53.666666666666664
2020-02-10,49.26086956521739
2020-02-11,44.875
2020-02-12,42.125
2020-02-13,44.625
2020-02-14,48.75
2020-02-15,51.25
2020-02-16,48.958333333333336
2020-02-17,45.833333333333336
2020-02-18,41.666666666666664
2020-02-19,43.791666666666664
2020-02-20,42.208333333333336
2020-02-21,44.083333333333336
2020-02-22,41.708333333333336
2020-02-23,47.125
2020-02-24,46.083333333333336
2020-02-25,37.666666666666664
2020-02-26,44.75
2020-02-27,50.416666666666664
2020-02-28,47.875
2020-02-29,44.25
2020-03-01,53.083333333333336
2020-03-02,48.291666666666664
2020-03-03,38.5
2020-03-04,38.5
2020-03-05,38.916666666666664
2020-03-06,51.166666666666664
2020-03-07,47.208333333333336
2020-03-08,48.833333333333336
2020-03-09,52.1875
2020-03-10,38.6
2020-03-11,45.75
2020-03-12,47.583333333333336
2020-03-13,51.041666666666664
2020-03-14,50.166666666666664
2020-03-15,50.791666666666664
2020-03-16,63.875
2020-03-17,56.125
2020-03-18,57.166666666666664
2020-03-19,50.333333333333336
2020-03-20,44.708333333333336
2020-03-21,56.375
2020-03-22,51.0
2020-03-23,47.208333333333336
2020-03-24,41.666666666666664
2020-03-25,40.541666666666664
2020-03-26,35.5
2020-03-27,37.625
2020-03-28,41.375
2020-03-29,39.375
2020-03-30,39.91304347826087
2020-03-31,39.916666666666664
2020-04-01,43.77777777777778
2020-04-02,39.6875
2020-04-03,40.125
2020-04-04,34.958333333333336
2020-04-05,29.333333333333332
2020-04-06,24.208333333333332
2020-04-07,28.333333333333332
2020-04-08,28.833333333333332
2020-04-09,28.041666666666668
2020-04-10,24.541666666666668
2020-04-11,25.375
2020-04-12,21.916666666666668
2020-04-13,28.458333333333332
2020-04-14,31.166666666666668
2020-04-15,31.916666666666668
2020-04-16,27.458333333333332
2020-04-17,32.708333333333336
2020-04-18,40.583333333333336
2020-04-19,41.833333333333336
2020-04-20,40.916666666666664
2020-04-21,43.291666666666664
2020-04-22,50.75
2020-04-23,39.583333333333336
2020-04-24,31.708333333333332
2020-04-25,30.291666666666668
2020-04-26,32.25
2020-04-27,44.208333333333336
2020-04-28,39.083333333333336
2020-04-29,38.541666666666664
2020-04-30,40.875
2020-05-01,42.833333333333336
2020-05-02,37.25
2020-05-03,35.541666666666664
2020-05-04,35.5
2020-05-05,49.833333333333336
2020-05-06,51.416666666666664
2020-05-07,66.375
2020-05-08,62.583333333333336
2020-05-09,58.708333333333336
2020-05-10,46.625
2020-05-11,49.0
2020-05-12,36.958333333333336
2020-05-13,31.166666666666668
2020-05-14,31.666666666666668
2020-05-15,29.75
2020-05-16,24.666666666666668
2020-05-17,25.125
2020-05-18,27.833333333333332
2020-05-19,25.958333333333332
2020-05-20,28.083333333333332
2020-05-21,30.25
2020-05-22,34.375
2020-05-23,39.083333333333336
2020-05-24,37.083333333333336
2020-05-25,29.75
2020-05-26,21.916666666666668
2020-05-27,19.166666666666668
2020-05-28,21.041666666666668
2020-05-29,30.5
2020-05-30,44.958333333333336
2020-05-31,50.25
2020-06-01,43.916666666666664
2020-06-02,38.041666666666664
2020-06-03,40.458333333333336
2020-06-04,37.583333333333336
2020-06-05,38.916666666666664
2020-06-06,55.541666666666664
2020-06-07,64.58333333333333
2020-06-08,63.041666666666664
2020-06-09,60.625
2020-06-10,54.291666666666664
2020-06-11,50.166666666666664
2020-06-12,48.291666666666664
2020-06-13,35.791666666666664
2020-06-14,41.708333333333336
2020-06-15,40.875
2020-06-16,39.458333333333336
2020-06-17,49.375
2020-06-18,54.666666666666664
2020-06-19,57.208333333333336
2020-06-20,54.666666666666664
2020-06-21,58.541666666666664
2020-06-22,68.625
2020-06-23,67.33333333333333
2020-06-24,68.08333333333333
2020-06-25,69.04166666666667
2020-06-26,63.25
2020-06-27,53.708333333333336
2020-06-28,57.666666666666664
2020-06-29,61.833333333333336
2020-06-30,62.125
2020-07-01,65.41666666666667
2020-07-02,66.70833333333333
2020-07-03,63.416666666666664
2020-07-04,66.04166666666667
2020-07-05,65.95833333333333
2020-07-06,61.541666666666664
2020-07-07,62.208333333333336
2020-07-08,70.0
2020-07-09,68.29166666666667
2020-07-10,55.958333333333336
2020-07-11,55.416666666666664
2020-07-12,66.25
2020-07-13,57.958333333333336
2020-07-14,59.041666666666664
2020-07-15,57.166666666666664
2020-07-16,59.333333333333336
2020-07-17,59.541666666666664
2020-07-18,57.75
2020-07-19,61.583333333333336
2020-07-20,60.125
2020-07-21,64.20833333333333
2020-07-22,66.08333333333333
2020-07-23,65.45833333333333
2020-07-24,60.5
2020-07-25,65.08333333333333
2020-07-26,69.58333333333333
2020-07-27,63.833333333333336
2020-07-28,72.08333333333333
2020-07-29,70.08333333333333
2020-07-30,66.16666666666667
2020-07-31,70.1875
2020-08-03,76.88235294117646
2020-08-04,72.20833333333333
2020-08-05,70.04166666666667
2020-08-06,64.20833333333333
2020-08-07,58.791666666666664
2020-08-08,64.5
2020-08-09,71.58333333333333
2020-08-10,69.375
2020-08-11,72.20833333333333
2020-08-12,77.75
2020-08-13,70.79166666666667
2020-08-14,65.375
2020-08-15,71.625
2020-08-16,69.125
2020-08-17,72.58333333333333
2020-08-18,71.20833333333333
2020-08-19,73.83333333333333
2020-08-20,65.91666666666667
2020-08-21,66.95833333333333
2020-08-22,64.20833333333333
2020-08-23,55.833333333333336
2020-08-24,60.875
2020-08-25,68.54166666666667
2020-08-26,68.08333333333333
2020-08-27,76.54166666666667
2020-08-28,73.83333333333333
2020-08-29,71.58333333333333
2020-08-30,69.45833333333333
2020-08-31,65.33333333333333
2020-09-01,57.888888888888886
2020-09-02,61.90909090909091
2020-09-03,53.21052631578947
2020-09-18,68.53846153846153
2020-09-19,68.5
2020-09-20,73.43478260869566
2020-09-21,73.08333333333333
2020-09-22,58.76470588235294
2020-09-23,64.91666666666667
2020-09-24,64.125
2020-09-25,65.625
2020-09-26,67.91666666666667
2020-09-27,63.875
2020-09-28,61.083333333333336
2020-09-29,58.291666666666664
2020-09-30,57.208333333333336
2020-10-01,45.708333333333336
2020-10-02,39.583333333333336
2020-10-03,54.5
2020-10-04,48.958333333333336
2020-10-05,36.0
2020-10-06,33.916666666666664
2020-10-07,39.291666666666664
2020-10-08,53.416666666666664
2020-10-09,64.58333333333333
2020-10-10,68.16666666666667
2020-10-11,64.125
2020-10-12,64.875
2020-10-13,63.208333333333336
2020-10-14,64.75
2020-10-15,64.125
2020-10-16,53.25
2020-10-17,57.541666666666664
2020-10-18,57.541666666666664
2020-10-19,60.375
2020-10-20,57.916666666666664
2020-10-21,63.666666666666664
2020-10-22,59.416666666666664
2020-10-23,49.916666666666664
2020-10-24,45.25
2020-10-25,50.916666666666664
2020-10-26,57.083333333333336
2020-10-27,63.166666666666664
2020-10-28,63.166666666666664
2020-10-29,64.70833333333333
2020-10-30,56.416666666666664
2020-10-31,57.916666666666664
2020-11-01,52.041666666666664
2020-11-02,44.666666666666664
2020-11-03,49.25
2020-11-04,46.291666666666664
2020-11-05,46.708333333333336
2020-11-06,55.958333333333336
2020-11-07,57.916666666666664
2020-11-08,57.958333333333336
2020-11-09,56.875
2020-11-10,55.708333333333336
2020-11-11,59.166666666666664
2020-11-12,58.083333333333336
2020-11-13,60.416666666666664
2020-11-14,61.916666666666664
2020-11-15,54.125
2020-11-16,45.666666666666664
2020-11-17,53.125
2020-11-18,52.875
2020-11-19,50.625
2020-11-20,53.708333333333336
2020-11-21,56.375
2020-11-22,50.208333333333336
2020-11-23,49.75
2020-11-24,54.166666666666664
2020-11-25,54.875
2020-11-26,54.208333333333336
2020-11-27,52.958333333333336
2020-11-28,55.291666666666664
2020-11-29,60.583333333333336
2020-11-30,65.54166666666667
2020-12-01,61.916666666666664
2020-12-02,61.208333333333336
2020-12-03,61.25
2020-12-04,59.0
2020-12-05,56.0
2020-12-06,60.166666666666664
2020-12-07,61.5
2020-12-08,66.04166666666667
2020-12-09,60.083333333333336
2020-12-10,62.833333333333336
2020-12-11,62.458333333333336
2020-12-12,57.083333333333336
2020-12-13,56.25
2020-12-14,58.125
2020-12-15,58.541666666666664
2020-12-16,57.458333333333336
2020-12-17,57.0
2020-12-18,56.208333333333336
2020-12-19,51.791666666666664
2020-12-20,50.791666666666664
2020-12-21,56.041666666666664
2020-12-22,57.666666666666664
2020-12-23,55.73684210526316
2020-12-24,32.5
2020-12-25,54.208333333333336
2020-12-26,50.25
2020-12-27,43.541666666666664
2020-12-28,45.041666666666664
2020-12-29,51.166666666666664
2020-12-30,48.291666666666664
2020-12-31,41.75
2021-01-01,48.625
